-599.302 -1.668773	-597.697 -2.70208	-597.6318 -2.733747	-597.5562 -2.740647	-597.4575 -2.745716	-597.347 -2.755038	-597.1922 -2.753891	-597.1038 -2.751792	-597.0285 -2.752232	-596.9406 -2.754164	-596.8396 -2.763658	-596.709 -2.754926	-596.6373 -2.753514	-596.4702 -2.755124	-596.4388 -2.754318	-596.3209 -2.752918	-596.1842 -2.752868	-596.111 -2.748586	-596.0531 -2.749625	-595.9478 -2.75149	-595.7993 -2.762619	-595.7341 -2.751544	-595.5974 -2.750754	-595.5236 -2.751607	-595.3984 -2.750946	-595.2922 -2.758003	-595.2355 -2.755932	-595.1288 -2.761164	-595.0144 -2.758979	-594.8995 -2.768194	-594.7795 -2.785868	-594.6974 -2.776126	-594.6448 -2.786441	-594.5128 -2.785456	-594.3787 -2.798223	-594.3037 -2.804251	-594.2456 -2.809531	-594.1079 -2.816358	-594.0088 -2.826345	-593.9191 -2.834009	-593.8232 -2.852474	-593.7255 -2.852643	-593.6129 -2.853461	-593.4812 -2.860819	-593.4299 -2.868042
-399.8514 -6.330031	-399.7753 -6.424096	-399.6849 -6.463301	-399.5427 -6.465305	-399.4077 -6.483778	-399.3096 -6.486844	-399.2843 -6.494242	-399.1803 -6.503187	-399.0734 -6.506163	-398.9624 -6.519379	-398.8288 -6.513314	-398.7646 -6.513482	-398.6687 -6.516616	-398.6023 -6.518133	-398.4487 -6.524215	-398.3716 -6.520696	-398.2912 -6.52553	-398.1658 -6.531815	-398.0617 -6.531296	-397.938 -6.544471	-397.819 -6.537909	-397.7338 -6.537594	-397.6312 -6.539648	-397.5692 -6.545181	-397.4877 -6.546055	-397.354 -6.548928	-397.2471 -6.551169	-397.149 -6.558786	-397.0795 -6.56923	-396.95 -6.579727	-396.8543 -6.577053	-396.7269 -6.583689	-396.6964 -6.595236	-396.55 -6.604154	-396.4667 -6.615873	-396.3679 -6.626259	-396.2139 -6.631102	-396.1819 -6.648782	-396.0983 -6.656363	-395.9409 -6.679765	-395.8698 -6.674786	-395.7682 -6.691102	-395.7085 -6.700073	-395.5494 -6.712392	-395.4883 -6.719205
-400.8493 -6.280786	-400.8033 -6.376012	-400.6884 -6.414792	-400.5326 -6.41715	-400.4185 -6.434937	-400.3028 -6.438091	-400.2969 -6.445769	-400.179 -6.452179	-400.0781 -6.457899	-399.9484 -6.46881	-399.8331 -6.463237	-399.7595 -6.464552	-399.6523 -6.468297	-399.6109 -6.469837	-399.443 -6.47387	-399.3672 -6.470212	-399.3002 -6.477057	-399.1768 -6.482466	-399.0457 -6.483022	-398.9444 -6.495171	-398.8222 -6.486592	-398.7726 -6.488211	-398.6394 -6.490834	-398.5491 -6.494665	-398.4683 -6.495476	-398.3599 -6.497958	-398.2459 -6.502913	-398.1439 -6.509133	-398.0758 -6.518608	-397.9824 -6.532205	-397.8477 -6.528088	-397.7277 -6.5358	-397.6865 -6.54706	-397.5427 -6.555492	-397.4558 -6.566107	-397.3638 -6.577403	-397.2141 -6.583457	-397.1505 -6.598484	-397.0897 -6.605131	-396.9191 -6.628887	-396.8429 -6.623597	-396.7634 -6.64106	-396.6596 -6.649755	-396.5565 -6.662162	-396.4753 -6.668612
-401.8716 -6.231985	-401.7992 -6.328456	-401.6945 -6.366369	-401.5486 -6.368079	-401.4504 -6.386494	-401.323 -6.388724	-401.2937 -6.397669	-401.1718 -6.402006	-401.0815 -6.408685	-400.9547 -6.419396	-400.8426 -6.414325	-400.7827 -6.418253	-400.6801 -6.420351	-400.6174 -6.420877	-400.4587 -6.425042	-400.3897 -6.421071	-400.2906 -6.429512	-400.1843 -6.434155	-400.0659 -6.434799	-399.9315 -6.446625	-399.8104 -6.437281	-399.7823 -6.441057	-399.658 -6.44175	-399.5369 -6.44452	-399.4646 -6.447409	-399.3736 -6.448222	-399.2454 -6.455145	-399.1434 -6.459771	-399.0523 -6.468484	-398.9785 -6.483491	-398.8376 -6.480327	-398.7228 -6.487612	-398.6724 -6.497323	-398.5483 -6.507253	-398.468 -6.515477	-398.3913 -6.529006	-398.2451 -6.53529	-398.1633 -6.548719	-398.0818 -6.555564	-397.9366 -6.581695	-397.8333 -6.57436	-397.7807 -6.592517	-397.6731 -6.601594	-397.5565 -6.613104	-397.4748 -6.619397
-402.8713 -6.183997	-402.7814 -6.28078	-402.7106 -6.317096	-402.5587 -6.319492	-402.4472 -6.337308	-402.3161 -6.33909	-402.2803 -6.349893	-402.1403 -6.35209	-402.0961 -6.358767	-401.932 -6.369269	-401.8432 -6.364391	-401.7841 -6.371155	-401.6535 -6.372148	-401.6088 -6.373936	-401.4583 -6.375295	-401.3778 -6.372194	-401.3109 -6.381913	-401.1834 -6.385083	-401.0793 -6.387403	-400.9683 -6.399773	-400.8372 -6.389169	-400.7986 -6.3943	-400.6934 -6.393005	-400.5535 -6.396107	-400.461 -6.398685	-400.3823 -6.400567	-400.2823 -6.40782	-400.1335 -6.410513	-400.0616 -6.419268	-399.9757 -6.435783	-399.8278 -6.433522	-399.7106 -6.439934	-399.6726 -6.448658	-399.5294 -6.459905	-399.4768 -6.46627	-399.381 -6.480551	-399.2704 -6.487588	-399.1577 -6.498965	-399.0749 -6.505819	-398.9514 -6.532762	-398.8348 -6.525605	-398.7701 -6.54478	-398.6635 -6.553507	-398.5428 -6.562979	-398.463 -6.569996
-403.8699 -6.137267	-403.7737 -6.233056	-403.6843 -6.267608	-403.5657 -6.27024	-403.4461 -6.287227	-403.327 -6.290786	-403.2745 -6.302277	-403.1305 -6.303616	-403.0886 -6.309279	-402.9236 -6.321137	-402.8496 -6.315632	-402.7687 -6.323559	-402.6623 -6.322684	-402.5907 -6.325802	-402.4545 -6.326497	-402.3922 -6.324697	-402.295 -6.333781	-402.1707 -6.336557	-402.0836 -6.338068	-401.9705 -6.351031	-401.8555 -6.341584	-401.7932 -6.346881	-401.6863 -6.343643	-401.5536 -6.346768	-401.4702 -6.350874	-401.396 -6.353477	-401.2879 -6.360208	-401.1562 -6.361759	-401.062 -6.370273	-400.99 -6.387386	-400.85 -6.387787	-400.7114 -6.393249	-400.6639 -6.40041	-400.5567 -6.413544	-400.4792 -6.418199	-400.3962 -6.432527	-400.3023 -6.441096	-400.15 -6.450459	-400.0917 -6.458247	-399.9617 -6.483244	-399.8294 -6.479487	-399.7663 -6.497284	-399.6607 -6.506636	-399.549 -6.513946	-399.4433 -6.522382
-404.8422 -6.091946	-404.7427 -6.185891	-404.6824 -6.218571	-404.5869 -6.221373	-404.4439 -6.238137	-404.3289 -6.243419	-404.273 -6.254345	-404.1235 -6.256802	-404.0643 -6.260033	-403.9009 -6.272451	-403.8449 -6.268449	-403.7824 -6.276192	-403.6813 -6.273117	-403.5678 -6.276793	-403.4331 -6.278284	-403.4059 -6.277928	-403.2699 -6.284723	-403.1732 -6.289255	-403.074 -6.289253	-402.9681 -6.30294	-402.8503 -6.295109	-402.7688 -6.299551	-402.6782 -6.294699	-402.5463 -6.298602	-402.4719 -6.303061	-402.3652 -6.306938	-402.2877 -6.312505	-402.156 -6.31414	-402.0413 -6.3227	-401.9613 -6.33862	-401.8524 -6.341015	-401.713 -6.345126	-401.6769 -6.351419	-401.5506 -6.366313	-401.4576 -6.370072	-401.3864 -6.384975	-401.3121 -6.393307	-401.1722 -6.402888	-401.0839 -6.411742	-400.9803 -6.436054	-400.8457 -6.434345	-400.791 -6.451738	-400.6744 -6.460087	-400.5365 -6.466205	-400.4291 -6.475714
-405.8497 -6.046522	-405.7432 -6.139099	-405.6724 -6.170325	-405.562 -6.174122	-405.4398 -6.190256	-405.343 -6.197837	-405.2505 -6.206499	-405.1296 -6.210528	-405.0559 -6.212184	-404.8798 -6.224901	-404.8309 -6.222393	-404.7713 -6.22897	-404.6524 -6.224874	-404.5317 -6.228767	-404.4139 -6.22971	-404.3817 -6.231708	-404.2462 -6.236152	-404.1584 -6.242138	-404.0692 -6.241055	-403.9471 -6.255531	-403.8394 -6.248921	-403.7445 -6.251777	-403.6635 -6.246985	-403.5393 -6.251989	-403.4895 -6.253472	-403.3404 -6.260986	-403.2823 -6.264007	-403.152 -6.267707	-403.0639 -6.275402	-402.9556 -6.290972	-402.8685 -6.292402	-402.739 -6.296463	-402.6836 -6.304769	-402.5623 -6.31834	-402.4486 -6.323672	-402.3564 -6.337558	-402.2895 -6.34462	-402.1604 -6.356279	-402.0848 -6.364238	-401.9705 -6.387578	-401.8353 -6.388458	-401.7823 -6.40506	-401.6708 -6.413238	-401.5362 -6.4178	-401.4197 -6.429426
-406.8258 -6.001264	-406.7425 -6.093378	-406.6528 -6.122403	-406.5359 -6.125986	-406.4324 -6.142672	-406.3597 -6.152257	-406.237 -6.15959	-406.1508 -6.165028	-406.042 -6.165098	-405.899 -6.178038	-405.8465 -6.177242	-405.7629 -6.182358	-405.6687 -6.176857	-405.5171 -6.182749	-405.4168 -6.182772	-405.3723 -6.185908	-405.2199 -6.188066	-405.1501 -6.195647	-405.0625 -6.192849	-404.9491 -6.209247	-404.802 -6.202782	-404.7457 -6.203619	-404.6541 -6.201152	-404.5142 -6.204818	-404.4907 -6.208146	-404.3329 -6.215234	-404.2478 -6.216241	-404.1302 -6.22165	-404.0513 -6.228201	-403.947 -6.244747	-403.8541 -6.24579	-403.7219 -6.24824	-403.6697 -6.258632	-403.5741 -6.270483	-403.4368 -6.277657	-403.3403 -6.290718	-403.272 -6.29686	-403.1494 -6.30964	-403.0673 -6.316841	-402.9601 -6.340595	-402.8527 -6.342239	-402.7795 -6.359848	-402.6874 -6.366017	-402.5303 -6.370849	-402.413 -6.383899
-407.8124 -5.956811	-407.7514 -6.048007	-407.6564 -6.076225	-407.511 -6.078446	-407.4337 -6.097396	-407.3419 -6.105994	-407.2313 -6.113651	-407.1594 -6.118194	-407.026 -6.11925	-406.8921 -6.131467	-406.8144 -6.130891	-406.7376 -6.13567	-406.6449 -6.129517	-406.5112 -6.135159	-406.4105 -6.136974	-406.3594 -6.139246	-406.2 -6.14042	-406.1594 -6.14961	-406.0533 -6.146266	-405.9497 -6.163888	-405.7981 -6.157072	-405.7072 -6.156033	-405.6479 -6.155774	-405.515 -6.158315	-405.4758 -6.162369	-405.3287 -6.170464	-405.2361 -6.168837	-405.1364 -6.17662	-405.0496 -6.181586	-404.9271 -6.199657	-404.871 -6.199823	-404.736 -6.201076	-404.6654 -6.21266	-404.5455 -6.224016	-404.425 -6.232159	-404.3198 -6.243118	-404.2499 -6.249939	-404.1441 -6.263967	-404.0344 -6.269162	-403.9163 -6.296371	-403.8466 -6.296394	-403.7774 -6.313623	-403.6567 -6.318966	-403.5196 -6.323545	-403.4323 -6.338012
-408.8129 -5.911569	-408.7562 -6.002769	-408.6378 -6.028662	-408.4832 -6.032805	-408.4305 -6.052497	-408.3296 -6.059689	-408.2161 -6.068279	-408.1493 -6.07138	-408.0364 -6.073947	-407.9014 -6.087184	-407.8169 -6.085464	-407.7084 -6.089495	-407.626 -6.083683	-407.5062 -6.089336	-407.4111 -6.092105	-407.3597 -6.094214	-407.2066 -6.094243	-407.1498 -6.10284	-407.0399 -6.100391	-406.9097 -6.11816	-406.8029 -6.110974	-406.7087 -6.109045	-406.6508 -6.110737	-406.5228 -6.111246	-406.4815 -6.117802	-406.335 -6.125004	-406.2084 -6.121839	-406.1522 -6.131348	-406.0439 -6.135106	-405.9367 -6.155215	-405.8713 -6.154633	-405.7385 -6.155331	-405.6796 -6.167177	-405.5406 -6.178355	-405.4428 -6.187874	-405.3289 -6.197543	-405.2391 -6.203654	-405.1438 -6.218218	-405.0232 -6.222847	-404.9158 -6.251795	-404.8333 -6.251238	-404.7616 -6.267348	-404.6563 -6.273288	-404.5166 -6.277468	-404.4151 -6.292368
-409.7884 -5.866248	-409.7566 -5.956113	-409.6281 -5.981773	-409.4854 -5.985868	-409.4073 -6.006912	-409.2994 -6.013422	-409.2051 -6.023072	-409.1259 -6.024393	-409.0306 -6.028525	-408.9174 -6.043103	-408.818 -6.040133	-408.6936 -6.042201	-408.6285 -6.037806	-408.5054 -6.044783	-408.4217 -6.047467	-408.3547 -6.049615	-408.2192 -6.048908	-408.1434 -6.055564	-408.0348 -6.054072	-407.925 -6.073859	-407.838 -6.065464	-407.7246 -6.063075	-407.636 -6.064841	-407.5219 -6.064169	-407.4698 -6.073538	-407.3443 -6.078982	-407.1994 -6.076335	-407.1625 -6.084695	-407.0446 -6.089464	-406.9255 -6.110326	-406.8611 -6.10811	-406.7331 -6.110717	-406.6759 -6.121408	-406.5117 -6.13348	-406.4432 -6.143688	-406.3333 -6.151831	-406.2527 -6.159712	-406.1599 -6.171293	-406.0008 -6.178146	-405.8907 -6.208352	-405.8365 -6.20695	-405.7586 -6.22173	-405.6362 -6.227407	-405.5056 -6.232691	-405.4141 -6.247523
-410.7795 -5.822646	-410.7387 -5.910998	-410.6227 -5.938601	-410.4917 -5.941432	-410.4008 -5.963365	-410.2839 -5.969129	-410.2123 -5.978792	-410.1068 -5.978229	-410.024 -5.983888	-409.9001 -5.99838	-409.7894 -5.994755	-409.6757 -5.995502	-409.6032 -5.99129	-409.4907 -5.997976	-409.4248 -6.002898	-409.3474 -6.004218	-409.215 -6.003981	-409.1301 -6.00898	-409.0336 -6.009512	-408.8895 -6.028615	-408.8492 -6.019161	-408.7021 -6.018262	-408.6191 -6.018485	-408.5305 -6.018861	-408.4702 -6.027906	-408.3193 -6.032684	-408.1982 -6.031878	-408.1878 -6.038672	-408.0381 -6.045232	-407.9196 -6.066527	-407.8734 -6.063575	-407.7561 -6.067258	-407.6576 -6.075262	-407.5142 -6.089978	-407.4573 -6.09975	-407.3435 -6.107001	-407.2435 -6.116902	-407.1548 -6.125788	-407.0004 -6.1341	-406.8894 -6.164304	-406.8338 -6.162251	-406.7325 -6.175201	-406.61 -6.182343	-406.5214 -6.188764	-406.4166 -6.202811
-411.7923 -5.778395	-411.7276 -5.866585	-411.6155 -5.894431	-411.5185 -5.898068	-411.3954 -5.920313	-411.3036 -5.925582	-411.2122 -5.934204	-411.0861 -5.933828	-411.0293 -5.940251	-410.9033 -5.955896	-410.7868 -5.951698	-410.6844 -5.95108	-410.5966 -5.946331	-410.4966 -5.955523	-410.425 -5.959195	-410.334 -5.960752	-410.2081 -5.95998	-410.1005 -5.963853	-410.013 -5.96521	-409.8716 -5.983046	-409.8268 -5.97262	-409.6893 -5.973679	-409.6062 -5.971814	-409.5037 -5.974752	-409.4583 -5.983087	-409.3063 -5.986269	-409.2028 -5.987484	-409.1565 -5.993094	-409.0317 -6.002058	-408.9066 -6.022418	-408.8568 -6.019622	-408.752 -6.023409	-408.642 -6.030167	-408.5204 -6.046165	-408.4512 -6.054628	-408.3428 -6.06347	-408.2278 -6.073401	-408.1501 -6.081052	-408.002 -6.092017	-407.9045 -6.120603	-407.828 -6.117635	-407.7086 -6.1297	-407.6238 -6.138814	-407.506 -6.146383	-407.4035 -6.157861
-412.7858 -5.735842	-412.7266 -5.822131	-412.6138 -5.852231	-412.5355 -5.855146	-412.4051 -5.877535	-412.3242 -5.882944	-412.2078 -5.889424	-412.1012 -5.890386	-412.0368 -5.896589	-411.9094 -5.912557	-411.79 -5.908618	-411.6968 -5.907042	-411.5917 -5.902065	-411.4922 -5.910179	-411.4293 -5.914721	-411.3245 -5.917342	-411.2087 -5.916651	-411.0674 -5.919989	-411.0147 -5.922393	-410.9041 -5.940533	-410.8007 -5.928633	-410.6961 -5.931441	-410.5887 -5.928043	-410.4919 -5.933124	-410.4406 -5.939216	-410.2946 -5.941455	-410.2264 -5.94418	-410.1113 -5.949439	-410.0332 -5.959789	-409.8948 -5.977327	-409.8146 -5.973789	-409.7528 -5.978984	-409.5999 -5.985529	-409.5141 -6.002566	-409.4333 -6.00963	-409.3323 -6.019306	-409.2099 -6.029198	-409.1369 -6.037208	-409.0036 -6.047594	-408.8756 -6.076782	-408.8254 -6.072347	-408.7067 -6.084124	-408.6083 -6.093683	-408.4927 -6.103087	-408.4186 -6.112705
-413.8224 -5.69467	-413.7241 -5.78019	-413.6136 -5.811317	-413.5443 -5.814684	-413.4109 -5.835352	-413.3335 -5.841113	-413.2184 -5.846477	-413.1013 -5.84829	-413.0324 -5.852873	-412.8977 -5.869257	-412.8024 -5.865361	-412.711 -5.864641	-412.5886 -5.858222	-412.4977 -5.865865	-412.4178 -5.871803	-412.3369 -5.873718	-412.2276 -5.87251	-412.0793 -5.877529	-412.0175 -5.881094	-411.9251 -5.896919	-411.7668 -5.884391	-411.6919 -5.88933	-411.5918 -5.886104	-411.4813 -5.891619	-411.4385 -5.89725	-411.294 -5.897835	-411.2206 -5.900954	-411.089 -5.907474	-411.0146 -5.917771	-410.8865 -5.934715	-410.809 -5.93159	-410.7237 -5.935435	-410.6037 -5.943236	-410.5176 -5.960739	-410.4356 -5.965775	-410.3304 -5.977092	-410.1778 -5.985263	-410.1016 -5.995444	-409.9943 -6.004375	-409.8862 -6.031728	-409.7848 -6.026816	-409.6895 -6.039424	-409.5897 -6.049589	-409.4651 -6.059152	-409.402 -6.067139
-414.8279 -5.652403	-414.7263 -5.737629	-414.6197 -5.768381	-414.5458 -5.773037	-414.4243 -5.791816	-414.3592 -5.798172	-414.232 -5.803117	-414.1198 -5.806076	-414.0485 -5.811316	-413.9245 -5.828477	-413.8286 -5.823122	-413.7249 -5.822551	-413.6006 -5.818368	-413.5184 -5.824556	-413.4266 -5.830736	-413.3309 -5.830977	-413.2463 -5.829516	-413.0707 -5.835827	-413.0212 -5.839922	-412.9291 -5.853039	-412.7603 -5.842411	-412.7097 -5.846377	-412.5984 -5.844421	-412.4931 -5.850261	-412.4323 -5.855104	-412.3329 -5.856016	-412.2331 -5.856658	-412.0816 -5.866172	-412.0101 -5.875957	-411.8844 -5.89106	-411.7953 -5.889222	-411.7035 -5.891448	-411.6128 -5.902046	-411.4993 -5.919038	-411.4075 -5.922256	-411.3329 -5.93487	-411.1674 -5.941502	-411.0978 -5.954039	-411.003 -5.962368	-410.9087 -5.989765	-410.7738 -5.984111	-410.6848 -5.996521	-410.5613 -6.007358	-410.4455 -6.016452	-410.3806 -6.023458
-415.8536 -5.611348	-415.7165 -5.695681	-415.6167 -5.726105	-415.5354 -5.731608	-415.423 -5.747956	-415.358 -5.754957	-415.2202 -5.760503	-415.1438 -5.76447	-415.0377 -5.767776	-414.9504 -5.785892	-414.8502 -5.779726	-414.7309 -5.778176	-414.616 -5.777993	-414.5421 -5.783198	-414.4422 -5.788725	-414.3343 -5.787811	-414.2375 -5.787641	-414.1013 -5.794839	-414.0445 -5.798685	-413.9538 -5.81179	-413.7858 -5.802657	-413.7526 -5.803908	-413.6248 -5.804397	-413.5243 -5.810365	-413.4203 -5.814133	-413.3566 -5.815903	-413.2286 -5.814728	-413.0947 -5.825349	-413.0099 -5.835147	-412.8831 -5.847676	-412.7722 -5.847289	-412.7047 -5.849005	-412.6172 -5.860974	-412.4925 -5.877082	-412.4179 -5.881102	-412.3399 -5.892148	-412.1789 -5.899692	-412.1288 -5.913373	-412.0009 -5.920599	-411.9155 -5.947183	-411.7438 -5.941933	-411.6867 -5.954523	-411.5573 -5.965729	-411.4256 -5.974079	-411.3841 -5.981083
-416.8801 -5.570692	-416.7398 -5.653842	-416.6118 -5.685201	-416.5378 -5.690088	-416.4098 -5.705256	-416.3474 -5.712925	-416.2504 -5.719391	-416.1343 -5.723274	-416.0407 -5.726363	-415.9801 -5.744601	-415.8334 -5.736788	-415.7416 -5.735016	-415.612 -5.73784	-415.568 -5.744154	-415.4574 -5.747739	-415.3291 -5.74501	-415.2385 -5.746325	-415.1452 -5.753499	-415.0587 -5.75661	-414.9691 -5.767641	-414.82 -5.760953	-414.7271 -5.761074	-414.6469 -5.763291	-414.5569 -5.769594	-414.4158 -5.773084	-414.3768 -5.775567	-414.2452 -5.773489	-414.1237 -5.784486	-414.0109 -5.794928	-413.914 -5.806361	-413.8199 -5.806926	-413.6872 -5.808113	-413.6424 -5.822084	-413.5005 -5.835376	-413.4404 -5.841272	-413.3387 -5.850976	-413.1994 -5.858567	-413.1629 -5.873011	-413.0039 -5.880478	-412.9447 -5.905004	-412.7698 -5.900681	-412.6848 -5.913412	-412.5598 -5.925701	-412.4316 -5.932873	-412.3815 -5.940281
-417.8516 -5.529674	-417.7525 -5.612176	-417.6253 -5.643535	-417.5648 -5.648155	-417.4044 -5.663526	-417.3431 -5.670671	-417.2601 -5.677723	-417.1577 -5.682549	-417.0522 -5.687084	-416.9867 -5.703557	-416.8191 -5.695544	-416.7518 -5.693093	-416.6183 -5.698655	-416.5692 -5.70391	-416.4777 -5.707055	-416.3109 -5.702959	-416.2257 -5.706935	-416.149 -5.713496	-416.0232 -5.714777	-415.9488 -5.725068	-415.8431 -5.719553	-415.7162 -5.719157	-415.6414 -5.722419	-415.5802 -5.728729	-415.4317 -5.731125	-415.3696 -5.734153	-415.2536 -5.733016	-415.131 -5.743402	-415.0259 -5.754271	-414.9296 -5.763691	-414.8155 -5.767812	-414.7115 -5.767763	-414.6373 -5.781738	-414.5081 -5.792531	-414.4532 -5.801293	-414.34 -5.809151	-414.2271 -5.81894	-414.1758 -5.832716	-414.0386 -5.840226	-413.9557 -5.86576	-413.8145 -5.860862	-413.6923 -5.873463	-413.5771 -5.886459	-413.4639 -5.893836	-413.4061 -5.901114
-418.8607 -5.488667	-418.7568 -5.571905	-418.6263 -5.603939	-418.5756 -5.607298	-418.3979 -5.623533	-418.3401 -5.629164	-418.2379 -5.637259	-418.1442 -5.642097	-418.0609 -5.646068	-417.9703 -5.661744	-417.8015 -5.6544	-417.7615 -5.652374	-417.6366 -5.657644	-417.572 -5.662954	-417.476 -5.665586	-417.33 -5.662004	-417.223 -5.667634	-417.1887 -5.673566	-417.0201 -5.673389	-416.9626 -5.686069	-416.8485 -5.678122	-416.7118 -5.679992	-416.642 -5.682746	-416.5923 -5.688322	-416.4448 -5.690034	-416.3453 -5.693675	-416.2579 -5.694027	-416.1356 -5.703343	-416.0316 -5.713755	-415.9335 -5.722303	-415.8103 -5.724893	-415.717 -5.72891	-415.6169 -5.741284	-415.5147 -5.750338	-415.4752 -5.760981	-415.3229 -5.7682	-415.2449 -5.777077	-415.1925 -5.792757	-415.0307 -5.799457	-414.9407 -5.824215	-414.8238 -5.818688	-414.7028 -5.832565	-414.61 -5.845453	-414.4911 -5.853774	-414.4328 -5.860663
-419.8266 -5.447815	-419.779 -5.532427	-419.6559 -5.563678	-419.5877 -5.567606	-419.4252 -5.584563	-419.3284 -5.589126	-419.2509 -5.597044	-419.1349 -5.601747	-419.0746 -5.60651	-418.9725 -5.620755	-418.8066 -5.614629	-418.7701 -5.614162	-418.6234 -5.617817	-418.5665 -5.621817	-418.4837 -5.62455	-418.3458 -5.621255	-418.237 -5.628506	-418.1842 -5.632792	-418.028 -5.63332	-417.95 -5.645806	-417.8476 -5.635491	-417.6905 -5.640913	-417.6547 -5.643082	-417.5897 -5.647189	-417.4722 -5.648446	-417.3429 -5.651457	-417.2607 -5.65472	-417.1555 -5.663297	-417.0351 -5.672904	-416.9436 -5.682988	-416.8297 -5.68408	-416.6987 -5.68995	-416.6353 -5.702028	-416.5236 -5.708755	-416.4582 -5.720737	-416.3223 -5.728157	-416.2598 -5.73633	-416.1641 -5.751735	-416.058 -5.75842	-415.9429 -5.783395	-415.8584 -5.776894	-415.7236 -5.792966	-415.604 -5.803597	-415.5151 -5.813964	-415.4376 -5.819921
-420.8252 -5.407385	-420.7671 -5.494203	-420.6477 -5.523855	-420.5881 -5.528183	-420.4413 -5.54462	-420.3554 -5.548057	-420.2379 -5.557836	-420.1236 -5.561378	-420.0728 -5.565886	-419.9583 -5.580293	-419.8116 -5.574377	-419.7639 -5.576077	-419.6393 -5.578209	-419.5609 -5.580133	-419.4744 -5.584862	-419.3483 -5.580586	-419.2404 -5.589215	-419.1649 -5.592486	-419.0253 -5.593701	-418.9301 -5.607707	-418.85 -5.595137	-418.7028 -5.601959	-418.6664 -5.603427	-418.5984 -5.605732	-418.4858 -5.607814	-418.3519 -5.611522	-418.2607 -5.615704	-418.1565 -5.622752	-418.0553 -5.631764	-417.9124 -5.643172	-417.8063 -5.643903	-417.7151 -5.65105	-417.6338 -5.66167	-417.5313 -5.66887	-417.4352 -5.679389	-417.3264 -5.688313	-417.2428 -5.696558	-417.1494 -5.710877	-417.0823 -5.717898	-416.9295 -5.743054	-416.8545 -5.736364	-416.7051 -5.75425	-416.5952 -5.762912	-416.5409 -5.774518	-416.4319 -5.778941
-421.8156 -5.368916	-421.7407 -5.455801	-421.6467 -5.484181	-421.5624 -5.489309	-421.4568 -5.504907	-421.3577 -5.508138	-421.2438 -5.519078	-421.118 -5.520695	-421.0786 -5.524774	-420.9449 -5.540049	-420.8194 -5.533951	-420.7442 -5.537842	-420.6662 -5.538467	-420.571 -5.53981	-420.4795 -5.546165	-420.3806 -5.541264	-420.2528 -5.549907	-420.1684 -5.551953	-420.0523 -5.554762	-419.9483 -5.568535	-419.8302 -5.556213	-419.7014 -5.563098	-419.6827 -5.563467	-419.5816 -5.565595	-419.4743 -5.567833	-419.3617 -5.573495	-419.2723 -5.57704	-419.1711 -5.58299	-419.0511 -5.591532	-418.9067 -5.603876	-418.816 -5.603274	-418.727 -5.612572	-418.6363 -5.62108	-418.5519 -5.631104	-418.4203 -5.639121	-418.3278 -5.649812	-418.2439 -5.656797	-418.1321 -5.670438	-418.0831 -5.67774	-417.9341 -5.702032	-417.862 -5.696974	-417.7287 -5.714946	-417.6105 -5.723198	-417.5373 -5.734187	-417.4276 -5.738002
-422.7971 -5.331554	-422.7181 -5.416518	-422.6475 -5.443213	-422.5508 -5.450605	-422.4504 -5.464027	-422.3425 -5.468977	-422.2581 -5.479568	-422.1258 -5.481215	-422.0687 -5.485847	-421.9401 -5.500659	-421.8419 -5.494585	-421.738 -5.499553	-421.6794 -5.499094	-421.5686 -5.499445	-421.4949 -5.507488	-421.3782 -5.503165	-421.2475 -5.510769	-421.1476 -5.511681	-421.0677 -5.516172	-420.9482 -5.528994	-420.8145 -5.517942	-420.7064 -5.524083	-420.6757 -5.523205	-420.5482 -5.525352	-420.4522 -5.527878	-420.3768 -5.534632	-420.2639 -5.538733	-420.1822 -5.542819	-420.0595 -5.551666	-419.9245 -5.564256	-419.8355 -5.565366	-419.7363 -5.573416	-419.6619 -5.580746	-419.5774 -5.592349	-419.427 -5.600206	-419.3467 -5.611757	-419.2265 -5.617863	-419.1434 -5.630133	-419.0944 -5.638015	-418.9384 -5.662509	-418.8455 -5.659569	-418.7339 -5.675858	-418.6146 -5.684596	-418.5223 -5.69434	-418.4436 -5.698946
-423.8 -5.296	-423.7097 -5.378201	-423.6209 -5.40402	-423.542 -5.411695	-423.4614 -5.423914	-423.3504 -5.430843	-423.2438 -5.440961	-423.1279 -5.442419	-423.0691 -5.446774	-422.9165 -5.461863	-422.8326 -5.455588	-422.7279 -5.460863	-422.7009 -5.459016	-422.5264 -5.459833	-422.4733 -5.468757	-422.3768 -5.465885	-422.2462 -5.471549	-422.1397 -5.473122	-422.0627 -5.476508	-421.9581 -5.488699	-421.817 -5.480725	-421.7086 -5.485701	-421.6559 -5.48319	-421.5359 -5.485825	-421.4407 -5.489371	-421.3642 -5.497272	-421.2623 -5.500329	-421.1898 -5.502832	-421.0715 -5.512449	-420.9308 -5.523896	-420.8495 -5.52696	-420.7576 -5.533823	-420.6371 -5.54085	-420.5947 -5.554136	-420.4406 -5.561748	-420.3463 -5.574217	-420.2089 -5.57916	-420.1332 -5.591311	-420.092 -5.599095	-419.9536 -5.622406	-419.848 -5.622488	-419.7206 -5.636723	-419.6315 -5.646699	-419.5195 -5.654718	-419.4474 -5.660833
