-599.298 -1.653801	-597.7474 -2.771311	-597.6655 -2.788265	-597.5344 -2.790715	-597.4374 -2.789397	-597.3356 -2.786986	-597.2189 -2.788252	-597.1261 -2.787803	-597.03 -2.781114	-596.8622 -2.771905	-596.8051 -2.78328	-596.7402 -2.770526	-596.6036 -2.771272	-596.5563 -2.764036	-596.4149 -2.756657	-596.3069 -2.762052	-596.2453 -2.757048	-596.1139 -2.757586	-596.0181 -2.750449	-595.9407 -2.748486	-595.8276 -2.757396	-595.7334 -2.74536	-595.6572 -2.743591	-595.5521 -2.741629	-595.4573 -2.741094	-595.3486 -2.735163	-595.2262 -2.734447	-595.134 -2.730554	-595.043 -2.728738	-594.9383 -2.73304	-594.8634 -2.738664	-594.718 -2.731726	-594.6573 -2.729044	-594.537 -2.728534	-594.4552 -2.726408	-594.3627 -2.729556	-594.2339 -2.725904	-594.1686 -2.727738	-594.0255 -2.724012	-593.9444 -2.727397	-593.8537 -2.739281	-593.7862 -2.726831	-593.6031 -2.724331	-593.5024 -2.723278	-593.3879 -2.724531
-152.2829 5.242751	-152.4041 5.242332	-152.4618 5.257239	-152.6356 5.267381	-152.6899 5.272192	-152.7935 5.279705	-152.881 5.283901	-152.9925 5.280599	-153.0544 5.287745	-153.146 5.286898	-153.2462 5.293803	-153.3924 5.294919	-153.4576 5.290924	-153.5683 5.293767	-153.6565 5.296335	-153.7459 5.299835	-153.8609 5.305652	-153.939 5.309296	-154.0734 5.304858	-154.116 5.311217	-154.2427 5.312416	-154.348 5.321605	-154.4688 5.313152	-154.5435 5.320989	-154.6582 5.31555	-154.7373 5.324936	-154.8283 5.328255	-154.9715 5.325184	-155.0652 5.327254	-155.1192 5.335873	-155.2525 5.334918	-155.3694 5.337363	-155.4351 5.333081	-155.5457 5.337878	-155.6517 5.34291	-155.7254 5.340856	-155.8467 5.345389	-155.9553 5.343112	-156.0636 5.34971	-156.1679 5.355041	-156.2623 5.362324	-156.3704 5.358146	-156.4941 5.36517	-156.55 5.365672	-156.6724 5.368215
-151.2882 5.216231	-151.3924 5.212866	-151.4748 5.225634	-151.6348 5.235085	-151.6952 5.242369	-151.7942 5.24951	-151.8799 5.251045	-151.9925 5.249737	-152.0677 5.256544	-152.1417 5.256586	-152.2731 5.261427	-152.4102 5.263758	-152.4829 5.257144	-152.5807 5.263011	-152.673 5.265271	-152.7573 5.267815	-152.8921 5.271309	-152.977 5.274929	-153.0891 5.269639	-153.1429 5.276289	-153.2693 5.27634	-153.3642 5.283104	-153.4665 5.274735	-153.5338 5.285529	-153.6652 5.280018	-153.7247 5.291543	-153.8398 5.289021	-153.9513 5.290521	-154.072 5.293622	-154.1332 5.300856	-154.2516 5.302284	-154.3623 5.302609	-154.4374 5.300293	-154.5379 5.303126	-154.6537 5.308469	-154.7431 5.30778	-154.8538 5.309335	-154.953 5.310813	-155.0517 5.315709	-155.1444 5.323442	-155.2654 5.328959	-155.3664 5.322051	-155.4706 5.331896	-155.5592 5.330832	-155.6786 5.335578
-150.3042 5.185853	-150.3903 5.179914	-150.4663 5.193004	-150.655 5.202282	-150.699 5.212126	-150.7891 5.217555	-150.8985 5.216905	-150.9711 5.218235	-151.0463 5.223057	-151.1443 5.225178	-151.2954 5.230922	-151.4303 5.23114	-151.5089 5.225133	-151.5828 5.232069	-151.6873 5.235581	-151.7614 5.237214	-151.8915 5.238978	-151.9772 5.243492	-152.1053 5.236216	-152.1527 5.245301	-152.2985 5.247539	-152.4071 5.251001	-152.478 5.242082	-152.5405 5.254424	-152.6743 5.24752	-152.7226 5.259997	-152.8517 5.253484	-152.9927 5.258144	-153.086 5.258126	-153.1768 5.264246	-153.2852 5.265396	-153.3609 5.263961	-153.4516 5.264088	-153.5715 5.265237	-153.6762 5.272249	-153.7712 5.271725	-153.8678 5.272549	-153.9466 5.277931	-154.0648 5.281396	-154.12 5.290621	-154.2507 5.295137	-154.3684 5.287255	-154.4654 5.299432	-154.5464 5.29728	-154.6476 5.303649
-149.3155 5.157305	-149.3678 5.149617	-149.463 5.163234	-149.6373 5.171466	-149.6864 5.183388	-149.7954 5.186553	-149.903 5.185884	-149.9689 5.188374	-150.0646 5.18974	-150.1707 5.192664	-150.3145 5.198948	-150.4461 5.197511	-150.5099 5.193474	-150.5958 5.20006	-150.6878 5.20381	-150.7859 5.20405	-150.9055 5.207013	-150.9634 5.21039	-151.0865 5.206008	-151.1617 5.212897	-151.3388 5.216733	-151.4057 5.220525	-151.4863 5.210972	-151.5338 5.22311	-151.6666 5.218532	-151.7373 5.228328	-151.8732 5.221569	-151.9839 5.229057	-152.1101 5.225593	-152.1714 5.232131	-152.2951 5.234534	-152.3556 5.231316	-152.4609 5.233678	-152.6051 5.233114	-152.6617 5.240638	-152.8001 5.238561	-152.8961 5.238075	-152.9303 5.246063	-153.0756 5.24964	-153.1448 5.253513	-153.2677 5.255619	-153.3974 5.248626	-153.4581 5.26371	-153.5578 5.261147	-153.6506 5.266183
-148.3202 5.125117	-148.3678 5.115658	-148.4659 5.131729	-148.6111 5.141348	-148.6992 5.151162	-148.782 5.15259	-148.8912 5.156586	-148.974 5.156157	-149.0792 5.159343	-149.1792 5.16238	-149.3186 5.168446	-149.4387 5.166664	-149.5268 5.165043	-149.5992 5.169004	-149.6877 5.171572	-149.7599 5.17129	-149.9188 5.17781	-149.9627 5.178759	-150.0948 5.176655	-150.1693 5.180559	-150.3274 5.182188	-150.3982 5.188858	-150.4846 5.180134	-150.5499 5.189504	-150.6811 5.187788	-150.7392 5.195022	-150.8814 5.189596	-150.9852 5.19887	-151.1024 5.195255	-151.1577 5.201186	-151.2981 5.202332	-151.3512 5.19927	-151.4527 5.202146	-151.6086 5.203002	-151.6697 5.210225	-151.8244 5.209109	-151.9248 5.207291	-151.9385 5.216838	-152.0791 5.220237	-152.1523 5.220917	-152.2886 5.222543	-152.401 5.218488	-152.4676 5.231312	-152.596 5.232225	-152.6752 5.231915
-147.323 5.092773	-147.3916 5.082344	-147.4839 5.099214	-147.5954 5.113865	-147.6927 5.118651	-147.7863 5.119147	-147.8947 5.126137	-147.9732 5.123751	-148.0759 5.129183	-148.1978 5.131048	-148.3122 5.137414	-148.4134 5.134658	-148.5402 5.136669	-148.6057 5.136975	-148.6773 5.138568	-148.7518 5.137795	-148.9164 5.148629	-148.9742 5.148051	-149.1165 5.14552	-149.1746 5.150631	-149.3147 5.151277	-149.3739 5.159917	-149.4981 5.152191	-149.5633 5.15981	-149.6777 5.157089	-149.7475 5.163396	-149.8905 5.160539	-149.9978 5.169136	-150.106 5.164809	-150.1619 5.170043	-150.3066 5.169176	-150.3599 5.166883	-150.4651 5.168101	-150.6243 5.173406	-150.6619 5.178182	-150.8267 5.176654	-150.9234 5.177167	-150.9596 5.187367	-151.0668 5.190367	-151.1678 5.188461	-151.2922 5.190271	-151.4188 5.190996	-151.4796 5.198625	-151.599 5.203827	-151.6804 5.200182
-146.3053 5.06153	-146.4128 5.051561	-146.5072 5.068404	-146.5849 5.08491	-146.7102 5.086799	-146.7876 5.087794	-146.8688 5.096847	-146.9878 5.09679	-147.1035 5.099996	-147.2048 5.09943	-147.3283 5.106364	-147.4104 5.102223	-147.5261 5.108078	-147.6177 5.106856	-147.6979 5.106601	-147.7661 5.105124	-147.9104 5.119154	-147.98 5.117651	-148.1225 5.113403	-148.1853 5.11859	-148.3195 5.118585	-148.3504 5.130321	-148.4869 5.124029	-148.5636 5.129841	-148.6646 5.127236	-148.7594 5.13105	-148.8899 5.132487	-148.9869 5.138252	-149.1088 5.135081	-149.1566 5.140569	-149.295 5.13916	-149.3577 5.136768	-149.469 5.139022	-149.6038 5.146082	-149.657 5.147854	-149.8145 5.146682	-149.9241 5.147995	-150.0025 5.156246	-150.0589 5.159892	-150.1985 5.155798	-150.2749 5.158103	-150.4265 5.159936	-150.486 5.167173	-150.5997 5.172664	-150.6973 5.167789
-145.298 5.031524	-145.4325 5.022422	-145.5229 5.038783	-145.5842 5.056468	-145.7214 5.056195	-145.7984 5.057496	-145.8813 5.068197	-146.0179 5.065361	-146.1032 5.072791	-146.1933 5.069065	-146.3115 5.076892	-146.4055 5.071968	-146.5165 5.078452	-146.6175 5.078093	-146.6981 5.076611	-146.778 5.074919	-146.9076 5.090878	-147.0071 5.089517	-147.1534 5.084734	-147.1903 5.087226	-147.297 5.086331	-147.366 5.098788	-147.4753 5.094658	-147.5839 5.099685	-147.6846 5.094949	-147.7714 5.098094	-147.8894 5.104113	-147.9962 5.106104	-148.0901 5.105577	-148.1823 5.109374	-148.2838 5.107839	-148.3714 5.105545	-148.4736 5.108985	-148.605 5.115008	-148.6975 5.116295	-148.8034 5.11634	-148.9192 5.118552	-149.0181 5.125133	-149.0574 5.127534	-149.1951 5.125189	-149.2815 5.128343	-149.4256 5.132533	-149.5023 5.137986	-149.6138 5.142672	-149.6996 5.137107
-144.2727 5.005734	-144.4242 4.994861	-144.5215 5.013291	-144.6051 5.028912	-144.7099 5.028469	-144.8068 5.030277	-144.8883 5.038892	-145.0191 5.038884	-145.0858 5.04583	-145.1999 5.041282	-145.3171 5.048863	-145.3893 5.042172	-145.4983 5.049893	-145.6225 5.049085	-145.7049 5.047068	-145.8095 5.045235	-145.9062 5.061015	-146.011 5.063396	-146.1633 5.054797	-146.2008 5.058951	-146.3151 5.056619	-146.3575 5.067518	-146.4697 5.065686	-146.5977 5.070271	-146.6902 5.064582	-146.788 5.066948	-146.9171 5.076005	-147.0095 5.076824	-147.0997 5.075393	-147.1987 5.078656	-147.2748 5.076061	-147.3921 5.076662	-147.4954 5.079734	-147.6095 5.082279	-147.7089 5.085284	-147.8142 5.086065	-147.9089 5.089288	-148.0262 5.094483	-148.0746 5.095068	-148.1852 5.09447	-148.289 5.098471	-148.4236 5.103694	-148.5042 5.106995	-148.6007 5.109883	-148.6912 5.107044
-143.2851 4.976611	-143.4368 4.967111	-143.5235 4.985952	-143.6151 4.996893	-143.7032 4.999643	-143.8107 5.002929	-143.8729 5.008971	-144.002 5.009567	-144.0779 5.016459	-144.1909 5.013801	-144.3118 5.023574	-144.3859 5.015824	-144.485 5.021945	-144.6288 5.022075	-144.6991 5.020981	-144.8174 5.019267	-144.8913 5.032227	-144.9989 5.036398	-145.1438 5.02602	-145.2007 5.03054	-145.3147 5.027297	-145.356 5.03805	-145.4714 5.036234	-145.61 5.040928	-145.6937 5.03607	-145.8044 5.036972	-145.9199 5.048249	-146.0104 5.047363	-146.0892 5.04498	-146.1984 5.050702	-146.2945 5.045951	-146.4096 5.050355	-146.4946 5.053031	-146.6021 5.050857	-146.731 5.056945	-146.8037 5.055335	-146.8992 5.059787	-147.0258 5.063763	-147.087 5.063386	-147.1853 5.066533	-147.2679 5.069775	-147.4061 5.073054	-147.4919 5.078784	-147.5878 5.077347	-147.6881 5.079145
-142.2862 4.950304	-142.433 4.940988	-142.5401 4.9574	-142.6083 4.965431	-142.721 4.972201	-142.8152 4.976398	-142.878 4.980416	-142.9977 4.97795	-143.0713 4.985433	-143.1907 4.985052	-143.2822 4.993542	-143.3882 4.989431	-143.4874 4.990383	-143.6075 4.992019	-143.6783 4.994219	-143.8152 4.992635	-143.8858 5.004159	-143.9941 5.006339	-144.1116 4.998388	-144.1814 5.002877	-144.3145 5.000577	-144.3477 5.012516	-144.4702 5.006713	-144.6184 5.013341	-144.7012 5.009754	-144.814 5.009354	-144.9163 5.021178	-145.0003 5.019534	-145.0912 5.016384	-145.1915 5.023551	-145.2822 5.015609	-145.4375 5.022992	-145.4963 5.025173	-145.5923 5.019583	-145.7287 5.027102	-145.8183 5.026531	-145.8999 5.02931	-146.0037 5.033684	-146.0988 5.034132	-146.2035 5.039253	-146.282 5.04274	-146.4188 5.043987	-146.5064 5.05	-146.5771 5.046779	-146.6919 5.051633
-141.2768 4.927477	-141.4272 4.914519	-141.5441 4.929289	-141.6146 4.9359	-141.7101 4.945693	-141.8017 4.951195	-141.86 4.953693	-141.9807 4.95116	-142.0724 4.955848	-142.1779 4.958022	-142.2869 4.962804	-142.3935 4.963459	-142.5118 4.96099	-142.6053 4.959132	-142.6764 4.966376	-142.8099 4.965237	-142.8833 4.97515	-142.9912 4.976649	-143.0843 4.967337	-143.1816 4.974836	-143.3129 4.972988	-143.362 4.983913	-143.4794 4.975627	-143.6079 4.983928	-143.7069 4.980261	-143.8165 4.983171	-143.8951 4.991147	-143.9693 4.990868	-144.0744 4.988042	-144.189 4.997727	-144.2717 4.989311	-144.4102 4.997848	-144.5204 4.997981	-144.598 4.992251	-144.7036 4.998892	-144.8045 4.99976	-144.8954 5.001934	-145.0196 5.005475	-145.1025 5.006301	-145.2056 5.012994	-145.2761 5.015203	-145.4122 5.01438	-145.4996 5.019876	-145.5679 5.017012	-145.693 5.02434
-140.3011 4.898832	-140.4442 4.884011	-140.5434 4.895276	-140.5978 4.90443	-140.7191 4.916101	-140.8084 4.922826	-140.8655 4.924234	-140.989 4.921041	-141.0802 4.924926	-141.1754 4.928617	-141.2857 4.935686	-141.4149 4.936853	-141.5217 4.932143	-141.6066 4.931909	-141.6853 4.940096	-141.7813 4.939066	-141.8912 4.948049	-141.9961 4.94641	-142.0608 4.938312	-142.1831 4.943581	-142.3124 4.947526	-142.3833 4.957131	-142.5036 4.945864	-142.5892 4.955555	-142.69 4.95482	-142.8082 4.956988	-142.8691 4.961628	-142.9589 4.961762	-143.0664 4.958058	-143.1769 4.970025	-143.3019 4.96257	-143.3962 4.96793	-143.4944 4.967524	-143.6151 4.963113	-143.6943 4.968849	-143.8069 4.971083	-143.8917 4.972996	-144.0004 4.977566	-144.0777 4.979482	-144.2232 4.987894	-144.2687 4.990132	-144.3851 4.986609	-144.4902 4.992994	-144.5554 4.989883	-144.682 4.998963
-139.2935 4.874847	-139.4124 4.857093	-139.5395 4.869716	-139.5951 4.877054	-139.7428 4.889696	-139.8013 4.89384	-139.885 4.897075	-140.0045 4.891727	-140.0906 4.893598	-140.1832 4.897234	-140.2836 4.90486	-140.4232 4.904746	-140.5244 4.900598	-140.5972 4.900558	-140.7065 4.910978	-140.7845 4.90932	-140.9006 4.91778	-140.9753 4.915511	-141.0647 4.911031	-141.184 4.914389	-141.3094 4.922264	-141.3956 4.930539	-141.4898 4.91756	-141.5767 4.928115	-141.692 4.926522	-141.7958 4.930102	-141.875 4.933222	-141.9594 4.934108	-142.0748 4.92829	-142.1819 4.940579	-142.2761 4.936549	-142.376 4.936765	-142.4964 4.937884	-142.6271 4.934064	-142.6942 4.939248	-142.8321 4.94434	-142.9013 4.943357	-142.9936 4.949131	-143.0857 4.953061	-143.2409 4.958576	-143.2769 4.961317	-143.4101 4.955698	-143.5056 4.963686	-143.5618 4.961312	-143.675 4.969737
-138.2883 4.851202	-138.3995 4.829816	-138.5291 4.845221	-138.5972 4.853284	-138.7148 4.863461	-138.8079 4.867496	-138.9041 4.871159	-139.0065 4.866364	-139.0992 4.86721	-139.1826 4.871022	-139.3121 4.879647	-139.4161 4.87681	-139.5361 4.874273	-139.6047 4.875042	-139.7004 4.88273	-139.7738 4.881111	-139.9023 4.889939	-139.9606 4.886973	-140.0755 4.884513	-140.2159 4.884677	-140.3165 4.891737	-140.3965 4.898015	-140.5155 4.887536	-140.5777 4.8967	-140.7069 4.894676	-140.792 4.900515	-140.9019 4.901798	-140.9627 4.905041	-141.081 4.89762	-141.1676 4.911511	-141.2793 4.91153	-141.3521 4.907237	-141.4975 4.909694	-141.6341 4.907181	-141.6974 4.912823	-141.8346 4.917455	-141.9061 4.916155	-141.9911 4.922391	-142.0822 4.926474	-142.215 4.929808	-142.2867 4.930068	-142.3978 4.927764	-142.4737 4.934325	-142.5863 4.933885	-142.6729 4.940469
-137.2872 4.821841	-137.3962 4.798986	-137.5287 4.817193	-137.5874 4.827347	-137.7222 4.8344	-137.8039 4.839103	-137.9012 4.841445	-138.0014 4.837563	-138.0955 4.840107	-138.1649 4.845637	-138.3204 4.856536	-138.4049 4.848931	-138.5214 4.850278	-138.5996 4.851971	-138.7093 4.856742	-138.7773 4.853371	-138.9145 4.863529	-138.9586 4.859463	-139.0882 4.860382	-139.2455 4.859015	-139.3161 4.865004	-139.3685 4.870425	-139.5032 4.863014	-139.5809 4.868686	-139.7066 4.8688	-139.7763 4.872161	-139.9269 4.873707	-139.9951 4.877593	-140.0989 4.868723	-140.157 4.882629	-140.3159 4.88021	-140.3948 4.87491	-140.4946 4.877241	-140.6403 4.877299	-140.7183 4.885437	-140.855 4.886247	-140.8985 4.886772	-140.9619 4.894346	-141.0825 4.899058	-141.2131 4.902537	-141.2902 4.902081	-141.4047 4.900328	-141.4767 4.905375	-141.5873 4.908945	-141.6802 4.914629
-136.2899 4.796299	-136.3869 4.773418	-136.5455 4.793405	-136.5976 4.80456	-136.7265 4.809522	-136.8107 4.812088	-136.9112 4.814878	-136.9906 4.811039	-137.1032 4.813224	-137.1661 4.81928	-137.3151 4.828253	-137.3874 4.818318	-137.5203 4.823853	-137.6002 4.821484	-137.7106 4.829296	-137.7959 4.824024	-137.8968 4.83485	-137.9709 4.831952	-138.0964 4.834891	-138.2517 4.834846	-138.3105 4.837019	-138.3607 4.84469	-138.4835 4.839374	-138.5816 4.843528	-138.7158 4.841557	-138.8016 4.844622	-138.9158 4.848889	-139.007 4.851656	-139.1082 4.843823	-139.1513 4.856784	-139.3094 4.851096	-139.4193 4.847991	-139.5244 4.849464	-139.6344 4.853044	-139.7293 4.860833	-139.8408 4.860046	-139.9053 4.859864	-139.9838 4.866151	-140.0896 4.871975	-140.2339 4.873775	-140.2923 4.870628	-140.4199 4.869361	-140.5038 4.873778	-140.589 4.880297	-140.6888 4.8848
-135.2849 4.769818	-135.4136 4.748046	-135.5505 4.766273	-135.5995 4.780841	-135.7043 4.78449	-135.8247 4.787324	-135.9017 4.789286	-136.0026 4.78725	-136.1166 4.791545	-136.1632 4.79626	-136.3353 4.801599	-136.392 4.792316	-136.5226 4.800192	-136.6117 4.797421	-136.7053 4.803987	-136.7921 4.797668	-136.9018 4.809793	-137.0105 4.806215	-137.0973 4.808894	-137.2651 4.807906	-137.3095 4.805772	-137.3628 4.816179	-137.477 4.812593	-137.5875 4.816118	-137.7135 4.813551	-137.812 4.814739	-137.8942 4.822489	-137.9848 4.82335	-138.0987 4.820994	-138.1348 4.830706	-138.3144 4.82652	-138.4256 4.822742	-138.5467 4.82393	-138.6082 4.829733	-138.7053 4.83537	-138.8208 4.834113	-138.9072 4.83552	-138.9893 4.839025	-139.0893 4.845116	-139.2428 4.84764	-139.3154 4.843279	-139.4159 4.84456	-139.5235 4.846276	-139.5812 4.85487	-139.7103 4.857419
-134.3005 4.743021	-134.4241 4.721147	-134.5695 4.738721	-134.5953 4.75443	-134.7054 4.758227	-134.8041 4.760178	-134.8956 4.762056	-135.0189 4.763805	-135.1279 4.765214	-135.1609 4.770842	-135.3198 4.774073	-135.4001 4.765568	-135.5242 4.775646	-135.6098 4.772829	-135.7164 4.778034	-135.7897 4.771485	-135.91 4.783172	-136.0155 4.783032	-136.1072 4.782308	-136.2527 4.784205	-136.285 4.779525	-136.3648 4.789773	-136.4684 4.78892	-136.5919 4.793046	-136.7152 4.789702	-136.8038 4.787995	-136.8885 4.797894	-137.0011 4.797043	-137.0942 4.79787	-137.1506 4.803388	-137.3223 4.797563	-137.4336 4.79629	-137.5452 4.795663	-137.6035 4.802736	-137.7079 4.806612	-137.8088 4.805989	-137.9119 4.809688	-137.9852 4.812347	-138.0968 4.817104	-138.2292 4.821728	-138.2988 4.819678	-138.423 4.820139	-138.5265 4.821022	-138.5732 4.829994	-138.7087 4.831835
-133.3143 4.718979	-133.4177 4.698727	-133.5663 4.716222	-133.603 4.729611	-133.6859 4.734039	-133.8255 4.735586	-133.8955 4.735878	-134.0209 4.74059	-134.1469 4.740308	-134.1859 4.743217	-134.3158 4.746447	-134.4071 4.73753	-134.5365 4.748061	-134.6058 4.746282	-134.7173 4.750622	-134.791 4.745197	-134.91 4.755173	-135.0044 4.758273	-135.1044 4.754404	-135.2236 4.757141	-135.2886 4.753511	-135.378 4.763324	-135.4713 4.762913	-135.602 4.770452	-135.7145 4.764783	-135.801 4.761988	-135.8938 4.773627	-135.98 4.773162	-136.1012 4.772768	-136.1682 4.777662	-136.3178 4.771095	-136.4066 4.773921	-136.5406 4.77313	-136.594 4.778098	-136.6915 4.779085	-136.8069 4.78141	-136.9228 4.784371	-137.0037 4.787163	-137.1395 4.789398	-137.2361 4.793838	-137.2924 4.792974	-137.425 4.79285	-137.5144 4.796857	-137.5885 4.80022	-137.6978 4.803719
-132.3022 4.695799	-132.4059 4.676512	-132.5492 4.691166	-132.608 4.702679	-132.6794 4.709084	-132.8167 4.71256	-132.8868 4.709984	-133.0346 4.717496	-133.1337 4.715999	-133.1825 4.717381	-133.317 4.721945	-133.4278 4.715055	-133.523 4.72364	-133.6074 4.723414	-133.6989 4.726274	-133.8037 4.722288	-133.9513 4.729652	-133.9937 4.734533	-134.1116 4.728273	-134.214 4.731118	-134.2805 4.726534	-134.367 4.735344	-134.4721 4.735301	-134.6149 4.743704	-134.7265 4.737641	-134.788 4.735103	-134.9112 4.746543	-134.9644 4.748015	-135.0888 4.745832	-135.1907 4.750615	-135.3126 4.746562	-135.3938 4.750555	-135.5341 4.75119	-135.5969 4.75083	-135.6859 4.751924	-135.813 4.75284	-135.9287 4.757569	-135.998 4.763199	-136.1303 4.763062	-136.2101 4.767619	-136.2961 4.769888	-136.4322 4.767394	-136.4931 4.774312	-136.6022 4.774032	-136.6923 4.777935
-131.2958 4.67522	-131.3703 4.653852	-131.5255 4.669976	-131.6079 4.6769	-131.6817 4.684052	-131.7942 4.690363	-131.8995 4.685507	-132.0092 4.694246	-132.1174 4.691083	-132.1609 4.691394	-132.3039 4.696767	-132.416 4.693714	-132.5067 4.700007	-132.5967 4.697707	-132.6991 4.700915	-132.7985 4.69941	-132.9357 4.705054	-132.9513 4.71061	-133.1404 4.703085	-133.2081 4.706522	-133.2921 4.704381	-133.3719 4.71104	-133.491 4.712212	-133.6182 4.718271	-133.7214 4.713939	-133.7768 4.712275	-133.9278 4.720637	-133.9827 4.724864	-134.1076 4.718577	-134.2053 4.724529	-134.3198 4.71621	-134.3972 4.725439	-134.5081 4.725559	-134.6112 4.721465	-134.6959 4.72374	-134.8255 4.725904	-134.9308 4.730651	-135.0093 4.739448	-135.13 4.736006	-135.192 4.741561	-135.2848 4.745956	-135.4296 4.739813	-135.4739 4.749943	-135.6309 4.747255	-135.6788 4.752453
-130.2854 4.652427	-130.3445 4.630662	-130.4964 4.64894	-130.6035 4.650661	-130.6762 4.658466	-130.7811 4.665905	-130.8947 4.66115	-130.9761 4.666986	-131.1116 4.665282	-131.1634 4.665463	-131.3092 4.672423	-131.3939 4.671302	-131.5001 4.676202	-131.5954 4.672652	-131.6934 4.676566	-131.8168 4.675879	-131.917 4.681804	-131.9504 4.685585	-132.1363 4.677582	-132.2194 4.681019	-132.2901 4.683303	-132.3751 4.689019	-132.474 4.68814	-132.6176 4.692904	-132.6985 4.689436	-132.7688 4.690627	-132.9162 4.697166	-132.978 4.701557	-133.1026 4.692503	-133.1997 4.701	-133.3283 4.693436	-133.4096 4.703072	-133.5056 4.701605	-133.5906 4.696384	-133.6907 4.698529	-133.8296 4.701351	-133.9193 4.704616	-134.017 4.71525	-134.1107 4.710803	-134.2099 4.716387	-134.2949 4.720207	-134.413 4.713228	-134.4783 4.722363	-134.6275 4.719448	-134.6589 4.726999
-129.2975 4.628541	-129.3424 4.606882	-129.4924 4.620168	-129.5932 4.623985	-129.6898 4.633735	-129.755 4.640712	-129.9314 4.638773	-129.9814 4.639658	-130.1108 4.638372	-130.1764 4.638544	-130.3128 4.646473	-130.3907 4.648383	-130.4843 4.651356	-130.6012 4.649624	-130.6967 4.652869	-130.8029 4.65181	-130.9034 4.659637	-130.9558 4.658605	-131.1275 4.652745	-131.2108 4.655982	-131.286 4.66063	-131.3701 4.667997	-131.4701 4.664249	-131.5905 4.667312	-131.6878 4.664581	-131.7837 4.667737	-131.8977 4.674521	-131.9939 4.675688	-132.093 4.667032	-132.1791 4.67549	-132.3181 4.671007	-132.4189 4.67824	-132.4934 4.676795	-132.5858 4.671448	-132.6893 4.673975	-132.8163 4.677251	-132.9154 4.678807	-133.0183 4.689965	-133.0667 4.687956	-133.2137 4.692489	-133.3003 4.696495	-133.409 4.690116	-133.4893 4.696107	-133.6246 4.696032	-133.6671 4.702235
-128.2884 4.606458	-128.3279 4.581552	-128.485 4.597577	-128.6025 4.600421	-128.6917 4.608725	-128.766 4.615397	-128.947 4.61568	-128.9802 4.613282	-129.124 4.611397	-129.1933 4.61226	-129.315 4.621087	-129.3888 4.623405	-129.5018 4.625053	-129.5997 4.624421	-129.7303 4.626519	-129.7833 4.625857	-129.8782 4.636011	-129.9336 4.631553	-130.1066 4.628301	-130.2043 4.630301	-130.2901 4.63761	-130.3591 4.643352	-130.4869 4.639105	-130.5885 4.641003	-130.6642 4.638697	-130.7536 4.644395	-130.8863 4.650346	-131.0064 4.649205	-131.0888 4.641412	-131.1618 4.649285	-131.3074 4.647765	-131.4142 4.6535	-131.4776 4.650424	-131.5678 4.647134	-131.6973 4.649461	-131.8124 4.656402	-131.9194 4.657192	-132.0168 4.664409	-132.0776 4.664943	-132.217 4.666975	-132.3114 4.671356	-132.4221 4.667982	-132.4858 4.669407	-132.6181 4.67225	-132.6777 4.67668
-127.3106 4.581135	-127.3599 4.55539	-127.5084 4.567382	-127.6148 4.576569	-127.712 4.582789	-127.7863 4.589651	-127.9465 4.58999	-127.9959 4.587251	-128.1214 4.584848	-128.2346 4.58813	-128.3135 4.59939	-128.3958 4.596857	-128.5141 4.600083	-128.5984 4.598873	-128.7377 4.600904	-128.7904 4.600136	-128.8877 4.609897	-128.9609 4.605686	-129.0878 4.604249	-129.2 4.604229	-129.2906 4.612944	-129.3726 4.615937	-129.4898 4.613252	-129.5869 4.615001	-129.6644 4.611874	-129.7637 4.618314	-129.9055 4.626237	-130.001 4.623144	-130.093 4.615685	-130.1634 4.623527	-130.298 4.622815	-130.4018 4.62813	-130.4581 4.623738	-130.5619 4.623694	-130.7335 4.625766	-130.7803 4.634211	-130.9122 4.633379	-130.9878 4.639036	-131.0702 4.641713	-131.2125 4.642876	-131.3063 4.648145	-131.3903 4.64616	-131.4838 4.643635	-131.5991 4.650054	-131.674 4.653312
-126.3271 4.559472	-126.3816 4.531699	-126.5335 4.541239	-126.6317 4.555527	-126.7357 4.558957	-126.8099 4.56754	-126.9499 4.564751	-127.0332 4.563428	-127.1137 4.561907	-127.2514 4.563954	-127.3357 4.576337	-127.4286 4.569037	-127.5241 4.574311	-127.6098 4.572129	-127.7349 4.575979	-127.7998 4.576228	-127.9031 4.583119	-127.9871 4.579953	-128.1093 4.580385	-128.1869 4.580645	-128.3124 4.587432	-128.3921 4.590658	-128.5125 4.588629	-128.5823 4.589647	-128.6794 4.587966	-128.7881 4.592388	-128.9032 4.601829	-128.9839 4.598042	-129.0941 4.590893	-129.1707 4.598715	-129.2987 4.596601	-129.4033 4.601745	-129.4541 4.597677	-129.5825 4.600059	-129.7411 4.602776	-129.7726 4.609572	-129.9344 4.608301	-129.9829 4.613124	-130.0948 4.617548	-130.1989 4.618891	-130.301 4.623682	-130.3897 4.620659	-130.5276 4.618425	-130.61 4.626644	-130.6914 4.628747
