-599.23 -1.550284	-597.6917 -2.604772	-597.6006 -2.632519	-597.4833 -2.64348	-597.4281 -2.648028	-597.3489 -2.647393	-597.2271 -2.65037	-597.0974 -2.649269	-596.9944 -2.64872	-596.9343 -2.648017	-596.8029 -2.660764	-596.7508 -2.649054	-596.6212 -2.659387	-596.5173 -2.658892	-596.4069 -2.65821	-596.3172 -2.665384	-596.2602 -2.671413	-596.0934 -2.67571	-596.0271 -2.684441	-595.9343 -2.6871	-595.8226 -2.702131	-595.744 -2.702951	-595.6425 -2.71253	-595.5094 -2.720619	-595.4321 -2.728135	-595.3101 -2.731535	-595.2342 -2.738414	-595.1449 -2.739662	-595.0249 -2.745339	-594.897 -2.746575	-594.8071 -2.760522	-594.7568 -2.752586	-594.5823 -2.758008	-594.521 -2.759496	-594.3793 -2.754079	-594.3247 -2.762734	-594.2318 -2.767322	-594.0972 -2.767951	-594.0593 -2.773196	-593.941 -2.767169	-593.8344 -2.783595	-593.7153 -2.774027	-593.5842 -2.775665	-593.5274 -2.775438	-593.4231 -2.774768
-163.159 -6.376039E-02	-163.0227 -.1759451	-162.9205 -.192377	-162.8461 -.2034286	-162.7608 -.193543	-162.6252 -.1920123	-162.5389 -.1819508	-162.462 -.1742004	-162.2588 -.1674792	-162.2698 -.1785716	-162.1361 -.1626611	-162.0004 -.1536616	-161.9258 -.152591	-161.8613 -.1520019	-161.7087 -.1545937	-161.642 -.1550745	-161.5806 -.1511712	-161.4429 -.1493685	-161.3155 -.1588028	-161.1921 -.1622193	-161.147 -.1626118	-161.0045 -.1570114	-160.949 -.1728222	-160.8275 -.1779149	-160.7249 -.1754964	-160.6295 -.1762552	-160.5242 -.1738453	-160.4268 -.1749697	-160.333 -.1786954	-160.2568 -.1852859	-160.1166 -.1709996	-159.9841 -.1647297	-159.9036 -.1732129	-159.8173 -.1673701	-159.6965 -.1655821	-159.6504 -.1652729	-159.5302 -.1576646	-159.4187 -.1641234	-159.337 -.1619326	-159.1931 -.1578171	-159.1315 -.1477295	-158.9943 -.14739	-158.9097 -.1399506	-158.8005 -.1381298	-158.7404 -.1331246
-164.1293 -.1203708	-164.0021 -.2375459	-163.9161 -.2541346	-163.8581 -.2662517	-163.7439 -.2565618	-163.6506 -.2531055	-163.543 -.2434953	-163.4538 -.2355215	-163.2935 -.233018	-163.2683 -.2384026	-163.1199 -.2227209	-162.9919 -.2170703	-162.9301 -.2117082	-162.8564 -.2148623	-162.704 -.2110776	-162.6342 -.2134676	-162.5725 -.2076724	-162.4358 -.2088791	-162.3144 -.2179288	-162.1883 -.2172392	-162.1385 -.2204314	-161.9819 -.2138115	-161.9505 -.2305813	-161.8385 -.2369283	-161.7207 -.2351161	-161.6097 -.2340939	-161.5292 -.2328292	-161.4136 -.2338903	-161.3349 -.2358091	-161.2546 -.2438747	-161.1024 -.2256809	-160.9924 -.2262353	-160.9044 -.232578	-160.8139 -.2251992	-160.712 -.2205899	-160.6329 -.2194673	-160.5243 -.2148995	-160.4073 -.2200797	-160.3281 -.2159226	-160.2148 -.2129011	-160.1131 -.2006228	-159.9963 -.2039718	-159.9105 -.1947713	-159.7962 -.1948042	-159.7398 -.1896752
-165.121 -.1788739	-164.9883 -.3013297	-164.9135 -.3155752	-164.874 -.3271561	-164.7436 -.3185733	-164.6523 -.3150104	-164.537 -.3024073	-164.455 -.296192	-164.3035 -.2965367	-164.2662 -.2962214	-164.1257 -.2807614	-164.011 -.2812301	-163.924 -.2735378	-163.8449 -.2782173	-163.6993 -.2698917	-163.6379 -.2714137	-163.5545 -.2677547	-163.4407 -.2703015	-163.3309 -.2795998	-163.1705 -.2766234	-163.1426 -.2796189	-162.9876 -.2775814	-162.9455 -.2916043	-162.8392 -.2957181	-162.7263 -.296548	-162.5957 -.2926221	-162.5148 -.293413	-162.3899 -.2942282	-162.353 -.2916268	-162.2418 -.2982787	-162.0721 -.2806497	-161.9904 -.2873735	-161.92 -.2900035	-161.8174 -.2823111	-161.6976 -.2761894	-161.6252 -.276114	-161.5225 -.2745002	-161.4037 -.2757727	-161.3412 -.271425	-161.2406 -.2752183	-161.1214 -.2578655	-161.0227 -.2638505	-160.9067 -.2535282	-160.8017 -.2548726	-160.7502 -.2482718
-166.1124 -.2419828	-166.0011 -.3655674	-165.8994 -.3781142	-165.868 -.386969	-165.74 -.3788193	-165.6655 -.3773137	-165.553 -.3641511	-165.4502 -.3578569	-165.3314 -.3602919	-165.2389 -.3562188	-165.1057 -.340887	-165.0143 -.3458212	-164.9236 -.33546	-164.8438 -.3410023	-164.7067 -.3302278	-164.6315 -.329469	-164.5418 -.3289874	-164.439 -.3337985	-164.3589 -.3387344	-164.1977 -.3395305	-164.1452 -.3370253	-163.9883 -.3435282	-163.947 -.3525277	-163.8255 -.353433	-163.7267 -.3574298	-163.5941 -.3508836	-163.4962 -.3556211	-163.4057 -.3575962	-163.3644 -.3509511	-163.2236 -.3573614	-163.0768 -.3409347	-163.0108 -.3515991	-162.9393 -.3481324	-162.8246 -.3426568	-162.7095 -.3382571	-162.6373 -.3359632	-162.5154 -.3361591	-162.4144 -.3339821	-162.3301 -.327934	-162.2415 -.3353361	-162.1169 -.3179851	-162.0374 -.3227192	-161.8755 -.3134295	-161.8153 -.3115783	-161.7424 -.306807
-167.1105 -.3039458	-166.9809 -.4297089	-166.8879 -.4398614	-166.8435 -.4474004	-166.7263 -.4381635	-166.6707 -.4422427	-166.5456 -.4281107	-166.4234 -.420661	-166.335 -.4249758	-166.215 -.4185481	-166.098 -.4025667	-166.0239 -.4106618	-165.9326 -.3992524	-165.8453 -.4049679	-165.7191 -.3927079	-165.6065 -.3903075	-165.5371 -.3928742	-165.4024 -.3997011	-165.3599 -.3974359	-165.1881 -.4054262	-165.1489 -.3972739	-164.9884 -.407947	-164.9438 -.4125104	-164.8187 -.413316	-164.7091 -.4151741	-164.5945 -.4109867	-164.5416 -.4172956	-164.4273 -.4197549	-164.3283 -.4100112	-164.1771 -.4183238	-164.094 -.4035586	-164.0223 -.415194	-163.9506 -.408556	-163.8233 -.4040818	-163.718 -.4031341	-163.6402 -.4002668	-163.5168 -.4005432	-163.4362 -.3941615	-163.3224 -.3885551	-163.2445 -.3995132	-163.1146 -.3834875	-163.029 -.3841034	-162.8931 -.3787977	-162.8331 -.3688903	-162.7543 -.3681782
-168.1236 -.3728361	-167.9792 -.5004781	-167.9028 -.5090783	-167.8251 -.5142074	-167.7366 -.5046457	-167.6351 -.5079522	-167.5297 -.4958368	-167.4091 -.4851915	-167.3131 -.4873848	-167.205 -.4802573	-167.0925 -.4651126	-167.0234 -.4742984	-166.9218 -.4642256	-166.8331 -.4676135	-166.6892 -.4554383	-166.6076 -.4540315	-166.522 -.4580613	-166.3939 -.4640939	-166.3683 -.4590029	-166.2169 -.4702148	-166.1364 -.460719	-166.0137 -.4736478	-165.9305 -.4736235	-165.8239 -.4737006	-165.6991 -.475408	-165.6012 -.4742706	-165.5424 -.4781774	-165.4399 -.4831281	-165.3043 -.4714302	-165.1875 -.4783229	-165.1068 -.4677824	-165.0376 -.4787881	-164.9304 -.4698129	-164.8332 -.4672124	-164.7051 -.4664085	-164.6468 -.4669014	-164.5168 -.4664198	-164.4359 -.4551585	-164.304 -.4496751	-164.2401 -.4626065	-164.11 -.4482883	-164.0434 -.4453898	-163.9022 -.4434252	-163.8557 -.4298449	-163.7377 -.4291129
-169.1053 -.4457415	-168.9916 -.572358	-168.9011 -.5821033	-168.802 -.5836495	-168.747 -.5740489	-168.633 -.5797904	-168.5053 -.5685863	-168.4048 -.5568113	-168.3174 -.5536478	-168.19 -.5540644	-168.102 -.5384433	-168.0175 -.5428578	-167.9263 -.5379634	-167.8417 -.5342316	-167.7055 -.5260941	-167.6111 -.5230379	-167.5297 -.5257276	-167.388 -.5312153	-167.3421 -.5222861	-167.2253 -.5326724	-167.1127 -.5252348	-167.0179 -.5382649	-166.9149 -.5345998	-166.8191 -.5351914	-166.6654 -.5371474	-166.6058 -.5390947	-166.5243 -.5406029	-166.4466 -.5456376	-166.2844 -.5355475	-166.1832 -.5443633	-166.115 -.5349714	-166.0478 -.5417603	-165.9079 -.5312093	-165.8398 -.5308654	-165.6977 -.5308715	-165.6379 -.5336374	-165.5126 -.5325269	-165.4178 -.5204773	-165.3012 -.5172384	-165.225 -.5242593	-165.1206 -.5140463	-165.0648 -.5070686	-164.8992 -.5081861	-164.8875 -.4914051	-164.7197 -.4913262
-170.0909 -.5138799	-169.9843 -.6402988	-169.9121 -.6555778	-169.8122 -.6551525	-169.7262 -.6444378	-169.623 -.6518122	-169.4932 -.642312	-169.3945 -.6323727	-169.3061 -.6229894	-169.2204 -.6293789	-169.1335 -.6143252	-169.0221 -.6127365	-168.955 -.6120687	-168.8304 -.6029132	-168.6952 -.5976022	-168.5959 -.5975398	-168.5379 -.5994127	-168.3871 -.6029868	-168.3491 -.5926169	-168.2125 -.6044049	-168.1003 -.5991147	-168.0314 -.6068139	-167.9205 -.6043685	-167.8264 -.6058758	-167.6661 -.6043615	-167.595 -.6082866	-167.514 -.6059824	-167.434 -.6091641	-167.2437 -.6032562	-167.1904 -.6106341	-167.1141 -.6021162	-167.0308 -.6014519	-166.9039 -.5967473	-166.8083 -.5931714	-166.6845 -.5951083	-166.6231 -.6001412	-166.5093 -.5983437	-166.4108 -.5880977	-166.3007 -.5837361	-166.2042 -.587021	-166.1385 -.580544	-166.0543 -.5703837	-165.9143 -.5748527	-165.8596 -.5546457	-165.724 -.5567507
-171.0863 -.5883567	-171.0126 -.7150555	-170.9192 -.7355111	-170.809 -.7351707	-170.7135 -.7218633	-170.6313 -.7255259	-170.4973 -.7204063	-170.4106 -.7077495	-170.2943 -.6921933	-170.2386 -.6995435	-170.125 -.6874307	-170.0381 -.6789605	-169.9451 -.6833507	-169.8241 -.6710715	-169.7151 -.6666285	-169.6149 -.6710681	-169.5401 -.6715991	-169.4042 -.6720635	-169.3481 -.6664917	-169.2196 -.673362	-169.1033 -.6736997	-169.0323 -.6748155	-168.9268 -.6765714	-168.8326 -.6805778	-168.6876 -.6779661	-168.6181 -.6814952	-168.4883 -.6765679	-168.4405 -.6766788	-168.2616 -.6768893	-168.1981 -.6830249	-168.1152 -.6752737	-168.016 -.6697228	-167.893 -.6706263	-167.8102 -.6640584	-167.6804 -.6632953	-167.5978 -.6701741	-167.4985 -.6672522	-167.3985 -.6573692	-167.303 -.650052	-167.1859 -.6533784	-167.1454 -.644644	-167.0435 -.6349584	-166.9063 -.6378317	-166.846 -.6217793	-166.7211 -.6210993
-172.0839 -.658497	-172.0228 -.7861738	-171.9117 -.8107779	-171.8279 -.8115783	-171.6967 -.7977495	-171.6499 -.8022835	-171.5167 -.7974601	-171.4144 -.7859408	-171.3054 -.7671283	-171.2671 -.7782571	-171.1493 -.7669777	-171.032 -.755874	-170.9482 -.7614051	-170.8232 -.7442896	-170.737 -.7430648	-170.593 -.7470851	-170.57 -.7447921	-170.3872 -.7400355	-170.3451 -.7397566	-170.1885 -.740887	-170.1208 -.7462474	-170.0249 -.7427391	-169.9302 -.7495019	-169.825 -.7520167	-169.6857 -.7522245	-169.6289 -.7560508	-169.4769 -.7503803	-169.4216 -.7468798	-169.3006 -.7492291	-169.1792 -.7577633	-169.1326 -.7500892	-168.9993 -.7403265	-168.9257 -.7449949	-168.8205 -.7372314	-168.7058 -.7342282	-168.5952 -.741787	-168.5058 -.7382008	-168.4073 -.7315367	-168.3194 -.7227945	-168.1938 -.7284867	-168.1457 -.7141476	-168.0416 -.7083091	-167.8918 -.705628	-167.8404 -.6940385	-167.6904 -.6932112
-173.0986 -.7272514	-173.0103 -.8553854	-172.9266 -.883912	-172.8288 -.8853491	-172.6878 -.8718019	-172.6454 -.8742663	-172.5398 -.8718598	-172.4414 -.8608697	-172.3116 -.8423138	-172.2791 -.852073	-172.1372 -.8423172	-172.0374 -.8301282	-171.9493 -.8328681	-171.821 -.8178924	-171.7398 -.8162353	-171.5808 -.823504	-171.5807 -.8202781	-171.3778 -.8130613	-171.3403 -.8164129	-171.1886 -.8194777	-171.1356 -.8252841	-171.0182 -.8176169	-170.9493 -.8286556	-170.8312 -.8281497	-170.7211 -.8299255	-170.6345 -.8322817	-170.4899 -.8275589	-170.4333 -.8191268	-170.2954 -.8217602	-170.1811 -.8287544	-170.1304 -.8203984	-170.002 -.8089328	-169.9345 -.8180336	-169.8049 -.8074654	-169.6956 -.8058827	-169.5878 -.8105466	-169.5163 -.8066242	-169.4258 -.8047774	-169.3208 -.7940029	-169.2125 -.8056263	-169.1459 -.784793	-169.0106 -.7849818	-168.8927 -.7766216	-168.8143 -.7682641	-168.7043 -.7690749
-174.0892 -.805032	-174.0197 -.9362084	-173.9284 -.9630051	-173.8121 -.9647583	-173.7036 -.9507354	-173.6362 -.9498293	-173.5418 -.9494509	-173.4312 -.9352564	-173.2906 -.9194854	-173.2483 -.9235932	-173.1417 -.9138106	-173.0416 -.9045911	-172.9143 -.9007545	-172.8188 -.8926741	-172.7576 -.8867472	-172.5759 -.8956999	-172.5621 -.8894837	-172.4073 -.8836166	-172.3132 -.8891311	-172.1825 -.8928318	-172.1384 -.8993789	-172.0176 -.8894187	-171.9254 -.9031349	-171.822 -.9017377	-171.7067 -.9059615	-171.6546 -.9089544	-171.5036 -.9051238	-171.4333 -.8957875	-171.3299 -.8989666	-171.1895 -.9074983	-171.1345 -.8960309	-171.003 -.8884866	-170.96 -.895661	-170.8244 -.8864805	-170.6929 -.8821682	-170.5744 -.8824931	-170.5318 -.8777885	-170.4421 -.8762431	-170.3168 -.8652001	-170.2405 -.8795903	-170.1244 -.8543269	-170.0151 -.8591545	-169.8813 -.8474879	-169.8186 -.841425	-169.7082 -.8395088
-175.0832 -.8786513	-175.0234 -1.016036	-174.925 -1.037207	-174.8176 -1.040793	-174.7358 -1.03111	-174.6108 -1.025772	-174.5425 -1.026327	-174.4387 -1.011289	-174.3219 -1.00143	-174.2285 -1.004236	-174.1467 -.9916302	-174.0412 -.9897722	-173.9178 -.9782	-173.8185 -.9734191	-173.7401 -.9645738	-173.5802 -.9710793	-173.5459 -.9615991	-173.4216 -.9566762	-173.2934 -.9630917	-173.1677 -.9652157	-173.1315 -.9715195	-172.9978 -.9632814	-172.9151 -.9746569	-172.8091 -.9716381	-172.7166 -.9798406	-172.6311 -.9833013	-172.519 -.979741	-172.4195 -.9707918	-172.3352 -.9732676	-172.2142 -.9794109	-172.1307 -.9663712	-172.0064 -.9666389	-171.9622 -.9664596	-171.8483 -.9599731	-171.7216 -.9570097	-171.5868 -.9556297	-171.5415 -.9522271	-171.4364 -.9495167	-171.3212 -.9425407	-171.2653 -.9578118	-171.1335 -.9313176	-171.0401 -.939152	-170.887 -.923426	-170.8207 -.9205735	-170.7142 -.916969
-176.1071 -.9571067	-176.025 -1.099836	-175.9003 -1.118546	-175.8195 -1.117782	-175.7476 -1.10993	-175.6185 -1.102271	-175.5472 -1.101835	-175.4368 -1.087499	-175.3129 -1.081075	-175.2042 -1.081632	-175.1313 -1.068103	-175.0613 -1.068212	-174.9098 -1.054129	-174.821 -1.053222	-174.7306 -1.043352	-174.6032 -1.046654	-174.5141 -1.039231	-174.4395 -1.038779	-174.2954 -1.042201	-174.1841 -1.049092	-174.1491 -1.050224	-174.004 -1.048005	-173.9263 -1.052703	-173.8009 -1.048704	-173.7203 -1.057938	-173.6236 -1.058614	-173.5016 -1.057089	-173.4159 -1.048673	-173.3036 -1.047077	-173.2093 -1.049749	-173.1102 -1.035955	-173.0164 -1.04225	-172.9223 -1.034846	-172.8271 -1.031145	-172.7017 -1.032264	-172.572 -1.026634	-172.5548 -1.024235	-172.4347 -1.021761	-172.3234 -1.016679	-172.2759 -1.032415	-172.1529 -1.007519	-172.0328 -1.014524	-171.8935 -.9995946	-171.8148 -.9964033	-171.747 -.9917108
-177.1158 -1.039039	-177.0423 -1.187227	-176.8935 -1.201421	-176.8315 -1.201074	-176.7301 -1.192153	-176.6138 -1.183455	-176.5449 -1.18138	-176.4048 -1.167991	-176.3278 -1.164606	-176.2068 -1.162405	-176.1213 -1.147379	-176.069 -1.149679	-175.9033 -1.132619	-175.801 -1.134156	-175.7207 -1.122738	-175.6088 -1.123324	-175.4987 -1.11731	-175.444 -1.120564	-175.3106 -1.11975	-175.2024 -1.131852	-175.1504 -1.12447	-175.0268 -1.129118	-174.9172 -1.132018	-174.7913 -1.127247	-174.6994 -1.134244	-174.5929 -1.133939	-174.5193 -1.133643	-174.4128 -1.12957	-174.3059 -1.127828	-174.2208 -1.130701	-174.1113 -1.116312	-174.0024 -1.125624	-173.9134 -1.113777	-173.822 -1.112833	-173.7262 -1.11475	-173.5811 -1.105644	-173.5275 -1.102452	-173.415 -1.098161	-173.297 -1.092966	-173.2625 -1.104449	-173.1336 -1.085223	-173.0294 -1.084669	-172.9011 -1.077367	-172.8043 -1.067832	-172.7329 -1.064268
-178.1151 -1.118261	-178.0322 -1.269859	-177.8888 -1.278066	-177.8429 -1.283372	-177.7163 -1.274472	-177.617 -1.265444	-177.5392 -1.262231	-177.415 -1.250174	-177.3264 -1.248449	-177.2306 -1.246805	-177.1035 -1.232274	-177.0614 -1.23407	-176.905 -1.218777	-176.7948 -1.218627	-176.7068 -1.207468	-176.6154 -1.203967	-176.4921 -1.20049	-176.4145 -1.204586	-176.3177 -1.201423	-176.212 -1.215534	-176.1555 -1.202524	-176.0286 -1.211467	-175.9224 -1.214155	-175.7971 -1.20814	-175.7015 -1.211434	-175.5789 -1.211471	-175.5181 -1.210191	-175.3985 -1.209345	-175.2792 -1.206114	-175.2132 -1.206474	-175.11 -1.194117	-175.0257 -1.205551	-174.8867 -1.192176	-174.8269 -1.192056	-174.7437 -1.196984	-174.5829 -1.188411	-174.5157 -1.185744	-174.4107 -1.180065	-174.3087 -1.175982	-174.2487 -1.189466	-174.1507 -1.171038	-174.0305 -1.163	-173.9064 -1.161888	-173.8011 -1.147734	-173.7149 -1.143203
-179.1006 -1.201175	-179.0245 -1.353014	-178.8816 -1.360914	-178.8494 -1.366884	-178.6841 -1.356067	-178.6167 -1.349119	-178.5191 -1.342238	-178.3847 -1.334891	-178.3082 -1.328005	-178.2294 -1.328948	-178.0832 -1.315613	-178.0358 -1.312942	-177.9002 -1.303704	-177.781 -1.298721	-177.689 -1.29346	-177.6131 -1.285711	-177.4762 -1.286523	-177.4113 -1.290973	-177.3204 -1.28517	-177.2412 -1.303211	-177.136 -1.284807	-177.0408 -1.297853	-176.9446 -1.29881	-176.7987 -1.292074	-176.6944 -1.292717	-176.5763 -1.29275	-176.5002 -1.290295	-176.3598 -1.292276	-176.26 -1.28808	-176.1867 -1.288608	-176.1228 -1.277912	-176.0146 -1.28349	-175.8819 -1.27339	-175.8112 -1.27464	-175.7369 -1.2798	-175.5919 -1.272564	-175.5035 -1.267345	-175.4038 -1.262948	-175.3058 -1.25795	-175.2331 -1.269078	-175.1349 -1.252856	-175.0064 -1.240347	-174.9085 -1.245605	-174.8069 -1.226869	-174.7029 -1.226055
-180.0829 -1.285244	-180.0081 -1.43383	-179.901 -1.444909	-179.8208 -1.455395	-179.6815 -1.442415	-179.5853 -1.435896	-179.4895 -1.431517	-179.3627 -1.424126	-179.2916 -1.412135	-179.2239 -1.417909	-179.0655 -1.404601	-179.0296 -1.397312	-178.9058 -1.389602	-178.7579 -1.380588	-178.704 -1.379087	-178.5841 -1.371148	-178.4754 -1.371078	-178.4074 -1.375468	-178.3053 -1.36679	-178.2489 -1.385587	-178.0965 -1.365602	-178.0186 -1.376224	-177.9318 -1.382346	-177.7969 -1.376209	-177.6997 -1.372683	-177.5839 -1.374689	-177.5143 -1.371587	-177.3759 -1.375312	-177.2503 -1.374396	-177.1857 -1.378127	-177.1363 -1.367814	-177.001 -1.364812	-176.8975 -1.361424	-176.837 -1.359373	-176.7474 -1.36566	-176.6159 -1.358786	-176.4827 -1.352256	-176.3692 -1.350584	-176.3004 -1.344469	-176.2249 -1.349543	-176.1326 -1.336594	-176.0069 -1.320262	-175.9149 -1.328552	-175.8001 -1.308098	-175.7254 -1.308224
-181.0778 -1.372026	-180.9973 -1.520215	-180.9076 -1.537326	-180.7904 -1.549788	-180.6866 -1.535764	-180.5937 -1.530755	-180.4754 -1.525155	-180.3627 -1.514967	-180.261 -1.498818	-180.1969 -1.506752	-180.0888 -1.493818	-180.0014 -1.481397	-179.8988 -1.476974	-179.7469 -1.465554	-179.6998 -1.466545	-179.596 -1.460473	-179.4693 -1.456287	-179.4102 -1.461595	-179.287 -1.453824	-179.2302 -1.467108	-179.0703 -1.453001	-178.9764 -1.454974	-178.9117 -1.466021	-178.7803 -1.463273	-178.7196 -1.456022	-178.5886 -1.460075	-178.4881 -1.454472	-178.3484 -1.454939	-178.2556 -1.456854	-178.1761 -1.462194	-178.1325 -1.451453	-178.0012 -1.445603	-177.8961 -1.448288	-177.8256 -1.440734	-177.7479 -1.448181	-177.5908 -1.443573	-177.5133 -1.437966	-177.3974 -1.43781	-177.3092 -1.432178	-177.2346 -1.434065	-177.155 -1.42111	-177.0161 -1.407998	-176.9059 -1.412428	-176.7931 -1.396004	-176.7337 -1.394282
-182.0928 -1.461165	-181.9899 -1.613053	-181.8994 -1.637225	-181.786 -1.647672	-181.685 -1.634564	-181.592 -1.627948	-181.4898 -1.622902	-181.3767 -1.610585	-181.2586 -1.590811	-181.1849 -1.601452	-181.0761 -1.586891	-180.9954 -1.573387	-180.8868 -1.569538	-180.7486 -1.554332	-180.6885 -1.558281	-180.6006 -1.552174	-180.443 -1.545234	-180.4077 -1.546694	-180.281 -1.544469	-180.1918 -1.547719	-180.0683 -1.542465	-179.9596 -1.538207	-179.9076 -1.552147	-179.7641 -1.551764	-179.7002 -1.544626	-179.5903 -1.547889	-179.4707 -1.541832	-179.3212 -1.539247	-179.2647 -1.543121	-179.1604 -1.549439	-179.1081 -1.537251	-178.9803 -1.529243	-178.8668 -1.535658	-178.8019 -1.526065	-178.7188 -1.526914	-178.5642 -1.525563	-178.5093 -1.521026	-178.3727 -1.523119	-178.3006 -1.516666	-178.2255 -1.513774	-178.1423 -1.498709	-178.0103 -1.493484	-177.9044 -1.489955	-177.8025 -1.484189	-177.7478 -1.480912
-183.1039 -1.55092	-182.9811 -1.705724	-182.8905 -1.735159	-182.7948 -1.745113	-182.6948 -1.73275	-182.5916 -1.725694	-182.5146 -1.720382	-182.4005 -1.708167	-182.2635 -1.688965	-182.1808 -1.70136	-182.092 -1.68488	-182.0083 -1.670304	-181.8817 -1.664519	-181.7466 -1.649828	-181.6929 -1.652328	-181.5946 -1.648096	-181.4534 -1.638381	-181.4008 -1.638624	-181.2973 -1.639629	-181.1737 -1.636385	-181.0609 -1.636311	-180.9421 -1.628299	-180.8917 -1.644014	-180.7687 -1.644602	-180.6771 -1.638247	-180.5851 -1.638153	-180.4516 -1.634427	-180.3298 -1.627006	-180.2616 -1.629222	-180.1558 -1.638215	-180.0867 -1.623554	-179.9629 -1.616409	-179.8471 -1.624634	-179.7934 -1.612476	-179.6957 -1.609883	-179.5383 -1.607459	-179.4947 -1.605891	-179.3579 -1.610677	-179.2888 -1.602988	-179.2255 -1.598604	-179.1277 -1.580646	-179.0182 -1.581933	-178.8863 -1.570566	-178.7894 -1.571852	-178.7441 -1.562697
-184.0858 -1.646129	-183.9878 -1.805674	-183.9043 -1.834463	-183.8056 -1.84493	-183.6969 -1.833302	-183.6045 -1.82538	-183.5533 -1.818053	-183.4144 -1.804154	-183.2803 -1.789938	-183.185 -1.793695	-183.1194 -1.775898	-182.9969 -1.764769	-182.894 -1.755889	-182.7685 -1.74789	-182.6713 -1.743003	-182.5968 -1.742669	-182.4588 -1.731678	-182.3976 -1.732984	-182.32 -1.73777	-182.1729 -1.730565	-182.064 -1.733716	-181.9453 -1.723905	-181.8855 -1.738261	-181.7963 -1.741163	-181.6804 -1.735263	-181.5663 -1.732573	-181.4548 -1.73115	-181.3301 -1.719733	-181.275 -1.720919	-181.1763 -1.729482	-181.0845 -1.711653	-180.9508 -1.711035	-180.8489 -1.717798	-180.7574 -1.705901	-180.6942 -1.698222	-180.5214 -1.694862	-180.4861 -1.694083	-180.3831 -1.698028	-180.2646 -1.687627	-180.2088 -1.686954	-180.1043 -1.666986	-180.0134 -1.672125	-179.8594 -1.656998	-179.7869 -1.660381	-179.7226 -1.644466
-185.0647 -1.740363	-185.0036 -1.906757	-184.892 -1.929203	-184.8285 -1.94161	-184.7205 -1.932194	-184.5802 -1.919738	-184.5656 -1.915108	-184.4297 -1.89951	-184.2813 -1.893133	-184.2024 -1.888344	-184.1094 -1.870379	-184.0102 -1.865457	-183.8767 -1.853073	-183.807 -1.849974	-183.6573 -1.837193	-183.5845 -1.835338	-183.4463 -1.827872	-183.3822 -1.827698	-183.3037 -1.833657	-183.1934 -1.822933	-183.0912 -1.826817	-182.9641 -1.821629	-182.9153 -1.830657	-182.8026 -1.834592	-182.6841 -1.832836	-182.5904 -1.827505	-182.4515 -1.829103	-182.3299 -1.817631	-182.2877 -1.82005	-182.1803 -1.822457	-182.0748 -1.805064	-181.9728 -1.811697	-181.8697 -1.812051	-181.7689 -1.803133	-181.6663 -1.790627	-181.5419 -1.788478	-181.467 -1.787822	-181.3763 -1.788263	-181.2475 -1.77731	-181.207 -1.783252	-181.0755 -1.757578	-181.0011 -1.766096	-180.8656 -1.747037	-180.7992 -1.754175	-180.6908 -1.732937
-186.0488 -1.832017	-185.9966 -2.00246	-185.8897 -2.019538	-185.8245 -2.031236	-185.7289 -2.022584	-185.5737 -2.010101	-185.5582 -2.010163	-185.4057 -1.99249	-185.2833 -1.992138	-185.183 -1.982075	-185.1099 -1.965241	-185.022 -1.964088	-184.8954 -1.948557	-184.8046 -1.949837	-184.642 -1.932698	-184.5737 -1.9301	-184.4712 -1.925968	-184.3926 -1.930428	-184.2984 -1.93019	-184.2169 -1.925712	-184.0873 -1.922847	-183.9781 -1.92529	-183.9107 -1.924491	-183.8301 -1.928316	-183.7 -1.929785	-183.5932 -1.923425	-183.4645 -1.928385	-183.3516 -1.919493	-183.2984 -1.916966	-183.1783 -1.914531	-183.0817 -1.899821	-182.976 -1.910661	-182.8833 -1.902934	-182.7673 -1.897066	-182.6693 -1.891263	-182.5953 -1.885509	-182.4641 -1.883603	-182.4022 -1.880845	-182.2506 -1.872427	-182.2138 -1.883338	-182.0833 -1.857114	-181.9795 -1.864814	-181.8707 -1.845574	-181.8016 -1.848121	-181.6817 -1.826749
-187.063 -1.935554	-186.9958 -2.108646	-186.8918 -2.120329	-186.7931 -2.128483	-186.7208 -2.118641	-186.566 -2.107783	-186.54 -2.10863	-186.3894 -2.086941	-186.2876 -2.089069	-186.162 -2.070451	-186.1008 -2.055634	-186.0033 -2.0576	-185.8964 -2.04014	-185.8005 -2.046446	-185.644 -2.024056	-185.5688 -2.022494	-185.4788 -2.0205	-185.3881 -2.025004	-185.2771 -2.020803	-185.2126 -2.026516	-185.1116 -2.018325	-184.9938 -2.026191	-184.9067 -2.018077	-184.8187 -2.022515	-184.7266 -2.023113	-184.5932 -2.019395	-184.4804 -2.025086	-184.3805 -2.021761	-184.3109 -2.018122	-184.1826 -2.013195	-184.0877 -2.000311	-183.9895 -2.012508	-183.8929 -2.000193	-183.7381 -1.99185	-183.6856 -1.995426	-183.5923 -1.985533	-183.4695 -1.982231	-183.4089 -1.975988	-183.2246 -1.966523	-183.2 -1.979374	-183.1061 -1.957708	-182.9637 -1.959183	-182.8776 -1.94706	-182.8147 -1.938263	-182.7012 -1.923025
