Sin Funcionalizar	Sin Funcionalizar
mV	uA
Primeros 45	Primeros 45
188.3953	-0.1274282
187.373	-0.1270353
186.3644	-0.1263668
185.3435	-0.1261091
184.3518	-0.1264562
183.3417	-0.1281576
182.3467	-0.1294543
181.3645	-0.1301256
180.3586	-0.1312311
179.3712	-0.1311187
178.3811	-0.1314383
177.3868	-0.1326998
176.4018	-0.1333639
175.4109	-0.1342357
174.4016	-0.1344844
173.4023	-0.1343549
172.3817	-0.134104
171.3884	-0.1337956
170.3837	-0.134051
169.3595	-0.1340101
168.3699	-0.1332393
167.3617	-0.1335879
166.3566	-0.1339356
165.3671	-0.1346457
164.3434	-0.1370269
163.3447	-0.1383486
162.358	-0.1387628
161.3364	-0.139086
160.3601	-0.1382886
159.3733	-0.1381557
158.3568	-0.1384321
157.3975	-0.1385733
156.3983	-0.1391015
155.3757	-0.1389047
154.4033	-0.1389394
153.4031	-0.1391767
152.4102	-0.1395066
151.3961	-0.1409383
150.3913	-0.1419527
149.3873	-0.1430592
148.3907	-0.1438494
147.3956	-0.1440758
146.3766	-0.1442853
145.3509	-0.1447469
144.3251	-0.1447722
143.3459	-0.1443494
142.3604	-0.1439226
141.3758	-0.1429359
140.3856	-0.1429599
139.3826	-0.1435495
138.3648	-0.1448615
137.3609	-0.1461188
136.3558	-0.1467091
135.3496	-0.1473821
134.3625	-0.1465726
133.3805	-0.1460936
132.3802	-0.146185
131.3683	-0.1460736
130.3603	-0.146412
129.3376	-0.1470509
128.3329	-0.1471528
127.3317	-0.1473442
126.3403	-0.148295
125.3396	-0.148929
124.3531	-0.1498377
123.3732	-0.1499881
122.3654	-0.1502709
121.367	-0.1500596
120.3713	-0.1497587
119.3681	-0.1503888
118.3636	-0.1504204
117.3985	-0.1504589
116.3782	-0.1502909
115.3705	-0.1488636
114.39	-0.147356
113.3652	-0.1477587
112.3715	-0.1484561
111.3899	-0.1502795
110.4042	-0.1528012
109.4063	-0.1533772
108.3964	-0.1532834
107.3979	-0.1541457
106.3826	-0.1537639
105.3877	-0.1540076
104.4227	-0.1545088
103.4281	-0.1533781
102.4253	-0.1527939
101.4338	-0.1505929
100.431	-0.1508679
99.41364	-0.1512626
98.41315	-0.152226
97.36967	-0.1543844
96.34891	-0.1536716
95.34569	-0.1530784
94.34026	-0.1527029
93.38492	-0.1537131
92.3831	-0.155634
91.41302	-0.1560492
90.41872	-0.1566293
89.39748	-0.1543169
88.39475	-0.1524329
87.36754	-0.1529477
86.36987	-0.1526161
85.359	-0.1534601
84.346	-0.1545898
83.33894	-0.1552635
82.31828	-0.1556506
81.34343	-0.1571147
80.38393	-0.1574492
79.3819	-0.1571808
78.4016	-0.1567758
77.37805	-0.1558163
76.3851	-0.1552374
75.40199	-0.1548806
74.40506	-0.1558199
73.40061	-0.1568349
72.37906	-0.1576732
71.37005	-0.1587496
70.35159	-0.1590413
69.39	-0.1591298
68.38641	-0.1588082
67.37851	-0.1585718
66.38223	-0.1581128
65.3526	-0.1576877
64.34151	-0.1575942
63.34671	-0.1575419
62.36202	-0.1582415
61.36174	-0.158231
60.3625	-0.1580287
59.35516	-0.1570099
58.34271	-0.1565294
57.36628	-0.1569873
56.40596	-0.1577736
55.43044	-0.1595836
54.44191	-0.1605107
53.42095	-0.1611602
52.41206	-0.1622099
51.41574	-0.1622312
50.41252	-0.1617445
49.43483	-0.1617273
48.41312	-0.1605829
47.40883	-0.159948
46.40242	-0.1597616
45.39875	-0.1594149
44.40626	-0.1593356
43.39478	-0.1598613
42.39998	-0.16015
41.38015	-0.1595588
40.36935	-0.1590529
39.37776	-0.1583439
38.36709	-0.1588137
37.39492	-0.1596788
36.38446	-0.1611448
35.37661	-0.1619814
34.37909	-0.1616192
33.33759	-0.1626212
32.35036	-0.1623333
31.35157	-0.1624381
30.35292	-0.1626282
29.37723	-0.1615221
28.37582	-0.1617411
27.37831	-0.1615229
26.39757	-0.1617065
25.4041	-0.1619051
24.4321	-0.161745
23.43157	-0.1620276
22.41586	-0.1613463
21.38241	-0.160635
20.37266	-0.1605376
19.35757	-0.1603406
18.34967	-0.1608514
17.38263	-0.1621699
16.37025	-0.1628291
15.3933	-0.1635363
14.40084	-0.1640892
13.40558	-0.1642486
12.41611	-0.164534
11.41754	-0.1647709
10.43822	-0.1650789
9.421614	-0.1651513
8.425435	-0.1641967
7.405411	-0.1638149
6.392449	-0.1627496
5.442219	-0.1615665
4.433827	-0.1622115
3.450462	-0.1609755
2.459652	-0.1609082
1.42846	-0.1620639
0.4465734	-0.1623365
-0.5498205	-0.1639901
-1.525592	-0.1646348
-2.483216	-0.1647523
-3.481504	-0.1650152
-4.448418	-0.1649867
-5.445925	-0.1657647
-6.463723	-0.1657963
-7.450878	-0.1656379
-8.481654	-0.1656085
-9.502359	-0.1652461
-10.4988	-0.1648781
-11.49191	-0.1648254
-12.45874	-0.1650137
-13.43787	-0.1650376
-14.42475	-0.1654264
-15.42635	-0.1658015
-16.44411	-0.1659044
-17.45458	-0.1664813
-18.4841	-0.1669341
-19.51949	-0.1672292
-20.50081	-0.1671873
-21.49718	-0.1666377
-22.50548	-0.1660812
-23.45098	-0.1650502
-24.45501	-0.1651988
-25.44237	-0.1655744
-26.41247	-0.1660797
-27.44345	-0.1675564
-28.46643	-0.1681459
-29.4874	-0.1683502
-30.50977	-0.1685169
-31.52572	-0.1677957
-32.493	-0.1671087
-33.48017	-0.1672815
-34.47308	-0.1668145
-35.4596	-0.1673218
-36.48621	-0.1675431
-37.49776	-0.1677128
-38.50979	-0.168607
-39.51109	-0.1687407
-40.52171	-0.1693809
-41.52707	-0.1691898
-42.49884	-0.1684877
-43.49487	-0.1684523
-44.49245	-0.1686622
-45.46996	-0.16874
-46.48862	-0.1693783
-47.47732	-0.1690362
-48.45465	-0.1678315
-49.47491	-0.1681481
-50.4651	-0.1666535
-51.46834	-0.1667209
-52.46754	-0.1673038
-53.46138	-0.1670059
-54.47408	-0.1694018
-55.47876	-0.16985
-56.49191	-0.1705745
-57.50881	-0.1705613
-58.50164	-0.1702034
-59.51622	-0.169155
-60.51655	-0.1681315
-61.51102	-0.1676358
-62.51928	-0.1675725
-63.5214	-0.1677014
-64.51564	-0.1677939
-65.50578	-0.1680945
-66.50607	-0.1677911
-67.50728	-0.1687793
-68.49939	-0.1692986
-69.50462	-0.1699268
-70.50519	-0.1703595
-71.49083	-0.1700582
-72.51523	-0.1704803
-73.52486	-0.1708688
-74.52021	-0.1706514
-75.53452	-0.171361
-76.50546	-0.1708642
-77.48986	-0.1699105
-78.48863	-0.1695736
-79.46327	-0.1690179
-80.49831	-0.1694595
-81.5034	-0.1704785
-82.49832	-0.1709829
-83.50892	-0.1711471
-84.48251	-0.1713185
-85.47601	-0.1712677
-86.48701	-0.1711915
-87.48535	-0.1711825
-88.48529	-0.1709853
-89.49229	-0.1706759
-90.4775	-0.1707849
-91.50543	-0.1712613
-92.5117	-0.1720421
-93.50635	-0.1725637
-94.53352	-0.1729651
-95.48845	-0.173368
-96.50035	-0.1727645
-97.49189	-0.1729116
-98.47514	-0.1726593
-99.10013	-0.1585138
-99.2112	-0.1411266
-98.84155	-0.1204991
-97.95052	-0.09773692
-96.97266	-0.08607359
-95.97929	-0.07681148
-94.99104	-0.06932329
-93.98531	-0.06340963
-92.97196	-0.05997594
-91.96706	-0.05700909
-90.94051	-0.0536742
-89.93138	-0.05081421
-88.94388	-0.04714936
-87.93478	-0.04366807
-86.93185	-0.0405925
-85.94411	-0.03682613
-84.94292	-0.0332449
-83.9393	-0.03022198
-82.97004	-0.02796878
-81.9776	-0.02631941
-80.94888	-0.02510143
-79.94145	-0.02395496
-78.92286	-0.02254168
-77.91647	-0.02057556
-76.9222	-0.01904964
-75.94534	-0.01647734
-74.93931	-0.01384847
-73.94499	-0.01152844
-72.95251	-0.008572661
-71.93877	-0.006785231
-70.92994	-0.005448505
-69.92152	-0.004584388
-68.93366	-0.004517029
-67.94181	-0.003807484
-66.95462	-0.003161109
-65.942	-0.00248258
-64.94015	-5.79E-05
-63.91786	0.002030407
-62.91885	0.004455077
-61.91576	0.007198192
-60.89874	0.00805665
-59.91479	0.008492341
-58.91718	0.009615872
-57.9365	0.01034255
-56.93639	0.01077072
-55.92524	0.01175881
-54.91379	0.01152104
-53.89882	0.0118921
-52.90408	0.01326526
-51.91817	0.01446467
-50.91365	0.01580814
-49.92668	0.01618704
-48.91593	0.0166252
-47.93182	0.01717653
-46.95428	0.01838309
-45.94254	0.02057023
-44.96584	0.02162222
-43.9306	0.02229861
-42.90689	0.0227654
-41.93177	0.02254526
-40.92294	0.02340273
-39.94804	0.02409074
-38.96588	0.02419224
-37.95174	0.02461766
-36.96331	0.02486511
-35.94551	0.02493544
-34.93198	0.02599005
-33.94973	0.02696422
-32.94897	0.02783395
-31.94373	0.02929784
-30.95056	0.03004963
-29.93276	0.03059052
-28.89778	0.03060205
-27.89795	0.03051135
-26.89001	0.03036315
-25.89004	0.03018964
-24.9133	0.03106222
-23.9372	0.03215981
-22.93629	0.03346757
-21.95078	0.0345492
-20.98479	0.03550982
-19.96703	0.03612829
-18.95162	0.03663196
-17.94619	0.03691987
-16.90282	0.036779
-15.90122	0.03635958
-14.92883	0.03645713
-13.91852	0.03751326
-12.92492	0.03826331
-11.93782	0.03981765
-10.91615	0.04071401
-9.920849	0.04131569
-8.92974	0.04309003
-7.918306	0.04384777
-6.921082	0.04349896
-5.903749	0.04320365
-4.878872	0.04250352
-3.880567	0.04071796
-2.902902	0.04168083
-1.944446	0.04197368
-0.9904779	0.04208804
-0.004470199	0.04447231
0.9814045	0.04501579
1.968293	0.04628416
2.964587	0.047598
3.945759	0.04822347
4.939727	0.04802339
5.940442	0.04778082
6.925119	0.04841828
7.951891	0.04845531
8.951792	0.04974604
9.954816	0.05054139
10.99143	0.05078543
11.97032	0.0507676
12.96555	0.0507195
13.9603	0.05074271
14.94363	0.05015439
15.94676	0.05125855
16.94848	0.05152252
17.96241	0.05193789
18.96899	0.05201222
19.9613	0.05160945
20.96096	0.05204298
21.967	0.0523401
22.94976	0.05346036
23.95743	0.05392945
24.96259	0.05440671
25.94407	0.05528239
26.95517	0.05523118
27.94476	0.05561523
28.9481	0.05547142
29.94642	0.05481255
30.92976	0.0551677
31.93803	0.05512419
32.92042	0.05582567
33.92404	0.05698062
34.94297	0.05730368
35.93569	0.05847182
36.94727	0.05912814
37.94416	0.05932535
38.92435	0.05980182
39.93828	0.05985839
40.93647	0.06087476
41.94295	0.06203216
42.95138	0.06281745
43.93979	0.06286981
44.93288	0.06220347
45.93943	0.06190929
46.93534	0.06206103
47.94975	0.06281076
48.94056	0.06298708
49.95104	0.063435
50.9433	0.06311863
51.91349	0.06346752
52.92823	0.06548673
53.89991	0.0664879
54.90039	0.06758372
55.88758	0.0671694
56.87829	0.06552541
57.897	0.06460566
58.91428	0.06453308
59.94666	0.06528837
60.93516	0.06567122
61.92802	0.06604578
62.90468	0.06670061
63.90327	0.06741595
64.91946	0.06933226
65.88843	0.0708738
66.91299	0.07061871
67.91518	0.07002281
68.91221	0.06901027
69.93419	0.06765167
70.9153	0.06794251
71.90269	0.06917055
72.9063	0.0696447
73.90867	0.07111194
74.92673	0.07246754
75.94436	0.07347737
76.92947	0.07484388
77.91595	0.07556277
78.90988	0.07608279
79.89828	0.07539491
80.90131	0.07482735
81.91982	0.07437599
82.91719	0.07361022
83.91394	0.07411359
84.9231	0.07525465
85.91681	0.07672108
86.93549	0.07801717
87.93883	0.07943225
88.94472	0.07959032
89.96645	0.07975656
90.95387	0.08088818
91.95853	0.08083485
92.9499	0.08111981
93.92747	0.08046609
94.9351	0.07996979
95.92035	0.08045521
96.93097	0.08181161
97.96122	0.08401547
98.95734	0.08488552
99.98689	0.08503027
100.9819	0.08457993
101.9716	0.08419923
102.9606	0.08520547
103.9383	0.08649337
104.955	0.08727916
105.9519	0.0873605
106.9474	0.08669116
107.9413	0.08636823
108.9335	0.08675242
109.9268	0.08763681
110.9449	0.08864601
111.9452	0.08871202
112.9217	0.08885589
113.908	0.08915734
114.8952	0.08933789
115.8948	0.0899287
116.9187	0.09031445
117.9141	0.09023735
118.9196	0.09049582
119.9283	0.09093216
120.8964	0.09118837
121.8883	0.09187666
122.884	0.09215803
123.8828	0.09267418
124.8892	0.09327164
125.9259	0.0939942
126.9044	0.09460296
127.8981	0.09536167
128.9071	0.09609966
129.8907	0.09668548
130.91	0.09688421
131.893	0.09674847
132.8954	0.09703915
133.8845	0.0963766
134.8938	0.09740316
135.9109	0.09872991
136.9329	0.09953305
137.9632	0.1009829
138.9549	0.1012903
139.9527	0.1020672
140.9287	0.1036304
141.9084	0.1046756
142.8983	0.1054244
143.9014	0.1047549
144.8897	0.1036571
145.8921	0.1036897
146.9199	0.1038217
147.9297	0.1049748
148.9572	0.1063346
149.9592	0.1064743
150.9516	0.1069623
151.9502	0.1075675
152.9392	0.1077913
153.9333	0.1091066
154.9259	0.1087069
155.9146	0.1098285
156.923	0.1096013
157.9233	0.1099643
158.9011	0.1108175
159.8973	0.1097957
160.8737	0.110744
161.8794	0.1106806
162.91	0.1117745
163.9214	0.1127667
164.9341	0.1131193
165.9326	0.1146678
166.9224	0.1151109
167.9129	0.1166899
168.9165	0.1153978
169.9101	0.1143547
170.8965	0.1142559
171.9084	0.1132294
172.9057	0.1154274
173.9092	0.1162651
174.9422	0.1179191
175.9345	0.1188931
176.9352	0.1192762
177.9354	0.119677
178.9188	0.1188544
179.9155	0.1183158
180.9134	0.1181334
181.9178	0.1173776
182.9177	0.1177198
183.9302	0.1184063
184.9232	0.119246
185.9098	0.1212702
186.9215	0.1226763
187.9076	0.1239625
188.9371	0.1244036
189.9395	0.1241069
190.9232	0.1243447
191.9421	0.1238365
192.9185	0.1234518
193.936	0.1237785
194.9425	0.1233698
195.9272	0.1240349
196.9341	0.125454
197.9249	0.1261293
198.9454	0.126903
199.9643	0.1272692
200.9966	0.1267306
202.014	0.1268263
202.9979	0.127333
203.983	0.1275518
204.9485	0.1276956
205.9377	0.127235
206.9569	0.1264928
207.9538	0.126069
208.958	0.126354
209.9632	0.1268748
210.9503	0.1266526
211.957	0.1264673
212.9678	0.1266326
213.9578	0.1264074
214.9265	0.1275187
215.9226	0.128473
216.8953	0.1281641
217.8845	0.1286472
218.8966	0.1282343
219.8955	0.1278201
220.9135	0.1280145
221.9026	0.1279027
222.9061	0.1280418
223.914	0.1279622
224.9078	0.1286112
225.9296	0.1290466
226.9438	0.1292813
227.9353	0.1300232
228.9333	0.130121
229.9326	0.1297461
230.916	0.129602
231.9087	0.1290834
232.8961	0.1285691
233.8967	0.1281942
234.8829	0.1282046
235.8802	0.1286943
236.8959	0.1289274
237.9066	0.1296959
238.9275	0.1302203
239.9576	0.1302243
240.9447	0.1314496
241.9429	0.1323423
242.9345	0.1319022
243.8965	0.131511
244.8943	0.1308037
245.8725	0.12993
246.8886	0.1303661
247.9181	0.1307927
248.9306	0.1309865
249.9483	0.1313608
250.9344	0.1316569
251.916	0.1328387
252.9159	0.1338795
253.9011	0.1343019
254.9041	0.1341451
255.9088	0.1329853
256.9199	0.1312922
257.92	0.1308444
258.9263	0.130311
259.9187	0.1301097
260.9124	0.1309722
261.9081	0.1308922
262.8927	0.1316911
263.8877	0.1329837
264.8863	0.1337388
265.9029	0.133905
266.9138	0.1333227
267.9315	0.1322142
268.9303	0.1311097
269.9257	0.1303503
270.9409	0.1305931
271.9478	0.1308223
272.9368	0.1312506
273.9355	0.1325663
274.9111	0.1333176
275.8925	0.1342724
276.8939	0.1345985
277.8966	0.1342743
278.914	0.1336108
279.9292	0.1328453
280.9374	0.1317695
281.9186	0.1312164
282.8953	0.1310913
283.8831	0.1317311
284.875	0.1329047
285.8807	0.1340443
286.882	0.1352911
287.8759	0.1348751
288.8618	0.1350175
289.8945	0.1350583
290.9005	0.1350922
291.9206	0.1357381
292.9317	0.1353925
293.902	0.1348764
294.9028	0.1348577
295.8723	0.1354501
296.8917	0.1362111
297.911	0.1371446
298.9023	0.1368591
299.9321	0.1361381
300.9334	0.1359461
301.9233	0.1363294
302.9578	0.137955
303.9608	0.1385311
304.9612	0.1397681
305.9538	0.1402915
306.9362	0.1389356
307.9417	0.1387776
308.9405	0.1381187
309.9403	0.1368034
310.9369	0.1372556
311.924	0.1376801
312.9	0.1371524
313.903	0.1383964
314.8964	0.1385238
315.9112	0.138867
316.9245	0.1393626
317.9201	0.1394608
318.8963	0.139666
319.8767	0.1400922
320.8639	0.1409367
321.8688	0.1405221
322.9101	0.140645
323.9125	0.1405168
324.9348	0.1403667
325.9419	0.1411041
326.9255	0.1418739
327.9421	0.1424123
328.9265	0.1427947
329.9267	0.1421777
330.9381	0.1413958
331.9171	0.1408187
332.9266	0.1400782
333.9187	0.1405192
334.914	0.1416821
335.9193	0.1425001
336.9148	0.1439876
337.9138	0.1446924
338.9048	0.1449517
339.8972	0.1457326
340.9141	0.1465553
341.9259	0.1469497
342.9301	0.1469329
343.9311	0.1458457
344.9134	0.1449284
345.914	0.1446622
346.9278	0.1448512
347.9393	0.1460506
348.9407	0.1465335
349.9265	0.1468673
350.9091	0.147238
351.8995	0.1481596
352.8924	0.1495739
353.9131	0.1510373
354.932	0.1510371
355.9512	0.1496284
356.983	0.1482655
357.9553	0.1466206
358.9423	0.1467529
359.9224	0.1470792
360.9056	0.1471962
361.9066	0.1482957
362.9018	0.1488114
363.8962	0.1499544
364.8949	0.1513448
365.9219	0.1516246
366.9379	0.151573
367.9706	0.1507505
368.9874	0.1498558
369.9751	0.1493742
370.9629	0.1492405
371.9451	0.1495269
372.9299	0.1499584
373.9156	0.1507559
374.9235	0.151523
375.9144	0.1530446
376.9084	0.1532499
377.9309	0.1536114
378.9328	0.1538235
379.9563	0.15299
380.9646	0.1529948
381.968	0.1522286
382.9642	0.152564
383.9517	0.1530167
384.9424	0.1549773
385.9429	0.1569515
386.9318	0.1571961
387.9358	0.158228
388.9477	0.1570684
389.9424	0.1572896
390.9425	0.1582948
391.9468	0.1588206
392.934	0.1591563
393.9286	0.1584268
394.9479	0.1584395
395.9485	0.158399
396.9618	0.1596277
397.977	0.1612699
398.9944	0.1622308
399.9972	0.1625767
401.0052	0.1624745
402.0078	0.163592
402.9961	0.1638342
404.0131	0.1644744
405.0214	0.1649992
406.0249	0.1637956
407.0461	0.1640066
408.0336	0.16427
409.0406	0.1648261
410.0298	0.1655235
411.0125	0.1650163
411.9926	0.1657901
412.9846	0.165153
413.9634	0.1658609
414.9702	0.1670183
415.9703	0.1672811
416.9562	0.1684912
417.9774	0.1689031
418.9691	0.1694636
419.9657	0.1692845
420.9608	0.1702343
421.9485	0.1701161
422.9219	0.1708409
423.9274	0.1723575
424.9462	0.1727953
425.9744	0.1743788
426.9833	0.1754551
427.9946	0.1762663
428.9818	0.1771258
429.9573	0.1777978
430.9782	0.1781633
431.9804	0.17818
432.972	0.1785233
433.9615	0.1791209
434.9572	0.1798188
435.9495	0.181179
436.9713	0.1827325
437.9868	0.1845986
438.9782	0.1861721
439.9836	0.1882619
440.9455	0.1904698
441.9316	0.1912576
442.9226	0.1917377
443.9206	0.1906677
444.9244	0.190482
445.9329	0.1918203
446.9402	0.1941307
447.9243	0.196838
448.935	0.1961793
449.932	0.1966754
450.9314	0.1948749
451.9359	0.1958685
452.9396	0.1982762
453.9449	0.2011791
454.9458	0.2040408
455.9567	0.2038895
456.9685	0.2035163
457.9597	0.2007886
458.9531	0.2030447
459.9359	0.205606
460.9353	0.2090846
461.9398	0.2135683
462.9373	0.2148711
463.9479	0.2167922
464.9247	0.2178555
465.9169	0.2190087
466.924	0.2186112
467.924	0.219737
468.9491	0.2231145
469.9569	0.2256331
470.9507	0.2283531
471.9276	0.2304883
472.9125	0.2306396
473.8965	0.2320479
474.8816	0.2341988
475.8994	0.2367359
476.896	0.2396199
477.8939	0.2407748
478.8951	0.2433441
479.8845	0.2451085
480.8801	0.2487472
481.9116	0.2501954
482.9363	0.2520947
483.9445	0.2551476
484.9463	0.2549299
485.9356	0.2577608
486.9113	0.2598079
487.9223	0.2603964
488.9195	0.2637508
489.9099	0.2667623
490.9002	0.2688191
491.8773	0.2722452
492.8853	0.274172
493.8934	0.2768828
494.9221	0.2808458
495.9487	0.2823969
496.9443	0.2842552
497.9616	0.2865394
498.5999	0.2692648
498.7306	0.245382
498.3844	0.2166107
497.4988	0.1816938
496.5006	0.1625448
495.4892	0.1495484
494.4769	0.1373658
493.4706	0.1272774
492.4871	0.1169584
491.5083	0.1052352
490.506	0.09626783
489.5003	0.08649074
488.4802	0.07918539
487.477	0.07232708
486.4792	0.06636702
485.5161	0.06340469
484.529	0.05751119
483.5286	0.05370808
482.5277	0.04910005
481.4977	0.04154371
480.4653	0.03734721
479.4527	0.0322446
478.4561	0.02814871
477.4697	0.02678674
476.456	0.02507787
475.4353	0.02321359
474.4248	0.01955848
473.4251	0.01575314
472.4528	0.01297813
471.4783	0.008461179
470.5091	0.00452792
469.4905	0.002819524
468.4802	-0.001268672
467.4702	-0.003291203
466.4562	-0.004105207
465.4561	-0.007026851
464.4808	-0.008774305
463.4933	-0.009557267
462.4955	-0.01227465
461.5078	-0.01366404
460.4983	-0.01494318
459.5127	-0.01659916
458.5122	-0.01617821
457.5154	-0.01976247
456.5083	-0.0201509
455.4762	-0.02576486
454.4567	-0.02851935
453.4654	-0.02838145
452.4532	-0.03181114
451.4848	-0.02958141
450.4945	-0.03138965
449.4781	-0.03221329
448.5022	-0.03240112
447.4794	-0.03265373
446.4804	-0.03212722
445.4812	-0.03304367
444.4668	-0.03312363
443.4809	-0.0350939
442.4688	-0.03713756
441.4751	-0.03745776
440.4807	-0.03688654
439.4684	-0.03651987
438.4808	-0.03910669
437.4822	-0.03705992
436.479	-0.03925653
435.4977	-0.04102086
434.4998	-0.03858756
433.5025	-0.0432953
432.503	-0.04388053
431.4986	-0.04518898
430.511	-0.0468182
429.505	-0.04525195
428.5041	-0.04612223
427.4883	-0.04541746
426.4748	-0.04542451
425.4804	-0.04923733
424.4953	-0.04973167
423.4962	-0.04981775
422.4986	-0.05274513
421.5021	-0.05146198
420.5146	-0.05232268
419.5341	-0.05176831
418.5202	-0.04984438
417.5157	-0.04844081
416.4922	-0.04994927
415.4829	-0.05254453
414.5142	-0.05226824
413.5208	-0.05414741
412.5291	-0.05304883
411.5372	-0.05290178
410.5422	-0.05404129
409.5583	-0.05515242
408.5834	-0.05576182
407.5908	-0.0560847
406.5792	-0.05588713
405.5542	-0.0551275
404.5357	-0.05546627
403.4996	-0.05494463
402.4956	-0.05625261
401.4883	-0.05724818
400.4796	-0.05763127
399.4954	-0.05881888
398.493	-0.05846759
397.5058	-0.05978438
396.4954	-0.06006536
395.4905	-0.05966887
394.5024	-0.05985065
393.479	-0.05840229
392.4722	-0.05817972
391.4716	-0.05885351
390.4404	-0.05868138
389.452	-0.05835374
388.4631	-0.05872384
387.4654	-0.05861463
386.4776	-0.05975319
385.4696	-0.06116382
384.4669	-0.05984943
383.4687	-0.05994438
382.4733	-0.06002822
381.4875	-0.06181657
380.4921	-0.06266709
379.4794	-0.06477798
378.4852	-0.06446657
377.4734	-0.06723936
376.4887	-0.06722535
375.4924	-0.06591507
374.4637	-0.06694005
373.469	-0.06240673
372.4461	-0.0644238
371.4382	-0.0641619
370.4686	-0.0627267
369.4821	-0.06563055
368.4822	-0.06531172
367.4951	-0.06554649
366.4624	-0.06627378
365.4374	-0.06382977
364.458	-0.06434418
363.472	-0.06545712
362.5041	-0.06526478
361.5105	-0.06606597
360.4982	-0.06650074
359.467	-0.06751474
358.4567	-0.06905299
357.4664	-0.06963282
356.4563	-0.07012079
355.4725	-0.06979686
354.4832	-0.07016604
353.4762	-0.07037777
352.4936	-0.07040288
351.4925	-0.0708791
350.4718	-0.07142848
349.4785	-0.07141709
348.4335	-0.07120777
347.4261	-0.07013683
346.4366	-0.06947188
345.4355	-0.0696981
344.4751	-0.07069001
343.4765	-0.07288592
342.4715	-0.07405521
341.4637	-0.07463732
340.4464	-0.07498462
339.4521	-0.07487523
338.4589	-0.07520849
337.4467	-0.0759287
336.4476	-0.07643588
335.4491	-0.07549199
334.4391	-0.07519978
333.4575	-0.07506821
332.4787	-0.07409512
331.4925	-0.07511784
330.4868	-0.07690172
329.4724	-0.0765303
328.4683	-0.07713204
327.4611	-0.07716152
326.4424	-0.07639813
325.4544	-0.07740747
324.4494	-0.07972066
323.421	-0.08010606
322.4487	-0.08212326
321.4402	-0.08339778
320.4285	-0.08239
319.4473	-0.08315186
318.4292	-0.08209531
317.4247	-0.08213808
316.4342	-0.08196842
315.4374	-0.08391824
314.4537	-0.08251698
313.4779	-0.08107284
312.4784	-0.08072631
311.4858	-0.07951668
310.4969	-0.08126872
309.5052	-0.08218121
308.4976	-0.08384099
307.4979	-0.08427355
306.5129	-0.08476762
305.5028	-0.08662306
304.5128	-0.0875048
303.5113	-0.08799231
302.4924	-0.08831164
301.493	-0.088041
300.4925	-0.087875
299.4842	-0.08779167
298.463	-0.08815061
297.4517	-0.08825956
296.4463	-0.08853196
295.4355	-0.08870999
294.4577	-0.08840398
293.4509	-0.08874044
292.4486	-0.08932654
291.463	-0.08987413
290.4423	-0.09089692
289.4437	-0.09167835
288.4362	-0.09189989
287.4326	-0.09270153
286.4424	-0.09333724
285.4569	-0.09359905
284.4517	-0.09312601
283.4679	-0.09245056
282.4605	-0.09229172
281.458	-0.0917308
280.4693	-0.09231639
279.4645	-0.09361599
278.4783	-0.09389908
277.4895	-0.09468805
276.503	-0.09504698
275.4862	-0.0944646
274.4939	-0.09472788
273.4841	-0.09532905
272.4694	-0.09619386
271.4863	-0.09743884
270.4653	-0.09798455
269.4348	-0.09813932
268.423	-0.09841456
267.4062	-0.09875618
266.401	-0.09950747
265.4328	-0.1001021
264.4398	-0.1001145
263.4427	-0.1000957
262.4491	-0.1001751
261.4485	-0.09978559
260.4552	-0.1005763
259.4546	-0.1010824
258.457	-0.1010515
257.4551	-0.1014512
256.4657	-0.09998494
255.4914	-0.09906594
254.5147	-0.09972689
253.5169	-0.1009659
252.5198	-0.1032525
251.4931	-0.1051994
250.4765	-0.1058915
249.4604	-0.1066448
248.4514	-0.1070075
247.4465	-0.1072563
246.4332	-0.1073751
245.4395	-0.106588
244.4352	-0.1062293
243.426	-0.1062582
242.4236	-0.1060873
241.4152	-0.1069911
240.4065	-0.1077888
239.4273	-0.1079498
238.4297	-0.107568
237.4451	-0.1061034
236.4551	-0.1057099
235.4568	-0.1061403
234.4677	-0.1076454
233.4491	-0.1090823
232.4379	-0.1100758
231.4366	-0.1112346
230.4344	-0.1113213
229.4454	-0.112387
228.4737	-0.1129359
227.4606	-0.1127553
226.4558	-0.1134425
225.4382	-0.1144706
224.4097	-0.1150545
223.4203	-0.1155924
222.4136	-0.114911
221.4323	-0.1153682
220.4434	-0.1158758
219.4327	-0.1153408
218.4553	-0.116691
217.4642	-0.1157228
216.4698	-0.115235
215.4695	-0.1158272
214.4598	-0.1161606
213.459	-0.116442
212.4481	-0.1172488
211.4457	-0.1186962
210.4699	-0.1197273
209.4705	-0.1212589
208.4855	-0.1219705
207.4857	-0.1223903
206.4698	-0.1226334
205.4808	-0.1223043
204.5053	-0.1223394
203.5253	-0.1224956
202.5383	-0.1229722
201.522	-0.1247464
200.4747	-0.1255959
199.4651	-0.1250559
198.435	-0.1250707
197.4374	-0.1246433
196.4579	-0.1254917
195.4459	-0.1273521
194.4719	-0.1285032
193.4616	-0.129126
192.4438	-0.1289163
191.4507	-0.1285068
190.4288	-0.1282696
189.4532	-0.1294347
188.4622	-0.1305277
187.467	-0.1314618
186.4539	-0.1331559
185.4294	-0.1321064
184.4366	-0.131793
183.4364	-0.1323243
182.4348	-0.130665
181.4392	-0.1316641
