Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad
mV	uA	mV	uA	mV	uA	mV	uA	mV	uA	mV	uA	mV	uA	mV	uA
Adsorbido 1.teq4_2col	Adsorbido 1.teq4_2col	Adsorbido 2 - luego ru - ferroceno.teq4_2col	Adsorbido 2 - luego ru - ferroceno.teq4_2col	Adsorbido 3 - luego ru - ferroceno.teq4_2col	Adsorbido 3 - luego ru - ferroceno.teq4_2col	Ciclado - 20 Ciclos 1.teq4_2col	Ciclado - 20 Ciclos 1.teq4_2col	Ciclado - 20 Ciclos 2.teq4_2col	Ciclado - 20 Ciclos 2.teq4_2col	Ru - Ferroceno 1.teq4_2col	Ru - Ferroceno 1.teq4_2col	Ru - Ferroceno 2  10 ciclos.teq4_2col	Ru - Ferroceno 2  10 ciclos.teq4_2col	Ru - Ferroceno 3  10 ciclos.teq4_2col	Ru - Ferroceno 3  10 ciclos.teq4_2col
				42.27293	-5.294306	-243.3784	4.947152	-243.3613	17.1519			42.32172	-11.84392	42.30093	-11.5036
				41.27052	-5.296679	-242.3898	4.983946	-242.3739	17.04074			41.30924	-11.81018	41.30506	-11.46645
				40.26905	-5.300474	-241.4041	5.025948	-241.3678	16.92724			40.31322	-11.77735	40.28655	-11.42613
				39.26573	-5.30621	-240.4128	5.06708	-240.3661	16.81383			39.31001	-11.75058	39.28833	-11.38519
				38.26994	-5.308319	-239.4245	5.10876	-239.3717	16.69423			38.32578	-11.71091	38.30041	-11.33846
				37.29113	-5.306582	-238.424	5.150107	-238.3606	16.57997			37.34921	-11.66917	37.29101	-11.2919
				36.29882	-5.307497	-237.4333	5.186112	-237.3653	16.46884			36.36917	-11.63461	36.32558	-11.25511
				35.28272	-5.304956	-236.4164	5.221758	-236.3625	16.35846			35.36605	-11.59792	35.32597	-11.21949
				34.27028	-5.29853	-235.3911	5.257388	-235.3495	16.25263			34.3504	-11.56969	34.32648	-11.18477
				33.25632	-5.294511	-234.3667	5.285365	-234.3374	16.13987			33.34977	-11.54498	33.32557	-11.15444
				32.24528	-5.278758	-233.3563	5.310637	-233.3227	16.01497			32.30788	-11.51237	32.30612	-11.12053
				31.26025	-5.260622	-232.3628	5.33461	-232.3202	15.87735			31.30391	-11.4783	31.31102	-11.07872
				30.28246	-5.244837	-231.3747	5.352611	-231.338	15.7277			30.30726	-11.44423	30.32032	-11.04349
				29.29526	-5.227013	-230.4004	5.373885	-230.3891	15.57462			29.29734	-11.40609	29.32398	-11.00464
				28.30556	-5.219982	-229.4043	5.397379	-229.4147	15.42503			28.3377	-11.36814	28.34908	-10.96425
				27.31424	-5.206799	-228.42	5.41996	-228.4344	15.27927			27.34371	-11.32891	27.3766	-10.92409
				26.31162	-5.188522	-227.4349	5.442516	-227.4335	15.14055			26.34863	-11.28796	26.39222	-10.88421
				25.31992	-5.168162	-226.4494	5.461634	-226.3921	15.00182			25.37819	-11.24733	25.40404	-10.84324
				24.33465	-5.137205	-225.4605	5.47969	-225.3928	14.86173			24.3858	-11.2065	24.3961	-10.80024
				23.33538	-5.10995	-224.4499	5.494196	-224.3874	14.71981			23.412	-11.17184	23.40092	-10.76634
				22.33787	-5.084585	-223.4421	5.507405	-223.3879	14.57146			22.39866	-11.13574	22.38198	-10.73484
				21.34518	-5.055747	-222.4304	5.521306	-222.3923	14.42217			21.38065	-11.09526	21.39564	-10.69851
				20.33128	-5.031706	-221.4069	5.530944	-221.3796	14.26609			20.36778	-11.05689	20.41575	-10.66675
				19.32608	-5.002991	-220.4119	5.536975	-220.384	14.10614			19.34952	-11.00539	19.39527	-10.62896
				18.32501	-4.97437	-219.3973	5.545003	-219.3987	13.94652			18.36201	-10.94572	18.39595	-10.58267
				17.2902	-4.945807	-218.3751	5.548081	-218.4148	13.7829			17.3588	-10.89094	17.39303	-10.54274
				16.29539	-4.911842	-217.3783	5.549754	-217.4146	13.62329			16.36846	-10.82994	16.37862	-10.50082
				15.31406	-4.876348	-216.3757	5.552814	-216.4077	13.47071			15.37044	-10.77078	15.37441	-10.45862
				14.32218	-4.836137	-215.374	5.55188	-215.3709	13.31553			14.36658	-10.71475	14.38988	-10.41737
				13.36031	-4.78743	-214.3653	5.549129	-214.3484	13.15973			13.37916	-10.6539	13.39567	-10.37374
				12.35981	-4.740061	-213.35	5.545813	-213.3447	13.00179			12.39349	-10.58914	12.4032	-10.3348
				11.36181	-4.69366	-212.3517	5.54046	-212.33	12.83399			11.40246	-10.52301	11.42007	-10.29247
				10.38585	-4.647305	-211.368	5.53361	-211.3413	12.66517			10.42684	-10.45562	10.41763	-10.25406
				9.379292	-4.608824	-210.3763	5.528279	-210.359	12.49866			9.408945	-10.38322	9.38593	-10.21591
				8.388093	-4.568709	-209.3622	5.525536	-209.3399	12.3363			8.402655	-10.3054	8.390965	-10.16713
				7.38981	-4.527078	-208.3292	5.519691	-208.3351	12.17762			7.391675	-10.22809	7.362815	-10.11946
				6.37888	-4.479825	-207.308	5.510499	-207.3183	12.01787			6.384923	-10.14402	6.366134	-10.06736
				5.384658	-4.429101	-206.298	5.499037	-206.3015	11.86013			5.400443	-10.05597	5.3715	-10.00791
				4.373976	-4.380924	-205.3154	5.479843	-205.317	11.69481			4.383519	-9.977871	4.361379	-9.951972
				3.381852	-4.329015	-204.3324	5.460921	-204.3291	11.52792			3.384444	-9.893999	3.397834	-9.895374
				2.376436	-4.281244	-203.3414	5.441465	-203.3244	11.36545			2.367917	-9.808502	2.400773	-9.838106
				1.366382	-4.237134	-202.3645	5.420094	-202.3192	11.19519			1.373101	-9.723983	1.420833	-9.782255
				0.398247	-4.187397	-201.3688	5.398224	-201.3398	11.02595			0.398247	-9.626766	0.420948	-9.720012
				-0.606938	-4.139743	-200.3866	5.375496	-200.3443	10.8613			-0.579547	-9.523536	-0.569426	-9.654696
				-1.582717	-4.089597	-199.3899	5.351873	-199.3676	10.69665			-1.54438	-9.41399	-1.553279	-9.579655
				-2.539608	-4.039378	-198.3954	5.329906	-198.3884	10.53883			-2.507677	-9.309423	-2.490886	-9.506071
				-3.515718	-3.994309	-197.3862	5.307376	-197.3843	10.39087			-3.483126	-9.209087	-3.463331	-9.440796
				-4.48562	-3.950318	-196.3707	5.286439	-196.3929	10.24684			-4.459269	-9.114834	-4.460061	-9.375221
				-5.489978	-3.909616	-195.3627	5.263554	-195.4022	10.10226			-5.448785	-9.029097	-5.456759	-9.317058
				-6.510847	-3.863883	-194.3509	5.235165	-194.3842	9.954571			-6.470067	-8.939202	-6.497309	-9.25588
				-7.509593	-3.817033	-193.373	5.205106	-193.3636	9.802776			-7.468119	-8.844533	-7.471173	-9.190911
				-8.517368	-3.774932	-192.3716	5.172494	-192.365	9.64538			-8.4806	-8.750053	-8.468333	-9.126731
				-9.497821	-3.732731	-191.3793	5.140299	-191.3563	9.488377			-9.492273	-8.654465	-9.470842	-9.060014
				-10.48555	-3.693774	-190.4051	5.110845	-190.3689	9.340679			-10.48521	-8.551525	-10.45683	-8.99106
				-11.50779	-3.659585	-189.4053	5.080375	-189.3766	9.193791			-11.48202	-8.455392	-11.47624	-8.920633
				-12.50677	-3.619894	-188.4274	5.049402	-188.3804	9.050364			-12.46951	-8.355449	-12.46384	-8.843285
				-13.50944	-3.579663	-187.4496	5.01777	-187.3863	8.916336			-13.46708	-8.255176	-13.43178	-8.765623
				-14.50624	-3.547214	-186.4257	4.982931	-186.3773	8.78005			-14.43957	-8.165564	-14.42349	-8.695541
				-15.49085	-3.510896	-185.4224	4.948388	-185.3805	8.646322			-15.45569	-8.076395	-15.42673	-8.620844
				-16.49209	-3.47516	-184.4069	4.913043	-184.3415	8.518525			-16.47398	-7.98842	-16.42016	-8.553091
				-17.49645	-3.445919	-183.3857	4.874575	-183.3267	8.387463			-17.48083	-7.901762	-17.43691	-8.490034
				-18.50259	-3.411477	-182.378	4.83602	-182.3425	8.252991			-18.50231	-7.810265	-18.44779	-8.419605
				-19.50708	-3.378942	-181.3958	4.797678	-181.3512	8.119478			-19.5162	-7.717781	-19.46287	-8.354004
				-20.511	-3.350204	-180.4076	4.759657	-180.3874	7.984976			-20.49635	-7.626759	-20.47312	-8.286073
				-21.51902	-3.326055	-179.4127	4.725878	-179.3999	7.852012			-21.49203	-7.541025	-21.51078	-8.215417
				-22.52648	-3.301283	-178.4494	4.6923	-178.3906	7.724597			-22.50708	-7.46132	-22.5193	-8.142236
				-23.53825	-3.273927	-177.433	4.658473	-177.3842	7.604915			-23.49021	-7.381591	-23.5227	-8.067574
				-24.54664	-3.250663	-176.4268	4.622614	-176.4012	7.487774			-24.5073	-7.307017	-24.5216	-7.997305
				-25.54648	-3.220195	-175.4344	4.583452	-175.3894	7.371433			-25.49609	-7.232386	-25.49696	-7.926136
				-26.52562	-3.186997	-174.3989	4.544531	-174.3917	7.258244			-26.47807	-7.154587	-26.49419	-7.857904
				-27.514	-3.164377	-173.3995	4.503237	-173.3868	7.142215			-27.47223	-7.086287	-27.47225	-7.801006
				-28.51025	-3.141715	-172.4077	4.464096	-172.3841	7.025697			-28.46531	-7.016233	-28.49837	-7.739627
				-29.50172	-3.119979	-171.3997	4.426739	-171.3952	6.914778			-29.46441	-6.946336	-29.51024	-7.677073
				-30.5125	-3.108278	-170.4199	4.38868	-170.4025	6.805727			-30.47322	-6.88087	-30.50911	-7.620404
				-31.53477	-3.09187	-169.4247	4.35317	-169.4097	6.698504			-31.49511	-6.809458	-31.50708	-7.550566
				-32.51778	-3.072835	-168.4129	4.317807	-168.4193	6.595397			-32.48138	-6.740352	-32.48347	-7.479078
				-33.52135	-3.057569	-167.4171	4.280447	-167.4143	6.493436			-33.47664	-6.676524	-33.46294	-7.414913
				-34.5371	-3.041228	-166.4035	4.243953	-166.4202	6.391703			-34.43773	-6.614141	-34.46622	-7.350906
				-35.53424	-3.026116	-165.3946	4.206175	-165.4282	6.292496			-35.41358	-6.558359	-35.47359	-7.29092
				-36.54854	-3.007961	-164.3957	4.165791	-164.4041	6.195766			-36.42666	-6.502491	-36.48589	-7.235826
				-37.55278	-2.993453	-163.4093	4.126433	-163.408	6.099442			-37.44278	-6.444458	-37.50436	-7.181233
				-38.53926	-2.978697	-162.4061	4.086256	-162.4048	6.001832			-38.48191	-6.387983	-38.51545	-7.123096
				-39.53457	-2.962072	-161.3935	4.048421	-161.4105	5.907113			-39.51123	-6.329164	-39.50495	-7.065684
				-40.52333	-2.955435	-160.3798	4.012066	-160.4155	5.81467			-40.50657	-6.276838	-40.5032	-7.014001
				-41.53428	-2.949872	-159.3586	3.976235	-159.4312	5.724265			-41.51238	-6.228847	-41.50262	-6.95965
				-42.54829	-2.940612	-158.363	3.943318	-158.4133	5.642182			-42.51321	-6.18153	-42.49795	-6.902187
				-43.54005	-2.935279	-157.3543	3.907232	-157.3781	5.56092			-43.50229	-6.138178	-43.50076	-6.850261
				-44.54238	-2.926681	-156.3664	3.871083	-156.3597	5.47783			-44.49964	-6.091983	-44.50677	-6.793849
				-45.52782	-2.910551	-155.3734	3.834214	-155.347	5.395858			-45.48986	-6.047169	-45.49222	-6.736821
				-46.5053	-2.899744	-154.3745	3.793695	-154.353	5.311609			-46.48	-6.006413	-46.48734	-6.691183
				-47.51169	-2.889182	-153.3906	3.755995	-153.3768	5.227356			-47.47589	-5.964122	-47.5018	-6.64543
				-48.51781	-2.880482	-152.3894	3.719714	-152.3892	5.146476			-48.47721	-5.922994	-48.49454	-6.599046
				-49.52644	-2.875764	-151.3853	3.683448	-151.3851	5.067573			-49.48212	-5.882051	-49.5083	-6.554234
				-50.5318	-2.871158	-150.4094	3.647968	-150.4059	4.991145			-50.48927	-5.836556	-50.50773	-6.50552
				-51.51902	-2.867886	-149.4211	3.613585	-149.4089	4.916888			-51.48871	-5.793425	-51.48801	-6.453539
				-52.52462	-2.862463	-148.4417	3.579946	-148.4147	4.845729			-52.47694	-5.753841	-52.46502	-6.402159
				-53.5191	-2.860117	-147.4369	3.547431	-147.4141	4.778295			-53.4561	-5.716779	-53.45595	-6.35665
				-54.51174	-2.859037	-146.4162	3.518086	-146.4099	4.712217			-54.46252	-5.685719	-54.45255	-6.315432
				-55.52546	-2.853552	-145.3962	3.489154	-145.4007	4.649135			-55.44009	-5.652794	-55.45037	-6.273133
				-56.5142	-2.848158	-144.3791	3.454873	-144.4022	4.585188			-56.44178	-5.621267	-56.45212	-6.237874
				-57.5164	-2.841391	-143.4014	3.417716	-143.401	4.518724			-57.45938	-5.5869	-57.45752	-6.200426
				-58.51154	-2.83207	-142.4072	3.379395	-142.3917	4.453218			-58.46589	-5.550866	-58.46457	-6.156381
				-59.49851	-2.828805	-141.4204	3.339137	-141.4084	4.386704			-59.47002	-5.52288	-59.47353	-6.120943
				-60.49683	-2.827147	-140.4088	3.303929	-140.4134	4.323785			-60.49818	-5.491191	-60.51007	-6.081147
				-61.52295	-2.827332	-139.384	3.2737	-139.4197	4.263957			-61.49711	-5.462822	-61.51004	-6.039875
				-62.54189	-2.828876	-138.3778	3.239696	-138.4333	4.204986			-62.49013	-5.438669	-62.50764	-6.001512
				-63.55099	-2.824234	-137.3838	3.206234	-137.4257	4.150228			-63.50645	-5.408773	-63.52041	-5.95961
				-64.5611	-2.818929	-136.4013	3.174124	-136.4124	4.09664			-64.47599	-5.381552	-64.50946	-5.91993
				-65.51572	-2.812653	-135.4083	3.141052	-135.4065	4.042771			-65.46549	-5.360766	-65.51257	-5.884355
				-66.50253	-2.805658	-134.4066	3.111454	-134.3825	3.991121			-66.46785	-5.33677	-66.50928	-5.85293
				-67.50632	-2.803611	-133.4135	3.083767	-133.3816	3.938863			-67.47002	-5.316309	-67.53024	-5.825061
				-68.50335	-2.803261	-132.4036	3.055798	-132.3799	3.886457			-68.50548	-5.295192	-68.54343	-5.794958
				-69.50217	-2.801468	-131.3938	3.02844	-131.3854	3.836325			-69.52837	-5.268744	-69.54128	-5.762183
				-70.4976	-2.802847	-130.4029	3.00271	-130.3995	3.785841			-70.54015	-5.242456	-70.53852	-5.72857
				-71.49143	-2.802889	-129.3852	2.979486	-129.4025	3.735758			-71.54498	-5.213799	-71.51451	-5.68813
				-72.50149	-2.804166	-128.3927	2.955827	-128.4151	3.686851			-72.51994	-5.19254	-72.49236	-5.653467
				-73.54397	-2.804999	-127.4005	2.931444	-127.419	3.639615			-73.50428	-5.170625	-73.4864	-5.62257
				-74.56999	-2.801991	-126.3935	2.907744	-126.412	3.593032			-74.47621	-5.149494	-74.49474	-5.591224
				-75.56347	-2.801289	-125.3942	2.879847	-125.4214	3.546394			-75.47406	-5.136226	-75.48676	-5.567546
				-76.54123	-2.793821	-124.3975	2.852822	-124.4278	3.504231			-76.4805	-5.115903	-76.46471	-5.540809
				-77.49861	-2.787309	-123.4161	2.827226	-123.4312	3.459181			-77.48452	-5.095252	-77.45785	-5.515238
				-78.47058	-2.788467	-122.4369	2.799421	-122.443	3.417818			-78.50984	-5.082302	-78.4444	-5.493647
				-79.48017	-2.785474	-121.44	2.77378	-121.4437	3.377748			-79.50733	-5.064517	-79.46384	-5.468811
				-80.50439	-2.788293	-120.4308	2.748005	-120.4261	3.337996			-80.51085	-5.048546	-80.49706	-5.446982
				-81.52912	-2.794875	-119.4155	2.72323	-119.436	3.300982			-81.49792	-5.035914	-81.5161	-5.423248
				-82.54852	-2.794243	-118.3736	2.699067	-118.4307	3.263125			-82.47939	-5.019023	-82.52363	-5.393712
				-83.54211	-2.793258	-117.3761	2.673983	-117.4279	3.225846			-83.46026	-5.003088	-83.50923	-5.367109
				-84.53551	-2.792474	-116.3835	2.649476	-116.436	3.186847			-84.46216	-4.989308	-84.49117	-5.341797
				-85.5321	-2.787828	-115.3864	2.622362	-115.4233	3.152403			-85.46155	-4.979113	-85.46414	-5.317443
				-86.51193	-2.786013	-114.4197	2.595772	-114.4313	3.117764			-86.47984	-4.96844	-86.45708	-5.300402
				-87.49763	-2.786032	-113.4198	2.5712	-113.42	3.086204			-87.50603	-4.955441	-87.45799	-5.282653
				-88.49261	-2.788621	-112.4072	2.546198	-112.4251	3.055607			-88.51436	-4.945187	-88.45898	-5.263576
				-89.47342	-2.790432	-111.4017	2.522173	-111.4265	3.023947			-89.51128	-4.929992	-89.46803	-5.242791
				-90.48417	-2.79162	-110.3909	2.500599	-110.4088	2.992007			-90.47871	-4.912367	-90.46952	-5.219078
				-91.50949	-2.800852	-109.395	2.477931	-109.3916	2.957504			-91.44778	-4.903023	-91.46863	-5.1991
				-92.52858	-2.804527	-108.4109	2.456724	-108.3767	2.926438			-92.44688	-4.895285	-92.47946	-5.179592
				-93.5454	-2.808746	-107.394	2.436689	-107.3667	2.895726			-93.46863	-4.883047	-93.47172	-5.162881
				-94.55952	-2.815125	-106.3881	2.414492	-106.3565	2.865885			-94.48864	-4.877915	-94.49109	-5.151556
				-95.56384	-2.812674	-105.3486	2.393131	-105.3491	2.838459			-95.51466	-4.867855	-95.48174	-5.135961
				-96.54292	-2.809555	-104.3038	2.371001	-104.3441	2.810145			-96.50224	-4.85533	-96.46795	-5.12113
				-97.53257	-2.810456	-103.3263	2.350142	-103.3463	2.780375			-97.49739	-4.851133	-97.4791	-5.110556
				-98.50758	-2.81111	-102.3242	2.330995	-102.3707	2.752224			-98.48595	-4.843869	-98.45949	-5.095354
				-99.50307	-2.814773	-101.3458	2.311389	-101.39	2.724518			-99.48382	-4.837129	-99.45454	-5.081101
				-100.4938	-2.822315	-100.3814	2.292061	-100.3896	2.697332			-100.4855	-4.828202	-100.4548	-5.067192
				-101.4936	-2.828416	-99.38287	2.272109	-99.39481	2.670806			-101.4801	-4.821089	-101.4594	-5.051292
				-102.5105	-2.831826	-98.39323	2.251292	-98.39655	2.645463			-102.4864	-4.81165	-102.4644	-5.037426
				-103.4912	-2.83254	-97.40469	2.231035	-97.40727	2.622848			-103.4709	-4.803553	-103.457	-5.021061
				-104.4778	-2.838495	-96.39456	2.212942	-96.40289	2.599173			-104.4832	-4.802356	-104.4805	-5.011808
				-105.4775	-2.842525	-95.39725	2.19191	-95.39722	2.576135			-105.4716	-4.798704	-105.4773	-5.00146
				-106.4776	-2.84795	-94.3911	2.17275	-94.38595	2.555369			-106.4656	-4.796078	-106.4915	-4.988488
				-107.4898	-2.856604	-93.38132	2.153803	-93.35495	2.530923			-107.4763	-4.795976	-107.5073	-4.98041
				-108.5226	-2.861705	-92.39638	2.134571	-92.37401	2.506675			-108.4691	-4.78932	-108.5071	-4.967148
				-109.5522	-2.866993	-91.37682	2.120524	-91.36781	2.484457			-109.487	-4.782976	-109.4987	-4.954772
				-110.5686	-2.875184	-90.39254	2.105461	-90.38057	2.460443			-110.4997	-4.780765	-110.4955	-4.95058
				-111.5844	-2.883579	-89.40627	2.092368	-89.41012	2.438872			-111.4927	-4.775193	-111.5123	-4.942178
				-112.5818	-2.888958	-88.39628	2.076879	-88.39638	2.419816			-112.4946	-4.77352	-112.5112	-4.934752
				-113.597	-2.896919	-87.38712	2.05935	-87.41626	2.40063			-113.5205	-4.775036	-113.529	-4.925423
				-114.5837	-2.902782	-86.37935	2.042644	-86.4059	2.382986			-114.5146	-4.768955	-114.5123	-4.912477
				-115.5812	-2.906707	-85.38136	2.024953	-85.40378	2.36524			-115.5089	-4.766388	-115.5109	-4.901905
				-116.5585	-2.909768	-84.39124	2.008708	-84.41398	2.347056			-116.5015	-4.765738	-116.5103	-4.893271
				-117.5492	-2.91447	-83.41365	1.993766	-83.40936	2.328716			-117.4763	-4.761353	-117.4965	-4.8845
				-118.5669	-2.921702	-82.41734	1.978709	-82.41783	2.30936			-118.4765	-4.763935	-118.5199	-4.879158
				-119.5498	-2.929763	-81.41375	1.96461	-81.41045	2.292782			-119.5082	-4.761805	-119.5224	-4.869461
				-120.5756	-2.939643	-80.3945	1.95205	-80.41923	2.273848			-120.5111	-4.75904	-120.5128	-4.85623
				-121.5513	-2.944698	-79.3909	1.939129	-79.40944	2.254567			-121.5164	-4.753531	-121.5304	-4.846356
				-122.5318	-2.947547	-78.38693	1.926598	-78.41502	2.237105			-122.499	-4.748829	-122.5234	-4.834897
				-123.5383	-2.953235	-77.40977	1.910882	-77.40328	2.216631			-123.4766	-4.748518	-123.5215	-4.832104
				-124.5353	-2.960664	-76.42158	1.894624	-76.39505	2.199481			-124.4815	-4.747365	-124.5422	-4.829939
				-125.5496	-2.968993	-75.43442	1.877882	-75.39625	2.183423			-125.4689	-4.749804	-125.5552	-4.823792
				-126.5585	-2.978785	-74.42522	1.863434	-74.37137	2.166134			-126.4919	-4.759334	-126.545	-4.817287
				-127.552	-2.985438	-73.41514	1.85202	-73.37633	2.150539			-127.503	-4.762172	-127.5239	-4.804323
				-128.5236	-2.992093	-72.4211	1.840662	-72.40019	2.133954			-128.4779	-4.764052	-128.4916	-4.79541
				-129.5021	-3.000588	-71.43039	1.829612	-71.4183	2.117339			-129.4677	-4.767176	-129.4667	-4.791198
				-130.4896	-3.009336	-70.45647	1.816552	-70.44778	2.10317			-130.4627	-4.763927	-130.469	-4.787271
				-131.4995	-3.021196	-69.45229	1.803643	-69.44688	2.089867			-131.4604	-4.766108	-131.4844	-4.787786
				-132.5321	-3.030714	-68.45165	1.793143	-68.43021	2.077532			-132.4798	-4.771298	-132.5025	-4.787563
				-133.5521	-3.039892	-67.42697	1.779722	-67.41814	2.065247			-133.4913	-4.778241	-133.5117	-4.784195
				-134.565	-3.048057	-66.39343	1.76847	-66.39967	2.04914			-134.4883	-4.785767	-134.5138	-4.780455
				-135.5566	-3.0517	-65.3875	1.75671	-65.42427	2.033275			-135.4727	-4.792202	-135.5104	-4.774761
				-136.5434	-3.055895	-64.38544	1.742184	-64.40576	2.016762			-136.4691	-4.803261	-136.5196	-4.769243
				-137.5256	-3.060902	-63.39495	1.733345	-63.41121	2.000974			-137.4639	-4.810859	-137.5415	-4.762581
				-138.5144	-3.064939	-62.42265	1.721915	-62.40378	1.988318			-138.4591	-4.817511	-138.5438	-4.754946
				-139.5034	-3.071304	-61.4094	1.711233	-61.38281	1.974162			-139.4727	-4.82875	-139.5413	-4.751158
				-140.507	-3.079674	-60.4027	1.701738	-60.38805	1.961431			-140.4852	-4.833637	-140.5207	-4.745077
				-141.5168	-3.085632	-59.40196	1.69118	-59.39133	1.950087			-141.4686	-4.835391	-141.463	-4.739576
				-142.5174	-3.095933	-58.37682	1.682189	-58.39996	1.938392			-142.4616	-4.844536	-142.4599	-4.742445
				-143.5337	-3.103005	-57.37569	1.671912	-57.39709	1.929985			-143.4488	-4.848969	-143.4688	-4.739124
				-144.5241	-3.111188	-56.37091	1.66383	-56.39306	1.920488			-144.4341	-4.855003	-144.4885	-4.735354
				-145.5288	-3.120177	-55.34218	1.653355	-55.35271	1.908613			-145.4375	-4.866991	-145.5274	-4.733476
				-146.5192	-3.12392	-54.34	1.641743	-54.33811	1.896859			-146.4696	-4.87648	-146.5227	-4.72395
				-147.4958	-3.131376	-53.33143	1.632241	-53.35106	1.882165			-147.4785	-4.885635	-147.5301	-4.718121
				-148.487	-3.137225	-52.35279	1.621461	-52.35005	1.867604			-148.4794	-4.894225	-148.52	-4.715236
				-149.4592	-3.14425	-51.36374	1.612124	-51.39546	1.855073			-149.4921	-4.90553	-149.5051	-4.714889
				-150.4517	-3.153157	-50.36911	1.603028	-50.41425	1.843028			-150.4716	-4.914833	-150.5075	-4.715178
				-151.458	-3.162322	-49.39769	1.593832	-49.42532	1.833449			-151.4686	-4.925651	-151.5017	-4.715496
				-152.4821	-3.171102	-48.38837	1.58255	-48.43074	1.822957			-152.4643	-4.941971	-152.4884	-4.716798
				-153.5098	-3.177729	-47.4029	1.573387	-47.41017	1.814708			-153.4629	-4.956609	-153.4928	-4.715656
				-154.5284	-3.183645	-46.40916	1.563478	-46.40424	1.806783			-154.4404	-4.970871	-154.4825	-4.713089
				-155.528	-3.188853	-45.3923	1.553207	-45.39113	1.796432			-155.4118	-4.990709	-155.4609	-4.714444
				-156.5209	-3.192963	-44.39677	1.544659	-44.38839	1.788716			-156.4134	-5.012295	-156.481	-4.713624
				-157.4851	-3.197572	-43.39843	1.53474	-43.38857	1.779174			-157.4296	-5.032782	-157.4749	-4.709731
				-158.4795	-3.205657	-42.39361	1.526334	-42.38654	1.76761			-158.4538	-5.057586	-158.4826	-4.710533
				-159.4716	-3.210449	-41.39077	1.519606	-41.39967	1.7583			-159.5058	-5.078485	-159.4867	-4.705825
				-160.456	-3.218374	-40.37822	1.513315	-40.42522	1.74892			-160.5184	-5.096926	-160.4837	-4.702045
				-161.4773	-3.228272	-39.37274	1.507112	-39.43115	1.738281			-161.5078	-5.115232	-161.5013	-4.703092
				-162.5044	-3.234756	-38.37985	1.499723	-38.45752	1.731035			-162.5158	-5.13416	-162.5073	-4.703308
				-163.5221	-3.243035	-37.37842	1.490174	-37.43166	1.724249			-163.4903	-5.156023	-163.5213	-4.703546
				-164.5356	-3.249829	-36.37062	1.480772	-36.41218	1.71671			-164.5026	-5.177283	-164.5168	-4.701385
				-165.5531	-3.255868	-35.36962	1.471455	-35.40462	1.710468			-165.4899	-5.203326	-165.5017	-4.700104
				-166.5341	-3.259317	-34.37528	1.462797	-34.38228	1.702574			-166.4767	-5.228937	-166.5023	-4.697731
				-167.5129	-3.263897	-33.38444	1.454722	-33.3798	1.694576			-167.4742	-5.252883	-167.4951	-4.696203
				-168.5012	-3.269836	-32.391	1.446397	-32.3843	1.68633			-168.4666	-5.280513	-168.4839	-4.701978
				-169.4752	-3.275028	-31.40444	1.438747	-31.38484	1.680177			-169.488	-5.309239	-169.4995	-4.707026
				-170.4787	-3.282308	-30.38334	1.434475	-30.38122	1.67598			-170.5037	-5.335933	-170.491	-4.710303
				-171.513	-3.292475	-29.35606	1.429132	-29.3711	1.667727			-171.4919	-5.366727	-171.4879	-4.717709
				-172.5379	-3.299651	-28.35205	1.423093	-28.36465	1.660954			-172.4794	-5.397	-172.5026	-4.721603
				-173.5569	-3.305264	-27.32691	1.416915	-27.38091	1.653831			-173.4577	-5.426337	-173.4803	-4.723278
				-174.5461	-3.314284	-26.33346	1.406935	-26.38413	1.64415			-174.4501	-5.461183	-174.4857	-4.727809
				-175.5302	-3.316826	-25.36754	1.39909	-25.4298	1.638119			-175.4588	-5.495137	-175.4879	-4.728534
				-176.5211	-3.320605	-24.37976	1.391056	-24.41185	1.634143			-176.456	-5.53352	-176.4778	-4.727304
				-177.5008	-3.326773	-23.38179	1.382912	-23.3886	1.627893			-177.4834	-5.571718	-177.4931	-4.724755
				-178.4922	-3.330917	-22.37647	1.375902	-22.39496	1.62121			-178.5021	-5.608024	-178.4826	-4.719577
				-179.4697	-3.337481	-21.38497	1.36839	-21.38132	1.61468			-179.5055	-5.645519	-179.4865	-4.713777
				-180.4468	-3.345165	-20.39257	1.361823	-20.40112	1.607313			-180.4984	-5.679622	-180.4732	-4.710013
				-181.4474	-3.353675	-19.39504	1.355825	-19.42905	1.602083			-181.4732	-5.714681	-181.4611	-4.710113
				-182.4506	-3.362177	-18.39769	1.351117	-18.43698	1.598681			-182.4419	-5.753028	-182.4673	-4.71804
				-183.474	-3.369636	-17.37916	1.346866	-17.41948	1.596383			-183.4322	-5.791434	-183.4673	-4.727338
				-184.4911	-3.377944	-16.35963	1.341415	-16.39643	1.589665			-184.4412	-5.832655	-184.4695	-4.73991
				-185.5024	-3.383919	-15.35989	1.334389	-15.36736	1.582571			-185.4445	-5.877737	-185.474	-4.751709
				-186.4934	-3.387075	-14.37084	1.326674	-14.33876	1.577092			-186.4587	-5.921036	-186.4579	-4.754133
				-187.4712	-3.394034	-13.38022	1.319157	-13.35484	1.56901			-187.467	-5.968541	-187.4501	-4.755891
