Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad
mV	uA	mV	uA	mV	uA	mV	uA	mV	uA	mV	uA	mV	uA	mV	uA	mV	uA	mV	uA	mV	uA	mV	uA	mV	uA
HQ t0	HQ t0	HQ t1	HQ t1	HQ t2	HQ t2	HQ t3	HQ t3	HQ t4	HQ t4	HQ t5	HQ t5	HQ t6	HQ t6	HQ t7	HQ t7	HQ t8	HQ t8	HQ t9	HQ t9	HQ t10	HQ t10	HQ t11	HQ t11	HQ Au	HQ Au
610.9673	9.26446	610.8566	8.913883	610.7275	8.549014	610.6902	7.896901	610.6497	8.39479	610.6619	8.44778	610.6066	9.355996	610.6124	8.978815	610.601	8.530117	610.5671	9.119516	610.5547	9.003982	590.5426	9.407462	590.5444	61.57485
611.9794	9.277947	611.8656	8.931145	611.7551	8.562574	611.6896	7.905039	611.6492	8.403208	611.6545	8.453706	611.607	9.360899	611.6348	8.978402	611.606	8.531156	611.5756	9.124018	611.5485	9.00408	591.5511	9.378521	591.5557	62.09424
612.9868	9.295468	612.8754	8.949141	612.7593	8.572281	612.702	7.914753	612.677	8.411226	612.6571	8.461176	612.585	9.366192	612.6559	8.979483	612.5974	8.532804	612.5934	9.127217	612.5673	9.005301	592.5572	9.346485	592.5579	62.6108
613.9875	9.312154	613.8652	8.969118	613.7695	8.580171	613.7131	7.922879	613.699	8.417966	613.6396	8.467183	613.5825	9.372578	613.6447	8.982244	613.585	8.534045	613.5892	9.132898	613.5697	9.00607	593.569	9.318476	593.5616	63.12521
614.9702	9.325545	614.8236	8.984525	614.7534	8.592052	614.7069	7.92833	614.6669	8.421574	614.6276	8.469532	614.5614	9.375555	614.6161	8.981705	614.5748	8.532969	614.5796	9.135784	614.5147	9.006294	594.5696	9.294693	594.5657	63.647
615.9518	9.344168	615.8199	9.001951	615.7421	8.599998	615.7188	7.935202	615.6658	8.427687	615.6201	8.475189	615.5614	9.381865	615.5986	8.985212	615.5688	8.536661	615.5837	9.134831	615.5168	9.007832	595.5675	9.270089	595.5714	64.15382
616.9576	9.359138	616.8245	9.017927	616.7312	8.612017	616.7151	7.940053	616.6469	8.43434	616.6218	8.479295	616.562	9.387203	616.5919	8.991874	616.5607	8.540914	616.5759	9.141898	616.5172	9.010769	596.5563	9.253428	596.5634	64.66286
617.9377	9.372478	617.8304	9.030253	617.7222	8.620164	617.7017	7.943914	617.6164	8.439415	617.6297	8.482262	617.5615	9.39081	617.5847	8.99842	617.5701	8.542629	617.5692	9.147516	617.5126	9.013022	597.5806	9.240082	597.5684	65.1745
618.9206	9.385177	618.8299	9.046191	618.7382	8.629494	618.6875	7.94925	618.6261	8.445772	618.6194	8.486486	618.5654	9.395351	618.5816	9.005107	618.5554	8.545214	618.5663	9.150447	618.522	9.015854	598.5742	9.224885	598.5661	65.67358
619.9268	9.397148	619.8236	9.063011	619.7184	8.639135	619.679	7.954129	619.6203	8.451147	619.6204	8.490832	619.5458	9.397467	619.5723	9.008966	619.5528	8.546367	619.5391	9.159283	619.5131	9.019506	599.556	9.214993	599.554	66.17609
620.9316	9.410605	620.8087	9.078338	620.7102	8.64852	620.6756	7.959803	620.6311	8.4576	620.5908	8.495316	620.552	9.400351	620.5647	9.011404	620.5527	8.548171	620.5305	9.230835	620.4948	9.022023	600.576	9.206203	600.5569	66.67476
621.911	9.423775	621.7936	9.095363	621.694	8.659363	621.6694	7.966478	621.6353	8.465317	621.5813	8.501753	621.5444	9.404905	621.5659	9.011947	621.5527	8.552594	621.5094	9.233335	621.4732	9.025203	601.5526	9.198486	601.5449	67.16801
622.936	9.438534	622.7823	9.110003	622.6768	8.670581	622.6684	7.974649	622.6351	8.472636	622.5903	8.509486	622.5518	9.409661	622.5653	9.012335	622.5697	8.557549	622.512	9.235836	622.4706	9.027218	602.5626	9.194826	602.5543	67.66926
623.939	9.455714	623.7904	9.12491	623.7009	8.683231	623.682	7.982856	623.6434	8.482031	623.6074	8.516415	623.5759	9.418125	623.5953	9.015772	623.5754	8.563278	623.5235	9.235925	623.4851	9.031991	603.5557	9.190342	603.559	68.16867
624.9404	9.470381	624.7849	9.139503	624.704	8.692945	624.6782	7.988433	624.6285	8.488102	624.6237	8.521641	624.5734	9.423603	624.6106	9.01685	624.5847	8.564341	624.5302	9.166782	624.4975	9.033628	604.5513	9.185503	604.5775	68.66925
625.9611	9.486368	625.7822	9.155399	625.7141	8.702971	625.7081	7.99449	625.623	8.494098	625.6279	8.526821	625.5689	9.428265	625.5785	9.019162	625.5804	8.564068	625.5394	9.166691	625.5125	9.035472	605.5493	9.18004	605.593	69.1615
626.97	9.501534	626.802	9.173143	626.7379	8.712092	626.7085	7.99906	626.6116	8.499878	626.6298	8.530483	626.5411	9.433532	626.6005	9.023896	626.5684	8.564373	626.5378	9.173556	626.5357	9.037947	606.5508	9.174644	606.5778	69.64594
627.9423	9.511548	627.7858	9.185884	627.735	8.718266	627.679	8.002266	627.5904	8.501701	627.6043	8.533012	627.5177	9.435921	627.5775	9.026654	627.5607	8.563	627.5392	9.176195	627.5272	9.037871	607.5746	9.173044	607.5844	70.13007
628.9343	9.524577	628.7938	9.19915	628.7313	8.726267	628.6606	8.006771	628.5992	8.506184	628.5916	8.536397	628.5283	9.441362	628.5481	9.032112	628.5554	8.565158	628.522	9.181449	628.5189	9.04023	608.5756	9.171825	608.5675	70.60612
629.9401	9.539645	629.7961	9.210817	629.7272	8.733963	629.6412	8.011587	629.6214	8.511141	629.6067	8.54042	629.5203	9.446558	629.5746	9.037364	629.556	8.567483	629.5345	9.18554	629.5309	9.044358	609.5778	9.173081	609.5582	71.08847
630.9261	9.5519	630.7695	9.220196	630.7099	8.740213	630.6299	8.013363	630.6143	8.513915	630.5804	8.542215	630.5234	9.448535	630.5524	9.039396	630.5334	8.567647	630.5187	9.186766	630.5018	9.046169	610.6061	9.176098	610.5748	71.57954
631.9359	9.564487	631.7747	9.232964	631.696	8.747581	631.6489	8.016865	631.6096	8.520124	631.577	8.545564	631.53	9.451649	631.5477	9.041741	631.5177	8.569962	631.5177	9.193233	631.4891	9.049468	611.602	9.174635	611.554	72.05396
632.921	9.575727	632.7689	9.24708	632.7031	8.75617	632.6611	8.022466	632.5995	8.526024	632.5714	8.550363	632.5211	9.453167	632.5557	9.042695	632.495	8.572185	632.5235	9.19475	632.4973	9.051458	612.6151	9.175805	612.5676	72.5283
633.9169	9.584402	633.7616	9.258149	633.6808	8.763788	633.6719	8.026126	633.5775	8.531213	633.5405	8.55432	633.5178	9.454062	633.5223	9.043154	633.4849	8.57556	633.5166	9.201317	633.4999	9.051737	613.6281	9.176978	613.58	72.9975
634.9212	9.597673	634.7613	9.271036	634.6704	8.772397	634.6893	8.031942	634.6083	8.538809	634.5576	8.559662	634.529	9.458925	634.5061	9.045116	634.511	8.579964	634.5229	9.208847	634.5103	9.05224	614.59	9.175797	614.5706	73.442
635.9427	9.611697	635.7524	9.282866	635.6835	8.779693	635.6796	8.037863	635.6224	8.54404	635.566	8.565303	635.5297	9.462358	635.494	9.046919	635.5314	8.581779	635.5355	9.209505	635.5293	9.052672	615.5962	9.178599	615.5912	73.89378
636.9482	9.626725	636.7538	9.294937	636.6951	8.785701	636.6967	8.040987	636.645	8.549385	636.59	8.569824	636.5463	9.465357	636.4908	9.049026	636.5518	8.58309	636.5405	9.216039	636.5367	9.054161	616.5759	9.180386	616.5617	74.3411
637.9612	9.6396	637.765	9.309032	637.7288	8.791245	637.6792	8.044544	637.6464	8.554224	637.6012	8.571411	637.5429	9.467737	637.5229	9.051251	637.5648	8.580779	637.5595	9.219795	637.5338	9.054674	617.5739	9.181313	617.5436	74.77592
638.9579	9.650482	638.7756	9.318836	638.7369	8.797678	638.6561	8.048965	638.6276	8.558323	638.5823	8.578295	638.5429	9.469263	638.5277	9.053615	638.5432	8.578647	638.5634	9.223163	638.5276	9.0543	618.5705	9.183278	618.5386	75.21344
639.9441	9.662065	639.7828	9.329171	639.7299	8.80442	639.6473	8.05262	639.6151	8.561989	639.5834	8.583293	639.5532	9.473196	639.5422	9.056572	639.5312	8.577809	639.5411	9.233904	639.5211	9.05549	619.5542	9.185126	619.5312	75.64466
640.9584	9.671746	640.779	9.335747	640.6967	8.808908	640.6146	8.056732	640.5754	8.563391	640.5569	8.581146	640.5262	9.477559	640.5562	9.058405	640.5269	8.57692	640.5114	9.235436	640.4811	9.054933	620.5375	9.186912	620.5313	76.07001
641.9323	9.686304	641.7744	9.342288	641.6674	8.813313	641.6028	8.059069	641.5728	8.564702	641.5494	8.582444	641.5331	9.481661	641.5342	9.060287	641.5015	8.577826	641.4912	9.236884	641.4695	9.055756	621.5386	9.18978	621.5389	76.49905
642.9273	9.700246	642.7742	9.351265	642.67	8.81741	642.6311	8.061871	642.5776	8.567166	642.56	8.583597	642.5069	9.484843	642.5292	9.062614	642.5209	8.580095	642.4966	9.23609	642.4657	9.06024	622.5341	9.19322	622.5496	76.92577
643.9379	9.71112	643.7719	9.357927	643.658	8.81987	643.6362	8.062472	643.5712	8.56942	643.5413	8.58308	643.4732	9.483211	643.5255	9.062675	643.5226	8.581232	643.4813	9.232582	643.4515	9.060137	623.5443	9.197887	623.5587	77.35976
644.9263	9.721815	644.7623	9.366378	644.6796	8.824212	644.6427	8.063879	644.5736	8.573212	644.5472	8.590979	644.4603	9.482607	644.5011	9.064145	644.5148	8.583825	644.4852	9.236474	644.4741	9.060669	624.547	9.199721	624.571	77.78357
645.9396	9.730148	645.7568	9.375399	645.6833	8.829454	645.648	8.067816	645.5651	8.577908	645.5571	8.597759	645.4581	9.484167	645.5028	9.064102	645.5317	8.587729	645.4691	9.238195	645.4596	9.060724	625.5321	9.20243	625.5673	78.1968
646.9099	9.737591	646.7434	9.383545	646.6676	8.832499	646.6228	8.069185	646.5635	8.579186	646.5339	8.594797	646.4719	9.483597	646.5135	9.062782	646.516	8.588728	646.4498	9.234262	646.468	9.057238	626.5507	9.2037	626.5603	78.60645
647.8954	9.749241	647.7304	9.393584	647.6866	8.836778	647.6115	8.071951	647.5629	8.582723	647.5308	8.590773	647.4902	9.487356	647.5048	9.064163	647.5071	8.591116	647.4492	9.203634	647.4633	9.05788	627.5437	9.203722	627.5443	78.98687
648.8969	9.762888	648.7391	9.404008	648.6929	8.840569	648.628	8.074103	648.5831	8.587269	648.5372	8.586836	648.5033	9.489662	648.5095	9.065261	648.5181	8.590999	648.4742	9.190768	648.4642	9.058494	628.5372	9.206601	628.5247	79.36839
649.8871	9.773736	649.7386	9.411448	649.6914	8.84517	649.6431	8.076526	649.6024	8.591555	649.5476	8.587431	649.4999	9.490853	649.5214	9.066236	649.5282	8.589321	649.4943	9.190746	649.4751	9.058981	629.5566	9.208241	629.5321	79.75348
650.9137	9.785202	650.7498	9.419406	650.6774	8.849834	650.6605	8.080276	650.6031	8.596782	650.5613	8.594599	650.4941	9.494085	650.5185	9.068416	650.5363	8.587774	650.5057	9.195883	650.4658	9.059903	630.5441	9.209947	630.5175	80.12347
651.9326	9.795632	651.7576	9.424807	651.663	8.854487	651.6588	8.084362	651.5994	8.599821	651.5586	8.601591	651.4882	9.495852	651.5414	9.069088	651.5417	8.584918	651.5148	9.22991	651.4707	9.058929	631.545	9.212397	631.5068	80.50232
652.935	9.806458	652.7644	9.429255	652.6473	8.857575	652.6414	8.087719	652.577	8.599508	652.5507	8.608918	652.4982	9.497933	652.5527	9.068375	652.524	8.583654	652.5086	9.20773	652.4513	9.058557	632.5538	9.214184	632.5201	80.87986
653.9448	9.821018	653.7394	9.433342	653.6636	8.858008	653.6371	8.088875	653.5656	8.597795	653.5413	8.610405	653.502	9.499436	653.5336	9.069168	653.5071	8.58343	653.4828	9.191236	653.4621	9.059513	633.5225	9.217026	633.5227	81.24178
654.96	9.833998	654.7329	9.436615	654.6949	8.858831	654.6284	8.088475	654.53	8.59763	654.5391	8.609455	654.5194	9.499864	654.5385	9.069689	654.4909	8.583702	654.4871	9.19138	654.4511	9.060516	634.5124	9.220304	634.5488	81.60437
655.9587	9.847373	655.7345	9.442079	655.6986	8.86101	655.6515	8.090323	655.5476	8.599257	655.5651	8.610305	655.5373	9.500042	655.5287	9.072643	655.4756	8.586108	655.4932	9.190352	655.4683	9.061578	635.5148	9.223287	635.5796	81.9541
656.9622	9.856477	656.7269	9.446165	656.7076	8.86345	656.6534	8.09161	656.5724	8.600737	656.5619	8.60913	656.5277	9.4995	656.5206	9.074499	656.5002	8.587265	656.4834	9.221301	656.4934	9.06111	636.5329	9.226413	636.5928	82.29673
657.9877	9.863374	657.7692	9.452679	657.6877	8.865278	657.6393	8.092279	657.5794	8.602934	657.5432	8.607933	657.5035	9.498388	657.5305	9.075458	657.5149	8.586685	657.517	9.232085	657.4731	9.059175	637.5544	9.227532	637.5684	82.62469
658.9822	9.872689	658.7702	9.460116	658.6873	8.86938	658.6527	8.095897	658.6125	8.606432	658.5592	8.608011	658.5076	9.499502	658.524	9.07511	658.5363	8.588282	658.499	9.231144	658.4875	9.058541	638.5761	9.228292	638.5535	82.93862
659.9831	9.881157	659.7743	9.465764	659.6699	8.870181	659.6255	8.096222	659.6033	8.606718	659.547	8.60953	659.5032	9.498948	659.5225	9.071567	659.5472	8.588248	659.5068	9.229286	659.4742	9.056794	639.5719	9.229172	639.5392	83.25075
660.9613	9.893915	660.7767	9.472978	660.6582	8.87269	660.6335	8.097921	660.5952	8.611362	660.5593	8.611199	660.5192	9.5002	660.537	9.070982	660.5302	8.588933	660.5118	9.22526	660.4747	9.056874	640.5479	9.228131	640.5044	83.54269
661.979	9.907341	661.7738	9.478252	661.6766	8.877682	661.644	8.102207	661.6083	8.616273	661.6016	8.615927	661.5528	9.503958	661.5564	9.070307	661.5286	8.590372	661.5168	9.227594	661.4878	9.057462	641.5369	9.22793	641.5057	83.83864
662.9644	9.920145	662.7828	9.482675	662.6644	8.879898	662.6381	8.104664	662.6288	8.617572	662.5802	8.61504	662.5552	9.503983	662.564	9.068417	662.5289	8.58839	662.5558	9.224836	662.4971	9.054982	642.5277	9.22887	642.5193	84.14346
663.9617	9.930477	663.7764	9.488663	663.6847	8.882391	663.671	8.107277	663.6384	8.619915	663.5819	8.616427	663.5549	9.505917	663.5724	9.067793	663.5412	8.586361	663.5581	9.217961	663.4968	9.055644	643.5119	9.226267	643.5041	84.42706
664.9879	9.943373	664.7916	9.492456	664.6916	8.884016	664.6689	8.109556	664.6505	8.619116	664.5701	8.615499	664.5547	9.50683	664.5442	9.066623	664.5383	8.583405	664.5677	9.219586	664.5019	9.054932	644.5057	9.225637	644.5048	84.7059
665.9349	9.950562	665.7769	9.495641	665.6903	8.884059	665.6782	8.109114	665.6351	8.616525	665.5515	8.613219	665.5466	9.505001	665.5238	9.065107	665.5502	8.579711	665.5504	9.21682	665.5129	9.053755	645.5063	9.22616	645.4983	84.97752
666.9196	9.961903	666.7712	9.498085	666.6838	8.883688	666.6837	8.108806	666.6123	8.615734	666.5588	8.614377	666.5142	9.505325	666.5269	9.067346	666.5409	8.579349	666.5243	9.213104	666.5132	9.054252	646.488	9.225204	646.4609	85.22018
667.9241	9.974188	667.7874	9.499673	667.6653	8.883661	667.6573	8.108232	667.6061	8.616353	667.5549	8.613628	667.5011	9.505222	667.5063	9.070307	667.5369	8.578922	667.5159	9.210891	667.5175	9.05376	647.5001	9.228014	647.4417	85.46359
668.932	9.983402	668.7692	9.502422	668.6704	8.884627	668.6634	8.107807	668.5853	8.617808	668.5551	8.615515	668.4933	9.503913	668.5399	9.071635	668.5499	8.57877	668.5089	9.209901	668.5022	9.053502	648.5126	9.229578	648.4561	85.70341
669.9411	9.996314	669.7686	9.505198	669.6705	8.886217	669.652	8.10976	669.579	8.619946	669.5367	8.61605	669.4858	9.502875	669.532	9.072376	669.5338	8.579113	669.5042	9.211855	669.4916	9.052296	649.5095	9.229784	649.4722	85.93084
670.9573	10.00288	670.7588	9.508985	670.6862	8.887375	670.6345	8.111259	670.5736	8.622284	670.5435	8.616369	670.481	9.501246	670.5055	9.069715	670.5142	8.579524	670.4922	9.208691	670.4872	9.05095	650.5174	9.230129	650.4843	86.15416
671.9294	10.01332	671.7441	9.513751	671.6973	8.89112	671.6481	8.115168	671.5854	8.625006	671.5245	8.618804	671.4926	9.501917	671.5215	9.066843	671.5118	8.581096	671.4721	9.206301	671.4951	9.049197	651.5151	9.230039	651.5133	86.36621
672.9043	10.01842	672.7358	9.51671	672.6865	8.894629	672.6384	8.118821	672.5771	8.627168	672.533	8.619405	672.4832	9.502611	672.4952	9.062687	672.4843	8.582673	672.4615	9.199266	672.5015	9.046942	652.5165	9.230145	652.5238	86.56609
673.9218	10.02685	673.7308	9.521291	673.6853	8.899574	673.6447	8.122021	673.5743	8.629759	673.5515	8.621657	673.4965	9.503601	673.5066	9.060171	673.4708	8.583326	673.4594	9.212762	673.4774	9.046542	653.5021	9.229774	653.5397	86.75266
674.933	10.03936	674.7417	9.528528	674.704	8.906345	674.6571	8.125738	674.5944	8.632098	674.567	8.625159	674.5268	9.505647	674.5367	9.060751	674.5061	8.582744	674.4767	9.228255	674.4775	9.047233	654.4967	9.228026	654.5474	86.92947
675.9501	10.04373	675.7466	9.533918	675.6961	8.909088	675.6564	8.127181	675.59	8.632016	675.5699	8.623922	675.5042	9.504406	675.5078	9.059949	675.5003	8.578879	675.4894	9.231695	675.469	9.046408	655.4875	9.227079	655.5543	87.10449
676.958	10.0548	676.7584	9.540566	676.6985	8.907736	676.6678	8.128876	676.5997	8.631799	676.5601	8.623272	676.5036	9.502931	676.502	9.062024	676.5284	8.576426	676.5081	9.232201	676.4596	9.045578	656.4672	9.22587	656.5418	87.25624
677.946	10.06363	677.7714	9.546076	677.7043	8.907537	677.6616	8.130986	677.5985	8.631919	677.5613	8.62196	677.5045	9.503822	677.5049	9.064446	677.5434	8.574601	677.5105	9.214345	677.4635	9.044182	657.4801	9.224686	657.5295	87.39587
678.9152	10.06654	678.7686	9.546401	678.6699	8.904655	678.631	8.130978	678.5612	8.631298	678.5333	8.619401	678.4969	9.503151	678.5051	9.064657	678.507	8.571371	678.491	9.200912	678.444	9.040822	658.49	9.225465	658.5375	87.53221
679.9082	10.07693	679.7631	9.548242	679.6863	8.903765	679.6288	8.131441	679.553	8.632038	679.5571	8.619402	679.5077	9.503577	679.5288	9.065656	679.4794	8.571314	679.4968	9.185346	679.4299	9.040584	659.505	9.223392	659.5278	87.64377
680.8964	10.08413	680.756	9.551888	680.6921	8.906342	680.6086	8.131381	680.549	8.633242	680.5559	8.619512	680.4973	9.504346	680.5544	9.065399	680.4755	8.571257	680.4875	9.188776	680.4305	9.040748	660.5248	9.222861	660.5106	87.7571
681.8953	10.09242	681.7646	9.555066	681.6828	8.903913	681.6031	8.13072	681.5518	8.634527	681.5505	8.619476	681.4808	9.503231	681.5461	9.063055	681.4452	8.570235	681.4741	9.187008	681.4397	9.03976	661.5323	9.223302	661.5186	87.87303
682.9133	10.10365	682.7857	9.560524	682.6891	8.905622	682.6382	8.133051	682.5735	8.637098	682.5671	8.621613	682.472	9.502608	682.5433	9.060043	682.4585	8.569853	682.4895	9.188072	682.4476	9.039847	662.5084	9.222097	662.532	87.96633
683.9303	10.11096	683.792	9.564234	683.6862	8.90683	683.6208	8.136078	683.5724	8.639374	683.5661	8.624726	683.4606	9.502459	683.5414	9.057022	683.4996	8.569092	683.4951	9.196672	683.4598	9.037021	663.5179	9.223589	663.5385	88.05068
684.9553	10.11957	684.791	9.567974	684.6818	8.909623	684.627	8.139749	684.5853	8.641975	684.5782	8.62687	684.473	9.501862	684.5129	9.05451	684.4714	8.567047	684.5054	9.191197	684.4562	9.034658	664.5167	9.222995	664.5565	88.11718
685.9701	10.12442	685.7644	9.572006	685.6826	8.915136	685.6268	8.143396	685.5952	8.643017	685.57	8.629679	685.4719	9.500218	685.5109	9.054735	685.5065	8.567906	685.5065	9.205891	685.4794	9.033241	665.5038	9.221113	665.5441	88.15629
686.9787	10.13037	686.7343	9.577772	686.6909	8.918999	686.6027	8.145782	686.6058	8.643923	686.5779	8.627874	686.4818	9.498404	686.5007	9.055223	686.5057	8.566998	686.5015	9.21092	686.4806	9.032551	666.5397	9.220133	666.5236	88.18446
687.9784	10.13976	687.728	9.587458	687.6722	8.926919	687.6296	8.148096	687.6239	8.647484	687.5696	8.630827	687.5096	9.497545	687.4989	9.057228	687.5081	8.565543	687.4948	9.217427	687.4882	9.033652	667.5037	9.217519	667.5215	88.19949
688.9683	10.14439	688.7492	9.592154	688.6726	8.930546	688.6224	8.150865	688.6126	8.648573	688.562	8.63291	688.5261	9.497161	688.5211	9.05724	688.5407	8.564047	688.4816	9.216865	688.4852	9.031624	668.5012	9.215121	668.5126	88.20436
689.9457	10.15243	689.7635	9.597954	689.671	8.934151	689.6295	8.153607	689.6062	8.649761	689.5701	8.629866	689.5294	9.498795	689.5314	9.056393	689.532	8.560759	689.4863	9.201249	689.4537	9.029042	669.5134	9.212735	669.5096	88.19781
690.9564	10.16183	690.7823	9.602369	690.6659	8.93527	690.6429	8.155758	690.5924	8.650879	690.5593	8.635382	690.5228	9.501038	690.5522	9.056392	690.5363	8.560513	690.4733	9.191172	690.4619	9.027726	670.4857	9.210494	670.4927	88.17619
691.9554	10.16746	691.7849	9.602837	691.6808	8.931787	691.6222	8.155217	691.5659	8.648499	691.5533	8.631756	691.5004	9.500097	691.5494	9.054573	691.4996	8.559131	691.4708	9.186308	691.4589	9.024352	671.4911	9.209263	671.4975	88.15183
692.963	10.1763	692.7561	9.606003	692.6754	8.932079	692.6202	8.155538	692.5667	8.648982	692.5558	8.633133	692.4893	9.500082	692.5435	9.054747	692.4844	8.558308	692.4788	9.190731	692.4684	9.025274	672.4783	9.20847	672.4986	88.11366
693.9651	10.18401	693.7446	9.61132	693.6781	8.931301	693.6257	8.156244	693.5681	8.65107	693.5709	8.638851	693.4897	9.498894	693.5416	9.055548	693.4735	8.559475	693.4996	9.194363	693.4846	9.026195	673.4695	9.20927	673.5162	88.06767
694.9463	10.18812	694.7314	9.615599	694.6704	8.932488	694.6238	8.157623	694.5632	8.651785	694.554	8.634352	694.4913	9.497671	694.5234	9.055107	694.4767	8.55881	694.5048	9.195404	694.4851	9.023475	674.5012	9.210867	674.5399	88.02191
695.9207	10.1931	695.7051	9.622725	695.647	8.935628	695.6236	8.161851	695.5772	8.654076	695.5593	8.635923	695.493	9.498123	695.5215	9.054565	695.4927	8.560133	695.4989	9.19734	695.4755	9.022542	675.5204	9.209557	675.5439	87.94876
696.8964	10.2001	696.7142	9.630871	696.6438	8.940037	696.6294	8.164221	696.5738	8.655243	696.5436	8.636657	696.493	9.498554	696.4992	9.05389	696.491	8.561296	696.4871	9.196385	696.4684	9.019912	676.5362	9.209137	676.5467	87.85822
697.9069	10.2079	697.709	9.637383	697.6284	8.943989	697.6185	8.165143	697.5624	8.65613	697.5143	8.629589	697.493	9.497205	697.4874	9.051033	697.5039	8.558881	697.4709	9.192931	697.46	9.018082	677.5322	9.207189	677.537	87.75225
698.9296	10.21724	698.7258	9.646757	698.635	8.949061	698.614	8.167429	698.5784	8.659038	698.5255	8.633289	698.4838	9.49617	698.4806	9.049715	698.5083	8.556959	698.4653	9.195841	698.4508	9.017445	678.4929	9.203393	678.5215	87.61647
