Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad
mV	uA	mV	uA	mV	uA	mV	uA	mV	uA	mV	uA	mV	uA
Ferroceno t=0	Ferroceno t=0	Ferroceno t=8min	Ferroceno t=8min	Ferroceno t=15min	Ferroceno t=15min	Ferroceno t=27min	Ferroceno t=27min	Feroceno t=45min	Feroceno t=45min	Ferroceno t=69min	Ferroceno t=69min	Ferroceno t=99min	Ferroceno t=99min
138.3804	1.340359	138.4174	1.338205	138.427	1.330975	138.3808	1.437409	138.4264	1.661966	138.427	1.96402	138.4283	2.443198
139.3881	1.357727	139.4246	1.35671	139.4367	1.35103	139.3944	1.455414	139.4019	1.682488	139.4316	1.989252	139.4041	2.473284
140.4038	1.373431	140.4208	1.374584	140.4365	1.371734	140.3981	1.47526	140.3818	1.702637	140.418	2.012994	140.4014	2.503356
141.409	1.388029	141.4069	1.39307	141.441	1.390659	141.4074	1.493655	141.3528	1.721948	141.4265	2.036942	141.3865	2.53545
142.4071	1.403323	142.4013	1.412844	142.4362	1.409302	142.4263	1.514375	142.3661	1.742079	142.4111	2.060713	142.381	2.569334
143.4105	1.422247	143.4072	1.435628	143.4292	1.430452	143.4569	1.538956	143.3879	1.766312	143.4346	2.0884	143.3968	2.605987
144.4068	1.439405	144.4088	1.454553	144.4255	1.446918	144.4527	1.558527	144.4013	1.787884	144.4225	2.112241	144.3925	2.638377
145.4021	1.456132	145.4112	1.473324	145.4214	1.465534	145.4464	1.580625	145.4111	1.808983	145.4245	2.136627	145.3895	2.669147
146.3994	1.474968	146.4171	1.493103	146.4412	1.486539	146.4679	1.602164	146.4161	1.832348	146.4432	2.16339	146.4027	2.701315
147.4017	1.488723	147.3929	1.507934	147.4368	1.503718	147.4388	1.61763	147.4157	1.848714	147.4223	2.183891	147.4063	2.730777
148.3987	1.503143	148.388	1.526774	148.4498	1.52738	148.44	1.636524	148.4231	1.868471	148.4524	2.207291	148.4209	2.76348
149.4092	1.520483	149.4171	1.546342	149.4745	1.549671	149.4621	1.656463	149.4472	1.889905	149.4674	2.232376	149.4492	2.795504
150.4414	1.533484	150.4084	1.56113	150.4791	1.567605	150.4323	1.672495	150.448	1.907423	150.4472	2.252298	150.4622	2.821935
151.4339	1.548316	151.4294	1.577829	151.4873	1.587078	151.4371	1.690056	151.4693	1.928154	151.454	2.27529	151.4791	2.848633
152.4604	1.562418	152.4291	1.593268	152.4768	1.602555	152.4312	1.708216	152.4771	1.947101	152.4314	2.29751	152.4742	2.873611
153.4525	1.574143	153.4153	1.607076	153.4448	1.617811	153.4172	1.722601	153.4444	1.963238	153.4114	2.316298	153.4508	2.898916
154.4252	1.587301	154.4384	1.6249	154.4378	1.63402	154.4289	1.741809	154.437	1.980856	154.4178	2.336772	154.4377	2.927175
155.407	1.601259	155.4451	1.641007	155.4471	1.649532	155.4293	1.760396	155.4227	1.996105	155.4094	2.356467	155.4196	2.955029
156.4021	1.616904	156.4719	1.655992	156.4355	1.666585	156.4443	1.776897	156.4054	2.014478	156.4444	2.377028	156.4196	2.983466
157.3936	1.629285	157.4743	1.670754	157.4234	1.680668	157.4363	1.793258	157.4374	2.030212	157.462	2.395582	157.4298	3.009874
158.3911	1.639971	158.4716	1.683622	158.4148	1.697316	158.4209	1.806739	158.4283	2.043664	158.4433	2.412891	158.43	3.03395
159.4153	1.65193	159.4504	1.6979	159.3934	1.714833	159.4129	1.82355	159.4164	2.059916	159.4425	2.430863	159.4365	3.058935
160.3965	1.661861	160.442	1.712911	160.4028	1.729111	160.3885	1.8384	160.4175	2.073055	160.4001	2.446592	160.4243	3.081707
161.4089	1.674507	161.424	1.728241	161.4136	1.746397	161.3748	1.854222	161.4031	2.088698	161.381	2.465099	161.4227	3.106258
162.435	1.689411	162.4397	1.745533	162.4346	1.763702	162.4082	1.872096	162.4186	2.108786	162.3882	2.488153	162.4277	3.13482
163.414	1.698074	163.4674	1.756817	163.4204	1.775321	163.4046	1.884626	163.4146	2.123647	163.3834	2.505749	163.4207	3.157917
164.3996	1.707518	164.4533	1.768319	164.4252	1.789355	164.425	1.900654	164.4259	2.138587	164.3972	2.524678	164.4207	3.182979
165.3975	1.718284	165.4641	1.780659	165.4469	1.803662	165.4499	1.913806	165.4287	2.152913	165.4009	2.541923	165.405	3.208221
166.3604	1.726428	166.4394	1.788082	166.4111	1.813436	166.4093	1.92372	166.3908	2.16109	166.3964	2.553465	166.4089	3.226021
167.3581	1.739348	167.4123	1.799613	167.4001	1.828884	167.4062	1.937309	167.4001	2.173325	167.4003	2.566864	167.4128	3.250503
168.3859	1.752165	168.4257	1.811102	168.3967	1.841847	168.4017	1.949122	168.3974	2.184695	168.4022	2.581742	168.4163	3.271779
169.3914	1.761644	169.4143	1.820661	169.3684	1.853189	169.3711	1.961688	169.4078	2.196226	169.3954	2.594757	169.4156	3.289269
170.4043	1.770663	170.4123	1.830548	170.3612	1.864089	170.3822	1.973956	170.4354	2.209238	170.39	2.610584	170.3966	3.310137
171.3991	1.77654	171.4154	1.841188	171.4059	1.874587	171.3881	1.985466	171.4084	2.22025	171.403	2.625609	171.3878	3.327036
172.3982	1.781202	172.388	1.851523	172.4015	1.884933	172.3876	1.996447	172.3987	2.23177	172.4058	2.638596	172.3863	3.345283
173.3833	1.787439	173.4002	1.861883	173.4085	1.893649	173.4132	2.007378	173.3999	2.244344	173.4051	2.651463	173.4056	3.36537
174.3753	1.795632	174.3894	1.872069	174.4283	1.904971	174.4225	2.01792	174.4071	2.255946	174.4374	2.665413	174.4103	3.384872
175.4072	1.805957	175.4087	1.884531	175.4148	1.916217	175.4323	2.028248	175.4309	2.269632	175.4215	2.680491	175.4352	3.406334
176.3892	1.814762	176.4179	1.890707	176.4313	1.924393	176.4508	2.035594	176.4366	2.278635	176.4153	2.692491	176.4411	3.424139
177.394	1.82253	177.402	1.896089	177.4322	1.934519	177.4317	2.04215	177.4213	2.284908	177.4173	2.702431	177.4344	3.440231
178.4063	1.829296	178.4006	1.903773	178.4259	1.943925	178.4246	2.049589	178.4273	2.291744	178.4065	2.713324	178.4486	3.456296
179.386	1.831531	179.379	1.90605	179.4084	1.948578	179.3991	2.053871	179.4375	2.295261	179.4002	2.719445	179.4265	3.468474
180.4108	1.83629	180.3821	1.9126	180.379	1.958047	180.3704	2.061104	180.4237	2.302312	180.4012	2.730692	180.4135	3.483514
181.4285	1.842071	181.3824	1.920707	181.3833	1.965412	181.3896	2.070586	181.4306	2.311586	181.401	2.742637	181.4029	3.49966
182.4255	1.846399	182.4048	1.92663	182.3971	1.969618	182.3893	2.076869	182.4165	2.317686	182.393	2.74912	182.4059	3.511687
183.4147	1.853373	183.4184	1.933942	183.4139	1.976968	183.3916	2.087066	183.4081	2.327011	183.3817	2.759728	183.3937	3.525798
184.4114	1.858278	184.4163	1.939717	184.4093	1.98202	184.4143	2.094697	184.4341	2.335824	184.3818	2.766982	184.3918	3.539869
185.4057	1.86137	185.4112	1.944092	185.3995	1.98761	185.4132	2.099214	185.424	2.341379	185.3745	2.774508	185.3852	3.551444
186.4189	1.865159	186.4034	1.949158	186.3917	1.994437	186.4133	2.107242	186.4118	2.350576	186.3811	2.78438	186.3783	3.565727
187.4243	1.869917	187.3947	1.954948	187.3724	2.000883	187.4328	2.110677	187.4377	2.356411	187.4145	2.793779	187.3863	3.579584
188.4176	1.875332	188.4026	1.961359	188.4178	2.008882	188.4142	2.115637	188.4378	2.363635	188.4225	2.803186	188.4051	3.59199
189.4286	1.880877	189.4269	1.965639	189.4383	2.012585	189.4015	2.119767	189.4341	2.369208	189.4552	2.81168	189.4135	3.60268
190.4158	1.8848	190.4326	1.969489	190.4574	2.017108	190.3917	2.122236	190.4376	2.372955	190.4509	2.817982	190.4057	3.612062
191.4312	1.887896	191.4601	1.972402	191.4607	2.021529	191.3757	2.127221	191.3978	2.377052	191.4543	2.824622	191.3989	3.622589
192.4221	1.890149	192.4798	1.973594	192.4284	2.023014	192.3893	2.130077	192.39	2.379088	192.4511	2.828733	192.4135	3.631801
193.4087	1.892882	193.4798	1.976904	193.4127	2.027431	193.3913	2.137033	193.3946	2.383929	193.4238	2.834843	193.4129	3.644232
194.4266	1.896835	194.4769	1.98169	194.3951	2.032762	194.4332	2.143409	194.4269	2.390388	194.4346	2.842363	194.4543	3.657808
195.4365	1.897601	195.455	1.982429	195.4178	2.035294	195.4497	2.14631	195.4262	2.393583	195.408	2.846775	195.4717	3.665503
196.4458	1.90021	196.4368	1.985928	196.4248	2.038596	196.4467	2.150992	196.4162	2.398263	196.4072	2.852057	196.4524	3.673548
197.4519	1.903186	197.429	1.991184	197.4454	2.042795	197.4599	2.15295	197.4275	2.401647	197.4221	2.858539	197.4827	3.681973
198.4463	1.904769	198.4272	1.990813	198.4447	2.043817	198.4343	2.153523	198.4168	2.401823	198.4287	2.862037	198.452	3.685962
199.4361	1.909592	199.4412	1.994312	199.4315	2.048799	199.4296	2.156541	199.4404	2.406307	199.4589	2.870076	199.4516	3.695419
200.4282	1.912177	200.4561	1.997157	200.436	2.052952	200.4454	2.159831	200.4671	2.411996	200.498	2.877449	200.4451	3.704609
201.4339	1.912254	201.4931	1.996315	201.4245	2.054019	201.4467	2.161303	201.4758	2.415946	201.5123	2.882471	201.4636	3.711047
202.4281	1.911672	202.4827	1.997166	202.4315	2.056303	202.4544	2.162907	202.4868	2.419944	202.5111	2.887146	202.4673	3.719259
203.4354	1.91079	203.4803	1.996782	203.4438	2.055479	203.4665	2.165958	203.4814	2.421638	203.5005	2.888333	203.4606	3.72469
204.4444	1.910453	204.4689	1.996043	204.4502	2.05518	204.4391	2.166401	204.4726	2.420944	204.4553	2.889824	204.4802	3.730444
205.419	1.913538	205.4322	1.995446	205.448	2.056052	205.4361	2.168778	205.4637	2.420896	205.4294	2.891416	205.4487	3.736343
206.4021	1.917939	206.431	1.996	206.4345	2.05632	206.429	2.170205	206.4306	2.422849	206.4034	2.894281	206.4508	3.740779
207.3857	1.920733	207.4204	1.999631	207.4213	2.060184	207.4024	2.171319	207.4356	2.426531	207.4021	2.899262	207.4485	3.746871
208.3707	1.921359	208.4206	2.001122	208.3988	2.059481	208.4097	2.171962	208.4184	2.426206	208.393	2.903135	208.4398	3.750177
209.377	1.920036	209.4132	2.001896	209.3874	2.061073	209.4043	2.173109	209.4068	2.428786	209.3898	2.907007	209.4241	3.752796
210.4	1.920012	210.4185	2.004339	210.406	2.063454	210.4184	2.177287	210.4062	2.430374	210.3973	2.912315	210.3998	3.759096
211.3977	1.919137	211.3946	2.002919	211.3967	2.060288	211.425	2.17632	211.3965	2.430443	211.3861	2.913612	211.3984	3.761606
212.4025	1.921067	212.3946	2.002165	212.388	2.063981	212.4294	2.177373	212.397	2.434327	212.4081	2.917458	212.3842	3.767057
213.4187	1.924185	213.4102	2.002855	213.3953	2.066645	213.4167	2.179605	213.4112	2.438741	213.4095	2.921355	213.3859	3.774589
214.3971	1.925274	214.4188	2.001615	214.3575	2.066499	214.4032	2.177364	214.4196	2.439228	214.3935	2.922797	214.3935	3.777983
215.3811	1.926795	215.4533	2.002194	215.3769	2.069946	215.4006	2.179937	215.427	2.441463	215.3945	2.925991	215.3875	3.782563
216.3775	1.928082	216.4479	2.002124	216.3749	2.070004	216.3844	2.180136	216.4372	2.441685	216.3957	2.927361	216.408	3.785365
217.356	1.927891	217.4214	2.00227	217.3636	2.069672	217.394	2.178806	217.4125	2.439872	217.39	2.927538	217.3942	3.78722
218.3573	1.928294	218.4189	2.004391	218.3816	2.070063	218.3839	2.179332	218.3891	2.440496	218.4042	2.928963	218.4047	3.789297
219.3746	1.930655	219.4044	2.005708	219.3476	2.068812	219.3888	2.178338	219.3572	2.441383	219.3947	2.930709	219.4143	3.792609
220.3827	1.931342	220.4115	2.007501	220.366	2.069012	220.3986	2.180855	220.3405	2.443637	220.3896	2.933412	220.3933	3.79606
221.4064	1.93192	221.4193	2.008704	221.367	2.067536	221.4042	2.1818	221.3681	2.443944	221.399	2.935851	221.4092	3.797225
222.4219	1.932174	222.4046	2.008166	222.3712	2.065983	222.4064	2.18399	222.3951	2.445212	222.3963	2.937516	222.3794	3.799503
223.4255	1.932983	223.401	2.008505	223.3826	2.068753	223.4005	2.185516	223.4332	2.447303	223.3989	2.939178	223.3882	3.803641
224.4154	1.932737	224.3914	2.007764	224.3828	2.067444	224.3909	2.184471	224.4348	2.448278	224.3827	2.939533	224.398	3.804653
225.3916	1.934166	225.3907	2.008795	225.3847	2.068504	225.3779	2.184464	225.4158	2.45073	225.3816	2.941405	225.3922	3.807833
226.3951	1.937963	226.4156	2.009827	226.4232	2.071471	226.3977	2.185156	226.4189	2.454459	226.3855	2.945871	226.4331	3.811091
227.4089	1.939518	227.4088	2.008087	227.4348	2.068203	227.4096	2.185454	227.4124	2.452973	227.3907	2.94596	227.4207	3.810219
228.407	1.942613	228.4112	2.009604	228.4371	2.06839	228.3941	2.184587	228.4179	2.452771	228.3868	2.948568	228.3993	3.811496
229.4089	1.944523	229.4304	2.010517	229.4467	2.068682	229.3964	2.185049	229.4319	2.452634	229.3784	2.948185	229.4079	3.813505
230.3665	1.943213	230.4088	2.009059	230.3976	2.065881	230.3749	2.182935	230.4161	2.450663	230.3651	2.944903	230.3754	3.812665
231.3329	1.943837	231.4178	2.010803	231.3835	2.067605	231.3527	2.182667	231.3932	2.452023	231.3607	2.94659	231.3767	3.813368
232.329	1.944538	232.4158	2.011852	232.3625	2.067811	232.3884	2.185001	232.3837	2.453804	232.3624	2.947096	232.3775	3.814844
233.3243	1.944646	233.3947	2.010165	233.3485	2.068697	233.404	2.185186	233.3733	2.454942	233.3831	2.947706	233.3831	3.815091
234.3444	1.946061	234.3989	2.011538	234.3528	2.071623	234.3969	2.187395	234.3879	2.456708	234.3861	2.948486	234.3807	3.815968
235.3333	1.947839	235.3909	2.013252	235.3656	2.072274	235.3898	2.188385	235.3998	2.457248	235.392	2.948467	235.3875	3.818714
236.3395	1.950669	236.3736	2.013749	236.3805	2.074192	236.3697	2.188136	236.3803	2.457567	236.3924	2.948083	236.3984	3.821032
237.3121	1.953328	237.3555	2.014941	237.3822	2.073857	237.3465	2.188813	237.3502	2.457974	237.3781	2.949545	237.3738	3.820979
238.3085	1.955576	238.3543	2.015345	238.3727	2.072613	238.3377	2.187581	238.3317	2.459491	238.3683	2.951649	238.3729	3.820878
239.3297	1.958211	239.3656	2.017263	239.3514	2.075534	239.3478	2.189064	239.3105	2.462192	239.3796	2.95436	239.3821	3.820443
240.3409	1.958354	240.3742	2.016874	240.3596	2.0764	240.3422	2.189713	240.317	2.46232	240.3718	2.953799	240.3824	3.818188
241.3665	1.95995	241.3981	2.018082	241.3677	2.077718	241.3493	2.189476	241.3312	2.462157	241.3545	2.952944	241.3861	3.817512
242.3586	1.963881	242.3923	2.02006	242.3828	2.080422	242.3557	2.191678	242.3178	2.460901	242.3902	2.951851	242.4021	3.818205
243.3487	1.966804	243.3853	2.018041	243.3796	2.077691	243.3629	2.190477	243.3214	2.459166	243.3566	2.948363	243.3739	3.817036
244.3328	1.970305	244.3884	2.019072	244.3551	2.077475	244.3689	2.192015	244.3497	2.459694	244.3773	2.948684	244.378	3.816181
245.3346	1.97278	245.3885	2.020263	245.35	2.07842	245.373	2.193913	245.3752	2.461529	245.4108	2.949657	245.3892	3.815475
246.3537	1.972248	246.3895	2.020855	246.3535	2.076688	246.3828	2.193743	246.3898	2.46118	246.3867	2.947961	246.3925	3.814049
247.3518	1.972207	247.3902	2.024805	247.3549	2.079093	247.3802	2.194913	247.3777	2.461996	247.4084	2.949464	247.3867	3.812196
248.3515	1.973739	248.3828	2.026385	248.349	2.078715	248.3689	2.194069	248.3716	2.460748	248.4128	2.949999	248.374	3.811241
249.3425	1.976281	249.3807	2.02763	249.3439	2.077887	249.3685	2.193701	249.3504	2.460084	249.3895	2.950055	249.3743	3.809658
250.3467	1.980642	250.3847	2.030145	250.3391	2.079942	250.3625	2.193782	250.3642	2.461843	250.3921	2.952016	250.3717	3.808533
251.3648	1.983892	251.3799	2.030412	251.3442	2.079785	251.3619	2.194877	251.3907	2.464381	251.3828	2.952877	251.3734	3.808465
252.3691	1.987203	252.3895	2.03175	252.3951	2.083695	252.3732	2.196523	252.3972	2.46608	252.3886	2.951966	252.3974	3.808823
253.3783	1.988015	253.368	2.033432	253.4111	2.085633	253.3752	2.196717	253.4162	2.465875	253.4095	2.950453	253.4053	3.808969
254.3591	1.989079	254.3635	2.033013	254.3936	2.084783	254.3878	2.197765	254.4	2.463169	254.3912	2.94734	254.3982	3.809018
255.3504	1.992628	255.3736	2.033892	255.4	2.085863	255.3889	2.198115	255.4009	2.460214	255.3996	2.945592	255.4199	3.808592
256.3597	1.99476	256.3727	2.034491	256.3591	2.084343	256.3997	2.197861	256.3868	2.458967	256.3706	2.943769	256.4081	3.80565
257.3688	1.999002	257.4064	2.036718	257.3424	2.084264	257.3945	2.199056	257.3487	2.458556	257.3442	2.943578	257.3834	3.803055
258.3892	2.002764	258.4056	2.039887	258.3698	2.088493	258.3783	2.200522	258.3561	2.459287	258.3687	2.944839	258.3826	3.801021
259.3838	2.003053	259.4077	2.04047	259.3697	2.088253	259.3862	2.201921	259.3417	2.458142	259.3655	2.943856	259.357	3.797385
260.3774	2.003163	260.4088	2.043701	260.3759	2.090193	260.3569	2.202448	260.317	2.457502	260.3647	2.943711	260.3419	3.796173
261.3757	2.005774	261.4015	2.045647	261.3908	2.09311	261.3502	2.202915	261.3419	2.457377	261.3851	2.943401	261.3481	3.795331
262.3618	2.007002	262.3925	2.044908	262.3553	2.092148	262.3412	2.201162	262.327	2.457308	262.378	2.94154	262.3449	3.79217
263.3563	2.011714	263.3733	2.046994	263.3645	2.095965	263.3249	2.201041	263.334	2.457249	263.3788	2.941556	263.3605	3.792576
264.3568	2.017616	264.3691	2.048716	264.3639	2.097443	264.3582	2.202414	264.3389	2.458412	264.3919	2.942248	264.3907	3.792973
265.3491	2.021181	265.3549	2.049189	265.3628	2.096947	265.3592	2.202558	265.3425	2.457465	265.3893	2.94059	265.3992	3.791928
266.342	2.02521	266.3572	2.051793	266.3973	2.098858	266.3545	2.20467	266.3616	2.457696	266.3814	2.939732	266.4049	3.791895
267.3611	2.026124	267.364	2.053924	267.3815	2.097039	267.3521	2.204351	267.3503	2.456464	267.3711	2.937128	267.4122	3.78974
268.351	2.027717	268.364	2.056068	268.3756	2.095697	268.3457	2.203369	268.3619	2.455693	268.3664	2.934475	268.3924	3.786456
269.3561	2.029644	269.3606	2.05752	269.3487	2.095864	269.3443	2.203398	269.3584	2.455488	269.3554	2.933186	269.3867	3.784506
270.3641	2.033092	270.3704	2.058728	270.3303	2.094875	270.3443	2.202701	270.3445	2.454588	270.3439	2.932296	270.3738	3.782398
271.3507	2.039271	271.373	2.062135	271.346	2.097997	271.3525	2.205496	271.3542	2.454716	271.3485	2.933163	271.3574	3.780177
272.3548	2.043512	272.3621	2.062703	272.3395	2.101097	272.3293	2.206058	272.3468	2.45331	272.3474	2.932192	272.3601	3.778645
273.3452	2.048235	273.3593	2.065289	273.3615	2.10754	273.3238	2.206659	273.3344	2.453199	273.3346	2.930829	273.3581	3.776787
274.3475	2.050963	274.3522	2.068281	274.3739	2.115994	274.3433	2.207214	274.3508	2.453737	274.3573	2.929524	274.3698	3.776397
275.3516	2.051013	275.3508	2.067588	275.3681	2.120527	275.3469	2.203706	275.3349	2.452948	275.3563	2.927243	275.3737	3.77543
276.3385	2.053375	276.3682	2.068432	276.3919	2.126615	276.3576	2.20458	276.3394	2.454165	276.3684	2.928447	276.3644	3.774399
277.345	2.056222	277.4144	2.06992	277.3979	2.128917	277.3896	2.204904	277.3615	2.452658	277.4007	2.929001	277.3746	3.77412
278.3468	2.059353	278.4151	2.070933	278.3899	2.125132	278.3924	2.20369	278.3408	2.449572	278.4123	2.928126	278.3796	3.77153
279.3392	2.063949	279.4242	2.07372	279.378	2.121876	279.3925	2.20342	279.3514	2.449407	279.4094	2.926295	279.3602	3.771009
280.3606	2.067729	280.4114	2.075004	280.3676	2.116045	280.4152	2.202014	280.3535	2.447075	280.4171	2.922358	280.3609	3.769759
281.3553	2.070055	281.3914	2.074813	281.3499	2.108164	281.3833	2.201035	281.3436	2.445394	281.3773	2.918426	281.3422	3.767015
282.3311	2.072186	282.3963	2.076526	282.335	2.106771	282.3829	2.2008	282.3431	2.445749	282.3538	2.917244	282.323	3.764713
283.3526	2.074461	283.3971	2.075988	283.3276	2.105628	283.3773	2.202188	283.3393	2.445485	283.338	2.91569	283.3359	3.7622
284.3551	2.077806	284.3998	2.078831	284.3312	2.105109	284.3485	2.20234	284.3352	2.44517	284.3223	2.914846	284.3307	3.759882
285.3756	2.080586	285.3835	2.083034	285.3377	2.106778	285.342	2.201312	285.3126	2.445269	285.3401	2.914052	285.3236	3.758203
286.3824	2.084017	286.3503	2.083681	286.3338	2.104406	286.3316	2.20157	286.3155	2.443705	286.33	2.911915	286.3376	3.75709
287.3699	2.087526	287.3342	2.085815	287.3221	2.103977	287.318	2.200079	287.3124	2.442721	287.3368	2.911303	287.3247	3.75601
288.3422	2.088748	288.3155	2.085887	288.2904	2.102409	288.329	2.198572	288.3194	2.442238	288.3208	2.911691	288.3123	3.753471
289.3155	2.090808	289.3082	2.085317	289.299	2.102539	289.3362	2.197706	289.3361	2.441891	289.3213	2.91067	289.3025	3.751942
290.3364	2.0948	290.3519	2.086725	290.3051	2.104984	290.3579	2.198265	290.3619	2.441712	290.3337	2.910402	290.3088	3.750995
291.3264	2.098171	291.3539	2.086845	291.3214	2.103684	291.369	2.19736	291.39	2.439604	291.3617	2.908729	291.315	3.74893
292.3349	2.102801	292.364	2.087453	292.3271	2.103809	292.3712	2.196888	292.4036	2.43652	292.3727	2.905107	292.3337	3.749316
293.3661	2.107422	293.3597	2.08766	293.304	2.101014	293.3663	2.198152	293.4085	2.435506	293.369	2.903843	293.3496	3.747744
294.3663	2.108808	294.3347	2.085915	294.3068	2.097806	294.3483	2.195092	294.4006	2.432119	294.3694	2.900381	294.3344	3.74402
295.355	2.110504	295.3426	2.086833	295.3139	2.098511	295.3399	2.196023	295.3819	2.43216	295.3468	2.899506	295.345	3.742712
296.3707	2.110932	296.3582	2.088558	296.3187	2.098085	296.3447	2.195857	296.3835	2.432109	296.353	2.898551	296.3659	3.740146
297.3477	2.111998	297.3762	2.089443	297.3283	2.09857	297.3511	2.193692	297.3802	2.430285	297.3345	2.897907	297.3717	3.739055
298.3452	2.11466	298.3937	2.090714	298.3364	2.098013	298.3579	2.193637	298.3657	2.430106	298.3175	2.898117	298.3828	3.738903
299.3578	2.117626	299.3938	2.090518	299.3299	2.096442	299.3779	2.190983	299.3745	2.428604	299.3365	2.897421	299.3925	3.73621
300.354	2.12176	300.3998	2.089158	300.3573	2.096022	300.3756	2.1895	300.3643	2.427778	300.3331	2.896079	300.3888	3.734439
301.3597	2.125053	301.4014	2.088156	301.3648	2.095232	301.3843	2.187412	301.375	2.427764	301.3684	2.895287	301.398	3.733264
302.3587	2.127876	302.402	2.087092	302.3815	2.095676	302.3912	2.186342	302.3825	2.427806	302.3974	2.893293	302.4038	3.732499
303.3844	2.130819	303.4331	2.088706	303.4063	2.09677	303.4126	2.18637	303.3876	2.426863	303.4109	2.892736	303.4089	3.732963
304.4026	2.13184	304.4143	2.087645	304.4128	2.093669	304.3939	2.184333	304.3976	2.42479	304.4175	2.890465	304.3948	3.731924
305.3971	2.133298	305.4159	2.085887	305.4261	2.091579	305.3936	2.18461	305.3889	2.421844	305.4186	2.888572	305.3901	3.729528
306.407	2.135239	306.4236	2.08663	306.4175	2.088565	306.3788	2.18223	306.3936	2.420471	306.4192	2.888125	306.3902	3.726862
307.3847	2.135995	307.3927	2.08448	307.4148	2.083584	307.3611	2.180528	307.3812	2.41782	307.3829	2.884632	307.3791	3.723468
308.3692	2.137979	308.4063	2.084064	308.3895	2.083058	308.3708	2.179926	308.3728	2.416604	308.374	2.884991	308.3729	3.720581
309.3809	2.139043	309.4022	2.084459	309.3765	2.081687	309.3817	2.17847	309.3775	2.415607	309.3696	2.884118	309.3778	3.719128
310.3649	2.137558	310.3846	2.082913	310.3831	2.080017	310.3882	2.177446	310.3815	2.413132	310.3578	2.88256	310.3513	3.71799
311.3492	2.137891	311.3792	2.081833	311.3752	2.079834	311.3733	2.174003	311.3884	2.411998	311.3598	2.883103	311.3553	3.717051
312.3316	2.139057	312.3744	2.079338	312.4045	2.077954	312.3757	2.172714	312.3825	2.41157	312.347	2.88225	312.348	3.71629
313.3297	2.140626	313.3635	2.076526	313.4057	2.077189	313.3707	2.170486	313.3622	2.409772	313.3539	2.881697	313.3294	3.715633
314.3226	2.144828	314.3823	2.07539	314.401	2.076003	314.3794	2.167895	314.3538	2.409222	314.363	2.882536	314.3482	3.715843
315.3301	2.147218	315.3855	2.072262	315.3901	2.073719	315.3796	2.167806	315.3419	2.408259	315.369	2.880753	315.3262	3.714445
316.3362	2.147473	316.3841	2.071425	316.3812	2.073086	316.3692	2.166392	316.3423	2.406011	316.3878	2.879269	316.3499	3.714849
317.3454	2.147896	317.3968	2.071301	317.3765	2.069201	317.3487	2.165877	317.3514	2.404795	317.3814	2.876528	317.3713	3.713339
318.3386	2.147408	318.3927	2.068712	318.3733	2.065726	318.3249	2.164178	318.3456	2.402824	318.3578	2.873823	318.3806	3.71068
319.3612	2.146993	319.4068	2.067785	319.3885	2.064059	319.3137	2.163151	319.3485	2.402645	319.3789	2.872989	319.3818	3.710655
320.3741	2.146852	320.3959	2.06585	320.3786	2.060167	320.3226	2.161211	320.3431	2.400681	320.3721	2.872404	320.3684	3.707524
321.3725	2.146963	321.3713	2.063676	321.3851	2.058839	321.3403	2.159521	321.3438	2.4007	321.3585	2.87147	321.3644	3.706043
322.3963	2.147608	322.3523	2.062713	322.4033	2.058975	322.3607	2.161246	322.3563	2.400957	322.3778	2.872748	322.3452	3.705796
323.3594	2.146606	323.3427	2.060097	323.3926	2.056659	323.3697	2.158519	323.3551	2.399551	323.3748	2.870136	323.3547	3.703654
324.3627	2.145956	324.3343	2.058652	324.3997	2.056207	324.3732	2.156895	324.3489	2.399397	324.363	2.868653	324.3454	3.703702
325.3442	2.144158	325.3438	2.055891	325.3933	2.054715	325.3813	2.155069	325.3582	2.399126	325.3722	2.8696	325.3313	3.704268
326.3402	2.140471	326.3436	2.05143	326.3571	2.051929	326.3819	2.151922	326.3289	2.396642	326.3711	2.867074	326.3275	3.702965
327.363	2.139753	327.3441	2.051152	327.3623	2.050513	327.3842	2.152191	327.3271	2.396197	327.3632	2.867856	327.3207	3.702991
328.3685	2.140176	328.3793	2.049252	328.3474	2.048588	328.3751	2.15053	328.3608	2.395164	328.3639	2.867849	328.3561	3.702648
329.3776	2.140265	329.3838	2.046975	329.3352	2.046909	329.355	2.149814	329.3635	2.392428	329.361	2.865852	329.3577	3.70182
330.3828	2.141552	330.3894	2.045939	330.3401	2.043548	330.3403	2.148421	330.3811	2.392276	330.3582	2.864671	330.3424	3.701664
331.3883	2.139819	331.3638	2.041271	331.3302	2.039443	331.3297	2.145697	331.3826	2.389793	331.352	2.862699	331.3321	3.699613
332.3647	2.136005	332.3387	2.03634	332.3439	2.036749	332.344	2.144653	332.3483	2.389294	332.3516	2.86037	332.3026	3.697888
333.3639	2.132243	333.3236	2.032298	333.3484	2.033443	333.3448	2.141917	333.3443	2.389486	333.355	2.858982	333.2981	3.695302
334.3494	2.128544	334.3146	2.027929	334.3394	2.032044	334.3375	2.141078	334.3479	2.389326	334.3312	2.857574	334.3214	3.693732
