	-597.8872	-1.32E-03
	-597.9219	-1.32E-03
	-597.9725	-1.32E-03
	-598.0426	-1.33E-03
	-598.1153	-1.33E-03
	-598.1426	-1.32E-03
	-598.1907	-1.32E-03
	-598.2914	-1.33E-03
	-598.2938	-1.33E-03
	-598.3391	-1.33E-03
	-598.3823	-1.34E-03
	-598.3896	-1.36E-03
	-598.4857	-1.37E-03
	-598.4552	-1.38E-03
	-598.4395	-1.40E-03
	-598.4288	-1.42E-03
	-598.4863	-1.44E-03
	-598.4185	-1.45E-03
	-598.4216	-1.47E-03
	-598.4329	-1.49E-03
	-598.4193	-1.50E-03
	-598.3958	-1.53E-03
	-598.3298	-1.53E-03
	-598.2842	-1.53E-03
	-598.2671	-1.54E-03
	-598.1857	-1.53E-03
	-598.1812	-1.54E-03
	-598.0869	-1.53E-03
	-598.0618	-1.52E-03
	-598.0302	-1.52E-03
	-597.938	-1.51E-03
	-597.9083	-1.52E-03
	-597.7854	-1.50E-03
	-597.693	-1.49E-03
	-597.6044	-1.48E-03
	-597.5377	-1.47E-03

-595.9943	-1.66E-03
	-596.048	-1.53E-03
	-596.1821	-1.44E-03
	-596.2687	-1.37E-03
	-596.3683	-1.32E-03
	-596.4341	-1.30E-03
	-596.5435	-1.30E-03
	-596.6209	-1.30E-03
	-596.7677	-1.29E-03
	-596.868	-1.30E-03
	-596.9579	-1.30E-03
	-597.0264	-1.30E-03
	-597.1711	-1.31E-03
	-597.2714	-1.31E-03
	-597.3569	-1.30E-03
	-597.4242	-1.30E-03
	-597.5818	-1.31E-03
	-597.6564	-1.31E-03
	-597.7397	-1.31E-03
	-597.8384	-1.32E-03
	-597.9078	-1.34E-03
	-598.0242	-1.35E-03
	-598.0569	-1.37E-03
	-598.0763	-1.39E-03
	-598.1786	-1.41E-03
	-598.2305	-1.42E-03
	-598.2396	-1.44E-03
	-598.2767	-1.46E-03
	-598.331	-1.48E-03
	-598.3641	-1.49E-03
	-598.4142	-1.51E-03
	-598.3708	-1.51E-03
	-598.4124	-1.52E-03
	-598.4313	-1.52E-03
	-598.4004	-1.52E-03
	-598.4448	-1.52E-03
	-598.397	-1.52E-03
	-598.4148	-1.51E-03
	-598.4205	-1.50E-03
	-598.42	-1.50E-03
	-598.4069	-1.50E-03
	-598.3468	-1.49E-03
	-598.3376	-1.48E-03
	-598.267	-1.47E-03
	-598.2448	-1.46E-03

-595.0023	-1.65E-03
	-595.0591	-1.52E-03
	-595.1831	-1.43E-03
	-595.2616	-1.36E-03
	-595.3389	-1.32E-03
	-595.4541	-1.30E-03
	-595.5364	-1.29E-03
	-595.6329	-1.29E-03
	-595.7724	-1.29E-03
	-595.8796	-1.29E-03
	-595.9686	-1.29E-03
	-596.0385	-1.29E-03
	-596.1641	-1.30E-03
	-596.2936	-1.30E-03
	-596.3401	-1.29E-03
	-596.4426	-1.29E-03
	-596.5728	-1.30E-03
	-596.6484	-1.30E-03
	-596.7349	-1.30E-03
	-596.8579	-1.31E-03
	-596.9141	-1.32E-03
	-597.0468	-1.33E-03
	-597.1593	-1.35E-03
	-597.2409	-1.37E-03
	-597.3866	-1.39E-03
	-597.4667	-1.40E-03
	-597.5375	-1.42E-03
	-597.6385	-1.43E-03
	-597.7378	-1.46E-03
	-597.8315	-1.47E-03
	-597.9205	-1.49E-03
	-597.97	-1.49E-03
	-598.0287	-1.50E-03
	-598.0917	-1.50E-03
	-598.1266	-1.50E-03
	-598.205	-1.50E-03
	-598.2065	-1.50E-03
	-598.2936	-1.49E-03
	-598.317	-1.48E-03
	-598.389	-1.48E-03
	-598.4319	-1.48E-03
	-598.391	-1.47E-03
	-598.4536	-1.46E-03
	-598.4237	-1.45E-03
	-598.4596	-1.44E-03

-594.0036	-1.65E-03
	-594.0538	-1.51E-03
	-594.1953	-1.42E-03
	-594.296	-1.35E-03
	-594.3348	-1.31E-03
	-594.4656	-1.29E-03
	-594.5459	-1.28E-03
	-594.6367	-1.28E-03
	-594.7667	-1.28E-03
	-594.8728	-1.28E-03
	-594.9671	-1.28E-03
	-595.0463	-1.29E-03
	-595.1731	-1.29E-03
	-595.2899	-1.29E-03
	-595.348	-1.28E-03
	-595.4424	-1.28E-03
	-595.5671	-1.29E-03
	-595.6591	-1.29E-03
	-595.7329	-1.29E-03
	-595.8857	-1.30E-03
	-595.9396	-1.31E-03
	-596.0328	-1.33E-03
	-596.1466	-1.34E-03
	-596.2463	-1.36E-03
	-596.3915	-1.38E-03
	-596.4475	-1.40E-03
	-596.5301	-1.41E-03
	-596.6697	-1.42E-03
	-596.7279	-1.45E-03
	-596.8201	-1.46E-03
	-596.9271	-1.47E-03
	-597.0066	-1.47E-03
	-597.1515	-1.48E-03
	-597.2457	-1.48E-03
	-597.3336	-1.48E-03
	-597.4402	-1.48E-03
	-597.5165	-1.48E-03
	-597.6572	-1.48E-03
	-597.6945	-1.46E-03
	-597.8555	-1.46E-03
	-597.925	-1.46E-03
	-597.9687	-1.45E-03
	-598.0836	-1.45E-03
	-598.0845	-1.44E-03
	-598.1711	-1.42E-03

-592.9797	-1.64E-03
	-593.0442	-1.50E-03
	-593.1746	-1.41E-03
	-593.303	-1.34E-03
	-593.343	-1.30E-03
	-593.4702	-1.28E-03
	-593.5482	-1.28E-03
	-593.6584	-1.27E-03
	-593.7581	-1.27E-03
	-593.8387	-1.28E-03
	-593.9734	-1.27E-03
	-594.0649	-1.28E-03
	-594.1795	-1.28E-03
	-594.2679	-1.28E-03
	-594.353	-1.27E-03
	-594.47	-1.28E-03
	-594.5747	-1.28E-03
	-594.6577	-1.28E-03
	-594.7163	-1.29E-03
	-594.8999	-1.29E-03
	-594.9763	-1.30E-03
	-595.0457	-1.32E-03
	-595.1655	-1.33E-03
	-595.2602	-1.35E-03
	-595.3915	-1.37E-03
	-595.4553	-1.39E-03
	-595.5563	-1.40E-03
	-595.6522	-1.41E-03
	-595.7365	-1.44E-03
	-595.819	-1.45E-03
	-595.9376	-1.46E-03
	-596.0255	-1.47E-03
	-596.1842	-1.47E-03
	-596.249	-1.47E-03
	-596.3667	-1.47E-03
	-596.4332	-1.47E-03
	-596.5159	-1.47E-03
	-596.6388	-1.46E-03
	-596.7106	-1.45E-03
	-596.8591	-1.44E-03
	-596.9314	-1.43E-03
	-597.0406	-1.43E-03
	-597.191	-1.42E-03
	-597.2395	-1.41E-03
	-597.3918	-1.40E-03

-591.9293	-1.63E-03
	-592.0228	-1.49E-03
	-592.157	-1.40E-03
	-592.272	-1.33E-03
	-592.3522	-1.29E-03
	-592.4811	-1.27E-03
	-592.5649	-1.27E-03
	-592.6618	-1.26E-03
	-592.7333	-1.26E-03
	-592.8391	-1.27E-03
	-592.9678	-1.27E-03
	-593.0665	-1.27E-03
	-593.1805	-1.27E-03
	-593.2578	-1.27E-03
	-593.3658	-1.27E-03
	-593.4968	-1.27E-03
	-593.5891	-1.28E-03
	-593.6645	-1.27E-03
	-593.7217	-1.28E-03
	-593.9053	-1.28E-03
	-593.9635	-1.30E-03
	-594.0594	-1.31E-03
	-594.1788	-1.32E-03
	-594.2709	-1.35E-03
	-594.3807	-1.36E-03
	-594.4495	-1.38E-03
	-594.5645	-1.40E-03
	-594.6384	-1.41E-03
	-594.7363	-1.43E-03
	-594.8218	-1.44E-03
	-594.9349	-1.45E-03
	-595.0308	-1.46E-03
	-595.1978	-1.46E-03
	-595.2719	-1.46E-03
	-595.3733	-1.46E-03
	-595.4175	-1.46E-03
	-595.522	-1.46E-03
	-595.6661	-1.45E-03
	-595.7173	-1.44E-03
	-595.8422	-1.43E-03
	-595.9437	-1.42E-03
	-596.03	-1.42E-03
	-596.1492	-1.41E-03
	-596.2154	-1.40E-03
	-596.3833	-1.39E-03

-590.9237	-1.62E-03
	-591.0189	-1.49E-03
	-591.1563	-1.39E-03
	-591.2653	-1.33E-03
	-591.3558	-1.29E-03
	-591.4617	-1.27E-03
	-591.5697	-1.26E-03
	-591.6421	-1.26E-03
	-591.7131	-1.26E-03
	-591.8335	-1.26E-03
	-591.9479	-1.26E-03
	-592.0689	-1.26E-03
	-592.1782	-1.26E-03
	-592.2291	-1.26E-03
	-592.3826	-1.26E-03
	-592.4762	-1.26E-03
	-592.5778	-1.27E-03
	-592.6453	-1.26E-03
	-592.7477	-1.27E-03
	-592.8999	-1.28E-03
	-592.9609	-1.29E-03
	-593.0714	-1.31E-03
	-593.1746	-1.32E-03
	-593.2856	-1.34E-03
	-593.3645	-1.35E-03
	-593.4586	-1.38E-03
	-593.582	-1.39E-03
	-593.6161	-1.40E-03
	-593.7418	-1.42E-03
	-593.8294	-1.43E-03
	-593.9237	-1.45E-03
	-594.0168	-1.45E-03
	-594.2013	-1.45E-03
	-594.2717	-1.46E-03
	-594.3602	-1.45E-03
	-594.4258	-1.46E-03
	-594.5217	-1.45E-03
	-594.6456	-1.45E-03
	-594.7205	-1.43E-03
	-594.8304	-1.42E-03
	-594.9716	-1.42E-03
	-595.0472	-1.41E-03
	-595.1333	-1.40E-03
	-595.2297	-1.39E-03
	-595.3757	-1.38E-03

-589.9366	-1.62E-03
	-590.0306	-1.48E-03
	-590.1567	-1.38E-03
	-590.2448	-1.32E-03
	-590.3579	-1.28E-03
	-590.4655	-1.26E-03
	-590.5641	-1.25E-03
	-590.6444	-1.25E-03
	-590.7076	-1.25E-03
	-590.8298	-1.25E-03
	-590.9272	-1.25E-03
	-591.0715	-1.26E-03
	-591.1638	-1.26E-03
	-591.2242	-1.26E-03
	-591.3726	-1.26E-03
	-591.4667	-1.26E-03
	-591.5441	-1.26E-03
	-591.6289	-1.26E-03
	-591.7372	-1.26E-03
	-591.8817	-1.27E-03
	-591.9442	-1.28E-03
	-592.0723	-1.30E-03
	-592.1746	-1.31E-03
	-592.2614	-1.33E-03
	-592.3413	-1.35E-03
	-592.4427	-1.37E-03
	-592.5742	-1.38E-03
	-592.5919	-1.39E-03
	-592.7313	-1.41E-03
	-592.8063	-1.42E-03
	-592.9272	-1.44E-03
	-593.0244	-1.44E-03
	-593.1989	-1.45E-03
	-593.2943	-1.45E-03
	-593.362	-1.44E-03
	-593.4556	-1.45E-03
	-593.5183	-1.44E-03
	-593.6379	-1.44E-03
	-593.7393	-1.42E-03
	-593.817	-1.41E-03
	-593.9814	-1.41E-03
	-594.0234	-1.40E-03
	-594.1152	-1.39E-03
	-594.2264	-1.38E-03
	-594.39	-1.38E-03

-588.9623	-1.61E-03
	-589.033	-1.47E-03
	-589.1672	-1.37E-03
	-589.249	-1.32E-03
	-589.3344	-1.27E-03
	-589.4594	-1.25E-03
	-589.5733	-1.24E-03
	-589.6397	-1.24E-03
	-589.7278	-1.25E-03
	-589.8561	-1.25E-03
	-589.9282	-1.25E-03
	-590.0668	-1.25E-03
	-590.1615	-1.25E-03
	-590.2567	-1.25E-03
	-590.3672	-1.25E-03
	-590.4588	-1.25E-03
	-590.5311	-1.25E-03
	-590.6281	-1.25E-03
	-590.7394	-1.26E-03
	-590.8699	-1.27E-03
	-590.9338	-1.28E-03
	-591.0763	-1.29E-03
	-591.1702	-1.31E-03
	-591.2581	-1.32E-03
	-591.3189	-1.34E-03
	-591.4408	-1.37E-03
	-591.5581	-1.38E-03
	-591.5609	-1.39E-03
	-591.6985	-1.40E-03
	-591.7864	-1.42E-03
	-591.9083	-1.43E-03
	-591.9917	-1.43E-03
	-592.1578	-1.44E-03
	-592.2924	-1.44E-03
	-592.3349	-1.44E-03
	-592.4638	-1.44E-03
	-592.5032	-1.44E-03
	-592.6283	-1.43E-03
	-592.7192	-1.41E-03
	-592.8335	-1.41E-03
	-592.9937	-1.40E-03
	-593.0479	-1.39E-03
	-593.1109	-1.38E-03
	-593.2378	-1.37E-03
	-593.4001	-1.37E-03

-587.9996	-1.60E-03
	-588.0474	-1.46E-03
	-588.1981	-1.37E-03
	-588.2722	-1.31E-03
	-588.3454	-1.27E-03
	-588.447	-1.24E-03
	-588.5571	-1.23E-03
	-588.6362	-1.23E-03
	-588.7252	-1.24E-03
	-588.8582	-1.24E-03
	-588.9152	-1.24E-03
	-589.0726	-1.24E-03
	-589.1364	-1.24E-03
	-589.2736	-1.25E-03
	-589.3702	-1.25E-03
	-589.4302	-1.24E-03
	-589.5134	-1.25E-03
	-589.6216	-1.24E-03
	-589.7495	-1.25E-03
	-589.8665	-1.26E-03
	-589.9567	-1.27E-03
	-590.0911	-1.29E-03
	-590.1572	-1.30E-03
	-590.2615	-1.32E-03
	-590.3176	-1.34E-03
	-590.4437	-1.36E-03
	-590.5614	-1.37E-03
	-590.5921	-1.38E-03
	-590.7075	-1.40E-03
	-590.7866	-1.41E-03
	-590.9026	-1.42E-03
	-590.9968	-1.43E-03
	-591.1436	-1.43E-03
	-591.2589	-1.43E-03
	-591.3376	-1.43E-03
	-591.4666	-1.43E-03
	-591.5021	-1.43E-03
	-591.5961	-1.42E-03
	-591.7043	-1.40E-03
	-591.8071	-1.40E-03
	-591.9675	-1.39E-03
	-592.0512	-1.39E-03
	-592.1264	-1.37E-03
	-592.2454	-1.35E-03
	-592.3962	-1.36E-03

-586.9954	-1.60E-03
	-587.0571	-1.45E-03
	-587.1997	-1.36E-03
	-587.2835	-1.30E-03
	-587.3569	-1.26E-03
	-587.4746	-1.24E-03
	-587.5773	-1.22E-03
	-587.6415	-1.23E-03
	-587.7567	-1.24E-03
	-587.8802	-1.24E-03
	-587.9366	-1.23E-03
	-588.0922	-1.24E-03
	-588.1379	-1.24E-03
	-588.285	-1.24E-03
	-588.3683	-1.24E-03
	-588.4355	-1.24E-03
	-588.5057	-1.24E-03
	-588.6643	-1.24E-03
	-588.7112	-1.25E-03
	-588.8487	-1.25E-03
	-588.973	-1.27E-03
	-589.0916	-1.28E-03
	-589.1553	-1.30E-03
	-589.2543	-1.32E-03
	-589.3522	-1.33E-03
	-589.446	-1.35E-03
	-589.5693	-1.36E-03
	-589.6207	-1.37E-03
	-589.6964	-1.39E-03
	-589.7922	-1.41E-03
	-589.9167	-1.42E-03
	-590.0084	-1.42E-03
	-590.1302	-1.42E-03
	-590.2535	-1.43E-03
	-590.3542	-1.43E-03
	-590.4452	-1.43E-03
	-590.5073	-1.42E-03
	-590.5892	-1.41E-03
	-590.7284	-1.40E-03
	-590.821	-1.39E-03
	-590.9364	-1.39E-03
	-591.0317	-1.38E-03
	-591.147	-1.37E-03
	-591.2417	-1.34E-03
	-591.3922	-1.35E-03

-585.9961	-1.59E-03
	-586.0681	-1.45E-03
	-586.2031	-1.36E-03
	-586.2987	-1.29E-03
	-586.361	-1.25E-03
	-586.4728	-1.23E-03
	-586.5713	-1.22E-03
	-586.6484	-1.22E-03
	-586.7667	-1.23E-03
	-586.9036	-1.23E-03
	-586.9515	-1.23E-03
	-587.1119	-1.23E-03
	-587.1483	-1.23E-03
	-587.3277	-1.24E-03
	-587.3682	-1.23E-03
	-587.4554	-1.23E-03
	-587.5269	-1.24E-03
	-587.6724	-1.23E-03
	-587.7159	-1.25E-03
	-587.8463	-1.25E-03
	-587.9882	-1.26E-03
	-588.1077	-1.27E-03
	-588.1515	-1.29E-03
	-588.287	-1.31E-03
	-588.371	-1.33E-03
	-588.4606	-1.34E-03
	-588.5973	-1.36E-03
	-588.6317	-1.37E-03
	-588.6884	-1.39E-03
	-588.7984	-1.40E-03
	-588.9197	-1.41E-03
	-589.0253	-1.41E-03
	-589.1157	-1.42E-03
	-589.237	-1.42E-03
	-589.3708	-1.42E-03
	-589.4378	-1.42E-03
	-589.5181	-1.41E-03
	-589.5811	-1.40E-03
	-589.737	-1.39E-03
	-589.8372	-1.38E-03
	-589.9425	-1.38E-03
	-590.0472	-1.37E-03
	-590.1636	-1.36E-03
	-590.2372	-1.34E-03
	-590.3749	-1.34E-03

-584.993	-1.58E-03
	-585.075	-1.44E-03
	-585.1982	-1.35E-03
	-585.3044	-1.29E-03
	-585.3676	-1.24E-03
	-585.484	-1.22E-03
	-585.5735	-1.21E-03
	-585.6481	-1.22E-03
	-585.781	-1.22E-03
	-585.8817	-1.22E-03
	-585.955	-1.22E-03
	-586.1122	-1.22E-03
	-586.1671	-1.23E-03
	-586.3032	-1.23E-03
	-586.3583	-1.22E-03
	-586.449	-1.22E-03
	-586.5543	-1.23E-03
	-586.6864	-1.23E-03
	-586.7193	-1.24E-03
	-586.8607	-1.24E-03
	-586.9799	-1.25E-03
	-587.1006	-1.27E-03
	-587.1855	-1.28E-03
	-587.299	-1.31E-03
	-587.3918	-1.32E-03
	-587.4667	-1.33E-03
	-587.5938	-1.35E-03
	-587.6804	-1.36E-03
	-587.733	-1.38E-03
	-587.8142	-1.39E-03
	-587.922	-1.40E-03
	-588.0545	-1.41E-03
	-588.1474	-1.41E-03
	-588.2403	-1.42E-03
	-588.3764	-1.41E-03
	-588.4381	-1.41E-03
	-588.5347	-1.40E-03
	-588.5726	-1.39E-03
	-588.7315	-1.39E-03
	-588.8293	-1.38E-03
	-588.9586	-1.37E-03
	-589.0463	-1.36E-03
	-589.1725	-1.35E-03
	-589.2411	-1.33E-03
	-589.3537	-1.33E-03

-584.0065	-1.58E-03
	-584.0814	-1.43E-03
	-584.2027	-1.34E-03
	-584.3077	-1.28E-03
	-584.3638	-1.24E-03
	-584.4914	-1.22E-03
	-584.5953	-1.21E-03
	-584.6779	-1.21E-03
	-584.8019	-1.21E-03
	-584.9072	-1.22E-03
	-584.9729	-1.21E-03
	-585.14	-1.22E-03
	-585.1968	-1.22E-03
	-585.3152	-1.22E-03
	-585.3674	-1.22E-03
	-585.4702	-1.22E-03
	-585.5658	-1.23E-03
	-585.6934	-1.23E-03
	-585.7231	-1.23E-03
	-585.8803	-1.24E-03
	-585.9739	-1.25E-03
	-586.0987	-1.26E-03
	-586.1897	-1.28E-03
	-586.2982	-1.30E-03
	-586.4021	-1.31E-03
	-586.465	-1.32E-03
	-586.6052	-1.34E-03
	-586.6657	-1.36E-03
	-586.7637	-1.38E-03
	-586.8392	-1.39E-03
	-586.9255	-1.40E-03
	-587.0748	-1.40E-03
	-587.1733	-1.41E-03
	-587.2519	-1.41E-03
	-587.3688	-1.41E-03
	-587.4664	-1.40E-03
	-587.5641	-1.39E-03
	-587.5921	-1.39E-03
	-587.7438	-1.38E-03
	-587.8746	-1.37E-03
	-587.9694	-1.36E-03
	-588.061	-1.35E-03
	-588.1685	-1.34E-03
	-588.2551	-1.33E-03
	-588.361	-1.33E-03

-583.0271	-1.57E-03
	-583.0898	-1.43E-03
	-583.1913	-1.34E-03
	-583.3152	-1.27E-03
	-583.363	-1.23E-03
	-583.5027	-1.21E-03
	-583.5941	-1.20E-03
	-583.6992	-1.21E-03
	-583.8025	-1.21E-03
	-583.9002	-1.21E-03
	-583.9803	-1.20E-03
	-584.125	-1.21E-03
	-584.2128	-1.22E-03
	-584.3035	-1.22E-03
	-584.3745	-1.22E-03
	-584.468	-1.21E-03
	-584.6011	-1.22E-03
	-584.7027	-1.22E-03
	-584.7477	-1.23E-03
	-584.8809	-1.23E-03
	-584.9697	-1.24E-03
	-585.1085	-1.26E-03
	-585.2075	-1.27E-03
	-585.3073	-1.29E-03
	-585.4014	-1.31E-03
	-585.4676	-1.32E-03
	-585.5827	-1.34E-03
	-585.6523	-1.36E-03
	-585.7891	-1.37E-03
	-585.8383	-1.38E-03
	-585.901	-1.39E-03
	-586.0594	-1.39E-03
	-586.1843	-1.40E-03
	-586.2518	-1.40E-03
	-586.3579	-1.40E-03
	-586.4803	-1.40E-03
	-586.5721	-1.39E-03
	-586.6042	-1.39E-03
	-586.7509	-1.37E-03
	-586.8647	-1.36E-03
	-586.9704	-1.35E-03
	-587.0739	-1.34E-03
	-587.184	-1.33E-03
	-587.2458	-1.32E-03
	-587.3773	-1.32E-03

-582.0353	-1.56E-03
	-582.0935	-1.42E-03
	-582.1825	-1.33E-03
	-582.3236	-1.27E-03
	-582.3646	-1.23E-03
	-582.5034	-1.21E-03
	-582.5923	-1.20E-03
	-582.6982	-1.20E-03
	-582.8204	-1.20E-03
	-582.8685	-1.20E-03
	-582.976	-1.20E-03
	-583.127	-1.21E-03
	-583.228	-1.21E-03
	-583.2696	-1.21E-03
	-583.3792	-1.21E-03
	-583.4764	-1.20E-03
	-583.6132	-1.22E-03
	-583.7051	-1.21E-03
	-583.7566	-1.22E-03
	-583.8927	-1.23E-03
	-583.9729	-1.23E-03
	-584.103	-1.26E-03
	-584.2362	-1.27E-03
	-584.3028	-1.29E-03
	-584.3955	-1.30E-03
	-584.4711	-1.32E-03
	-584.5805	-1.33E-03
	-584.6578	-1.35E-03
	-584.8249	-1.37E-03
	-584.8713	-1.38E-03
	-584.9094	-1.38E-03
	-585.0551	-1.39E-03
	-585.2035	-1.39E-03
	-585.2589	-1.39E-03
	-585.3559	-1.39E-03
	-585.4651	-1.39E-03
	-585.5594	-1.38E-03
	-585.625	-1.38E-03
	-585.748	-1.36E-03
	-585.8414	-1.35E-03
	-585.9615	-1.35E-03
	-586.0809	-1.34E-03
	-586.1808	-1.33E-03
	-586.2383	-1.32E-03
	-586.3846	-1.31E-03

-581.0092	-1.56E-03
	-581.1089	-1.41E-03
	-581.1998	-1.32E-03
	-581.3286	-1.26E-03
	-581.3779	-1.22E-03
	-581.5028	-1.20E-03
	-581.5958	-1.19E-03
	-581.697	-1.19E-03
	-581.8166	-1.19E-03
	-581.9043	-1.20E-03
	-581.9989	-1.19E-03
	-582.1299	-1.20E-03
	-582.2207	-1.21E-03
	-582.2946	-1.21E-03
	-582.402	-1.20E-03
	-582.4817	-1.20E-03
	-582.5964	-1.21E-03
	-582.7032	-1.21E-03
	-582.7865	-1.22E-03
	-582.8956	-1.22E-03
	-582.9647	-1.23E-03
	-583.0754	-1.25E-03
	-583.2011	-1.26E-03
	-583.3	-1.28E-03
	-583.4164	-1.30E-03
	-583.4694	-1.31E-03
	-583.597	-1.33E-03
	-583.674	-1.34E-03
	-583.8192	-1.36E-03
	-583.8749	-1.37E-03
	-583.9393	-1.37E-03
	-584.0558	-1.38E-03
	-584.2014	-1.39E-03
	-584.2824	-1.39E-03
	-584.3523	-1.39E-03
	-584.4605	-1.38E-03
	-584.5538	-1.38E-03
	-584.6579	-1.37E-03
	-584.7679	-1.35E-03
	-584.8555	-1.35E-03
	-584.9285	-1.34E-03
	-585.0599	-1.33E-03
	-585.1634	-1.33E-03
	-585.2351	-1.31E-03
	-585.4017	-1.30E-03

-579.9793	-1.55E-03
	-580.1	-1.40E-03
	-580.1829	-1.32E-03
	-580.3242	-1.25E-03
	-580.3821	-1.21E-03
	-580.5129	-1.20E-03
	-580.5637	-1.19E-03
