Funcionalizado DHDP 3mM	Funcionalizado DHDP 3mM
	-196.4413	-1.861525
	-196.349	-1.860761
	-196.2481	-1.836566
	-196.146	-1.830855
	-196.0622	-1.81992
	-195.9157	-1.80621
	-195.8135	-1.79858

-201.1864	-2.172843
	-201.1091	-2.159315
	-201.0095	-2.151825
	-200.9108	-2.134561
	-200.8156	-2.124358
	-200.7289	-2.123609
	-200.605	-2.115901
	-200.5188	-2.108023
	-200.4475	-2.10255
	-200.3539	-2.10537
	-200.2194	-2.093154
	-200.141	-2.08981
	-199.9935	-2.079973
	-199.9113	-2.076643
	-199.7805	-2.073411
	-199.7072	-2.073977
	-199.6317	-2.062349
	-199.5212	-2.058609
	-199.4207	-2.053672
	-199.3158	-2.053838
	-199.2055	-2.041009
	-199.1168	-2.038502
	-199.0054	-2.030203
	-198.9517	-2.027738
	-198.8317	-2.015545
	-198.7161	-2.01451
	-198.6417	-2.006229
	-198.5228	-2.003328
	-198.4186	-1.997754
	-198.3028	-2.002121
	-198.2764	-1.987729
	-198.146	-1.983104
	-198.0675	-1.977512
	-197.9511	-1.967811
	-197.8367	-1.956829
	-197.7177	-1.948866
	-197.6332	-1.942396
	-197.5539	-1.934768
	-197.4336	-1.931178
	-197.3555	-1.929315
	-197.2408	-1.903994
	-197.1639	-1.897045
	-197.0502	-1.887767
	-196.9101	-1.875553
	-196.8209	-1.867008

-202.1912	-2.244463
	-202.0853	-2.232659
	-202.0052	-2.22447
	-201.9006	-2.205019
	-201.8129	-2.196019
	-201.7504	-2.195573
	-201.5896	-2.186103
	-201.536	-2.1814
	-201.4422	-2.173271
	-201.3589	-2.183904
	-201.227	-2.166895
	-201.1483	-2.165521
	-201.0025	-2.153601
	-200.895	-2.151849
	-200.7914	-2.144983
	-200.7128	-2.146257
	-200.6416	-2.136814
	-200.5119	-2.134484
	-200.4142	-2.129762
	-200.2893	-2.127947
	-200.1974	-2.113698
	-200.1099	-2.112652
	-200.0048	-2.099346
	-199.9522	-2.098741
	-199.8059	-2.089514
	-199.7245	-2.085176
	-199.6443	-2.075687
	-199.5137	-2.072382
	-199.4223	-2.064609
	-199.3081	-2.067551
	-199.2624	-2.057306
	-199.1282	-2.050759
	-199.0388	-2.042655
	-198.9307	-2.037741
	-198.8332	-2.025074
	-198.7159	-2.019455
	-198.6517	-2.013343
	-198.5296	-2.002387
	-198.4432	-2.000353
	-198.3715	-1.998253
	-198.2376	-1.970601
	-198.1576	-1.963943
	-198.0488	-1.955911
	-197.9168	-1.945621
	-197.8033	-1.935125

-203.2277	-2.324618
	-203.0822	-2.312065
	-203.0069	-2.300923
	-202.8963	-2.28284
	-202.8045	-2.272736
	-202.7478	-2.269752
	-202.5728	-2.258528
	-202.535	-2.25656
	-202.4182	-2.244809
	-202.3367	-2.25708
	-202.2411	-2.239697
	-202.1214	-2.238742
	-201.9965	-2.226128
	-201.8792	-2.226366
	-201.7939	-2.216398
	-201.7187	-2.220629
	-201.6516	-2.209971
	-201.5231	-2.209514
	-201.4048	-2.205148
	-201.2816	-2.203862
	-201.1958	-2.186314
	-201.114	-2.187249
	-201.001	-2.172228
	-200.9478	-2.173758
	-200.7943	-2.167282
	-200.7397	-2.158123
	-200.6138	-2.15147
	-200.5041	-2.145252
	-200.4114	-2.137779
	-200.3109	-2.141306
	-200.247	-2.132839
	-200.1426	-2.122779
	-200.0416	-2.118186
	-199.9399	-2.110242
	-199.8209	-2.097297
	-199.7241	-2.093248
	-199.6448	-2.086073
	-199.5232	-2.070995
	-199.4306	-2.067569
	-199.3343	-2.065427
	-199.2223	-2.037504
	-199.1436	-2.031265
	-199.0259	-2.023244
	-198.9144	-2.014801
	-198.8091	-2.001424

-204.22	-2.403108
	-204.0947	-2.389754
	-204.0231	-2.373369
	-203.911	-2.36105
	-203.798	-2.351136
	-203.7321	-2.343041
	-203.5699	-2.332722
	-203.5279	-2.334047
	-203.4161	-2.322168
	-203.3256	-2.339211
	-203.2354	-2.319681
	-203.1219	-2.315796
	-202.9923	-2.306188
	-202.8936	-2.305409
	-202.798	-2.294375
	-202.7242	-2.298309
	-202.6384	-2.286335
	-202.501	-2.284704
	-202.4012	-2.280306
	-202.2962	-2.278212
	-202.1948	-2.260475
	-202.112	-2.257184
	-201.9729	-2.244947
	-201.9269	-2.246483
	-201.7786	-2.241404
	-201.7384	-2.23137
	-201.621	-2.229197
	-201.5344	-2.219698
	-201.4136	-2.211833
	-201.3121	-2.215789
	-201.2149	-2.207536
	-201.1323	-2.198818
	-201.0111	-2.191795
	-200.923	-2.183568
	-200.8272	-2.173825
	-200.7144	-2.167045
	-200.638	-2.159771
	-200.5104	-2.14476
	-200.4231	-2.139522
	-200.3246	-2.139481
	-200.2127	-2.112887
	-200.1236	-2.102838
	-200.0154	-2.094067
	-199.8971	-2.088453
	-199.7892	-2.071652

-205.2256	-2.480406
	-205.0789	-2.466992
	-205.0176	-2.445546
	-204.8967	-2.436881
	-204.7818	-2.428024
	-204.6958	-2.417361
	-204.5741	-2.406877
	-204.5188	-2.409275
	-204.4126	-2.402488
	-204.3148	-2.417106
	-204.2048	-2.394326
	-204.1224	-2.38999
	-203.987	-2.384134
	-203.8911	-2.384765
	-203.8172	-2.374233
	-203.7291	-2.37554
	-203.6266	-2.364226
	-203.5033	-2.361259
	-203.3896	-2.358615
	-203.2935	-2.362257
	-203.1937	-2.343029
	-203.1079	-2.335085
	-202.9892	-2.324841
	-202.921	-2.324533
	-202.7684	-2.320385
	-202.7136	-2.309069
	-202.5871	-2.306484
	-202.5105	-2.294865
	-202.4189	-2.288259
	-202.306	-2.288859
	-202.2026	-2.278776
	-202.1253	-2.273627
	-201.9822	-2.263898
	-201.89	-2.255215
	-201.8322	-2.249466
	-201.7186	-2.239198
	-201.6502	-2.230452
	-201.5059	-2.220341
	-201.4293	-2.213038
	-201.305	-2.213477
	-201.2156	-2.190256
	-201.104	-2.178295
	-201.0144	-2.167539
	-200.9056	-2.163871
	-200.8204	-2.144932

-206.2031	-2.566874
	-206.0826	-2.552326
	-206.0035	-2.527214
	-205.8937	-2.520659
	-205.7975	-2.510318
	-205.6531	-2.496409
	-205.5659	-2.486126
	-205.4865	-2.486607
	-205.4076	-2.479097
	-205.2946	-2.48997
	-205.2034	-2.468051
	-205.0946	-2.463118
	-204.9769	-2.460713
	-204.8906	-2.46158
	-204.798	-2.450074
	-204.731	-2.450153
	-204.6137	-2.440139
	-204.4837	-2.434228
	-204.3865	-2.43202
	-204.2947	-2.440842
	-204.219	-2.419697
	-204.1	-2.410262
	-203.9844	-2.403671
	-203.8847	-2.404084
	-203.7882	-2.399867
	-203.7094	-2.387308
	-203.583	-2.385868
	-203.5281	-2.375559
	-203.4206	-2.370894
	-203.3014	-2.37097
	-203.183	-2.357999
	-203.1275	-2.354847
	-202.986	-2.346026
	-202.8735	-2.332541
	-202.8235	-2.329076
	-202.7139	-2.315059
	-202.6309	-2.304482
	-202.4965	-2.296947
	-202.4019	-2.286592
	-202.2788	-2.285275
	-202.1958	-2.265839
	-202.0993	-2.252915
	-201.9958	-2.241864
	-201.9027	-2.237965
	-201.8174	-2.217518

-207.1656	-2.652173
	-207.0946	-2.6367
	-206.989	-2.609262
	-206.8872	-2.604916
	-206.8041	-2.595115
	-206.6524	-2.578583
	-206.5728	-2.572301
	-206.4785	-2.570661
	-206.412	-2.564164
	-206.2922	-2.575792
	-206.2018	-2.552196
	-206.1002	-2.545389
	-205.9848	-2.544906
	-205.8958	-2.54505
	-205.8022	-2.532189
	-205.7202	-2.531081
	-205.5895	-2.519869
	-205.4525	-2.512552
	-205.3666	-2.507546
	-205.2677	-2.517286
	-205.1977	-2.49647
	-205.0662	-2.484506
	-204.9611	-2.482925
	-204.8452	-2.478995
	-204.7771	-2.475024
	-204.68	-2.463507
	-204.5939	-2.461452
	-204.5235	-2.45496
	-204.4104	-2.450338
	-204.2899	-2.448445
	-204.1758	-2.434527
	-204.098	-2.432099
	-203.9724	-2.422762
	-203.8773	-2.409059
	-203.8149	-2.409495
	-203.7113	-2.391494
	-203.6094	-2.381879
	-203.4993	-2.377338
	-203.3802	-2.366404
	-203.3104	-2.367368
	-203.1955	-2.345609
	-203.0829	-2.333625
	-203.0166	-2.324344
	-202.8982	-2.315559
	-202.7931	-2.295381

-208.1661	-2.739734
	-208.0868	-2.721623
	-207.9654	-2.698556
	-207.8864	-2.690711
	-207.8207	-2.68084
	-207.6528	-2.666625
	-207.5739	-2.660494
	-207.4781	-2.654504
	-207.4142	-2.650121
	-207.3024	-2.660413
	-207.1964	-2.636101
	-207.0951	-2.630293
	-207.0017	-2.628751
	-206.8912	-2.627423
	-206.8089	-2.617941
	-206.7297	-2.613345
	-206.6008	-2.605494
	-206.4527	-2.597079
	-206.3658	-2.591365
	-206.2587	-2.605507
	-206.1986	-2.582358
	-206.0562	-2.571088
	-205.9838	-2.568999
	-205.8441	-2.563755
	-205.762	-2.555532
	-205.6668	-2.546157
	-205.586	-2.539622
	-205.5039	-2.534736
	-205.3896	-2.53182
	-205.2452	-2.524469
	-205.1694	-2.509312
	-205.089	-2.507974
	-204.9568	-2.497468
	-204.8627	-2.486897
	-204.8015	-2.487082
	-204.6929	-2.467067
	-204.5957	-2.457946
	-204.505	-2.456774
	-204.3658	-2.444046
	-204.2971	-2.445271
	-204.1982	-2.423167
	-204.0871	-2.411414
	-204.003	-2.404598
	-203.8853	-2.392529
	-203.7949	-2.374782

-209.1721	-2.831217
	-209.0929	-2.812605
	-208.979	-2.794351
	-208.8866	-2.780734
	-208.8261	-2.770852
	-208.6626	-2.757842
	-208.5733	-2.751819
	-208.4803	-2.744895
	-208.4195	-2.737472
	-208.3085	-2.749404
	-208.2139	-2.725759
	-208.1042	-2.720703
	-208.0193	-2.715524
	-207.9063	-2.713327
	-207.7938	-2.703799
	-207.7242	-2.701447
	-207.5862	-2.694254
	-207.4799	-2.684506
	-207.3707	-2.676162
	-207.2645	-2.690277
	-207.1952	-2.665903
	-207.0503	-2.659473
	-206.9757	-2.657099
	-206.844	-2.649719
	-206.765	-2.639099
	-206.672	-2.635638
	-206.5965	-2.622786
	-206.5332	-2.623799
	-206.3891	-2.619606
	-206.2637	-2.612588
	-206.1625	-2.596833
	-206.085	-2.592674
	-205.9599	-2.582096
	-205.8793	-2.573745
	-205.782	-2.569453
	-205.6617	-2.551316
	-205.5654	-2.540867
	-205.5016	-2.538227
	-205.3442	-2.523845
	-205.2648	-2.523987
	-205.1582	-2.499032
	-205.0763	-2.488285
	-204.9934	-2.483141
	-204.8567	-2.469159
	-204.752	-2.453247

-210.1937	-2.918629
	-210.0991	-2.900774
	-209.9884	-2.88666
	-209.8878	-2.868522
	-209.8236	-2.858507
	-209.6905	-2.851295
	-209.5845	-2.847112
	-209.5154	-2.836357
	-209.4287	-2.83304
	-209.3376	-2.844872
	-209.2044	-2.82329
	-209.1214	-2.81723
	-209.0255	-2.806943
	-208.9191	-2.805005
	-208.8087	-2.796785
	-208.7072	-2.793428
	-208.5899	-2.788513
	-208.5119	-2.779624
	-208.3724	-2.767691
	-208.2649	-2.777658
	-208.1966	-2.754636
	-208.0743	-2.751316
	-207.9718	-2.748763
	-207.8745	-2.73864
	-207.771	-2.726123
	-207.6617	-2.725903
	-207.6162	-2.710608
	-207.5292	-2.711681
	-207.4108	-2.707022
	-207.259	-2.700068
	-207.1741	-2.684495
	-207.0866	-2.678814
	-206.9603	-2.668301
	-206.9085	-2.66113
	-206.772	-2.653251
	-206.6741	-2.640475
	-206.5598	-2.630736
	-206.5026	-2.62692
	-206.3441	-2.612086
	-206.2789	-2.613818
	-206.178	-2.583886
	-206.0589	-2.574716
	-205.9998	-2.570172
	-205.8395	-2.553025
	-205.7628	-2.538617

-211.2158	-3.008566
	-211.0998	-2.989997
	-211.0148	-2.980037
	-210.9109	-2.957534
	-210.8191	-2.948116
	-210.7014	-2.944241
	-210.5778	-2.937304
	-210.5184	-2.926223
	-210.4302	-2.923686
	-210.3394	-2.933995
	-210.2052	-2.915662
	-210.1211	-2.910204
	-210.0198	-2.897184
	-209.9228	-2.894112
	-209.8153	-2.88926
	-209.7252	-2.887762
	-209.6006	-2.883844
	-209.5342	-2.875195
	-209.3841	-2.865415
	-209.2856	-2.871693
	-209.2027	-2.850091
	-209.0977	-2.848775
	-208.9834	-2.842249
	-208.9078	-2.833468
	-208.7941	-2.819224
	-208.6634	-2.820426
	-208.6228	-2.804607
	-208.526	-2.801872
	-208.4147	-2.796511
	-208.2534	-2.791597
	-208.1991	-2.776796
	-208.0934	-2.771233
	-207.9757	-2.758007
	-207.9221	-2.752007
	-207.7762	-2.740375
	-207.6721	-2.731152
	-207.5736	-2.720822
	-207.4977	-2.715235
	-207.3581	-2.701883
	-207.2695	-2.700606
	-207.1751	-2.671114
	-207.0849	-2.660908
	-206.9969	-2.65509
	-206.8355	-2.640962
	-206.771	-2.626875

-212.2084	-3.099357
	-212.0907	-3.082877
	-212.0349	-3.073374
	-211.909	-3.049063
	-211.8177	-3.038814
	-211.7042	-3.036559
	-211.5856	-3.028966
	-211.5215	-3.01884
	-211.4254	-3.014468
	-211.3376	-3.026485
	-211.2075	-3.009475
	-211.127	-3.003313
	-211.0168	-2.988573
	-210.906	-2.987405
	-210.8158	-2.980883
	-210.7161	-2.979425
	-210.5923	-2.977243
	-210.5263	-2.968621
	-210.3706	-2.958311
	-210.301	-2.961237
	-210.2115	-2.942015
	-210.1255	-2.941592
	-209.9791	-2.933339
	-209.9087	-2.925618
	-209.8103	-2.914208
	-209.6614	-2.916178
	-209.6228	-2.899552
	-209.5247	-2.8941
	-209.4289	-2.888816
	-209.2889	-2.888947
	-209.2145	-2.875492
	-209.1019	-2.868329
	-208.9909	-2.855046
	-208.9227	-2.84808
	-208.7742	-2.833424
	-208.676	-2.827639
	-208.5776	-2.814854
	-208.5058	-2.807693
	-208.3753	-2.79583
	-208.2934	-2.791933
	-208.1781	-2.764015
	-208.0936	-2.751132
	-207.9994	-2.742166
	-207.8407	-2.733238
	-207.7668	-2.717418

-213.2149	-3.196492
	-213.1144	-3.181484
	-213.0429	-3.167859
	-212.9279	-3.146418
	-212.824	-3.132976
	-212.7073	-3.131275
	-212.5696	-3.123043
	-212.5261	-3.112211
	-212.418	-3.107231
	-212.3319	-3.117606
	-212.2252	-3.105444
	-212.132	-3.097504
	-212.0037	-3.082811
	-211.8873	-3.08283
	-211.8266	-3.075843
	-211.7253	-3.072849
	-211.5945	-3.070387
	-211.5275	-3.063607
	-211.394	-3.052068
	-211.2958	-3.051675
	-211.2148	-3.035227
	-211.1388	-3.031816
	-210.982	-3.023093
	-210.9105	-3.017977
	-210.8131	-3.008583
	-210.6564	-3.007404
	-210.6355	-2.99442
	-210.5111	-2.984465
	-210.4397	-2.978323
	-210.2835	-2.980683
	-210.226	-2.968901
	-210.1098	-2.962953
	-210.0055	-2.951126
	-209.9246	-2.938915
	-209.7602	-2.926174
	-209.6942	-2.924177
	-209.6004	-2.909458
	-209.4965	-2.902302
	-209.4136	-2.89124
	-209.3129	-2.887175
	-209.1898	-2.862439
	-209.1001	-2.847096
	-209.0096	-2.836379
	-208.8578	-2.82911
	-208.759	-2.811201

-214.2128	-3.299
	-214.1437	-3.281871
	-214.0544	-3.263673
	-213.9327	-3.246943
	-213.8183	-3.232825
	-213.7176	-3.226247
	-213.5832	-3.218537
	-213.4958	-3.209445
	-213.4267	-3.202697
	-213.3102	-3.210618
	-213.2318	-3.200648
	-213.1258	-3.193295
	-213.0012	-3.17996
	-212.8905	-3.181041
	-212.8336	-3.172902
	-212.7234	-3.169526
	-212.611	-3.162523
	-212.5242	-3.158581
	-212.3988	-3.146899
	-212.3097	-3.147173
	-212.1929	-3.130342
	-212.1394	-3.123172
	-211.9838	-3.115379
	-211.9127	-3.111949
	-211.8223	-3.102986
	-211.6727	-3.099808
	-211.6349	-3.092261
	-211.4992	-3.077081
	-211.4273	-3.07145
	-211.2976	-3.073974
	-211.2233	-3.061393
	-211.138	-3.056664
	-211.017	-3.046638
	-210.9161	-3.030006
	-210.7754	-3.021919
	-210.6871	-3.016928
	-210.6085	-2.99915
	-210.4892	-2.992043
	-210.412	-2.982278
	-210.2986	-2.977612
	-210.1736	-2.95663
	-210.1256	-2.938838
	-210.0135	-2.927967
	-209.8633	-2.923512
	-209.7599	-2.90262

-215.205	-3.400343
	-215.1423	-3.381381
	-215.0486	-3.359546
	-214.9225	-3.347283
	-214.8276	-3.333317
	-214.709	-3.322278
	-214.6147	-3.316096
	-214.499	-3.309196
	-214.4502	-3.301855
	-214.3092	-3.308333
	-214.2242	-3.297705
	-214.1233	-3.290685
	-214.0159	-3.280941
	-213.9048	-3.282038
	-213.8325	-3.274683
	-213.7369	-3.267912
	-213.6169	-3.258654
	-213.5368	-3.254905
	-213.4059	-3.243159
	-213.3263	-3.246892
	-213.2066	-3.230417
	-213.1547	-3.218018
	-212.9873	-3.214314
	-212.9013	-3.207526
	-212.8226	-3.199476
	-212.6642	-3.193145
	-212.6261	-3.190289
	-212.5036	-3.172227
	-212.4528	-3.166186
	-212.3088	-3.168702
	-212.2169	-3.156909
	-212.1378	-3.151338
	-212.0116	-3.142807
	-211.8837	-3.123249
	-211.7842	-3.119873
	-211.6915	-3.108746
	-211.609	-3.091524
	-211.486	-3.084412
	-211.4138	-3.074545
	-211.289	-3.069767
	-211.188	-3.052518
	-211.1105	-3.032918
	-211.0097	-3.020664
	-210.8753	-3.016976
	-210.7518	-2.994795

-216.2074	-3.505569
	-216.1623	-3.485344
	-216.0276	-3.458136
	-215.9238	-3.449487
	-215.8266	-3.435526
	-215.7292	-3.419491
	-215.6375	-3.41645
	-215.5131	-3.408636
	-215.4649	-3.402257
	-215.3055	-3.404933
	-215.2267	-3.392373
	-215.136	-3.38696
	-215.0341	-3.380194
	-214.9306	-3.382206
	-214.8411	-3.376131
	-214.728	-3.367552
	-214.6334	-3.356405
	-214.5467	-3.352405
	-214.408	-3.341995
	-214.3323	-3.349912
	-214.2216	-3.33418
	-214.1526	-3.318615
	-214.0094	-3.314861
	-213.9183	-3.306757
	-213.8346	-3.300227
	-213.6955	-3.290105
	-213.6339	-3.291062
	-213.5108	-3.273645
	-213.4604	-3.267284
	-213.3015	-3.26845
	-213.2265	-3.255313
	-213.1443	-3.247145
	-213.0168	-3.241649
	-212.8922	-3.219455
	-212.8142	-3.218768
	-212.6969	-3.202523
	-212.6118	-3.187059
	-212.4651	-3.178837
	-212.4124	-3.169366
	-212.287	-3.165562
	-212.184	-3.147162
	-212.1141	-3.129866
	-212.0085	-3.116726
	-211.8807	-3.109371
	-211.7657	-3.087868

-217.1913	-3.608931
	-217.1563	-3.58417
	-217.0219	-3.557786
	-216.9242	-3.550159
	-216.8231	-3.537528
	-216.7235	-3.518459
	-216.6447	-3.518368
	-216.5182	-3.507493
	-216.4834	-3.505213
	-216.3186	-3.508005
	-216.224	-3.491525
	-216.1221	-3.486773
	-216.0317	-3.482961
	-215.9512	-3.482825
	-215.8248	-3.478023
	-215.7114	-3.467931
	-215.6512	-3.455891
	-215.5325	-3.450352
	-215.3963	-3.441295
	-215.3449	-3.450951
	-215.2328	-3.434496
	-215.1486	-3.41878
	-215.0114	-3.417446
	-214.9146	-3.407433
	-214.8447	-3.401359
	-214.7148	-3.387568
	-214.6495	-3.392516
	-214.5206	-3.377183
	-214.4678	-3.37179
	-214.2944	-3.372985
	-214.2479	-3.356592
	-214.1536	-3.347928
	-214.0244	-3.340824
	-213.8877	-3.321178
	-213.8405	-3.321017
	-213.7245	-3.299927
	-213.6269	-3.287247
	-213.465	-3.276452
	-213.3981	-3.269879
	-213.3131	-3.264701
	-213.2263	-3.241688
	-213.1233	-3.229533
	-213.0278	-3.215791
	-212.8916	-3.203888
	-212.7813	-3.183971

-218.1824	-3.708681
	-218.1246	-3.680097
	-217.983	-3.656914
	-217.9134	-3.647839
	-217.8078	-3.635373
	-217.721	-3.618702
	-217.6277	-3.617928
	-217.519	-3.606157
	-217.4813	-3.60661
	-217.3238	-3.610706
	-217.2283	-3.590625
	-217.1437	-3.586152
	-217.0364	-3.584933
	-216.9548	-3.580852
	-216.8237	-3.580825
	-216.7307	-3.568878
	-216.6505	-3.558148
	-216.5288	-3.550173
	-216.4009	-3.544264
	-216.3606	-3.554904
	-216.2384	-3.539386
	-216.1436	-3.52312
	-216.0189	-3.522232
	-215.9348	-3.508805
	-215.8417	-3.502388
	-215.7055	-3.489526
	-215.6344	-3.492793
	-215.5284	-3.479853
	-215.4768	-3.473154
	-215.2902	-3.474141
	-215.2446	-3.457479
	-215.1299	-3.447648
	-215.0318	-3.437731
	-214.885	-3.424087
	-214.8341	-3.421488
	-214.7259	-3.399385
	-214.636	-3.388991
	-214.4832	-3.379169
	-214.4182	-3.373665
	-214.3433	-3.366399
	-214.2528	-3.341487
	-214.1309	-3.332576
	-214.0341	-3.317738
	-213.9082	-3.301687
	-213.8029	-3.286442

-219.1686	-3.817049
	-219.1225	-3.787426
	-218.9767	-3.767866
	-218.9118	-3.751854
	-218.8048	-3.737586
	-218.7278	-3.725098
	-218.6235	-3.722976
	-218.5107	-3.705608
	-218.4505	-3.708387
	-218.319	-3.707587
	-218.2389	-3.689407
	-218.1327	-3.686281
	-218.0248	-3.681845
	-217.9408	-3.677305
	-217.8203	-3.678981
	-217.6913	-3.669309
	-217.6524	-3.659766
	-217.5046	-3.650826
	-217.4068	-3.644567
	-217.343	-3.655092
	-217.2294	-3.639977
	-217.1435	-3.628299
	-217.0329	-3.623252
	-216.9369	-3.613204
	-216.8331	-3.604268
	-216.718	-3.595053
	-216.6391	-3.591339
	-216.5222	-3.586042
	-216.4672	-3.577219
	-216.2804	-3.580118
	-216.234	-3.560877
	-216.1561	-3.548789
	-216.0308	-3.539515
	-215.9039	-3.530553
	-215.8318	-3.52071
	-215.7264	-3.503335
	-215.6292	-3.492316
	-215.5059	-3.482327
	-215.4322	-3.476897
	-215.3698	-3.465048
	-215.2551	-3.439202
	-215.1363	-3.433712
	-215.0536	-3.418802
	-214.9174	-3.399835
	-214.8197	-3.388304

-220.1847	-3.926078
	-220.1114	-3.895951
	-219.99	-3.880189
	-219.93	-3.859755
	-219.845	-3.844067
	-219.7343	-3.838378
	-219.6086	-3.832826
	-219.5004	-3.813585
	-219.4418	-3.818349
	-219.3044	-3.816977
	-219.2683	-3.802528
	-219.1189	-3.799071
	-218.9971	-3.789544
	-218.9352	-3.782942
	-218.8072	-3.782903
	-218.7201	-3.77382
	-218.6412	-3.765137
	-218.5003	-3.756329
	-218.4052	-3.746145
	-218.2998	-3.750917
	-218.1985	-3.735073
	-218.1289	-3.730126
	-218.0035	-3.722639
	-217.9227	-3.714282
	-217.8183	-3.703336
	-217.7269	-3.696762
	-217.6299	-3.690433
	-217.5225	-3.68886
	-217.4477	-3.677554
	-217.2847	-3.682391
	-217.2288	-3.661152
	-217.1435	-3.650209
	-217.031	-3.640103
	-216.9197	-3.635449
	-216.8127	-3.62127
	-216.7431	-3.610792
	-216.6439	-3.599013
	-216.5215	-3.58642
	-216.4379	-3.581977
	-216.3597	-3.566866
	-216.2779	-3.541239
	-216.1427	-3.536571
	-216.051	-3.523177
	-215.922	-3.50141
	-215.829	-3.491915

-221.1815	-4.036957
	-221.0985	-4.006906
	-220.9846	-3.991681
	-220.942	-3.968432
	-220.8307	-3.952895
	-220.7489	-3.950694
	-220.6216	-3.942735
	-220.5033	-3.925255
	-220.434	-3.925975
	-220.3012	-3.925461
	-220.2752	-3.914921
	-220.1324	-3.911538
	-220.0053	-3.898328
	-219.9235	-3.892946
	-219.8392	-3.89128
	-219.7383	-3.883144
	-219.622	-3.877121
	-219.5209	-3.870504
	-219.4193	-3.860745
	-219.2991	-3.861547
	-219.1817	-3.84472
	-219.1413	-3.842831
	-218.9969	-3.831424
	-218.9223	-3.821396
	-218.8169	-3.80908
	-218.7342	-3.805146
	-218.6168	-3.792951
	-218.5156	-3.789472
	-218.4305	-3.776467
	-218.2845	-3.779432
	-218.2106	-3.76172
	-218.1233	-3.751315
	-218.0233	-3.739212
	-217.9037	-3.737709
	-217.8005	-3.719987
	-217.7145	-3.71388
	-217.6242	-3.7016
	-217.5356	-3.689374
	-217.4427	-3.683524
	-217.343	-3.668304
	-217.2516	-3.64562
	-217.1281	-3.636705
	-217.0324	-3.625033
	-216.909	-3.60549
	-216.841	-3.59583

-222.18	-4.154457
	-222.1137	-4.126881
	-222.0284	-4.110669
	-221.9568	-4.084172
	-221.8539	-4.068332
	-221.7288	-4.067712
	-221.6331	-4.05652
	-221.531	-4.0415
	-221.4229	-4.036796
	-221.3105	-4.039286
	-221.286	-4.028873
	-221.1376	-4.024827
	-221.0021	-4.008669
	-220.918	-4.005926
	-220.8359	-4.002361
	-220.7229	-3.994338
	-220.6452	-3.990287
	-220.5174	-3.984455
	-220.4317	-3.974463
	-220.2876	-3.971891
	-220.1921	-3.954664
	-220.1382	-3.955626
	-219.9936	-3.941351
	-219.908	-3.930513
	-219.8158	-3.921367
	-219.7532	-3.918299
	-219.62	-3.901517
	-219.5222	-3.898258
	-219.437	-3.886864
	-219.2902	-3.888934
	-219.2072	-3.87319
	-219.1293	-3.86209
	-219.0013	-3.850796
	-218.9066	-3.847021
	-218.8038	-3.825436
	-218.7171	-3.821249
	-218.6206	-3.808762
	-218.5361	-3.793664
	-218.408	-3.785605
	-218.3224	-3.768508
	-218.2267	-3.747326
	-218.1007	-3.734419
	-218.0117	-3.722085
	-217.9125	-3.708489
	-217.8275	-3.696867

-223.2006	-4.268084
	-223.1174	-4.242959
	-223.0426	-4.221226
	-222.9693	-4.199021
	-222.8628	-4.182891
	-222.7363	-4.183278
	-222.6418	-4.169443
	-222.5318	-4.16051
	-222.4558	-4.152263
	-222.3433	-4.163329
	-222.2829	-4.14989
	-222.1811	-4.144579
	-222.025	-4.12831
	-221.9326	-4.127024
	-221.857	-4.11807
	-221.7489	-4.107402
	-221.6403	-4.107178
	-221.5476	-4.100466
	-221.4451	-4.090919
	-221.3005	-4.084081
	-221.2087	-4.066102
	-221.1368	-4.067766
	-220.9833	-4.0527
	-220.9126	-4.03974
	-220.8148	-4.038074
	-220.766	-4.030613
	-220.6088	-4.01481
	-220.5248	-4.007918
	-220.4302	-3.998345
	-220.3027	-3.998297
	-220.222	-3.985353
	-220.114	-3.975465
	-220.0048	-3.965873
	-219.9096	-3.957287
	-219.8062	-3.938112
	-219.7219	-3.934821
	-219.6445	-3.921077
	-219.525	-3.904998
	-219.3829	-3.897152
	-219.2917	-3.88316
	-219.2322	-3.860934
	-219.0999	-3.842593
	-219.0023	-3.829221
	-218.9189	-3.819061
	-218.8105	-3.802832

-224.2054	-4.384618
	-224.1203	-4.357917
	-224.0546	-4.33005
	-223.9652	-4.314158
	-223.8194	-4.297903
	-223.7129	-4.291492
	-223.6483	-4.277381
	-223.5324	-4.27484
	-223.4568	-4.26352
	-223.3633	-4.277606
	-223.2633	-4.263103
	-223.1834	-4.254614
	-223.054	-4.244445
	-222.9547	-4.244011
	-222.8807	-4.235016
	-222.7475	-4.223936
	-222.6359	-4.222968
	-222.5623	-4.21623
	-222.4722	-4.212059
	-222.3435	-4.206229
	-222.2215	-4.186917
	-222.169	-4.183191
	-222.002	-4.171316
	-221.9319	-4.156699
	-221.8333	-4.157436
	-221.7397	-4.14601
	-221.6248	-4.133392
	-221.5388	-4.120379
	-221.4359	-4.112764
	-221.3055	-4.110034
	-221.2324	-4.099522
	-221.1261	-4.090593
	-221.0055	-4.081317
	-220.8993	-4.066792
	-220.8048	-4.052979
	-220.703	-4.045369
	-220.6522	-4.031353
	-220.5231	-4.01693
	-220.4004	-4.008014
	-220.3064	-3.997937
	-220.219	-3.974734
	-220.0817	-3.952483
