Funcionalizado APTES 1mM	Funcionalizado APTES 1mM
mv	uA
Primeros 45	Primeros 45
177.2753	-0.2922114
176.2863	-0.2916552
175.3017	-0.2915319
174.2661	-0.2913377
173.2583	-0.2899212
172.2625	-0.2882697
171.2514	-0.2875602
170.2628	-0.2872289
169.2532	-0.2873385
168.2433	-0.2859288
167.2483	-0.2854648
166.2586	-0.2835225
165.2825	-0.2817703
164.2826	-0.2824049
163.2977	-0.281446
162.279	-0.2814958
161.2649	-0.2814071
160.2612	-0.2807755
159.2538	-0.2798675
158.2759	-0.2792413
157.3017	-0.2779396
156.2986	-0.275989
155.3036	-0.2748474
154.3067	-0.273854
153.3036	-0.2738704
152.3421	-0.2736358
151.3263	-0.2743627
150.3139	-0.2745695
149.2935	-0.273876
148.2772	-0.2743161
147.2787	-0.273329
146.2684	-0.2718588
145.2762	-0.2713043
144.268	-0.2701549
143.2767	-0.2690523
142.2921	-0.2686077
141.2924	-0.268135
140.289	-0.2674901
139.282	-0.2665058
138.2642	-0.2657384
137.2431	-0.2645519
136.2447	-0.2631637
135.2589	-0.2632813
134.2552	-0.2631454
133.2878	-0.2627479
132.2816	-0.2633168
131.2759	-0.262981
130.2683	-0.2628025
129.2485	-0.2632126
128.2432	-0.2622527
127.2453	-0.2613828
126.2597	-0.2606713
125.2727	-0.2596314
124.2774	-0.2591473
123.2904	-0.2586082
122.3025	-0.2576123
121.2941	-0.25716
120.304	-0.2558444
119.2813	-0.2548318
118.2746	-0.2540982
117.2851	-0.2528411
116.2723	-0.2530397
115.2809	-0.2530504
114.2852	-0.2530283
113.2681	-0.2538696
112.2968	-0.2537898
111.2971	-0.2536838
110.305	-0.2539515
109.3054	-0.2534019
108.2774	-0.2530143
107.2679	-0.2524839
106.2492	-0.2514666
105.2484	-0.2509376
104.2767	-0.2496136
103.2979	-0.2490768
102.3156	-0.2485361
101.3552	-0.2473649
100.3466	-0.2476438
99.32662	-0.2472822
98.3213	-0.2470151
97.27047	-0.247538
96.24068	-0.2471703
95.26193	-0.2470141
94.25347	-0.2465561
93.27597	-0.2459711
92.28862	-0.2458438
91.2709	-0.2453759
90.27589	-0.2454787
89.28197	-0.2452105
88.2768	-0.2446417
87.2756	-0.244695
86.26068	-0.2441241
85.25597	-0.2430492
84.25507	-0.242884
83.25528	-0.2417839
82.27692	-0.2407731
81.26378	-0.241437
80.26791	-0.2407436
79.25907	-0.2407344
78.25784	-0.240957
77.27193	-0.2401622
76.29326	-0.239828
75.31712	-0.2393967
74.31589	-0.2393185
73.30735	-0.2391331
72.29206	-0.2387633
71.2944	-0.2388369
70.27182	-0.2385649
69.28294	-0.2380956
68.27821	-0.2384885
67.26457	-0.2377002
66.26511	-0.2364498
65.26337	-0.2360675
64.27817	-0.2349195
63.28086	-0.2350063
62.30034	-0.2355279
61.31061	-0.2359432
60.29739	-0.2364606
59.30459	-0.2364048
58.28545	-0.2362822
57.26652	-0.2359152
56.28033	-0.2346863
55.29143	-0.2339757
54.30278	-0.2333939
53.31629	-0.2321756
52.32179	-0.2324619
51.30509	-0.2323833
50.32204	-0.2318652
49.34092	-0.2326601
48.31838	-0.2322587
47.32018	-0.2313954
46.32433	-0.2309153
45.29344	-0.2298959
44.29282	-0.2298464
43.28268	-0.2302275
42.26919	-0.2306983
41.28102	-0.2311839
40.28897	-0.2310902
39.29783	-0.2312741
38.29696	-0.2312356
37.30481	-0.2304387
36.30917	-0.2305852
35.28558	-0.2289177
34.29124	-0.2268285
33.27642	-0.2271391
32.27355	-0.225742
31.30088	-0.2270425
30.29562	-0.2285183
29.31529	-0.2278578
28.32329	-0.2279756
27.31612	-0.2269102
26.3247	-0.2259756
25.30658	-0.2256111
24.31266	-0.2255743
23.3003	-0.226071
22.30186	-0.2269734
21.30909	-0.2269373
20.31968	-0.2266163
19.329	-0.2259058
18.34203	-0.2246753
17.32483	-0.2247751
16.30565	-0.2245232
15.32207	-0.2236823
14.32701	-0.2233797
13.34982	-0.2223116
12.36682	-0.2216781
11.37199	-0.2217982
10.3518	-0.2218897
9.334619	-0.2213467
8.33397	-0.2213256
7.332126	-0.2217055
6.33427	-0.2214028
5.368619	-0.2215831
4.365079	-0.2220963
3.360293	-0.2216064
2.372358	-0.2215191
1.376296	-0.221539
0.3915681	-0.2207933
-0.6217429	-0.219593
-1.583073	-0.2177089
-2.552596	-0.2170666
-3.553493	-0.2170016
-4.483747	-0.2171927
-5.501363	-0.2183481
-6.513162	-0.218547
-7.498654	-0.217875
-8.521553	-0.2182302
-9.511483	-0.2181684
-10.52506	-0.2175764
-11.51913	-0.2174324
-12.53071	-0.2166771
-13.53581	-0.215973
-14.52553	-0.2161702
-15.55203	-0.2162672
-16.541	-0.2161583
-17.53681	-0.2164126
-18.53767	-0.2156248
-19.52699	-0.2155768
-20.53314	-0.2154876
-21.54325	-0.2153638
-22.56813	-0.2160399
-23.55203	-0.2158554
-24.55501	-0.2157146
-25.54121	-0.2153998
-26.50562	-0.2144482
-27.51569	-0.2145186
-28.50975	-0.2142693
-29.53455	-0.21404
-30.56034	-0.2142462
-31.55328	-0.2133202
-32.55009	-0.2131636
-33.53822	-0.2131801
-34.51997	-0.2126021
-35.54761	-0.2124031
-36.53887	-0.211803
-37.53573	-0.2106559
-38.52961	-0.2104815
-39.51423	-0.2103109
-40.52019	-0.2102609
-41.53702	-0.2107665
-42.54814	-0.2102481
-43.55077	-0.2099892
-44.5526	-0.2089834
-45.52494	-0.208268
-46.52935	-0.208506
-47.53224	-0.2083333
-48.53762	-0.208929
-49.56115	-0.2091221
-50.54879	-0.2086956
-51.52806	-0.2082527
-52.51296	-0.2080895
-53.50937	-0.2079651
-54.52175	-0.2079032
-55.53215	-0.2071221
-56.53812	-0.2067119
-57.54502	-0.2056696
-58.53156	-0.204391
-59.53182	-0.2049314
-60.55929	-0.2045434
-61.53011	-0.2045069
-62.54683	-0.2047209
-63.55052	-0.2032127
-64.52785	-0.2021631
-65.54429	-0.2022846
-66.53855	-0.2025505
-67.54168	-0.2032943
-68.54871	-0.2039729
-69.55592	-0.2038683
-70.56233	-0.2037522
-71.56655	-0.203451
-72.56516	-0.2032517
-73.5704	-0.2028387
-74.58116	-0.2017641
-75.57304	-0.2011427
-76.56738	-0.2001667
-77.54584	-0.1990284
-78.53336	-0.1988687
-79.52632	-0.1986928
-80.53741	-0.1984904
-81.55366	-0.1981151
