VvsRef	A	VvsRef1	A1	VvsRef2	A2	VvsRef3	A3	VvsRef4	A4	VvsRef5	A5	VvsRef6	A6	VvsRef7	A7	VvsRef8	A8	VvsRef9	A9
Ru_1mM_F127_100.DTA-Ciclo-1.txt	Ru_1mM_F127_100.DTA-Ciclo-1.txt	Ru_1mM_F127_200.DTA-Ciclo-1.txt	Ru_1mM_F127_200.DTA-Ciclo-1.txt	Ru_1mM_F127_500.DTA-Ciclo-1.txt	Ru_1mM_F127_500.DTA-Ciclo-1.txt	Ru_1mM_F127_1000.DTA-Ciclo-1.txt	Ru_1mM_F127_1000.DTA-Ciclo-1.txt	Ru_1mM_F127_2000.DTA-Ciclo-1.txt	Ru_1mM_F127_2000.DTA-Ciclo-1.txt	Ru_1mM_F127_5000.DTA-Ciclo-1.txt	Ru_1mM_F127_5000.DTA-Ciclo-1.txt	Ru_1mM_F127_10000.DTA-Ciclo-1.txt	Ru_1mM_F127_10000.DTA-Ciclo-1.txt	Ru_1mM_F127_20000.DTA-Ciclo-1.txt	Ru_1mM_F127_20000.DTA-Ciclo-1.txt	Ru_1mM_F127_50000.DTA-Ciclo-1.txt	Ru_1mM_F127_50000.DTA-Ciclo-1.txt	Ru_1mM_F127_100000.DTA-Ciclo-1.txt	Ru_1mM_F127_100000.DTA-Ciclo-1.txt
-0.0798303	1.98086e-06	-0.0798236	3.40896e-06	-0.0798382	6.9535e-06	-0.0798236	1.28018e-05	-0.0797611	2.57869e-05	-0.0797814	6.96182e-05	-0.0797414	0.000131574	-0.0796412	0.000195654	-0.0863294	0.000245892	-0.101849	0.000265918
-0.0778145	1.98114e-06	-0.0777961	3.40307e-06	-0.0778128	6.96572e-06	-0.0777961	1.27896e-05	-0.0777669	2.54456e-05	-0.0777388	6.87656e-05	-0.0778389	0.000131707	-0.0779391	0.000196318	-0.0816235	0.000239217	-0.0788199	0.000265918
-0.0758098	1.98124e-06	-0.0758119	3.40559e-06	-0.0758123	7.07962e-06	-0.0757852	1.28019e-05	-0.075706	2.52597e-05	-0.0758364	6.81395e-05	-0.0759366	0.000130258	-0.0760367	0.000197647	-0.0676058	0.000219192	-0.0840265	0.000275931
-0.0738223	1.98092e-06	-0.0738111	3.40104e-06	-0.0738057	7.15934e-06	-0.0738036	1.28047e-05	-0.0737535	2.5082e-05	-0.0737738	6.74335e-05	-0.0738339	0.000130442	-0.073934	0.00019798	-0.071711	0.000272593	-0.0708099	0.000265918
-0.0718169	1.98338e-06	-0.0718127	3.40637e-06	-0.071799	7.05232e-06	-0.0718094	1.27461e-05	-0.0717426	2.48795e-05	-0.0717112	6.65877e-05	-0.0718815	0.000129409	-0.071531	0.000199309	-0.0815234	0.000252568	-0.0731128	0.000269255
-0.0698161	1.985e-06	-0.0698044	3.40285e-06	-0.0698111	6.92072e-06	-0.0697902	1.27119e-05	-0.0697318	2.47601e-05	-0.069949	6.62879e-05	-0.0696787	0.000129309	-0.0698289	0.000199973	-0.0730126	0.000242555	-0.079621	0.00026258
-0.0678106	1.98552e-06	-0.067791	3.41107e-06	-0.0678065	6.93211e-06	-0.0677752	1.26589e-05	-0.0677543	2.45159e-05	-0.0678664	6.52556e-05	-0.0679265	0.000128627	-0.0680266	0.000199973	-0.0649024	0.000225867	-0.0662041	0.000265918
-0.0658156	1.98871e-06	-0.0658069	3.40479e-06	-0.0658018	7.05274e-06	-0.0657893	1.25778e-05	-0.0657601	2.44771e-05	-0.065924	6.49225e-05	-0.0658238	0.000127894	-0.0658238	0.000199641	-0.0702091	0.000275931	-0.0385693	0.000285943
-0.0638002	1.99137e-06	-0.063796	3.41301e-06	-0.063816	7.13851e-06	-0.0637951	1.2505e-05	-0.0637409	2.43466e-05	-0.0639014	6.43098e-05	-0.0639715	0.000127428	-0.0634208	0.000200637	-0.0625995	0.000252568	-0.0604969	0.000292618
-0.0618035	1.99388e-06	-0.0618118	3.40865e-06	-0.0618114	7.0392e-06	-0.0617968	1.25098e-05	-0.0617217	2.42994e-05	-0.0618188	6.36704e-05	-0.0620191	0.000126529	-0.0616186	0.00020097	-0.0594956	0.000255905	-0.0774182	0.000279268
-0.059801	1.99845e-06	-0.0598076	3.42282e-06	-0.0598068	6.91752e-06	-0.0597859	1.24996e-05	-0.0597442	2.4083e-05	-0.0598163	6.32108e-05	-0.0600165	0.000125579	-0.0594158	0.000200637	-0.0742142	0.00024923	-0.0660038	0.000275931
-0.057818	2.00131e-06	-0.0578135	3.41701e-06	-0.0578022	6.93134e-06	-0.0577792	1.2519e-05	-0.05775	2.41218e-05	-0.0579339	6.25314e-05	-0.0578138	0.000124897	-0.058014	0.000200637	-0.0389698	0.000269255	-0.0451776	0.000285943
-0.0558038	2.0066e-06	-0.0558243	3.43251e-06	-0.0557955	7.05836e-06	-0.0557851	1.25579e-05	-0.0557976	2.40025e-05	-0.0558313	6.21451e-05	-0.0557612	0.000124098	-0.055611	0.000202299	-0.0679062	0.00026258	-0.0579938	0.000289281
-0.0538293	2.01139e-06	-0.0538134	3.42826e-06	-0.0538305	7.15323e-06	-0.0538034	1.26018e-05	-0.05377	2.39054e-05	-0.0539689	6.16989e-05	-0.0538087	0.000123731	-0.0542092	0.000201966	-0.0626997	0.00026258	-0.0544893	0.000299294
-0.0517905	2.01598e-06	-0.0517892	3.44754e-06	-0.0517863	7.06281e-06	-0.0517842	1.25723e-05	-0.0517175	2.38693e-05	-0.0518463	6.11794e-05	-0.0517061	0.000122882	-0.0521066	0.000202631	-0.0511852	0.000269255	-0.0577935	0.000295956
-0.0497921	2.02096e-06	-0.0497867	3.43885e-06	-0.0497859	6.94245e-06	-0.049765	1.25639e-05	-0.0497066	2.37472e-05	-0.0498838	6.05866e-05	-0.0499038	0.000122033	-0.0496034	0.000201966	-0.0585945	0.000255905	-0.053388	0.000295956
-0.0477904	2.0281e-06	-0.0477875	3.46043e-06	-0.047775	6.95614e-06	-0.0477708	1.25301e-05	-0.0477374	2.37666e-05	-0.0479013	6.01869e-05	-0.0479514	0.000121367	-0.0479013	0.000202963	-0.0300586	0.000279268	-0.0464793	0.000305969
-0.0458075	2.03407e-06	-0.0457967	3.45565e-06	-0.045785	7.08795e-06	-0.0457808	1.24862e-05	-0.0457182	2.36084e-05	-0.0459188	5.98073e-05	-0.0458487	0.000120484	-0.0459989	0.000202631	-0.0645019	0.000272593	-0.0531877	0.000309306
-0.0438142	2.04032e-06	-0.0437875	3.47696e-06	-0.0438033	7.18928e-06	-0.0437992	1.24376e-05	-0.0437324	2.35418e-05	-0.0437961	5.93144e-05	-0.0437961	0.000119735	-0.0437961	0.000203295	-0.0471801	0.000265918	-0.0537885	0.000305969
-0.0417996	2.04706e-06	-0.0417891	3.47496e-06	-0.0417925	7.10601e-06	-0.04178	1.2464e-05	-0.0417299	2.34169e-05	-0.0417936	5.9028e-05	-0.0417936	0.000118819	-0.042094	0.000202631	-0.0380687	0.000269255	-0.0371676	0.000299294
-0.0398075	2.05489e-06	-0.03981	3.49607e-06	-0.0398233	6.98628e-06	-0.0398066	1.24729e-05	-0.039719	2.34225e-05	-0.0397711	5.83886e-05	-0.0398912	0.000118386	-0.0397911	0.000202631	-0.0460788	0.000279268	-0.0356657	0.000315981
-0.0377895	2.06304e-06	-0.0377933	3.49282e-06	-0.0377958	7.01044e-06	-0.0377791	1.25158e-05	-0.0376998	2.32837e-05	-0.0376684	5.81688e-05	-0.0377385	0.000117787	-0.0377886	0.000201966	-0.0481814	0.00026258	-0.0485819	0.000322657
-0.0357941	2.0714e-06	-0.0357958	3.51841e-06	-0.035787	7.14455e-06	-0.0357599	1.25672e-05	-0.035689	2.3256e-05	-0.0359463	5.77892e-05	-0.0358862	0.000116654	-0.0357861	0.000202963	-0.0221487	0.000265918	-0.0474805	0.000309306
-0.0338008	2.07972e-06	-0.0337974	3.51391e-06	-0.0338074	7.2497e-06	-0.0337741	1.26258e-05	-0.0337115	2.3231e-05	-0.0338837	5.77692e-05	-0.0339337	0.000116088	-0.0337835	0.000201966	-0.00933254	0.000292618	-0.0339635	0.000312644
-0.0317936	2.08895e-06	-0.0317941	3.54322e-06	-0.0317861	7.16726e-06	-0.031759	1.26257e-05	-0.0317507	2.3145e-05	-0.031741	5.75427e-05	-0.031781	0.000115356	-0.0315808	0.000202631	-0.0324616	0.000302631	-0.0322614	0.000319319
-0.0297961	2.09855e-06	-0.0297849	3.53791e-06	-0.0297899	7.05413e-06	-0.0297648	1.26372e-05	-0.0297231	2.31755e-05	-0.0295782	5.71098e-05	-0.0298786	0.000114606	-0.0296784	0.000201634	-0.0553905	0.000285943	-0.0323615	0.000325994
-0.0277999	2.10742e-06	-0.0277874	3.56766e-06	-0.027802	7.07725e-06	-0.0277957	1.26191e-05	-0.0277123	2.3034e-05	-0.0276759	5.68167e-05	-0.027826	0.00011414	-0.0276759	0.000201302	-0.0337633	0.000279268	-0.0217482	0.000325994
-0.0257915	2.11855e-06	-0.0257848	3.56419e-06	-0.0257786	7.21449e-06	-0.0257681	1.25973e-05	-0.0257097	2.3145e-05	-0.025433	5.64571e-05	-0.0257234	0.000113291	-0.0259737	0.000201302	-0.0251524	0.000275931	-0.0380687	0.000325994
-0.0237806	2.12881e-06	-0.0237698	3.59489e-06	-0.0237781	7.32651e-06	-0.0237531	1.2564e-05	-0.0237072	2.312e-05	-0.0237709	5.63905e-05	-0.023821	0.000112775	-0.0237709	0.000201966	-0.0191449	0.000285943	-0.0266543	0.000339345
-0.0217861	2.13976e-06	-0.0217898	3.58744e-06	-0.0217923	7.24928e-06	-0.0217798	1.26018e-05	-0.0216713	2.31727e-05	-0.0220288	5.60908e-05	-0.0217184	0.000112042	-0.0218686	0.000200305	-0.0255529	0.000292618	-0.0130372	0.000325994
-0.0197798	2.15132e-06	-0.0197723	3.62283e-06	-0.0197815	7.13691e-06	-0.0197815	1.26254e-05	-0.0196938	2.3095e-05	-0.0199061	5.56645e-05	-0.019866	0.000111576	-0.0197659	0.000200637	-0.0337633	0.000282606	-0.0362664	0.000325994
-0.0177881	2.16139e-06	-0.0177923	3.61594e-06	-0.0177977	7.15837e-06	-0.0177789	1.2678e-05	-0.0176997	2.32227e-05	-0.0179636	5.56978e-05	-0.0177133	0.00011106	-0.0180638	0.000199641	-0.0126367	0.000275931	-0.0188445	0.00034602
-0.0157919	2.17251e-06	-0.0157781	3.65261e-06	-0.0157868	7.30171e-06	-0.0157556	1.27497e-05	-0.0157222	2.31921e-05	-0.015881	5.51783e-05	-0.0157609	0.00011036	-0.015861	0.000199641	0.00568635	0.000295956	-0.00322486	0.000329332
-0.0138018	2.18411e-06	-0.0137998	3.64492e-06	-0.0138052	7.41617e-06	-0.0137739	1.28164e-05	-0.0137113	2.32199e-05	-0.0137984	5.49984e-05	-0.0137083	0.000109977	-0.0139586	0.000198976	-0.0080309	0.000312644	-0.0155404	0.000342682
-0.0117751	2.19566e-06	-0.0117639	3.68484e-06	-0.0117756	7.34116e-06	-0.0117505	1.28222e-05	-0.0117005	2.32671e-05	-0.0117558	5.49851e-05	-0.0116056	0.000109278	-0.0115556	0.000198976	-0.0324616	0.000312644	-0.0150397	0.00035937
-0.00978179	2.208e-06	-0.0097747	3.67809e-06	-0.00979598	7.23178e-06	-0.00975217	1.28489e-05	-0.00972297	2.32338e-05	-0.00989349	5.48719e-05	-0.0102539	0.000108679	-0.00975331	0.00019798	-0.0268546	0.000289281	-0.0234503	0.000336007
-0.00777552	2.22e-06	-0.00777385	3.71689e-06	-0.00776425	7.25345e-06	-0.00777051	1.28457e-05	-0.00768707	2.33309e-05	-0.00789097	5.46055e-05	-0.00770073	0.000108179	-0.00765067	0.000197647	-0.0105341	0.000292618	-0.0135378	0.00034602
-0.00577091	2.23244e-06	-0.00576466	3.70714e-06	-0.00577425	7.39846e-06	-0.00574713	1.28375e-05	-0.0056929	2.32421e-05	-0.0058484	5.45056e-05	-0.00589846	0.000107346	-0.00574827	0.000196651	-0.00302461	0.000299294	0.000780179	0.00034602
-0.00378592	2.24448e-06	-0.00377799	3.74792e-06	-0.00378633	7.52041e-06	-0.00376547	1.28125e-05	-0.00372376	2.3256e-05	-0.00378581	5.42258e-05	-0.00369569	0.00010758	-0.00374576	0.000197647	-0.0149396	0.000292618	-0.00392574	0.000336007
-0.00175545	2.25582e-06	-0.00176045	3.73748e-06	-0.00174835	7.44943e-06	-0.00176713	1.28506e-05	-0.00166283	2.32032e-05	-0.00180331	5.41059e-05	-0.00169317	0.000106597	-0.00174324	0.000195322	0.0122947	0.000285943	0.00498547	0.00035937
0.00025792	2.26914e-06	0.000247907	3.78298e-06	0.000262509	7.33977e-06	0.000268767	1.28801e-05	0.000331345	2.32809e-05	0.000139131	5.42924e-05	0.000409471	0.000106814	0.000259282	0.000195654	0.013396	0.000322657	0.00208182	0.000352695
0.00223499	2.28204e-06	0.00224208	3.77106e-06	0.00226294	7.36338e-06	0.00225043	1.29492e-05	0.00235055	2.31949e-05	0.00216167	5.39661e-05	0.0018613	0.000106464	0.00216167	0.000194989	-0.0225492	0.000302631	0.00538597	0.000349357
0.00423542	2.29473e-06	0.00423542	3.81498e-06	0.00424669	7.50985e-06	0.00424877	1.30088e-05	0.00430301	2.32143e-05	0.00412414	5.38861e-05	0.00441451	0.000105348	0.00426432	0.000193993	-0.000821836	0.000302631	0.00708811	0.000352695
0.00622417	2.30781e-06	0.00622376	3.80329e-06	0.00624712	7.62694e-06	0.00623878	1.30843e-05	0.00633056	2.32254e-05	0.00608661	5.38262e-05	0.0059164	0.000105815	0.00616671	0.000193993	0.00798925	0.000305969	-0.00282436	0.000362708
0.0082221	2.31981e-06	0.0082221	3.84718e-06	0.00826007	7.55541e-06	0.00822878	1.31008e-05	0.00831639	2.32171e-05	0.00814921	5.39194e-05	0.00851967	0.000104865	0.00846961	0.00019366	0.00678774	0.000285943	0.0128954	0.000362708
0.0102159	2.3325e-06	0.0102263	3.83621e-06	0.0102501	7.45152e-06	0.0102271	1.31346e-05	0.0103189	2.32643e-05	0.0101918	5.39328e-05	0.00982131	0.000105049	0.0102719	0.000192664	0.00648736	0.000322657	0.0124949	0.000356032
0.0122255	2.34575e-06	0.012238	3.88346e-06	0.012238	7.47624e-06	0.0122296	1.31254e-05	0.0123131	2.31977e-05	0.0121542	5.35464e-05	0.0121743	0.000103983	0.0124746	0.000192331	0.00638723	0.000322657	0.0122947	0.00037272
0.0142388	2.35906e-06	0.0142622	3.87118e-06	0.0142593	7.61514e-06	0.0142572	1.31278e-05	0.0143239	2.3342e-05	0.0142168	5.34332e-05	0.0141267	0.000104199	0.0140767	0.000191999	0.0141971	0.000309306	0.0217065	0.000362708
0.016223	2.37155e-06	0.0162389	3.9161e-06	0.0162451	7.74362e-06	0.0162555	1.31108e-05	0.0163432	2.33281e-05	0.0163796	5.34266e-05	0.0163796	0.00010375	0.0163796	0.000191667	0.00648736	0.000302631	0.00628711	0.000369383
0.0182393	2.38415e-06	0.018243	3.90343e-06	0.0182518	7.67611e-06	0.0182372	1.31495e-05	0.0183373	2.34447e-05	0.0182219	5.35331e-05	0.0185823	0.00010345	0.018282	0.000190338	0.0131958	0.000325994	0.0145976	0.000389408
0.0202443	2.39666e-06	0.0202481	3.95002e-06	0.0202439	7.56743e-06	0.0202522	1.31865e-05	0.0203232	2.34031e-05	0.0201243	5.33133e-05	0.0200842	0.000102951	0.0201843	0.00019067	0.00929088	0.000319319	0.0311183	0.000369383
0.0222385	2.40943e-06	0.0222506	3.93657e-06	0.0222694	7.59159e-06	0.0222506	1.32382e-05	0.0223173	2.35501e-05	0.022327	5.34665e-05	0.0219866	0.000103134	0.0221869	0.000189673	0.00618698	0.000295956	0.00798925	0.000369383
0.0242556	2.42061e-06	0.0242564	3.98286e-06	0.0242468	7.74015e-06	0.0242781	1.33104e-05	0.0243365	2.35807e-05	0.0241093	5.32933e-05	0.0237388	0.000102667	0.0241894	0.000189341	0.0131958	0.000322657	0.0218066	0.000392746
0.0262481	2.43312e-06	0.0262581	3.96822e-06	0.026241	7.85981e-06	0.0262473	1.33828e-05	0.0263057	2.36195e-05	0.0260717	5.34266e-05	0.0261919	0.000102368	0.0260918	0.000189009	0.0196039	0.000319319	0.0309181	0.000376058
0.028254	2.44561e-06	0.0282506	4.01483e-06	0.0282581	7.79529e-06	0.0282456	1.34075e-05	0.0283499	2.36861e-05	0.0282144	5.32267e-05	0.0284447	0.000102051	0.0283947	0.000188677	0.00919076	0.000299294	0.018903	0.000382733
0.0302423	2.45775e-06	0.030249	3.99958e-06	0.0302398	7.68688e-06	0.0302523	1.34455e-05	0.0303274	2.36695e-05	0.0301769	5.32267e-05	0.0304473	0.000101951	0.0300968	0.00018768	0.0331209	0.000322657	0.0328205	0.000392746
0.032249	2.46949e-06	0.0322548	4.04844e-06	0.0322507	7.70862e-06	0.0322465	1.34366e-05	0.0323049	2.38332e-05	0.0320192	5.32667e-05	0.0320493	0.000102168	0.0322996	0.00018768	0.0295163	0.000322657	0.0272134	0.000382733
0.0342427	2.48135e-06	0.034249	4.03116e-06	0.0342532	7.85057e-06	0.0342448	1.34382e-05	0.0343158	2.37222e-05	0.034202	5.33533e-05	0.0341019	0.000101735	0.0338015	0.000187016	0.0323199	0.000319319	0.0301171	0.000386071
0.0362252	2.49243e-06	0.0362357	4.07953e-06	0.036239	7.97912e-06	0.0362348	1.3416e-05	0.0363099	2.37805e-05	0.0362245	5.33533e-05	0.0360543	0.000101702	0.0364047	0.000187016	0.0377267	0.000299294	0.0317191	0.000386071
0.0382465	2.50467e-06	0.0382624	4.0635e-06	0.0382624	7.91078e-06	0.0382916	1.34675e-05	0.0383625	2.37777e-05	0.0381469	5.33666e-05	0.0381569	0.000101269	0.0385074	0.000185687	0.0354238	0.000319319	0.0430333	0.000399421
0.0402582	2.5153e-06	0.0402733	4.112e-06	0.0402628	7.80202e-06	0.0402816	1.34941e-05	0.0403567	2.38332e-05	0.0401495	5.32534e-05	0.0402596	0.000101219	0.04061	0.000186351	0.0320195	0.000319319	0.0386278	0.000396083
0.0422437	2.52665e-06	0.0422474	4.09186e-06	0.0422591	7.8205e-06	0.0422591	1.35568e-05	0.0423509	2.37583e-05	0.0422521	5.32401e-05	0.0424123	0.000101402	0.0421119	0.000184358	0.0423324	0.000325994	0.0287153	0.000379395
0.0442432	2.53781e-06	0.0442549	4.14317e-06	0.0442574	7.96419e-06	0.0442741	1.3623e-05	0.0443284	2.37944e-05	0.0441545	5.328e-05	0.0443648	0.000101052	0.0445149	0.000185354	0.0336215	0.000302631	0.0460371	0.000409434
0.0462491	2.54839e-06	0.0462508	4.12073e-06	0.0462558	8.08961e-06	0.0462474	1.36994e-05	0.0463476	2.38415e-05	0.0461971	5.332e-05	0.046167	0.000101252	0.0460168	0.00018469	0.060255	0.000325994	0.0557493	0.000389408
0.0482792	2.55917e-06	0.0482825	4.1709e-06	0.0482854	8.02385e-06	0.0482708	1.3726e-05	0.0483334	2.38471e-05	0.0482396	5.34399e-05	0.0481195	0.000100986	0.0484199	0.00018469	0.047539	0.000325994	0.0386278	0.000406096
0.0502621	2.56979e-06	0.0502858	4.15128e-06	0.0502775	7.918e-06	0.050265	1.37619e-05	0.0503776	2.39081e-05	0.0502021	5.30536e-05	0.0503222	0.000100803	0.050122	0.000183693	0.046738	0.000325994	0.0547481	0.000409434
0.0522692	2.58052e-06	0.0522867	4.19884e-06	0.0522946	7.92752e-06	0.0522717	1.37558e-05	0.0523384	2.38332e-05	0.0522246	5.32933e-05	0.0521746	0.000100736	0.0526251	0.000184358	0.0471385	0.000319319	0.0517443	0.000402758
0.0542709	2.58953e-06	0.0542642	4.17751e-06	0.0542763	8.0719e-06	0.0542992	1.37658e-05	0.0543326	2.39775e-05	0.0541471	5.32933e-05	0.0542272	0.000100569	0.0545275	0.000183029	0.0413312	0.000309306	0.0456366	0.000406096
0.0562634	2.60072e-06	0.0562734	4.22662e-06	0.0562767	8.20156e-06	0.0562559	1.37478e-05	0.0563685	2.39942e-05	0.0562297	5.31801e-05	0.0563298	0.000100653	0.0558292	0.000183029	0.0768759	0.000315981	0.0616568	0.000412771
0.0582596	2.60997e-06	0.058245	4.2027e-06	0.0582792	8.131e-06	0.0582625	1.37805e-05	0.0583293	2.40996e-05	0.0582723	5.328e-05	0.0582823	0.00010037	0.0583323	0.000183029	0.0520447	0.000329332	0.0478394	0.000402758
0.0602538	2.62088e-06	0.0602642	4.25554e-06	0.0602588	8.0269e-06	0.0602526	1.38028e-05	0.0602984	2.40635e-05	0.0602948	5.31668e-05	0.0600345	0.000100469	0.0607353	0.000182696	0.0673639	0.000325994	0.0543476	0.000416109
0.0622538	2.62937e-06	0.0622459	4.23151e-06	0.0622634	8.04058e-06	0.0622718	1.3873e-05	0.0623427	2.4219e-05	0.0620971	5.30669e-05	0.0622873	0.00010037	0.0621371	0.000182032	0.0636593	0.000332669	0.0756744	0.000409434
0.0642776	2.63896e-06	0.0642801	4.27799e-06	0.0642847	8.1801e-06	0.0642993	1.39249e-05	0.0643619	2.42745e-05	0.0640195	5.31002e-05	0.0642398	0.00010037	0.0646403	0.000182696	0.0556492	0.000329332	0.0554489	0.000416109
0.0662643	2.64825e-06	0.0662785	4.25879e-06	0.066283	8.31171e-06	0.0662935	1.39974e-05	0.066331	2.42939e-05	0.0662423	5.30136e-05	0.0661922	0.000100586	0.0662423	0.0001817	0.0606555	0.000315981	0.0564502	0.000419446
0.0682597	2.65822e-06	0.0682701	4.30821e-06	0.0682772	8.23962e-06	0.0682918	1.40292e-05	0.0683753	2.43993e-05	0.0683049	5.334e-05	0.0682448	0.00010042	0.068445	0.000182032	0.0825831	0.000329332	0.071369	0.000416109
0.0702551	2.66567e-06	0.0702618	4.28376e-06	0.070261	8.13316e-06	0.0702693	1.40662e-05	0.0703528	2.4391e-05	0.0699469	5.33999e-05	0.0702473	0.000100386	0.0700471	0.000181367	0.0614565	0.000319319	0.0681649	0.000422784
0.0722543	2.67521e-06	0.0722543	4.33388e-06	0.0722739	8.1492e-06	0.0722593	1.4058e-05	0.0723553	2.45492e-05	0.0725502	5.30269e-05	0.0720496	0.00010032	0.0725502	0.000181367	0.0740724	0.000329332	0.071369	0.000422784
0.0742464	2.68316e-06	0.0742668	4.30813e-06	0.0742785	8.28539e-06	0.074266	1.40692e-05	0.0743494	2.44632e-05	0.0738719	5.31268e-05	0.074002	0.000100303	0.0744526	0.000180371	0.0738721	0.000329332	0.0692663	0.000426122
0.0762681	2.69138e-06	0.0762735	4.35824e-06	0.0762727	8.41575e-06	0.0762769	1.40535e-05	0.0763353	2.45464e-05	0.0761347	5.33666e-05	0.0760046	0.000100686	0.076355	0.000181367	0.0660623	0.000312644	0.0791788	0.000419446
0.0782786	2.7003e-06	0.0782727	4.33207e-06	0.0782982	8.34769e-06	0.0783044	1.40963e-05	0.0783962	2.45076e-05	0.0782173	5.32068e-05	0.0780571	0.00010002	0.0781573	0.000181367	0.0821826	0.000329332	0.0691662	0.000416109
0.080264	2.70834e-06	0.0802869	4.38366e-06	0.0802798	8.24462e-06	0.0802944	1.41192e-05	0.0803653	2.4613e-05	0.0800196	5.32867e-05	0.0799595	9.997e-05	0.0800597	0.000180703	0.0905931	0.000319319	0.0851863	0.000446147
0.0822569	2.7173e-06	0.0822853	4.35941e-06	0.0822844	8.25622e-06	0.0822761	1.4182e-05	0.0823595	2.45492e-05	0.0822024	5.34798e-05	0.0822624	0.000100087	0.0824627	0.000180371	0.0802802	0.000339345	0.0882902	0.000426122
0.0842703	2.72561e-06	0.0842728	4.40702e-06	0.0842786	8.39783e-06	0.0842786	1.42487e-05	0.0843454	2.46019e-05	0.0842249	5.32467e-05	0.0843651	9.98867e-05	0.0845653	0.000181035	0.0653614	0.000312644	0.06426	0.000429459
0.086254	2.73293e-06	0.0862828	4.38591e-06	0.0862749	8.52555e-06	0.0862895	1.432e-05	0.0863395	2.4638e-05	0.0862675	5.33e-05	0.0863676	0.00010037	0.0860672	0.000179706	0.0931964	0.000332669	0.0921952	0.000439472
0.0882636	2.74165e-06	0.0882836	4.43372e-06	0.0882857	8.46408e-06	0.0882628	1.43509e-05	0.088342	2.46408e-05	0.0881699	5.33799e-05	0.08832	0.000100469	0.0884702	0.000181367	0.0959999	0.000322657	0.0927959	0.000419446
0.0902812	2.74854e-06	0.0902837	4.40741e-06	0.0902903	8.35359e-06	0.0902903	1.43937e-05	0.0903779	2.47324e-05	0.0900723	5.334e-05	0.0903226	0.000100103	0.0905729	0.000179706	0.091294	0.000325994	0.0831838	0.000439472
0.0922782	2.75791e-06	0.0922837	4.45719e-06	0.0922949	8.36866e-06	0.092297	1.44e-05	0.0923471	2.46685e-05	0.092235	5.34865e-05	0.0920247	0.00010017	0.0923751	0.000180703	0.104911	0.000302631	0.0905931	0.000439472
0.0942724	2.76587e-06	0.0942787	4.43139e-06	0.094287	8.51096e-06	0.0942787	1.44164e-05	0.0943246	2.48323e-05	0.0941374	5.34732e-05	0.0940773	0.000100003	0.093877	0.000180371	0.0796794	0.000349357	0.0921952	0.000432797
0.0962724	2.77254e-06	0.0962895	4.48089e-06	0.0962895	8.65e-06	0.0962937	1.44104e-05	0.0963605	2.48517e-05	0.0961799	5.34732e-05	0.0958796	0.000100486	0.0963802	0.000180371	0.0851863	0.000319319	0.0909937	0.000439472
0.0982733	2.78124e-06	0.098277	4.45383e-06	0.0982837	8.58103e-06	0.098267	1.44484e-05	0.0983964	2.49794e-05	0.0982225	5.32068e-05	0.0980323	0.000100453	0.0978821	0.000180371	0.0905931	0.000309306	0.0977021	0.000429459
0.100294	2.78812e-06	0.100299	4.50667e-06	0.100315	8.48207e-06	0.10032	1.44819e-05	0.100357	2.49905e-05	0.100265	5.37263e-05	0.100235	0.000100353	0.100485	0.000180371	0.0922953	0.000349357	0.102508	0.000442809
0.09829	2.60697e-06	0.0982879	4.13262e-06	0.0982858	7.64514e-06	0.0983004	1.28001e-05	0.0982462	2.15353e-05	0.0982225	4.87709e-05	0.0983827	9.46083e-05	0.0978821	0.000173726	0.0903929	0.000315981	0.0972015	0.000442809
0.0962729	2.48348e-06	0.0962912	3.94516e-06	0.0962854	7.26838e-06	0.0962895	1.18527e-05	0.096252	1.96371e-05	0.0961799	4.50677e-05	0.0963802	8.92799e-05	0.0965804	0.000167745	0.085687	0.000302631	0.0897921	0.000426122
0.0942703	2.38429e-06	0.0942745	3.73684e-06	0.0942849	6.99385e-06	0.0942829	1.11668e-05	0.0941911	1.82134e-05	0.0942175	4.259e-05	0.0939772	8.51005e-05	0.0941774	0.000162429	0.104811	0.000336007	0.0944981	0.000429459
0.0922853	2.29925e-06	0.0922878	3.621e-06	0.092297	6.58229e-06	0.0922887	1.05621e-05	0.0922303	1.71256e-05	0.0921148	4.00457e-05	0.0923251	8.15537e-05	0.092275	0.000157114	0.0771763	0.000302631	0.0916945	0.000416109
0.0902757	2.22577e-06	0.0902878	3.46543e-06	0.0902945	6.1824e-06	0.0903028	1.00597e-05	0.0902361	1.60849e-05	0.0903126	3.76213e-05	0.0902224	7.7674e-05	0.089872	0.00015213	0.0792789	0.000289281	0.0867884	0.000422784
0.0882682	2.15969e-06	0.088267	3.37734e-06	0.0882962	5.93273e-06	0.0882878	9.56867e-06	0.0882169	1.53661e-05	0.08829	3.61027e-05	0.0881198	7.50265e-05	0.08827	0.000148143	0.0892915	0.000309306	0.088891	0.000412771
0.0862648	2.10001e-06	0.0862711	3.25353e-06	0.0862749	5.84912e-06	0.0862895	9.15017e-06	0.0862144	1.44669e-05	0.0861673	3.43776e-05	0.0862675	7.14465e-05	0.0863676	0.000143492	0.0732714	0.000292618	0.0817821	0.000406096
