Tension	Intensidad	Tension	Intensidad
mV	uA	mV	uA
Au CNEA Calcinado Ciclo 0 Ru 0.1mM	Au CNEA Calcinado Ciclo 1 Ru 0.1mM	Au CNEA Calcinado Ciclo 1 Ru 0.1mM	Au CNEA Calcinado Ciclo 1 Ru 0.1mM
-535.9989	-1.332373	-535.8992	-0.651856
-535.0031	-1.325783	-534.9218	-0.643013
-533.9902	-1.313601	-533.9036	-0.634793
-532.9862	-1.30849	-532.8998	-0.629587
-531.9882	-1.302765	-531.8956	-0.625112
-531.0016	-1.293411	-530.8812	-0.621554
-530.0166	-1.287764	-529.8923	-0.616579
-528.9957	-1.278279	-528.8786	-0.611235
-527.9991	-1.27135	-527.8899	-0.606495
-526.9784	-1.265825	-526.9071	-0.602308
-525.9614	-1.258321	-525.8951	-0.59684
-524.9888	-1.253202	-524.926	-0.591846
-523.9717	-1.249085	-523.9023	-0.585853
-522.9621	-1.240833	-522.8761	-0.579317
-521.9782	-1.236853	-521.861	-0.57587
-520.9613	-1.23002	-520.8422	-0.571066
-519.9744	-1.221962	-519.8322	-0.566994
-518.9805	-1.218818	-518.8324	-0.565059
-517.9651	-1.21281	-517.8394	-0.56067
-516.9438	-1.207164	-516.8361	-0.556869
-515.9288	-1.200379	-515.8256	-0.552712
-514.9167	-1.192903	-514.8331	-0.547914
-513.9073	-1.187587	-513.8265	-0.543453
-512.9405	-1.183169	-512.8231	-0.539168
-511.9604	-1.179953	-511.8354	-0.536302
-510.9907	-1.175884	-510.8427	-0.531942
-509.9981	-1.170258	-509.8642	-0.526955
-508.9891	-1.165909	-508.8721	-0.524089
-507.9761	-1.159049	-507.8806	-0.520818
-506.955	-1.152574	-506.8874	-0.518685
-505.9723	-1.147146	-505.894	-0.519513
-504.966	-1.139983	-504.8843	-0.516664
-503.9579	-1.135252	-503.8807	-0.511601
-502.9619	-1.131221	-502.8619	-0.507069
-501.9544	-1.127908	-501.8423	-0.50161
-500.9618	-1.124771	-500.8366	-0.498135
-499.9884	-1.120998	-499.8484	-0.496625
-499.0026	-1.116271	-498.8527	-0.495647
-498.0121	-1.109534	-497.8713	-0.491672
-496.9991	-1.102517	-496.8781	-0.485926
-495.991	-1.096907	-495.8869	-0.482475
-494.9811	-1.091923	-494.8935	-0.478247
-493.9681	-1.086132	-493.8844	-0.474535
-492.9665	-1.083364	-492.8683	-0.474463
-491.9805	-1.077497	-491.8497	-0.470638
-490.9722	-1.071344	-490.8398	-0.46585
-489.9696	-1.069071	-489.8091	-0.46429
-488.9771	-1.063851	-488.8244	-0.461416
-487.9561	-1.059614	-487.8281	-0.459476
-486.962	-1.055491	-486.856	-0.457657
-485.9658	-1.049238	-485.8962	-0.453489
-484.9795	-1.043945	-484.9011	-0.446937
-483.9854	-1.038982	-483.9066	-0.441051
-482.9919	-1.034227	-482.883	-0.437207
-482.0066	-1.02976	-481.8664	-0.43428
-480.9958	-1.022903	-480.878	-0.432866
-479.994	-1.015277	-479.8634	-0.430751
-478.981	-1.008851	-478.8791	-0.427336
-477.9828	-1.001452	-477.8819	-0.421844
-476.9742	-0.99751	-476.8636	-0.417718
-475.9704	-0.995442	-475.8697	-0.413461
-474.9805	-0.990038	-474.8723	-0.408661
-473.9704	-0.986309	-473.8722	-0.404627
-472.9988	-0.980922	-472.8795	-0.398435
-472.0026	-0.97456	-471.8875	-0.392149
-471.0031	-0.969424	-470.8799	-0.386818
-469.9991	-0.963747	-469.8642	-0.382988
-468.9715	-0.956237	-468.8736	-0.380654
-467.9666	-0.947699	-467.8782	-0.377647
-466.9497	-0.940626	-466.8707	-0.372835
-465.9407	-0.933422	-465.8877	-0.367704
-464.9444	-0.927005	-464.88	-0.359889
-463.9262	-0.922939	-463.8705	-0.352953
-462.9284	-0.919098	-462.8608	-0.346762
-461.9384	-0.913085	-461.8397	-0.339064
-460.9411	-0.908878	-460.8457	-0.33425
-459.9735	-0.902585	-459.8349	-0.328806
-458.9843	-0.893559	-458.8515	-0.320679
-457.9929	-0.886589	-457.8884	-0.315514
-456.9905	-0.878743	-456.8785	-0.308708
-455.9785	-0.869593	-455.9	-0.302803
-454.9753	-0.862201	-454.9015	-0.298486
-453.9588	-0.854079	-453.8895	-0.289382
-452.9697	-0.846746	-452.8906	-0.280359
-451.9796	-0.840153	-451.8611	-0.270224
-450.9989	-0.83393	-450.8425	-0.261176
-450.0079	-0.827858	-449.8413	-0.253616
-449.0134	-0.81921	-448.8603	-0.247419
-447.9991	-0.810699	-447.897	-0.24055
-446.9865	-0.800796	-446.9233	-0.231458
-445.9851	-0.789578	-445.9332	-0.221328
-444.9746	-0.78055	-444.9158	-0.212958
-443.9857	-0.771033	-443.9064	-0.20346
-442.9874	-0.760079	-442.8835	-0.196237
-441.9808	-0.750295	-441.8958	-0.190574
-440.9902	-0.740071	-440.8989	-0.177757
-439.9899	-0.729805	-439.888	-0.166403
-438.9728	-0.721146	-438.8893	-0.155539
-437.9696	-0.711098	-437.8537	-0.142308
-436.9496	-0.700398	-436.8669	-0.132852
-435.929	-0.690326	-435.868	-0.123036
-434.9484	-0.679331	-434.8785	-0.110773
-433.9618	-0.668754	-433.8906	-0.100596
-432.9666	-0.657659	-432.8822	-0.08652
-431.9904	-0.646665	-431.9176	-0.07511
-431.005	-0.633479	-430.9365	-0.064085
-430.0153	-0.617547	-429.9438	-0.049439
-429.0385	-0.604489	-428.9353	-0.040279
-428.0404	-0.589841	-427.9179	-0.025508
-426.9959	-0.57597	-426.883	-0.007675
-425.9696	-0.564959	-425.9007	0.006128
-424.949	-0.550697	-424.9031	0.022604
-423.9259	-0.536333	-423.8952	0.039713
-422.9426	-0.524179	-422.9076	0.053511
-421.9547	-0.510577	-421.8884	0.070285
-420.9557	-0.496032	-420.894	0.08763
-419.9621	-0.480969	-419.8732	0.102608
-418.9675	-0.46463	-418.8717	0.118301
-417.9811	-0.446058	-417.8798	0.132959
-416.9698	-0.428202	-416.8698	0.149452
-415.9698	-0.410923	-415.8756	0.16601
-414.963	-0.392747	-414.8689	0.184552
-413.9326	-0.37385	-413.8603	0.20897
-412.906	-0.359056	-412.8493	0.228652
-411.9056	-0.343662	-411.8448	0.24846
-410.8909	-0.326103	-410.8481	0.268661
-409.9193	-0.312034	-409.8478	0.282664
-408.9489	-0.291923	-408.8604	0.301494
-407.9454	-0.269232	-407.8688	0.321501
-406.9469	-0.248369	-406.8831	0.340483
-405.9425	-0.225705	-405.8725	0.361122
-404.9422	-0.204136	-404.8804	0.38055
-403.9346	-0.184896	-403.882	0.402699
-402.9501	-0.165996	-402.8746	0.425576
-401.9316	-0.145943	-401.8914	0.44917
-400.9232	-0.123132	-400.8764	0.475223
-399.9115	-0.102117	-399.8907	0.495529
-398.8968	-0.080181	-398.8801	0.513381
-397.9036	-0.0543	-397.8809	0.535738
-396.925	-0.032224	-396.8901	0.556032
-395.9664	-0.006864	-395.8917	0.580541
-394.9782	0.021569	-394.9115	0.609336
-393.9717	0.044021	-393.9061	0.634757
-392.9885	0.068007	-392.927	0.65976
-391.9728	0.093844	-391.9262	0.684835
-390.9924	0.115848	-390.9147	0.708448
-390.01	0.141978	-389.9235	0.734361
-388.9752	0.168672	-388.9106	0.758531
-387.9617	0.196902	-387.9156	0.785563
-386.9339	0.224178	-386.9203	0.811631
-385.9282	0.249508	-385.9095	0.833975
-384.9532	0.274273	-384.9089	0.862049
-383.9962	0.2949	-383.9138	0.888417
-383.0236	0.318423	-382.9097	0.915309
-382.0485	0.347527	-381.9269	0.947759
-381.0411	0.375196	-380.9345	0.973418
-380.0325	0.40337	-379.9288	0.998148
-379.0392	0.433676	-378.9473	1.022392
-378.0153	0.459193	-377.9472	1.043474
-377.0383	0.490002	-376.9548	1.070634
-376.0271	0.522108	-375.963	1.101044
-375.0042	0.551615	-374.9675	1.1339
-374.0041	0.582133	-373.9468	1.169518
-372.9858	0.60944	-372.9564	1.200053
-371.9872	0.635703	-371.9543	1.227752
-370.9944	0.664755	-370.959	1.254774
-369.9983	0.693966	-369.9764	1.27893
-368.9996	0.727399	-368.9532	1.306084
-367.9938	0.757514	-367.9454	1.331814
-366.9983	0.784573	-366.9301	1.357413
-365.9846	0.815707	-365.9164	1.387688
-364.9931	0.840413	-364.9091	1.414896
-363.9836	0.869111	-363.902	1.44887
-362.9518	0.901703	-362.8881	1.486349
-361.9462	0.927795	-361.8856	1.515937
-360.9271	0.954868	-360.8991	1.546437
-359.9251	0.981584	-359.9008	1.569714
-358.9597	1.004261	-358.9072	1.585695
-357.97	1.034321	-357.9358	1.606156
-356.9675	1.06348	-356.9323	1.628334
-355.9635	1.09295	-355.9321	1.651587
-354.952	1.121945	-354.9476	1.677993
-353.963	1.144272	-353.9221	1.706576
-352.9785	1.165489	-352.9372	1.734841
-352.0044	1.186525	-351.9504	1.761681
-351.0181	1.208665	-350.958	1.789875
-350.0154	1.237793	-349.9541	1.81999
-349.014	1.264837	-348.9467	1.839794
-348.0202	1.293845	-347.9452	1.860057
-346.9833	1.322949	-346.9411	1.881667
-345.9913	1.342496	-345.9569	1.895375
-344.9975	1.36652	-344.9576	1.918303
-343.9817	1.389125	-343.9523	1.947468
-343.0084	1.406086	-342.9455	1.971369
-342.0033	1.427904	-341.9635	1.99585
-340.9884	1.445704	-340.9622	2.0187
-340.002	1.4619	-339.9772	2.035009
-339.0102	1.48257	-338.9722	2.047567
-338.0011	1.506592	-337.9633	2.063597
-337.0135	1.534182	-336.9428	2.084861
-335.9993	1.555849	-335.9206	2.099803
-334.9894	1.57298	-334.9296	2.118143
-333.9866	1.586569	-333.9299	2.141397
-332.9827	1.588135	-332.936	2.152759
-331.9971	1.595248	-331.9512	2.167402
-331.0014	1.61082	-330.946	2.186604
-330.0305	1.621736	-329.9335	2.192966
-329.0386	1.6405	-328.9686	2.198356
-328.0221	1.661188	-327.9628	2.207926
-327.0355	1.672049	-326.9804	2.212828
-326.0219	1.684466	-325.9862	2.223206
-325.0112	1.698855	-324.9526	2.241266
-324.0224	1.711016	-323.955	2.263474
-323.0088	1.71638	-322.9304	2.279549
-322.0157	1.718941	-321.9295	2.288428
-321.0107	1.721014	-320.917	2.296754
-320.0233	1.718341	-319.9045	2.292454
-319.0362	1.725895	-318.9166	2.286935
-318.0092	1.745079	-317.9151	2.294019
-317.0218	1.754248	-316.9438	2.293455
-316.0142	1.761788	-315.963	2.294249
-314.9843	1.768699	-314.9572	2.304434
-313.9962	1.760928	-313.9622	2.308087
-312.987	1.755813	-312.9489	2.3161
-311.9622	1.757839	-311.9342	2.327981
-310.9915	1.75748	-310.9096	2.333545
-309.9792	1.756753	-309.8832	2.331159
-308.9717	1.755143	-308.8932	2.320182
-307.9845	1.752096	-307.8944	2.304072
-306.952	1.746297	-306.9079	2.287998
-305.9605	1.740877	-305.9458	2.275048
-304.9784	1.741983	-304.9513	2.273592
-303.9651	1.733079	-303.9601	2.273777
-302.9838	1.719062	-302.9809	2.269556
-301.9954	1.712888	-301.9612	2.269654
-300.9899	1.69748	-300.9456	2.259911
-300.0082	1.687331	-299.9327	2.247894
-299.0179	1.688121	-298.9115	2.239211
-298.0012	1.683927	-297.918	2.220726
-296.9894	1.681033	-296.9202	2.2068
-295.9894	1.674622	-295.9561	2.196688
-294.9783	1.661841	-294.9719	2.183627
-293.9953	1.646173	-293.9719	2.176654
-293.0153	1.630149	-292.9888	2.169835
-292.0165	1.619646	-291.9603	2.158504
-291.0168	1.607321	-290.9496	2.147886
-290.0115	1.592115	-289.9655	2.132289
-289.0018	1.582934	-288.9772	2.114696
-287.9936	1.571333	-287.9836	2.096535
-286.9984	1.560887	-286.9922	2.082098
-285.9892	1.55754	-285.9706	2.075848
-284.9915	1.54288	-284.9435	2.062377
-283.9908	1.522637	-283.9499	2.044969
-282.9931	1.500113	-282.9532	2.026624
-282.0089	1.470557	-281.9623	1.998493
-281.0164	1.451368	-280.977	1.979417
-280.0271	1.439221	-279.9828	1.962733
-279.0307	1.429666	-278.9889	1.941653
-278.0525	1.422182	-278.0053	1.924221
-277.0499	1.407904	-277.0074	1.904129
-276.0453	1.390857	-276.0232	1.887953
-275.0513	1.373381	-275.0203	1.874068
-274.0393	1.354255	-274.0031	1.863525
-273.0346	1.34047	-272.9872	1.855088
-272.0357	1.320875	-271.9564	1.837136
-271.0385	1.300544	-270.943	1.815564
-270.0379	1.284037	-269.9318	1.79058
-269.0476	1.262831	-268.9495	1.755817
-268.0479	1.250651	-267.9651	1.72973
-267.0375	1.241686	-266.9797	1.711644
-266.0145	1.224457	-265.9766	1.689167
-265.0108	1.210212	-264.9751	1.675819
-264.0084	1.18933	-263.965	1.664553
-263.0024	1.163586	-262.9565	1.645506
-262.0064	1.145852	-261.9592	1.630382
-261.0015	1.12988	-260.9438	1.614634
-259.9948	1.116999	-259.9303	1.594107
-258.9844	1.104847	-258.9165	1.571301
-257.9934	1.088803	-257.9288	1.545772
-256.9921	1.072611	-256.9173	1.520512
-256.001	1.052791	-255.9383	1.494066
-255.0257	1.035775	-254.9506	1.47464
-254.0286	1.021772	-253.9349	1.464308
-253.0099	1.001559	-252.9531	1.44714
-252.0259	0.983391	-251.9482	1.430467
-251.0072	0.967578	-250.9726	1.414928
-250.0172	0.946253	-249.9882	1.387445
-249.0382	0.933881	-249.0031	1.366077
-248.0091	0.926244	-247.9961	1.349218
-247.0014	0.914024	-246.9822	1.331705
-245.9993	0.903159	-245.9903	1.318621
-244.9923	0.888555	-244.9796	1.304899
-244.021	0.869188	-243.9769	1.288757
-243.0428	0.851042	-242.969	1.269951
-242.0536	0.837553	-241.963	1.250617
-241.0586	0.826641	-240.9525	1.236344
-240.0522	0.814522	-239.9795	1.216611
-239.0563	0.802955	-238.9793	1.195949
-238.0214	0.792097	-237.9569	1.181205
-237.023	0.776551	-236.949	1.160734
-235.9904	0.764317	-235.9186	1.147459
-234.9594	0.755236	-234.9213	1.141168
-233.9758	0.737879	-233.9361	1.127802
-232.9629	0.724027	-232.962	1.115486
-232.0032	0.710166	-231.9644	1.100133
-231.045	0.693844	-230.9651	1.079401
-230.0487	0.684906	-229.9686	1.059893
-229.071	0.675446	-228.9625	1.042575
-228.0605	0.667681	-227.974	1.028157
-227.0422	0.658619	-226.9569	1.014769
-226.0528	0.647973	-225.9626	1.002276
-225.0352	0.637372	-224.953	0.993556
-224.032	0.625924	-223.9473	0.984201
-223.0394	0.616383	-222.9559	0.975067
-222.0204	0.609263	-221.952	0.969353
-221.0184	0.602438	-220.945	0.956751
-220.0209	0.59372	-219.9279	0.941499
-219.0151	0.585679	-218.942	0.92711
-218.0211	0.573298	-217.9431	0.90888
-217.0293	0.563915	-216.939	0.896682
-216.0198	0.556241	-215.9492	0.887947
-215.0228	0.54725	-214.9378	0.879901
-213.9943	0.54042	-213.9301	0.87345
-212.9857	0.531797	-212.9441	0.864295
-211.9856	0.52474	-211.927	0.854786
-210.9855	0.518544	-210.9259	0.846079
-209.9903	0.511149	-209.9115	0.835329
-208.9789	0.507394	-208.8991	0.829331
-207.9418	0.500282	-207.9065	0.821062
-206.9132	0.492772	-206.9011	0.80881
-205.9249	0.486906	-205.9016	0.800472
-204.9387	0.477118	-204.9123	0.787121
-203.9756	0.46883	-203.9195	0.777333
-202.9971	0.463379	-202.9115	0.772427
-201.9999	0.455362	-201.9292	0.76329
-201.0237	0.449404	-200.9175	0.756774
-200.0259	0.444313	-199.93	0.748275
-199.0202	0.439071	-198.9433	0.738121
-198.0073	0.436309	-197.9564	0.731859
-196.9921	0.43372	-196.9927	0.726582
-195.9839	0.431645	-195.9915	0.726082
-194.9803	0.427882	-195.0025	0.723311
-193.9902	0.4214	-193.9848	0.717128
-192.9913	0.415669	-192.967	0.709631
-191.9977	0.411041	-191.9642	0.698034
-191.0125	0.407362	-190.9372	0.689512
-190.0298	0.406572	-189.9296	0.683743
-189.0171	0.402745	-188.933	0.676606
-188.0258	0.397521	-187.9445	0.671014
-187.0258	0.393134	-186.9686	0.666705
-186.0112	0.386525	-185.9971	0.660582
-185.0265	0.384715	-184.9856	0.659641
-184.0194	0.38235	-183.951	0.657821
-183.0094	0.3782	-182.946	0.653583
-182.0147	0.375688	-181.9138	0.649344
-181.0199	0.371061	-180.9377	0.642077
-180.0376	0.368468	-179.9795	0.634036
-179.0589	0.368893	-178.9899	0.627386
-178.0814	0.366885	-178.026	0.622144
-177.0655	0.366356	-177.0161	0.619766
-176.0583	0.363431	-176.0128	0.617951
-175.049	0.358877	-175.0172	0.616862
-174.0356	0.356593	-174.0011	0.61728
-173.0419	0.353262	-172.9988	0.613648
-172.0456	0.352042	-171.9933	0.611273
-171.054	0.351841	-170.9912	0.608956
-170.0426	0.350987	-169.9837	0.603558
-169.0685	0.351355	-168.9638	0.600171
-168.0647	0.350699	-167.9725	0.59575
-167.0526	0.349366	-166.9923	0.59078
-166.0527	0.349682	-166.021	0.588287
-165.0233	0.348535	-165.0361	0.58741
-164.0248	0.346832	-164.0188	0.587747
-163.0399	0.34486	-162.9958	0.587153
-162.0672	0.342284	-161.977	0.585701
-161.0728	0.341668	-160.9718	0.583792
-160.0646	0.341059	-159.9597	0.580179
-159.0553	0.342602	-158.9611	0.580096
-158.0131	0.344805	-157.9551	0.582974
-157	0.343958	-156.9548	0.581052
-156.0126	0.342656	-155.9779	0.579818
-155.0009	0.342255	-154.9739	0.577744
-154.0209	0.341128	-153.9716	0.571383
-153.0356	0.342327	-152.9814	0.569768
-152.0296	0.344448	-151.9677	0.569018
-151.0486	0.343537	-150.9717	0.565592
-150.0471	0.342489	-149.9726	0.562655
-149.0551	0.34223	-148.994	0.56014
-148.0675	0.342957	-148.013	0.558715
-147.0526	0.344037	-147.0329	0.558829
-146.0566	0.345705	-146.0542	0.562849
-145.0479	0.347373	-145.0185	0.564273
-144.0347	0.346035	-144.0131	0.561592
-143.0363	0.345792	-142.9911	0.559128
-142.0378	0.348349	-141.9719	0.555619
-141.0425	0.34876	-140.9988	0.552016
-140.0457	0.351207	-140.0035	0.554373
-139.0271	0.354302	-139.0085	0.555388
-138.0243	0.352698	-138.0235	0.553242
-137.0112	0.352997	-137.0178	0.552334
-136.008	0.354392	-136.0169	0.552547
-135.0316	0.35401	-135.0037	0.552876
-134.0295	0.355225	-134.0061	0.554883
-133.0552	0.356332	-133.0018	0.557444
-132.0648	0.356935	-131.9958	0.555602
-131.06	0.358095	-131.0154	0.553512
-130.0629	0.360437	-130.0078	0.552475
-129.05	0.363871	-129.02	0.549595
-128.035	0.364676	-128.03	0.549053
-127.0513	0.365477	-127.0422	0.552318
-126.0484	0.36689	-126.0314	0.553446
-125.0469	0.365128	-125.0269	0.554525
-124.0555	0.365906	-124.0209	0.554353
-123.0359	0.367491	-123.019	0.552478
-122.045	0.367435	-122.0412	0.551574
-121.0519	0.370314	-121.0373	0.555544
-120.053	0.374332	-120.0386	0.55908
-119.0553	0.378173	-119.0218	0.559525
-118.0506	0.382024	-118.0042	0.559942
-117.0419	0.384389	-117.0052	0.557302
-116.056	0.385674	-115.9949	0.555618
-115.0619	0.387507	-115.0031	0.554518
-114.0673	0.387851	-114.0281	0.554172
-113.0611	0.389954	-113.0286	0.555641
-112.0453	0.391314	-112.0515	0.555684
-111.0563	0.391429	-111.0546	0.557118
-110.0512	0.394849	-110.0283	0.560196
-109.0607	0.39719	-109.0291	0.560134
-108.0532	0.400596	-107.9957	0.562028
-107.0333	0.405252	-106.9789	0.564587
-106.0103	0.407836	-105.9641	0.563747
-104.985	0.410965	-104.9512	0.563792
-103.9951	0.414359	-103.9671	0.563197
-103.003	0.416314	-102.9675	0.562159
-102.012	0.418549	-101.995	0.56223
-101.0237	0.419144	-100.9878	0.56319
-100.0108	0.419848	-99.99138	0.565622
-99.00195	0.422174	-98.98271	0.567713
-98.00859	0.423754	-97.97885	0.57023
-97.02303	0.426956	-96.98986	0.573678
-96.04131	0.430045	-95.98362	0.573747
-95.03381	0.431808	-94.99959	0.574665
-94.02848	0.435776	-93.98938	0.577449
-93.00623	0.437988	-92.97202	0.575932
-92.00118	0.442239	-91.97176	0.576261
-90.99887	0.447607	-90.96248	0.576474
-90.01615	0.450343	-89.97218	0.574752
-89.04262	0.455126	-88.99658	0.577869
-88.0391	0.456677	-87.99139	0.580721
-87.05423	0.457666	-86.99936	0.583362
-86.05099	0.460516	-85.993	0.586507
-85.0543	0.462677	-84.97983	0.586658
-84.05361	0.465475	-83.98975	0.588143
-83.04829	0.467966	-82.9903	0.591577
-82.03954	0.471008	-81.99814	0.5938
-81.03739	0.474817	-81.00163	0.597345
-80.02975	0.478761	-79.99641	0.597913
-79.03549	0.484067	-78.99789	0.59642
-78.04	0.487545	-78.01355	0.596632
-77.03854	0.489251	-77.02597	0.59581
-76.04926	0.492967	-76.03836	0.597202
-75.06049	0.495366	-75.03639	0.598931
-74.06805	0.49775	-74.03179	0.598194
-73.07716	0.502778	-73.03883	0.600649
-72.07431	0.506235	-72.04992	0.603773
-71.08103	0.507985	-71.06047	0.607748
-70.09912	0.51296	-70.0509	0.614585
-69.09065	0.519115	-69.04103	0.618169
-68.08872	0.523596	-68.01347	0.620167
-67.08267	0.529829	-66.99731	0.620169
-66.05386	0.532456	-65.99269	0.619168
-65.04427	0.534402	-65.00876	0.620161
-64.03154	0.535952	-64.00891	0.620888
-63.03131	0.53971	-63.02724	0.623382
-62.03654	0.546101	-62.02552	0.627229
-61.05515	0.548762	-60.99988	0.628597
-60.06935	0.553941	-60.00766	0.632745
-59.06418	0.558875	-58.99724	0.635959
-58.07143	0.562883	-57.99952	0.636393
-57.05102	0.569676	-56.99792	0.638896
-56.04746	0.57723	-55.98737	0.639547
-55.02405	0.581502	-54.96253	0.638743
-54.00066	0.586296	-53.94101	0.639478
-52.98757	0.590681	-52.92934	0.640574
-51.98016	0.592915	-51.9313	0.641989
-50.9977	0.59651	-50.95164	0.645693
-50.02494	0.599426	-49.97873	0.650663
-49.03593	0.60396	-48.99962	0.655935
-48.03342	0.608457	-48.00477	0.659333
-47.04093	0.613268	-47.01579	0.660795
-46.02394	0.620565	-46.01498	0.662372
-45.01499	0.624639	-45.02014	0.662102
-44.02533	0.629161	-44.05009	0.663782
-43.00523	0.635284	-43.05738	0.667706
-42.0012	0.640329	-42.05514	0.66917
-41.02948	0.647578	-41.04786	0.67172
-40.0296	0.65501	-40.01556	0.674809
-39.04668	0.659625	-38.99088	0.676768
-38.06915	0.664253	-37.99779	0.680751
-37.05305	0.667	-37.00507	0.684573
-36.04188	0.670738	-36.00193	0.688357
-35.02704	0.675042	-34.98983	0.69064
-34.01344	0.678008	-33.97916	0.693075
-33.01595	0.683336	-32.98249	0.69803
-32.03025	0.687659	-32.00289	0.700466
-31.03164	0.693383	-31.02659	0.704551
-30.02616	0.702271	-30.01674	0.709691
-29.01401	0.708696	-29.00307	0.708827
-28.01437	0.715251	-27.97773	0.710416
-27.02553	0.720895	-26.96062	0.713611
-26.02948	0.723291	-25.99229	0.713027
-25.04854	0.726836	-25.00379	0.71645
-24.05107	0.730957	-24.02892	0.719822
-23.06704	0.734799	-23.0566	0.721446
-22.0727	0.739797	-22.04102	0.725131
-21.06132	0.745069	-21.02435	0.730005
-20.08071	0.750814	-20.00598	0.735075
-19.05715	0.758154	-18.9996	0.738806
-18.04222	0.765168	-17.98471	0.742054
-17.0358	0.772446	-16.98152	0.745654
-15.99912	0.778257	-15.97908	0.7462
-14.99759	0.782407	-14.97875	0.747588
-14.01358	0.786676	-14.0013	0.750661
-13.0167	0.788439	-13.02209	0.750796
-12.01692	0.792535	-12.03437	0.753629
-11.00645	0.797748	-11.0219	0.758391
-9.996345	0.80206	-10.00015	0.761893
-8.997523	0.810014	-8.976353	0.766917
-8.005251	0.816894	-7.979328	0.771922
-7.013411	0.823256	-6.949083	0.775222
-6.005002	0.831081	-5.935074	0.778828
-4.993536	0.837324	-4.927596	0.781108
-4.00447	0.83887	-3.91028	0.778853
-3.026788	0.842542	-2.972747	0.779246
-2.057648	0.844246	-2.024029	0.779917
-1.105208	0.846418	-1.066405	0.782646
-0.121643	0.852581	-0.096849	0.790008
0.860725	0.85706	0.904979	0.795188
1.862387	0.864592	1.922145	0.801925
2.864082	0.869424	2.904746	0.805211
3.848179	0.874856	3.881847	0.808473
4.852532	0.881243	4.896238	0.811924
5.818117	0.883362	5.866807	0.812574
6.807481	0.888359	6.873205	0.816292
7.807265	0.895858	7.890604	0.818313
8.816189	0.901319	8.870197	0.820244
9.838374	0.908429	9.869416	0.824021
10.82249	0.913076	10.86927	0.826676
11.84027	0.914498	11.86448	0.830048
12.81808	0.916956	12.85521	0.835031
13.81079	0.920024	13.86264	0.838572
14.83302	0.926164	14.84705	0.843648
15.82741	0.930208	15.84115	0.84603
16.81577	0.934346	16.82566	0.85005
17.81629	0.940051	17.82488	0.853772
18.80861	0.942473	18.84112	0.853841
19.80835	0.950278	19.83133	0.859479
20.83191	0.958493	20.85168	0.863024
21.84401	0.961895	21.85192	0.864622
22.84987	0.967916	22.84773	0.872132
23.85695	0.969925	23.85431	0.875066
24.84683	0.970099	24.84434	0.875981
25.82553	0.97342	25.83143	0.878804
26.81183	0.97551	26.82101	0.882086
27.79238	0.980081	27.82495	0.885904
28.79586	0.984744	28.81656	0.88863
29.79547	0.989905	29.81024	0.893035
30.79412	0.997572	30.78651	0.894165
31.7951	1.002933	31.75906	0.895446
32.78659	1.00924	32.76566	0.899285
33.81378	1.017119	33.78796	0.902914
34.81548	1.019142	34.82718	0.90552
35.7966	1.02175	35.83937	0.91017
36.80748	1.024645	36.83864	0.914599
37.7834	1.024521	37.82613	0.916388
38.79118	1.029073	38.80707	0.919609
39.80347	1.034396	39.81574	0.92159
40.79713	1.040087	40.81647	0.925326
41.79904	1.045895	41.81448	0.931211
42.79173	1.050722	42.80675	0.934441
43.80145	1.055361	43.79698	0.937555
44.81001	1.059028	44.79562	0.940315
45.80857	1.064281	45.80955	0.941151
46.83675	1.070544	46.83654	0.945564
47.84981	1.073857	47.84879	0.948832
48.84914	1.076148	48.84443	0.950358
49.84362	1.078923	49.84185	0.952385
50.83346	1.079985	50.83349	0.952179
51.80665	1.085007	51.83419	0.95551
52.79379	1.091189	52.84723	0.960661
53.79846	1.095033	53.82162	0.966467
54.78154	1.099498	54.82174	0.973102
55.78323	1.101763	55.79952	0.976686
56.78034	1.103926	56.7947	0.977521
57.78851	1.109268	57.81632	0.979026
58.79455	1.115017	58.8084	0.98029
59.81197	1.120667	59.82372	0.982046
60.83759	1.125418	60.83733	0.984609
61.82741	1.126805	61.82882	0.986149
62.84195	1.128651	62.83237	0.9882
63.8249	1.130908	63.81418	0.990689
64.79985	1.134591	64.80574	0.995693
65.80901	1.13922	65.81069	1.002309
66.79665	1.141902	66.80692	1.005799
67.79761	1.145808	67.79613	1.00965
68.80316	1.149817	68.77134	1.011412
69.78742	1.153863	69.76186	1.009938
70.79681	1.161168	70.75218	1.012248
71.80934	1.164937	71.78688	1.015324
72.81421	1.167737	72.80848	1.018718
73.82016	1.171316	73.81483	1.023231
74.80328	1.170143	74.81458	1.028529
75.78734	1.172919	75.80721	1.031782
76.75591	1.176543	76.80652	1.033878
77.741	1.179053	77.80745	1.03766
78.72608	1.185144	78.80841	1.039222
79.73432	1.188249	79.79257	1.041758
80.73795	1.193604	80.77358	1.044822
81.7445	1.198838	81.76567	1.048393
82.75339	1.202278	82.76268	1.04941
83.74696	1.205446	83.76604	1.052
84.78323	1.209289	84.78757	1.05755
85.80137	1.209494	85.80698	1.060236
86.80553	1.211096	86.81569	1.065689
87.79663	1.215896	87.82869	1.069649
88.76539	1.215361	88.81804	1.070353
89.74908	1.221354	89.79427	1.07162
90.73852	1.224894	90.81107	1.074955
91.74496	1.230245	91.80436	1.080217
92.74335	1.233151	92.81072	1.083962
93.74651	1.23692	93.81953	1.087719
