Tension	Intensidad
mv	uA
Au	Control
267.0071	9.776312
267.9864	9.747039
268.9838	9.716438
269.9668	9.685802
270.9829	9.655261
272.0015	9.621945
273.0003	9.588923
274.0264	9.557051
275.015	9.520765
276.0163	9.486904
277.0277	9.451015
278.0056	9.413005
279.0119	9.376898
280.0173	9.34069
281.0081	9.303676
281.9915	9.267451
282.9848	9.234373
283.9903	9.195413
284.9827	9.159441
285.9911	9.119774
286.9815	9.08099
287.9574	9.043371
288.9495	9.005527
289.9702	8.971091
290.9731	8.932663
291.9966	8.89389
293.0178	8.854005
294.0063	8.812319
295.0073	8.770075
295.992	8.732074
296.9886	8.694514
297.9926	8.655056
298.9963	8.616974
299.9866	8.578627
300.9956	8.538617
301.9977	8.501907
303.0207	8.468874
304.0543	8.431151
305.0493	8.394165
306.0821	8.358545
307.0681	8.317814
308.0329	8.278822
309.0486	8.241973
310.0124	8.200504
311.0223	8.162755
312.0254	8.127748
313.0219	8.092508
314.0193	8.061211
315.0247	8.028302
316.0562	7.996201
317.0284	7.960037
318.027	7.923668
319.0114	7.889421
319.9898	7.85207
320.986	7.816369
321.9913	7.782984
322.9742	7.748205
323.971	7.715888
324.9885	7.685937
325.9868	7.653597
327.0199	7.623221
328.0209	7.589919
329.0354	7.556517
330.0499	7.526353
331.0445	7.496166
332.0421	7.46724
333.0196	7.438546
333.9921	7.405838
335.0034	7.374907
336.0097	7.344584
337.0121	7.315476
338.0207	7.287218
338.9886	7.256766
339.9873	7.229424
340.9845	7.201283
341.9796	7.17531
342.9841	7.150112
343.9872	7.124066
344.9888	7.097641
345.9797	7.070198
346.9886	7.042973
347.9601	7.014017
348.9526	6.986205
349.9846	6.959486
350.9847	6.933988
352.0078	6.910116
353.0269	6.888779
354.0198	6.868532
355.0249	6.844885
356.0368	6.822444
357.0392	6.797783
358.0204	6.769396
359.0113	6.745008
359.994	6.720702
360.9927	6.695913
361.9913	6.675044
362.9967	6.653221
364.0035	6.632006
364.993	6.611693
366.0135	6.59007
367.0305	6.569627
368.0339	6.549562
369.0358	6.529622
370.0287	6.510766
371.0016	6.488948
371.9748	6.466252
372.9821	6.445847
373.9683	6.425416
374.9719	6.407826
375.9998	6.390498
376.9949	6.371431
378.017	6.351783
379.0185	6.332167
380.0163	6.31599
381.0021	6.299314
381.9876	6.283762
382.9749	6.266437
383.9708	6.245657
384.9816	6.226335
386.0077	6.208992
387.0337	6.19155
388.0301	6.174839
389.0187	6.158331
389.9861	6.139782
390.9501	6.125034
391.9482	6.111024
392.9622	6.095191
393.9771	6.080018
395.0117	6.063766
396.0286	6.047164
397.0297	6.031583
398.0328	6.016417
399.0424	6.002525
400.0276	5.987182
401.0298	5.973848
402.0379	5.961955
403.028	5.947241
404.0493	5.935634
405.0623	5.923629
406.0594	5.908645
407.065	5.895126
408.0562	5.880147
409.038	5.863688
410.0218	5.849244
411.0143	5.835099
411.9939	5.823296
413.0002	5.81077
414.0032	5.799418
415.0097	5.788784
416.0244	5.775618
417.0237	5.765494
