Tension	Intensidad	Tension	Intensidad
mV	uA	mV	uA
Au F127 INTI Calcinado CIclo 5 RU 1mM	Au F127 INTI Calcinado CIclo 5 RU 1mM	Au Control INTI Calcinado Ru 1mM	Au Control INTI Calcinado Ru 1mM
-303.6192	-0.614526		
-304.6008	-0.623011		
-305.6069	-0.630822		
-306.603	-0.638522		
-307.5954	-0.646499		
-308.5937	-0.654516		
-309.5795	-0.66327		
-310.6088	-0.67143		
-311.6035	-0.679311		
-312.6231	-0.687589		
-313.6451	-0.695099		
-314.6219	-0.703659		
-315.6401	-0.712183		
-316.6379	-0.72035		
-317.6238	-0.730053		
-318.6434	-0.739092		
-319.6313	-0.748455		
-320.6318	-0.758053		
-321.6543	-0.767588		
-322.6567	-0.776949		
-323.6707	-0.787184		
-324.6852	-0.796216		
-325.6671	-0.804811		
-326.6485	-0.814101		
-327.6453	-0.822621		
-328.6368	-0.831839		
-329.637	-0.841763		
-330.642	-0.851429		
-331.6419	-0.861759		
-332.6205	-0.872626		
-333.6282	-0.882607		
-334.6272	-0.893463		
-335.6166	-0.903544		
-336.6238	-0.913976		
-337.6203	-0.924565		
-338.6136	-0.935172		
-339.6273	-0.946297		
-340.633	-0.95619		
-341.6421	-0.966771		
-342.6579	-0.977476		
-343.6423	-0.98858		
-344.6439	-1.000543		
-345.6233	-1.012284		
-346.6025	-1.023887		
-347.609	-1.035249		
-348.6273	-1.046554		
-349.6422	-1.058226		
-350.6498	-1.069314		
-351.6469	-1.079697		
-352.6372	-1.090901		
-353.6387	-1.102293		
-354.6328	-1.11402		
-355.6364	-1.12683		
-356.6033	-1.139205		
-357.5898	-1.151704		
-358.5966	-1.16447		
-359.5737	-1.176906		
-360.5902	-1.189855		
-361.6199	-1.203465		
-362.629	-1.216415		
-363.651	-1.230049		
-364.6568	-1.243489		
-365.6358	-1.25691		
-366.6255	-1.271002		
-367.6218	-1.284159		
-368.6179	-1.297852		
-369.6349	-1.310441		
-370.6262	-1.323025		
-371.6349	-1.336282		
-372.6265	-1.349846		
-373.5972	-1.364082		
-374.6136	-1.379061		
-375.6042	-1.393839		
-376.6112	-1.40876		
-377.6264	-1.423223		
-378.6199	-1.437641		
-379.6078	-1.452671		
-380.6044	-1.466305		
-381.5804	-1.481064		
-382.5685	-1.495443		
-383.563	-1.509909		
-384.5674	-1.525936		
-385.57	-1.541305		
-386.5728	-1.55641		
-387.566	-1.571938		
-388.5629	-1.586755		
-389.5782	-1.60197		
-390.5724	-1.618054		
-391.5962	-1.633376		
-392.5906	-1.649006		
-393.5976	-1.665206		
-394.5793	-1.681436		
-395.5564	-1.697689		
-396.5517	-1.714723		
-397.5046	-1.73195		
-398.5203	-1.749227		
-399.5279	-1.766871		
-400.537	-1.784412		
-401.5641	-1.801405		
-402.5612	-1.817712		
-403.5745	-1.834514		
-404.5498	-1.851099		
-405.5439	-1.86777		
-406.5463	-1.884764		
-407.5238	-1.902255		
-408.5386	-1.919717		
-409.5176	-1.937626		
-410.4891	-1.955789		
-411.4922	-1.973714		
-412.4789	-1.991945		
-413.496	-2.010255		
-414.537	-2.029517		
-415.5473	-2.048828		
-416.5568	-2.067558		
-417.567	-2.086579		
-418.566	-2.104958		
-419.5615	-2.123555		
-420.5414	-2.142793		
-421.5394	-2.16132		
-422.5148	-2.180212		
-423.5151	-2.199292		
-424.5417	-2.218725		
-425.5421	-2.238407		
-426.561	-2.25851		
-427.5745	-2.278342		
-428.5767	-2.298088		
-429.5957	-2.318241		
-430.603	-2.33777		
-431.5863	-2.357969		
-432.6086	-2.378279		
-433.5891	-2.399737		
-434.5723	-2.42067		
-435.5758	-2.441013		
-436.5419	-2.461266		
-437.545	-2.48069		
-438.5546	-2.501153		
-439.5639	-2.521801		
-440.5797	-2.54239		
-441.5706	-2.563356		
-442.5616	-2.584031		
-443.545	-2.605036		
-444.5395	-2.626841		
-445.5341	-2.648205		
-446.5317	-2.669984		
-447.5418	-2.691064		
-448.5341	-2.712143		
-449.5402	-2.733932		
-450.5373	-2.756252		
-451.5342	-2.778789		
-452.5331	-2.801188		
-453.5255	-2.823454		
-454.5401	-2.845114		
-455.5269	-2.867404		
-456.525	-2.889531		
-457.5478	-2.911384		
-458.5494	-2.933143		
-459.5538	-2.954728		
-460.5551	-2.975727		
-461.5427	-2.996434		
-462.5344	-3.018312		
-463.5306	-3.04035		
-464.5397	-3.063626		
-465.5489	-3.087101		
-466.5669	-3.110264		
-467.5761	-3.13332		
-468.5754	-3.15544		
-469.5785	-3.178656		
-470.5478	-3.201252		
-471.5514	-3.223453		
-472.5361	-3.245856		
-473.5277	-3.267476		
-474.524	-3.289001		
-475.5294	-3.311811		
-476.5514	-3.335102		
-477.5456	-3.357778		
-478.5748	-3.380725		
-479.5572	-3.402515		
-480.539	-3.424517		
-481.5381	-3.447662		
-482.5194	-3.470568		
-483.5355	-3.493473		
-484.5428	-3.515563		
-485.5422	-3.53676		
-486.5295	-3.557999		
-487.5032	-3.579542		
-488.4932	-3.60182		
-489.4821	-3.623963		
-490.4851	-3.646827		
-491.5005	-3.669203		
-492.5133	-3.691143		
-493.5035	-3.712262		
-494.5348	-3.733075		
-495.541	-3.754332		
-496.5427	-3.774904		
-497.5509	-3.796404		
-498.5406	-3.817205		
-499.5138	-3.837229		
-500.4903	-3.857286		
-501.4707	-3.877276		
-502.4572	-3.897642		
-503.4724	-3.918182		
-504.475	-3.939135		
-505.5035	-3.959671		
-506.4978	-3.979976		
-507.5072	-4.000134		
-508.5249	-4.019526		
-509.5081	-4.03873		
-510.5046	-4.057409		
-511.502	-4.075434		
-512.4655	-4.093292		
-513.4844	-4.11127		
-514.4997	-4.12911		
-515.4851	-4.147038		
-516.5201	-4.164632		
-517.5226	-4.181987		
-518.5281	-4.199383		
-519.5409	-4.216486		
-520.5466	-4.233508		
-521.5533	-4.250428		
-522.5364	-4.266063		
-523.5367	-4.281493		
-524.5123	-4.296895		
-525.491	-4.310852		
-526.4928	-4.325087		
-527.5076	-4.339354		
-528.5212	-4.352656		
-529.5455	-4.366574		
-530.551	-4.379932		
-531.5316	-4.392133		
-532.5247	-4.404847		
-533.5189	-4.416754		
-534.5303	-4.42806		
-535.52	-4.43961		
-536.5272	-4.449903		
-537.5048	-4.460179		
-538.4698	-4.469941		
-539.4809	-4.479504		
-540.4685	-4.488212		
-541.4888	-4.496201		
-542.5263	-4.504333		
-543.5291	-4.511148		
-544.5535	-4.518555		
-545.5424	-4.525106		
-546.5366	-4.531026		
-547.5496	-4.53727		
-548.5297	-4.543171		
-549.5309	-4.548055		
-550.5032	-4.552291		
-551.4911	-4.555255		
-552.5045	-4.557777		
-553.5021	-4.560532		
-554.5036	-4.562615		
-555.5146	-4.564993		
-556.5132	-4.56557		
-557.5161	-4.565822		
-558.5458	-4.565914		
-559.5481	-4.564972		
-560.5306	-4.564614		
-561.5303	-4.563392		
-562.504	-4.561283		
-563.4503	-4.558476		
-564.4337	-4.554413		
-565.4407	-4.551131		
-566.4331	-4.547149		
-567.4644	-4.543013		
-568.4995	-4.538927		
-569.4925	-4.533036		
-570.5063	-4.527294		
-571.4985	-4.521215		
-572.5069	-4.514604		
-573.499	-4.5074		
-574.4948	-4.499646		
-575.5024	-4.491275		
-576.4787	-4.482034		
-577.4832	-4.472886		
-578.4902	-4.462514		
-579.4841	-4.452309		
-580.5057	-4.441709		
-581.5069	-4.430419		
-582.5088	-4.419117		
-583.5096	-4.407243		
-584.4859	-4.395267		
-585.4968	-4.382776		
-586.4864	-4.369223		
-587.4896	-4.354436		
-588.489	-4.339524		
-589.4634	-4.324032		
-590.4667	-4.309218		
-591.4493	-4.294092		
-592.4568	-4.27866		
-593.4574	-4.263554		
-594.4567	-4.24805		
-595.46	-4.232895		
-596.4552	-4.215804		
-597.4691	-4.198164		
-598.426	-4.177455		
-598.89	-4.135731		
-598.8459	-4.076959		
-598.2942	-4.002941		
-597.2948	-3.915684		
-596.3049	-3.833935		
-595.3203	-3.756191		
-594.3212	-3.680893		
-593.321	-3.608763		
-592.3049	-3.539876		
-591.2861	-3.474494		
-590.2797	-3.411442		
-589.2949	-3.351396		
-588.3208	-3.293905		
-587.3294	-3.237759		
-586.338	-3.183046		
-585.3223	-3.130579		
-584.3259	-3.079184		
-583.3444	-3.030106		
-582.3621	-2.982139		
-581.3749	-2.935268		
-580.369	-2.889739		
-579.3422	-2.845792		
-578.3182	-2.803483		
-577.334	-2.76232		
-576.3419	-2.722884		
-575.3629	-2.684826		
-574.3774	-2.648217		
-573.3597	-2.612299		
-572.3748	-2.578032		
-571.3631	-2.543782		
-570.3517	-2.509995		
-569.3568	-2.477237		
-568.3192	-2.445226		
-567.3146	-2.414201		
-566.3147	-2.383854		
-565.2917	-2.355514		
-564.3052	-2.327493		
-563.3151	-2.299691		
-562.309	-2.274454		
-561.3179	-2.248448		
-560.3076	-2.222345		
-559.3011	-2.19768		
-558.3243	-2.172961		
-557.3217	-2.149021		
-556.3298	-2.126296		
-555.3578	-2.104121		
-554.3477	-2.082268		
-553.3503	-2.061476		
-552.369	-2.040717		
-551.3646	-2.019764		
-550.3799	-1.999809		
-549.3858	-1.980114		
-548.3645	-1.961004		
-547.3624	-1.942244		
-546.3564	-1.923569		
-545.3704	-1.905377		
-544.3944	-1.887581		
-543.3992	-1.870415		
-542.3956	-1.852628		
-541.3628	-1.834527		
-540.3556	-1.818006		
-539.3407	-1.801692		
-538.3495	-1.786193		
-537.3597	-1.771813		
-536.3528	-1.756703		
-535.361	-1.741299		
-534.3689	-1.725978		
-533.3986	-1.71019		
-532.3964	-1.694891		
-531.4066	-1.680458		
-530.4072	-1.66695		
-529.4005	-1.653409		
-528.3931	-1.639698		
-527.3723	-1.626071		
-526.3655	-1.612431		
-525.3661	-1.599697		
-524.3802	-1.586887		
-523.3984	-1.574615		
-522.3769	-1.561718		
-521.3792	-1.549142		
-520.375	-1.536438		
-519.3726	-1.524606		
-518.3989	-1.512716		
-517.38	-1.500278		
-516.3574	-1.488402		
-515.3354	-1.476065		
-514.3282	-1.465014		
-513.3296	-1.454585		
-512.358	-1.444137		
-511.3626	-1.433998		
-510.3757	-1.423025		
-509.3703	-1.412154		
-508.3602	-1.401535		
-507.3737	-1.390577		
-506.3566	-1.379737		
-505.3743	-1.369325		
-504.3808	-1.359242		
-503.3671	-1.348948		
-502.3749	-1.339502		
-501.3728	-1.329068		
-500.3807	-1.32014		
-499.3923	-1.30999		
-498.3918	-1.300819		
-497.3915	-1.29213		
-496.3767	-1.281127		
-495.3689	-1.271813		
-494.3844	-1.261399		
-493.3786	-1.251393		
-492.3811	-1.242511		
-491.3867	-1.233755		
-490.3568	-1.225189		
-489.3775	-1.217197		
-488.3822	-1.208684		
-487.3837	-1.200598		
-486.4124	-1.191813		
-485.4138	-1.182878		
-484.4258	-1.174013		
-483.434	-1.165162		
-482.443	-1.157101		
-481.4571	-1.148695		
-480.4367	-1.140699		
-479.4413	-1.132109		
-478.4218	-1.123715		
-477.3986	-1.115127		
-476.4205	-1.106919		
-475.4163	-1.098721		
-474.4293	-1.091222		
-473.4252	-1.083649		
-472.4258	-1.075685		
-471.414	-1.068533		
-470.3959	-1.060535		
-469.3929	-1.052741		
-468.3762	-1.044724		
-467.3721	-1.037081		
-466.3687	-1.028657		
-465.37	-1.020762		
-464.3336	-1.013604		
-463.3326	-1.00558		
-462.3375	-0.998324		
-461.3412	-0.99091		
-460.3855	-0.983323		
-459.4003	-0.976005		
-458.3972	-0.968449		
-457.4139	-0.96053		
-456.4124	-0.953596		
-455.4052	-0.946175		
-454.4186	-0.939262		
-453.4076	-0.932677		
-452.403	-0.925114		
-451.4025	-0.918376		
-450.3866	-0.911972		
-449.3833	-0.90622		
-448.399	-0.900045		
-447.4066	-0.893934		
-446.4242	-0.887112		
-445.4211	-0.879381		
-444.4158	-0.87174		
-443.416	-0.864118		
-442.4047	-0.857087		
-441.423	-0.850256		
-440.4243	-0.843928		
-439.4192	-0.837039		
-438.4356	-0.830272		
-437.4426	-0.824411		
-436.4431	-0.817935		
-435.4467	-0.812302		
-434.4319	-0.806508		
-433.4052	-0.800172		
-432.3967	-0.79447		
-431.4128	-0.787972		
-430.4352	-0.781524		
-429.435	-0.774525		
-428.4402	-0.767401		
-427.4329	-0.760194		
-426.4081	-0.752765		
-425.4344	-0.745573		
-424.4227	-0.738947		
-423.4184	-0.732953		
-422.3976	-0.726664		
-421.3569	-0.721351		
-420.3611	-0.715214		
-419.3453	-0.708859		
-418.3684	-0.703347		
-417.3773	-0.69693		
-416.3807	-0.691111		
-415.378	-0.68557		
-414.3558	-0.679581		
-413.342	-0.674237		
-412.3382	-0.668259		
-411.3442	-0.662377		
-410.3574	-0.656663		
-409.3646	-0.650992		
-408.3666	-0.645531		
-407.3599	-0.6395		
-406.369	-0.633931		
-405.3749	-0.627434		
-404.3944	-0.622125		
-403.4164	-0.617236		
-402.4075	-0.611339		
-401.4115	-0.605672		
-400.3912	-0.599341		
-399.3887	-0.593775		
-398.3978	-0.587566		
-397.4077	-0.582455		
-396.4023	-0.577669		
-395.402	-0.570993		
-394.3951	-0.565927		
-393.3975	-0.560088		
-392.4165	-0.553552		
-391.4177	-0.548052		
-390.4382	-0.542216		
-389.44	-0.53672		
-388.4268	-0.531045		
-387.411	-0.526251		
-386.3937	-0.521428		
-385.4071	-0.516683		
-384.4327	-0.512815		
-383.4534	-0.506901		
-382.4677	-0.501371		
-381.4532	-0.495664		
-380.4533	-0.489546		
-379.4413	-0.484838		
-378.4365	-0.479272		
-377.4524	-0.474271		
-376.4369	-0.468894		
-375.4415	-0.463766		
-374.4495	-0.459195		
-373.449	-0.454081		
-372.4554	-0.44932		
-371.4797	-0.444632		
-370.4952	-0.439496		
-369.489	-0.434322		
-368.487	-0.429253		
-367.4517	-0.423804		
-366.4431	-0.419242		
-365.4283	-0.413918		
-364.4373	-0.408634		
-363.465	-0.403356		
-362.4615	-0.397347		
-361.4776	-0.393008		
-360.4604	-0.388418		
-359.4482	-0.383773		
-358.4482	-0.379446		
-357.433	-0.374814		
-356.4546	-0.369773		
-355.4496	-0.365149		
-354.443	-0.36005		
-353.4572	-0.354447		
-352.4597	-0.349834		
-351.488	-0.344576		
-350.507	-0.340565		
-349.4877	-0.336208		
-348.4767	-0.331713		
-347.4937	-0.327757		
-346.4704	-0.323459		
-345.4959	-0.319931		
-344.5094	-0.315813		
-343.455	-0.311774		
-342.4635	-0.307239		
-341.4611	-0.301968		
-340.4737	-0.297061		
-339.4892	-0.291987		
-338.4934	-0.287188		
-337.475	-0.282683		
-336.4325	-0.278545		
-335.4382	-0.274612		
-334.4384	-0.269914		
-333.4591	-0.265068		
-332.4911	-0.260908		
-331.5139	-0.256043		
-330.5199	-0.25214		
-329.524	-0.247892		
-328.5173	-0.241939		
-327.5037	-0.237087		
-326.4971	-0.232602		
-325.4875	-0.228149		
-324.4933	-0.22463		
-323.4935	-0.220656		
-322.5114	-0.21649		
-321.5081	-0.212901		
-320.4848	-0.208478		
-319.492	-0.204668		
-318.4958	-0.200726		
-317.5027	-0.196336		
-316.5139	-0.192694		
-315.524	-0.188561		
-314.5314	-0.183448		
-313.5147	-0.179427		
-312.5132	-0.174893		
-311.4783	-0.170229		
-310.4389	-0.166298		
-309.4581	-0.161828		
-308.4607	-0.157562		
-307.4623	-0.15348		
-306.4896	-0.149769		
-305.4911	-0.146026		
-304.4791	-0.14218		
-303.4948	-0.138746		
-302.4696	-0.135144		
-301.4769	-0.131413		
-300.4982	-0.127828		
-299.5002	-0.123186		
-298.507	-0.118872		
-297.493	-0.114845		
-296.4988	-0.110775		
-295.4984	-0.106764		
-294.5062	-0.102177		
-293.5184	-0.097922		
-292.5127	-0.094168		
-291.5001	-0.090881		
-290.4988	-0.087279		
-289.4982	-0.083542		
-288.4838	-0.079972		
-287.4854	-0.076533		
-286.4947	-0.07346		
-285.4732	-0.069425		
-284.4956	-0.065803		
-283.4993	-0.061391		
-282.504	-0.057825		
-281.5259	-0.053973		
-280.5135	-0.049554		
-279.5083	-0.046006		
-278.4885	-0.042057		
-277.4908	-0.038822		
-276.484	-0.035215		
-275.5027	-0.031632		
-274.5244	-0.027738		
-273.5226	-0.024311		
-272.522	-0.020805		
-271.5147	-0.017024		
-270.5179	-0.013277		
-269.5201	-0.009452		
-268.5454	-0.005533		
-267.5493	-0.001406		
-266.5205	0.002657		
-265.5074	0.006815		
-264.5091	0.010257		
-263.5177	0.012581		
-262.5358	0.016143		
-261.5374	0.019601		
-260.5206	0.022993		
-259.5008	0.026785		
-258.4922	0.030107		
-257.4946	0.03326		
-256.5119	0.036904		
-255.535	0.041487		
-254.5487	0.045298		
-253.5342	0.048591		
-252.5365	0.051917		
-251.5365	0.055047		
-250.5397	0.058001		
-249.5627	0.061124		
-248.5574	0.06409		
-247.5562	0.067727		
-246.56	0.071097		
-245.5513	0.075376		
-244.5395	0.078979		
-243.5383	0.082395		
-242.5251	0.086502		
-241.5379	0.090064		
-240.5304	0.094419		
-239.5285	0.09713		
-238.5292	0.100257		
-237.5227	0.103697		
-236.5464	0.106846		
-235.5456	0.110886		
-234.5158	0.114089		
-233.4998	0.117132		
-232.5085	0.120228		
-231.4972	0.123741		
-230.5338	0.127275		
-229.5522	0.130998		
-228.5438	0.135153		
-227.5559	0.140249		
-226.5571	0.143733		
-225.5502	0.147713		
-224.524	0.151642		
-223.5322	0.154144		
-222.5239	0.158423		
-221.5241	0.161303		
-220.5347	0.163943		
-219.5396	0.166552		
-218.5237	0.170105		
-217.5192	0.174412		
-216.5186	0.178128		
-215.5043	0.18266		
-214.5103	0.186361		
-213.5251	0.190091		
-212.5174	0.194431		
-211.5125	0.197325		
-210.5148	0.200566		
-209.5024	0.203614		
-208.4862	0.206723		
-207.4743	0.211038		
-206.4839	0.21466		
-205.4774	0.218892		
-204.5233	0.222884		
-203.5342	0.226775		
-202.5364	0.23072		
-201.5719	0.234109		
-200.5482	0.237376		
-199.5444	0.239941		
-198.5409	0.243148		
-197.5105	0.246297		
-196.5219	0.250035		
-195.5243	0.254267		
-194.5137	0.257857		
-193.5273	0.26209		
-192.5393	0.266012		
-191.5604	0.270049		
-190.5963	0.274806		
-189.5844	0.279389		
-188.5653	0.283276		
-187.5625	0.287496		
-186.5389	0.290654		
-185.5582	0.293569		
-184.5682	0.297452		
-183.5628	0.300465		
-182.5614	0.304313		
-181.5646	0.308028		
-180.5639	0.311927		
-179.5726	0.316091		
-178.589	0.320478		
-177.5918	0.325049		
-176.6059	0.329025		
-175.5995	0.33282		
-174.6199	0.337075		
-173.6114	0.340167		
-172.6195	0.343265		
-171.6218	0.347841		
-170.5903	0.350969		
-169.5821	0.356089		
-168.5636	0.361389		
-167.5735	0.365187		
-166.5914	0.370042		
-165.6013	0.374145		
-164.6115	0.378823		
-163.613	0.383258		
-162.619	0.388073		
-161.6198	0.393269		
-160.6062	0.398249		
-159.584	0.403175		
-158.5539	0.40819		
-157.5373	0.412169		
-156.529	0.416122		
-155.5357	0.420804		
-154.5363	0.425062		
-153.5542	0.429184		
-152.5585	0.433891		
-151.5646	0.438031		
-150.5791	0.441854		
-149.5928	0.446573		
-148.6172	0.450414		
-147.6165	0.454687		
-146.636	0.459622		
-145.6192	0.464087		
-144.6038	0.469087		
-143.6094	0.474727		
-142.5783	0.479718		
-141.5906	0.485051		
-140.6018	0.490081		
-139.6172	0.495084		
-138.6258	0.500309		
-137.6337	0.504279		
-136.6237	0.509151		
-135.6072	0.513187		
-134.6232	0.517285		
-133.5963	0.523335		
-132.5972	0.528739		
-131.5788	0.535092		
-130.5824	0.540538		
-129.5909	0.545806		
-128.5952	0.550977		
-127.6153	0.556433		
-126.6203	0.562267		
-125.6236	0.568137		
-124.6311	0.574041		
-123.6239	0.579867		
-122.6289	0.585334		
-121.6413	0.590361		
-120.6441	0.59562		
-119.6353	0.600549		
-118.6212	0.607257		
-117.6129	0.613216		
-116.6002	0.618677		
-115.5942	0.624641		
-114.5893	0.629834		
-113.608	0.635988		
-112.6088	0.641662		
-111.6338	0.647037		
-110.6428	0.652296		
-109.6208	0.65805		
-108.6261	0.665016		
-107.6159	0.671848		
-106.5926	0.678922		
-105.5744	0.685835		
-104.563	0.692316		
-103.5588	0.698431		
-102.5758	0.704855		
-101.6004	0.711302		
-100.6044	0.717887		
-99.62035	0.724522		
-98.61875	0.730845		
-97.61403	0.737207		
-96.62045	0.743522		
-95.61295	0.749867		
-94.59851	0.756296		
-93.59587	0.763571		
-92.58879	0.770942		
-91.595	0.778554		
-90.60336	0.786691		
-89.60793	0.793417		
-88.62706	0.799966		
-87.62111	0.806879		
-86.61758	0.813475		
-85.65004	0.820439		
-84.64597	0.827869		
-83.66089	0.834854		
-82.66774	0.842238		
-81.65919	0.849552		
-80.64888	0.857199		
-79.62921	0.864845		
-78.63995	0.872125		
-77.60617	0.880458		
-76.64165	0.888294		
-75.64644	0.89688		
-74.64314	0.904841		
-73.6694	0.912625		
-72.63785	0.920366		
-71.63992	0.927713		
-70.64807	0.93538		
-69.62595	0.942853		
-68.62532	0.95139		
-67.6274	0.960831		
-66.60995	0.970434		
-65.62995	0.979596		
-64.62919	0.988257		
-63.63699	0.995953		
-62.65279	1.00398		
-61.63741	1.012407		
-60.63818	1.020945		
-59.64953	1.030235		
-58.65493	1.039457		
-57.66301	1.049001		
-56.66384	1.05795		
-55.62859	1.067509		
-54.61397	1.076865		
-53.61192	1.085927		
-52.61875	1.095832		
-51.62784	1.104547		
-50.62806	1.113747		
-49.61639	1.123453		
-48.61827	1.132322		
-47.63459	1.142016		
-46.63763	1.151272		
-45.65867	1.160379		
-44.65885	1.169893		
-43.63213	1.179254		
-42.6195	1.189439		
-41.5972	1.199942		
-40.59477	1.210721		
-39.60564	1.221254		
-38.61263	1.231261		
-37.6321	1.241038		
-36.60552	1.25157		
-35.60541	1.261659		
-34.61493	1.272476		
-33.62646	1.283085		
-32.64311	1.293138		
-31.64228	1.304209		
-30.62	1.314745		
-29.57596	1.325996		
-28.55479	1.336969		
-27.57902	1.348148		
-26.58794	1.3596		
-25.61478	1.370432		
-24.64509	1.381962		
-23.63735	1.392976		
-22.65094	1.404074		
-21.65724	1.415891		
-20.64893	1.427214		
-19.63557	1.439273		
-18.63414	1.45046		
-17.6347	1.462321		
-16.62861	1.47415		
-15.62211	1.485781		
-14.61254	1.497946		
-13.61274	1.509772		
-12.61568	1.521639		
-11.64652	1.533109		
-10.64717	1.545959		
-9.624252	1.557712		
-8.657223	1.570425		
-7.617256	1.583558		
-6.606771	1.596309		
-5.616775	1.609911		
-4.568183	1.622228		
-3.613002	1.634184		
-2.638826	1.645325		
-1.673641	1.656137		
-0.721666	1.668014		
0.277619	1.680485		
1.247125	1.692839		
2.249518	1.706168		
3.242373	1.718835		
4.210566	1.732022		
5.235409	1.745691		
6.218193	1.759036		
7.201841	1.772907		
8.245247	1.786325		
9.229361	1.799989		
10.23882	1.812989		
11.2392	1.825728		
12.19669	1.838867		
13.19094	1.852458		
14.17771	1.86673		
15.19237	1.880598		
16.21228	1.894208		
17.1978	1.908038		
18.21899	1.921904		
19.20171	1.936346		
20.19998	1.950869		
21.21678	1.964667		
22.2107	1.97781		
23.20909	1.991359		
24.2108	2.004082		
25.20397	2.017898		
26.17829	2.031682		
27.18341	2.045384		
28.16179	2.059355		
29.15273	2.072822		
30.16162	2.087124		
31.15275	2.102196		
32.1656	2.117629		
33.16779	2.132603		
34.17289	2.148285		
35.17593	2.162151		
36.17519	2.176343		
37.18293	2.190467		
38.15528	2.202963		
39.14645	2.217751		
40.1309	2.232002		
41.1301	2.246876		
42.15865	2.262414		
43.16809	2.276883		
44.17148	2.291116		
45.16219	2.305835		
46.16673	2.320377		
47.18451	2.335372		
48.17959	2.350519		
49.18717	2.364582		
50.1758	2.379198		
51.14677	2.392137		
52.15862	2.406481		
53.15462	2.419916		
54.15662	2.432842		
55.16224	2.447096		
56.14376	2.460679		
57.1306	2.47538		
58.13093	2.49008		
59.13918	2.504481		
60.16171	2.518631		
61.18029	2.532712		
62.17184	2.54633		
63.16994	2.560222		
64.15887	2.572569		
65.14074	2.58551		
66.1357	2.599256		
67.12056	2.612309		
68.12274	2.626976		
69.12628	2.641037		
70.14401	2.654378		
71.14236	2.668804		
72.14694	2.683142		
73.15224	2.696798		
74.14409	2.710197		
75.16602	2.722363		
76.14225	2.733279		
77.13444	2.744528		
78.13351	2.755702		
79.13933	2.768048		
80.14908	2.779837		
81.12932	2.792121		
82.12608	2.804292		
83.09917	2.814637		
84.10376	2.826665		
85.12862	2.83837		
86.13068	2.849646		
87.12794	2.860865		
88.13045	2.871217		
89.12201	2.880619		
90.12267	2.890821		
91.1349	2.901236		
92.13304	2.91142		
93.13035	2.920966		
94.11242	2.93076		
95.11679	2.940409		
96.11639	2.950148		
97.124	2.95976		
98.13617	2.967443		
98.61092	2.947221		
98.58356	2.90876		
98.07512	2.854028		
97.06841	2.784526		
96.06821	2.727633		
95.1026	2.674303		
94.09915	2.622855		
93.09878	2.575035		
92.10195	2.528646		
91.08601	2.484166		
90.09119	2.443003		
89.08263	2.40183		
88.08367	2.362673		
87.08533	2.324378		
86.07323	2.286343		
85.06539	2.250839		
84.05933	2.215153		
83.04947	2.180912		
82.07726	2.148036		
81.08257	2.114617		
80.11089	2.082751		
79.10823	2.052171		
78.09582	2.021629		
77.11691	1.992712		
76.09531	1.964743		
75.11779	1.936367		
74.11974	1.90958		
73.10672	1.882454		
72.12184	1.856141		
71.11002	1.830674		
70.11305	1.805597		
69.10023	1.781758		
68.09638	1.758028		
67.09363	1.73462		
66.08002	1.710833		
65.09487	1.687202		
64.08053	1.664609		
63.08997	1.642259		
62.10863	1.620847		
61.10149	1.599494		
60.11455	1.578001		
59.10288	1.557814		
58.07167	1.537265		
57.09196	1.517006		
56.09624	1.497627		
55.10508	1.477223		
54.12385	1.457875		
53.12686	1.440028		
52.13583	1.42125		
51.14024	1.404449		
50.14132	1.387672		
49.12695	1.369885		
48.12391	1.352744		
47.10953	1.335312		
46.08747	1.31768		
45.08949	1.30051		
44.07545	1.283991		
43.07006	1.267598		
42.08327	1.251615		
41.069	1.235602		
40.07289	1.220296		
39.09499	1.204754		
38.1138	1.189264		
37.15556	1.175239		
36.15581	1.159748		
35.15067	1.144699		
34.12917	1.130432		
33.09078	1.115709		
32.07513	1.102562		
31.09426	1.090146		
30.10853	1.076422		
29.11869	1.062695		
28.14827	1.048697		
27.1315	1.033695		
26.13153	1.021379		
25.14609	1.008874		
24.13824	0.996571		
23.13499	0.984596		
22.13808	0.971384		
21.14383	0.958804		
20.16869	0.946351		
19.17979	0.934135		
18.21716	0.922801		
17.21519	0.911207		
16.20161	0.900007		
15.20927	0.88954		
14.17457	0.878466		
13.17055	0.867872		
12.17833	0.857891		
11.16063	0.84718		
10.15174	0.836694		
9.150359	0.826053		
8.158669	0.815372		
7.179689	0.804561		
6.197404	0.794668		
5.210782	0.78484		
4.208904	0.774138		
3.203038	0.76402		
2.216349	0.75306		
1.184027	0.742915		
0.182166	0.733451		
-0.790448	0.724467		
-1.749551	0.716414		
-2.673159	0.707954		
-3.642282	0.699107		
-4.631315	0.69011		
-5.650724	0.680794		
-6.650741	0.670887		
-7.635752	0.66162		
-8.630534	0.653193		
-9.631315	0.644812		
-10.63896	0.636966		
-11.659	0.630018		
-12.65596	0.621712		
-13.63996	0.613594		
-14.64996	0.605076		
-15.65504	0.59537		
-16.6744	0.58718		
-17.70163	0.578839		
-18.70648	0.571401		
-19.7101	0.564218		
-20.68881	0.556632		
-21.67858	0.549697		
-22.67801	0.542243		
-23.66055	0.535646		
-24.67462	0.528272		
-25.67477	0.521119		
-26.64778	0.514433		
-27.64898	0.506887		
-28.64353	0.500549		
-29.65004	0.493487		
-30.68031	0.485834		
