Tension	Intensidad
mV	uA
SOlucion	Fe
34.07538	-0.887651
35.0836	-0.883071
36.07739	-0.879194
37.07323	-0.876018
38.05939	-0.873693
39.0323	-0.870206
40.05143	-0.867115
41.03653	-0.865226
42.03265	-0.862703
43.04184	-0.86001
44.05399	-0.857421
45.06928	-0.853125
46.08427	-0.849295
47.10749	-0.845725
48.09682	-0.841871
49.09572	-0.838873
50.08606	-0.834673
51.06311	-0.830029
52.05786	-0.824797
53.05915	-0.820436
54.0342	-0.818025
55.04457	-0.815892
56.02312	-0.814057
57.02692	-0.810829
58.04354	-0.805821
59.04319	-0.801942
60.06945	-0.797342
61.05283	-0.7938
62.05883	-0.79065
63.04972	-0.786111
64.04099	-0.782077
65.05231	-0.777132
66.06508	-0.77259
67.06335	-0.769061
68.05424	-0.765427
69.05896	-0.762435
70.04855	-0.758216
71.05199	-0.754767
72.08154	-0.75013
73.07229	-0.744889
74.06394	-0.740653
75.06898	-0.735394
76.05782	-0.731734
77.05591	-0.728334
78.04392	-0.725988
79.04388	-0.723574
80.02321	-0.7197
81.00226	-0.714549
82.02113	-0.707725
82.98953	-0.701532
84.00491	-0.695522
85.03154	-0.690576
86.01994	-0.686987
87.04817	-0.683024
88.02988	-0.67957
89.00176	-0.674245
90.00916	-0.668708
91.01379	-0.663758
92.03101	-0.659198
93.04835	-0.656756
94.04692	-0.653392
95.04392	-0.648649
96.03731	-0.643766
97.04333	-0.638221
98.05567	-0.632058
99.04784	-0.62638
100.0408	-0.620048
101.0422	-0.6145
102.0184	-0.610973
103.0369	-0.606921
104.043	-0.601779
105.0385	-0.59732
106.0515	-0.592041
107.04	-0.58655
108.0341	-0.582189
109.0345	-0.576207
110.0319	-0.570616
111.0399	-0.564826
112.0593	-0.559125
113.0482	-0.553826
114.0427	-0.547777
115.0291	-0.543334
116.0107	-0.537534
117.0223	-0.530934
118.0166	-0.525111
119.0088	-0.517852
120.0122	-0.510978
121.0144	-0.505838
122.0321	-0.49917
123.0464	-0.493463
124.0455	-0.487976
125.0473	-0.481272
126.0293	-0.473979
127.0267	-0.466291
