Funcionalizado APTES 10mM	Funcionalizado APTES 10mM
mv	uA
Primeros 45	Primeros 45
16.33952	-0.1950771
15.34402	-0.1953385
14.34005	-0.1958513
13.34318	-0.1959081
12.36244	-0.1958086
11.36367	-0.1957751
10.3594	-0.1957777
9.358017	-0.1959463
8.364198	-0.196165
7.349575	-0.1966198
6.379686	-0.1969351
5.392067	-0.1966305
4.390804	-0.1973357
3.405643	-0.1970479
2.402968	-0.1964513
1.393296	-0.1965105
0.418971	-0.1960474
-0.5632645	-0.1961316
-1.544603	-0.1957279
-2.49548	-0.1962118
-3.4773	-0.1968554
-4.464604	-0.1971505
-5.44895	-0.1984006
-6.472962	-0.1986745
-7.466033	-0.1976436
-8.455546	-0.1974859
-9.469905	-0.1972466
-10.45232	-0.1963747
-11.46578	-0.1969198
-12.48305	-0.1973186
-13.48667	-0.197268
-14.50753	-0.1982898
-15.50641	-0.1984724
-16.52431	-0.1977154
-17.51599	-0.1982134
-18.51879	-0.1977813
-19.51452	-0.1980937
-20.48644	-0.1988237
-21.49752	-0.1987118
-22.49784	-0.1992365
-23.50158	-0.1991971
-24.51032	-0.1995198
-25.51496	-0.1996128
-26.49648	-0.1993644
-27.49701	-0.1998283
-28.49722	-0.1996452
-29.49427	-0.1991903
-30.50497	-0.2001338
-31.5092	-0.1995989
-32.51099	-0.1999114
-33.4976	-0.2000787
-34.51311	-0.1990497
-35.5338	-0.1987835
-36.54051	-0.1977158
-37.55893	-0.1977814
-38.54749	-0.1984524
-39.51142	-0.1988848
-40.50783	-0.2000348
-41.51698	-0.2007802
-42.50705	-0.2008089
-43.51891	-0.2011312
-44.49895	-0.2011583
-45.48504	-0.2007998
-46.49677	-0.2001845
-47.4958	-0.2001374
-48.5124	-0.2000352
-49.51268	-0.2001625
-50.48997	-0.2005559
-51.47202	-0.2002678
-52.45045	-0.2001894
-53.4473	-0.2004906
-54.47988	-0.2006323
-55.49374	-0.2010902
-56.51303	-0.2013769
-57.52406	-0.2017077
-58.48635	-0.2016692
-59.49729	-0.2023138
-60.48272	-0.2024636
-61.46928	-0.2021816
-62.50156	-0.2023029
-63.49811	-0.201513
-64.51997	-0.2011806
-65.51637	-0.201218
-66.52936	-0.2015014
-67.53202	-0.202153
-68.51994	-0.2026624
-69.54131	-0.2026323
-70.50909	-0.2025214
-71.50776	-0.2014643
-72.52316	-0.2013321
-73.5161	-0.2016301
-74.51763	-0.2012998
-75.51814	-0.2023514
-76.511	-0.2021417
-77.50172	-0.2021336
-78.53233	-0.2029962
-79.51959	-0.2033204
-80.52444	-0.203816
-81.53392	-0.2039962
-82.50652	-0.2035932
-83.50996	-0.2031732
-84.5002	-0.2028915
-85.50394	-0.2025887
-86.52625	-0.2027163
-87.53802	-0.2027471
-88.55058	-0.2028603
-89.5507	-0.202504
-90.53028	-0.2016555
-91.53959	-0.201469
