Funcionalizado DHDP 3mM	Funcionalizado DHDP 3mM
mV	uA
	
386.9448	0.08021762
385.9637	0.07822521
384.9236	0.07720751
383.9384	0.0773416
382.9536	0.07700622
381.9417	0.07680894
380.978	0.07602667
379.9751	0.07480635
378.9907	0.07292725
377.9782	0.07141667
376.9509	0.07010354
375.9519	0.06882168
374.9526	0.06863485
373.9526	0.06868574
372.9705	0.06795076
371.9623	0.0663286
370.9477	0.06436946
369.965	0.06137725
368.9649	0.05952826
367.9726	0.05779879
366.9789	0.05604503
365.9615	0.05535147
364.9509	0.0544219
363.9361	0.05427998
362.9241	0.05431239
361.9402	0.05396689
360.9498	0.05372024
359.9709	0.05327493
358.9646	0.05247917
357.9485	0.05142355
356.9556	0.05043501
355.9551	0.04935603
354.9556	0.04877281
353.9541	0.04759528
352.944	0.04590635
351.9293	0.04388481
350.9347	0.04115289
349.9475	0.03946704
348.9578	0.03791068
347.9535	0.03636656
346.9611	0.0355496
345.959	0.03479014
344.926	0.03474179
343.9357	0.03428806
342.9139	0.03393546
341.9082	0.03306312
340.9335	0.03151365
339.9277	0.03090639
338.9606	0.0304681
337.9471	0.02987104
336.9386	0.03007364
335.9208	0.02968688
334.9027	0.02854776
333.9111	0.02767877
332.91	0.02607959
331.9236	0.02434555
330.9333	0.02245999
329.9365	0.02071015
328.9457	0.01885841
327.9471	0.01726588
326.9206	0.01599389
325.8974	0.01554637
324.9029	0.01469631
323.8989	0.01367059
322.9119	0.01362623
321.9332	0.01267971
320.9418	0.01245841
319.9582	0.01276674
318.9828	0.01161616
317.9941	0.009889256
316.9899	0.008601921
315.9767	0.007347601
314.9402	0.006443351
313.9453	0.005575695
312.934	0.005018307
311.9457	0.003683354
310.9728	0.002582545
309.9678	0.002610301
308.9814	0.001173253
307.9807	2.75E-04
306.9685	-6.36E-04
305.9941	-0.002961101
304.9856	-0.004439395
303.9899	-0.005902217
302.9939	-0.00682566
301.9697	-0.007178782
300.9702	-0.007750834
299.9705	-0.0085772
298.9788	-0.01087387
297.9846	-0.01258371
296.966	-0.01418765
295.9673	-0.01589353
294.9478	-0.01657902
293.9434	-0.01751351
292.9723	-0.01795465
291.9541	-0.0185596
290.9539	-0.01902762
289.9434	-0.01955931
288.9213	-0.02069866
287.9273	-0.02157673
286.9266	-0.02294549
285.9072	-0.02435385
284.9121	-0.0257618
283.9138	-0.02620073
282.9325	-0.02656939
281.952	-0.02719664
280.9579	-0.0282928
279.966	-0.03032511
278.9634	-0.03281117
277.9691	-0.03484039
276.9843	-0.03692916
275.9662	-0.03859374
274.9712	-0.0396033
273.9689	-0.04113724
272.9383	-0.04246376
271.9457	-0.04296919
270.9292	-0.04357296
269.9236	-0.0447303
268.9298	-0.04508086
267.9249	-0.04616535
266.9406	-0.04781763
265.9467	-0.04875346
264.937	-0.05037927
263.9468	-0.05110054
262.9342	-0.05187585
261.9334	-0.05152183
260.9708	-0.05196235
259.9661	-0.05466836
258.9675	-0.05601406
257.9828	-0.06010606
256.9518	-0.06269496
255.9575	-0.06318206
254.9685	-0.06547737
253.9795	-0.06615939
252.9916	-0.06737243
251.9765	-0.06909712
250.9674	-0.07017744
249.9352	-0.07152961
248.9254	-0.07275996
247.9348	-0.07487111
246.9287	-0.07654307
245.9168	-0.0767382
244.9231	-0.07759087
243.9149	-0.07861011
242.9128	-0.07984816
241.9464	-0.08335631
240.9475	-0.08671348
239.9655	-0.08945984
238.9782	-0.09216941
237.9627	-0.09407665
236.957	-0.09577097
235.9423	-0.09712213
234.9195	-0.09900798
233.9121	-0.100596
232.8977	-0.1021382
231.9264	-0.103967
230.9544	-0.1054122
229.9796	-0.1064683
229.0187	-0.10882
228.0051	-0.1111881
226.9974	-0.1126427
225.9767	-0.1149112
224.9682	-0.1161387
223.9649	-0.1182079
222.9653	-0.1215338
221.965	-0.1248194
220.9455	-0.1280379
219.9447	-0.1304344
218.9499	-0.1328099
217.9697	-0.1353018
216.9715	-0.1376344
215.9936	-0.1407487
214.9947	-0.1437247
213.9914	-0.1461448
213.0015	-0.1484464
211.9672	-0.1502445
210.9811	-0.1517866
209.9786	-0.1536725
208.9886	-0.1565677
208.015	-0.1597141
207.0071	-0.1626715
206.0213	-0.1658081
205.0281	-0.1690819
204.0274	-0.1726615
203.0345	-0.1767412
202.0193	-0.1810819
201.0105	-0.1843658
200.014	-0.1871969
199.0117	-0.190522
198.0076	-0.1932865
197.0002	-0.1969585
195.9742	-0.2012353
194.9664	-0.2045991
193.9974	-0.208042
193.0185	-0.2106786
192.047	-0.2128833
191.0567	-0.216132
190.0325	-0.2200441
189.0048	-0.2244812
187.9684	-0.2293725
186.9437	-0.2336625
185.9364	-0.2376054
184.924	-0.2414606
183.9404	-0.2455067
182.9496	-0.2493741
181.9408	-0.2526993
180.9421	-0.256119
179.9496	-0.25937
178.9621	-0.2624823
177.9928	-0.2672475
177.0145	-0.2719096
176.0027	-0.2766061
175.0066	-0.2816862
173.9756	-0.2855251
172.9845	-0.2887201
172.0043	-0.2924037
170.9978	-0.2967055
170.0154	-0.3016632
169.0014	-0.307153
167.9952	-0.3128943
166.989	-0.3180385
165.9876	-0.3220525
165.0014	-0.3270338
163.9957	-0.3310724
163.0003	-0.3343859
161.9805	-0.3386824
160.9605	-0.3420089
159.9568	-0.3452512
158.9663	-0.3498183
157.9927	-0.355337
156.9896	-0.360404
155.9985	-0.3654806
154.9905	-0.3692881
153.9863	-0.371521
153.0204	-0.3747478
152.0269	-0.3791517
151.0255	-0.3852716
150.0226	-0.3910835
149.027	-0.3970928
148.0108	-0.4021544
147.0072	-0.4061728
146.0028	-0.4112287
144.9766	-0.4150866
143.9756	-0.4191304
142.9771	-0.4225562
141.9722	-0.4252386
140.9673	-0.4286144
139.9522	-0.431989
138.9467	-0.4358073
137.9339	-0.4405817
136.9355	-0.4441543
135.9354	-0.4467474
134.944	-0.4497182
133.9489	-0.4519832
132.9602	-0.4561575
131.9803	-0.4618628
130.9667	-0.4670023
129.9846	-0.4719265
128.9824	-0.4759061
127.9782	-0.4790382
126.9947	-0.4822967
126.0026	-0.4860359
125.0097	-0.4898031
124.0234	-0.4928063
123.0304	-0.4954341
122.0243	-0.4988332
120.9948	-0.5017633
119.9987	-0.5048833
118.9801	-0.5085559
117.97	-0.5106541
116.9799	-0.5127801
115.9711	-0.5149413
114.9758	-0.5168628
113.9804	-0.5196333
112.9849	-0.5219239
111.9768	-0.5245373
110.9716	-0.5274687
109.9803	-0.5294914
109.003	-0.5337452
108.0083	-0.5358034
107.0354	-0.5380986
106.0203	-0.540977
105.015	-0.5418248
104.0222	-0.5435901
103.0042	-0.5458976
102.019	-0.5471094
101.0343	-0.5493897
100.0271	-0.5521294
99.02413	-0.5534412
98.00171	-0.555597
96.97668	-0.5574306
95.96966	-0.5602089
94.96658	-0.5634037
93.98029	-0.566027
92.97478	-0.5686204
91.97623	-0.570173
90.98408	-0.5714428
89.98865	-0.5729229
88.97622	-0.5740991
87.99227	-0.5750499
86.99332	-0.5761107
85.99076	-0.5763111
85.01089	-0.5772392
83.99554	-0.5785072
82.99065	-0.579513
81.99172	-0.5814501
80.98911	-0.5820363
80.00204	-0.5821872
79.00618	-0.5826933
77.98682	-0.583357
76.99269	-0.5852381
75.99437	-0.5876106
74.99725	-0.5907024
74.01169	-0.5929775
73.0015	-0.5951743
71.99282	-0.5967306
70.97932	-0.5975549
69.97825	-0.5984019
68.9995	-0.5990286
68.01154	-0.5995198
67.01122	-0.5991722
66.00698	-0.5992726
64.99008	-0.5990547
63.98145	-0.599407
62.9929	-0.6004173
62.01109	-0.6005715
61.00357	-0.6009212
59.98679	-0.6015967
58.97829	-0.603042
57.95829	-0.6050561
56.97709	-0.6063064
55.98845	-0.6078618
55.00539	-0.6085802
54.02062	-0.6088252
53.04005	-0.6098253
52.05539	-0.6105478
51.06541	-0.610784
50.07713	-0.6123202
49.0628	-0.6135231
48.05048	-0.6142206
47.03227	-0.6152537
46.02969	-0.6157297
45.00858	-0.6158658
44.01132	-0.6157383
43.02664	-0.6166891
42.01865	-0.6166739
41.0224	-0.6166548
40.04392	-0.6180431
39.0172	-0.6184683
38.0159	-0.6189861
37.01896	-0.6204358
35.98569	-0.6211016
35.00424	-0.6210948
34.02153	-0.6221094
33.01653	-0.6225463
32.01516	-0.623006
31.00399	-0.623873
29.98714	-0.6246254
28.9824	-0.6248584
28.00191	-0.6244029
27.00153	-0.62406
25.98571	-0.6237242
25.00228	-0.6235861
24.01127	-0.6248965
23.03282	-0.6270095
22.04422	-0.6278288
21.04389	-0.6293802
20.02787	-0.6300955
19.00577	-0.6292059
18.0291	-0.6299199
17.01986	-0.6297438
16.03428	-0.6291435
15.05269	-0.629364
14.03383	-0.6291227
13.04718	-0.6291021
12.03731	-0.6302635
11.03704	-0.6313152
10.04721	-0.6322328
9.042757	-0.6329727
8.05125	-0.6325495
7.049289	-0.6318731
6.072886	-0.6314393
5.098129	-0.6317022
4.10107	-0.6325741
3.106388	-0.6336533
2.112536	-0.6348732
1.100572	-0.6352279
0.106471	-0.6352292
-0.8702805	-0.6347399
-1.849857	-0.6341206
-2.82031	-0.634358
-3.802645	-0.6350118
-4.79319	-0.6359797
-5.804706	-0.6365501
-6.82395	-0.6372923
-7.808462	-0.6377237
-8.823036	-0.6383045
-9.846251	-0.6380956
-10.83252	-0.6368679
-11.83887	-0.6355
-12.8395	-0.6352121
-13.83204	-0.6364357
-14.83126	-0.6382568
-15.84238	-0.6401252
-16.82521	-0.6413612
-17.81178	-0.6422249
-18.83066	-0.6426741
-19.82088	-0.6431218
-20.82661	-0.6430056
-21.84192	-0.6425854
-22.82732	-0.6417609
-23.84268	-0.6411401
-24.8447	-0.6407732
-25.82308	-0.6399764
-26.80484	-0.6413069
-27.78299	-0.6421932
-28.81102	-0.6422395
-29.82829	-0.6427785
-30.85039	-0.6428278
-31.85202	-0.6421022
-32.83364	-0.6439987
-33.8336	-0.6448529
-34.82058	-0.6449209
-35.85307	-0.6456758
-36.85659	-0.6444879
-37.85923	-0.6452228
-38.87362	-0.6454939
-39.84723	-0.6465539
-40.84357	-0.6474351
-41.83168	-0.6464771
-42.83562	-0.647254
-43.86095	-0.6477162
-44.87442	-0.6476315
-45.88007	-0.6479259
-46.88406	-0.6475628
-47.88682	-0.6470174
-48.88264	-0.6470122
-49.90131	-0.6470101
-50.88512	-0.646674
-51.84381	-0.6469363
-52.80452	-0.6480602
-53.78291	-0.6501131
-54.7933	-0.6512992
-55.81448	-0.6518202
-56.84608	-0.6527662
-57.83324	-0.6521045
-58.83213	-0.6526821
-59.85134	-0.6534265
-60.85921	-0.6528717
-61.88215	-0.6531888
-62.88535	-0.6526021
-63.86522	-0.6516283
-64.8526	-0.6515206
-65.8593	-0.6520359
-66.8705	-0.6527326
-67.88583	-0.6532938
-68.8813	-0.6536046
-69.88317	-0.6537119
-70.87355	-0.6541433
-71.85111	-0.6550394
-72.85788	-0.6549438
-73.84811	-0.6553234
-74.83984	-0.6554441
-75.85706	-0.6555958
-76.86134	-0.6563011
-77.84112	-0.6574702
-78.84218	-0.6581215
-79.83646	-0.6589442
-80.82384	-0.6596302
-81.83972	-0.6594599
-82.83962	-0.6588441
-83.82578	-0.6580984
-84.84521	-0.6578646
-85.85265	-0.657997
-86.87077	-0.6583248
-87.87143	-0.659
-88.87905	-0.6599274
-89.87587	-0.66014
-90.84383	-0.6613961
-91.86707	-0.662613
-92.85567	-0.6626741
-93.83877	-0.6629921
-94.85652	-0.6630734
-95.84796	-0.6624568
-96.82681	-0.6620709
-97.83617	-0.6628518
-98.74396	-0.6462342
-99.14915	-0.6179879
-99.07408	-0.5842859
-98.49306	-0.5455624
-97.47663	-0.5219264
-96.47865	-0.5076146
-95.47608	-0.4968469
-94.46326	-0.487322
-93.45834	-0.4784288
-92.45721	-0.4703513
-91.46954	-0.4630135
-90.4891	-0.4570958
-89.51758	-0.4508304
-88.52188	-0.444658
-87.52823	-0.4385894
-86.50996	-0.4325652
-85.49983	-0.4272021
-84.49756	-0.4231239
-83.49452	-0.4196608
-82.51368	-0.415867
-81.51263	-0.4118857
-80.50388	-0.4076782
-79.49405	-0.4036427
-78.4843	-0.3994034
-77.48491	-0.3950583
-76.47945	-0.3903676
-75.48969	-0.3854177
-74.49405	-0.381559
-73.50738	-0.3783886
-72.53088	-0.3749035
-71.5089	-0.3720982
-70.5077	-0.3694536
-69.49529	-0.3670657
-68.49678	-0.3645835
-67.50256	-0.3615902
-66.49462	-0.358389
-65.5044	-0.3546363
-64.49952	-0.3518361
-63.50497	-0.3491477
-62.51437	-0.3458708
-61.49671	-0.3429078
-60.48941	-0.3397299
-59.47591	-0.3364078
-58.47042	-0.3341716
-57.46775	-0.3320659
-56.45189	-0.3304658
-55.44415	-0.3284934
-54.44358	-0.3268566
-53.44724	-0.3250371
-52.45586	-0.3231936
-51.46793	-0.3217885
-50.47942	-0.3195276
-49.47944	-0.3160616
-48.48699	-0.3122195
-47.49681	-0.3098068
-46.49226	-0.3073711
-45.50436	-0.3065324
-44.50949	-0.3058459
-43.5173	-0.3037087
-42.5102	-0.302505
-41.51499	-0.300619
-40.4989	-0.2986373
-39.49509	-0.2967884
-38.50344	-0.2940069
-37.48727	-0.2919996
-36.48511	-0.2896277
-35.46151	-0.2874062
-34.44777	-0.2858132
-33.44887	-0.2842614
-32.45206	-0.2831431
-31.46352	-0.2820816
-30.46698	-0.2801237
-29.4649	-0.278424
-28.46754	-0.2765517
-27.46522	-0.2741052
-26.46027	-0.2724188
-25.46831	-0.2700866
-24.4943	-0.2678887
-23.50545	-0.2667826
-22.52782	-0.2651741
-21.52395	-0.2640581
-20.50409	-0.2627227
-19.50184	-0.2615404
-18.47718	-0.2601092
-17.48523	-0.2579493
-16.4817	-0.2561203
-15.47506	-0.2536263
-14.48116	-0.2522217
-13.45528	-0.2513339
-12.46849	-0.2495514
-11.49013	-0.247029
-10.4905	-0.2446237
-9.484562	-0.2429009
-8.466084	-0.2419801
-7.43436	-0.2433543
-6.429141	-0.2436264
-5.44639	-0.2435539
-4.448933	-0.2437727
-3.474874	-0.2418721
-2.51032	-0.2405578
-1.539185	-0.2381408
-0.5727034	-0.2349066
0.4009073	-0.2325512
1.400941	-0.2294393
2.390205	-0.2290074
3.372324	-0.2280974
4.38306	-0.2273158
5.38271	-0.2269807
6.375598	-0.2248276
7.385486	-0.2237161
8.394243	-0.2218591
9.396172	-0.2204942
10.40116	-0.2186377
11.38193	-0.2173516
12.37608	-0.2157223
13.37294	-0.2141427
14.36589	-0.2129146
15.38811	-0.2114844
16.38688	-0.2115263
17.37812	-0.2107403
18.3744	-0.2101206
19.37292	-0.2089438
20.37096	-0.2067444
21.39336	-0.2054299
22.38994	-0.2034905
23.39379	-0.201972
24.38206	-0.2011498
25.36403	-0.1994135
26.3872	-0.197929
27.3698	-0.19577
28.34952	-0.1937157
29.33826	-0.1927851
30.30489	-0.1924287
31.30949	-0.1923079
32.33295	-0.1910346
33.32847	-0.1887761
34.3485	-0.1866286
35.35865	-0.1848091
36.33625	-0.1833135
37.3528	-0.1831196
38.3313	-0.1809587
39.29977	-0.1785719
40.33457	-0.1774257
41.33512	-0.175888
42.36782	-0.1754651
43.40372	-0.1751929
44.38987	-0.1737347
45.40382	-0.1715385
46.39627	-0.1693862
47.41214	-0.168123
48.41799	-0.1667504
49.40533	-0.16595
50.40343	-0.1647741
51.37118	-0.161984
52.36351	-0.1602959
53.36163	-0.1591225
54.35247	-0.1584257
55.36262	-0.1581835
56.36872	-0.1572389
57.3752	-0.1555072
58.37963	-0.1538269
59.37161	-0.152006
60.36352	-0.1499914
61.34582	-0.148419
62.34148	-0.1460246
63.32475	-0.1438368
64.31915	-0.1420128
65.32465	-0.139431
66.31866	-0.1382561
67.32057	-0.1377546
68.32181	-0.1367067
69.31276	-0.136034
70.31496	-0.1344707
71.33645	-0.1314028
72.36039	-0.128685
73.3699	-0.125729
74.38568	-0.1229149
75.36906	-0.1206723
76.34393	-0.1187855
77.33223	-0.1166579
78.3065	-0.1148177
79.31493	-0.1138172
80.32651	-0.1129757
81.33484	-0.1114124
82.36511	-0.109694
83.3469	-0.1070285
84.33713	-0.1030658
85.33603	-0.09993383
86.32373	-0.09750699
87.34512	-0.09513525
88.34714	-0.09273663
89.3379	-0.09026764
90.31439	-0.08696036
91.31245	-0.08421916
92.32919	-0.08228581
93.34374	-0.08022925
94.35501	-0.07750682
95.36518	-0.07460327
96.36217	-0.07188661
97.38312	-0.06897569
98.40773	-0.06704499
99.41908	-0.06492645
100.4164	-0.06155198
101.3999	-0.05789081
102.3873	-0.05434309
103.3711	-0.05125578
104.3718	-0.04864738
105.3578	-0.04688745
106.3673	-0.0443173
107.3632	-0.04116583
108.3645	-0.03788278
109.3634	-0.03379539
110.3547	-0.02930607
111.3711	-0.02484007
112.3545	-0.02069106
113.363	-0.01680587
114.3845	-0.01368773
115.3654	-0.01103801
116.3678	-0.007686683
117.3625	-0.00462181
118.3445	-8.39E-04
119.3379	0.003337126
120.3435	0.007436231
121.3475	0.01236499
122.3404	0.01739257
123.3361	0.02289909
124.3397	0.02736691
125.3366	0.03169215
126.3304	0.03522242
127.3471	0.03921037
128.3234	0.0435313
129.3057	0.04784545
130.3147	0.05224385
131.3138	0.05577671
132.3099	0.06094844
133.3382	0.06531642
134.3249	0.07051466
135.3173	0.07665301
136.3092	0.08125959
137.2924	0.08626261
138.2955	0.09188852
139.2912	0.09632869
140.3052	0.1011264
141.2968	0.1061459
142.2966	0.1097253
143.3106	0.1136033
144.3206	0.1176047
145.3422	0.1228275
146.3433	0.1275703
147.3197	0.1334129
148.3195	0.1399175
149.3124	0.1445483
150.3289	0.1500154
151.353	0.1546668
152.3526	0.1580534
153.3498	0.1626503
154.3316	0.1665626
155.3171	0.1712286
156.3098	0.1764057
157.317	0.180944
158.3192	0.1861188
159.3142	0.1902414
160.3071	0.1943775
161.2963	0.1990964
162.3071	0.2041902
163.3315	0.2087875
164.3635	0.2137234
165.3652	0.2176968
166.3678	0.2206066
167.357	0.2248405
168.3545	0.2279164
169.3536	0.2313281
170.3407	0.2354844
171.3318	0.2395837
172.318	0.2446875
173.3214	0.2495726
174.3364	0.2545357
175.3437	0.2581881
176.3552	0.2611685
177.3426	0.264816
178.3433	0.2673818
179.3334	0.2697874
180.3151	0.2728612
181.3206	0.2754818
182.3077	0.2791031
183.3273	0.2838075
184.3291	0.2875901
185.3276	0.29097
186.3275	0.2937623
187.3163	0.2969458
188.3459	0.3007531
189.3387	0.3038875
190.3406	0.3068935
191.3454	0.3088529
192.3368	0.309838
193.3562	0.3124221
194.375	0.3148197
195.383	0.3175485
196.3831	0.3196916
197.3832	0.3215526
198.3831	0.3235072
199.4007	0.3257315
200.4133	0.3293107
201.4391	0.3321306
202.4375	0.3337755
203.4346	0.3344222
204.4061	0.3350031
205.4077	0.3354866
206.402	0.3372042
207.3663	0.3386431
208.3681	0.3402408
209.3372	0.3417755
210.3278	0.343767
211.3365	0.3467298
212.3257	0.3497335
213.3327	0.352393
214.3333	0.3537801
215.3284	0.3546456
216.3397	0.3544502
217.3255	0.3547546
218.3041	0.3558668
219.3099	0.3572995
220.3011	0.3590046
221.313	0.3610147
222.3311	0.3634388
223.3199	0.3648337
224.3242	0.3668688
225.3288	0.3684213
226.3346	0.3693717
227.3641	0.370612
228.3645	0.3715038
229.3442	0.3710663
230.3214	0.3709618
231.3031	0.3724671
232.3032	0.3737195
233.3174	0.3761718
234.3276	0.3776708
235.3163	0.3782336
236.3149	0.3782762
237.2908	0.3786948
238.2886	0.3814944
239.2969	0.3830915
240.2952	0.384596
241.2926	0.3858768
242.2892	0.3851073
243.2811	0.3853497
244.2677	0.3861793
245.3054	0.3868325
246.3091	0.3870646
247.304	0.3875596
248.3412	0.388253
249.3188	0.3892934
250.3251	0.3919296
251.348	0.3939889
252.3342	0.3950489
253.3327	0.3946566
254.3133	0.3940719
255.301	0.3931772
256.2991	0.392895
257.296	0.3945325
258.3219	0.3951775
259.321	0.3961879
260.3105	0.3977589
261.3311	0.398973
262.3086	0.4004332
263.3108	0.4019605
264.3248	0.4024842
265.3115	0.4023476
266.3178	0.4015411
267.3019	0.4008811
268.2873	0.4013607
269.2866	0.4018685
270.2842	0.403806
271.3135	0.4062535
272.3221	0.4074658
273.3237	0.4093383
274.3314	0.4102465
275.3119	0.4105905
276.3096	0.4122518
277.3254	0.4130215
278.3206	0.4131705
279.3258	0.4132398
280.314	0.412446
281.2827	0.4122028
282.2973	0.4131848
283.2935	0.4139534
284.3022	0.4150955
285.3176	0.4160935
286.3098	0.4164749
287.3174	0.4184023
288.3153	0.420329
289.3141	0.4218723
290.3259	0.4229154
291.3246	0.4231419
292.3282	0.4230357
293.3119	0.4241547
294.2999	0.4257969
295.2887	0.4271588
296.2727	0.4282258
297.2837	0.4276958
298.2658	0.4276264
299.2671	0.4270437
300.2792	0.4281438
301.2787	0.4296657
302.3056	0.4304781
303.3342	0.4320925
304.3514	0.4326429
305.3648	0.4336919
306.3773	0.4335557
307.3576	0.4330709
308.3664	0.4338411
309.3607	0.4334348
310.3319	0.4352316
311.3281	0.4375801
312.303	0.4377944
313.2998	0.4392855
314.3078	0.4401137
315.3142	0.4401464
316.3143	0.4402265
317.3007	0.4400368
318.3073	0.4399495
319.2933	0.4405032
320.3035	0.4418625
321.3255	0.4443928
322.3197	0.4464196
323.3182	0.4477129
324.303	0.4496008
325.3005	0.449464
326.2961	0.4506186
327.3169	0.45147
328.3285	0.4513758
329.338	0.4516416
330.342	0.4515151
331.3311	0.4524967
332.3242	0.4534676
333.3085	0.4553621
334.3192	0.4573391
335.3317	0.4581487
336.3214	0.4583076
337.3232	0.4599039
338.3039	0.4611839
339.2756	0.4625023
340.2897	0.4646652
341.2774	0.4645808
342.2861	0.4639384
343.2881	0.4640321
344.2804	0.4641632
345.3067	0.4646156
346.3007	0.4655046
347.3061	0.4669209
348.3104	0.4681769
349.2861	0.4700614
350.2822	0.4728658
351.2971	0.4740541
352.3222	0.4752223
353.3467	0.4757383
354.377	0.4751107
355.3796	0.4747972
356.3466	0.4749801
357.3495	0.475411
358.3375	0.4767977
359.3171	0.4785812
360.3314	0.4797303
361.3125	0.481535
362.3019	0.4826494
363.3205	0.4836783
364.3069	0.4847285
365.3206	0.4852173
366.3271	0.4858083
367.3217	0.4866302
368.3331	0.4874492
369.3338	0.4883325
370.3181	0.4897505
371.3052	0.4910109
372.3274	0.4931165
373.3195	0.494544
374.3467	0.4955794
375.3499	0.4969202
376.3352	0.4987615
377.3443	0.5006423
378.3375	0.5018374
379.3372	0.502793
380.343	0.5028916
381.3286	0.5031596
382.3275	0.5046878
383.3355	0.5059592
384.3231	0.5072659
385.3176	0.509176
386.3232	0.5100555
387.3103	0.5118921
388.3082	0.5142829
389.3122	0.5158962
390.3089	0.517084
391.3246	0.5180144
392.3236	0.518161
393.3445	0.5189747
394.3432	0.5206167
395.3564	0.5221026
396.3528	0.5237309
397.3535	0.5254253
398.3425	0.5271258
399.346	0.5289783
400.348	0.5316175
401.3502	0.5329126
402.3588	0.5341017
403.343	0.5349582
404.3711	0.5356866
405.3678	0.5370181
406.3803	0.5381857
407.3867	0.5399847
408.378	0.5412589
409.3733	0.5429685
410.3715	0.5454792
411.3809	0.5478455
412.3727	0.5501855
413.3868	0.5525807
414.3801	0.5539743
415.3635	0.5550159
416.3571	0.5560865
417.3395	0.5573189
418.3533	0.559109
419.3616	0.560885
420.3847	0.5633386
421.3846	0.5657225
422.3505	0.56862
423.3509	0.5717596
424.3437	0.5743295
425.3394	0.5772577
426.3448	0.5799532
427.3297	0.5821814
428.3147	0.5840791
429.3187	0.5856466
430.3246	0.5883157
431.3451	0.5914525
432.3515	0.5946178
433.3478	0.5980552
434.3535	0.600041
435.3265	0.6015823
436.3164	0.6045418
437.3148	0.607877
438.2862	0.6118156
439.2813	0.6159789
440.2849	0.6190007
441.263	0.6220934
442.2902	0.6248815
443.3052	0.6285398
444.3027	0.6315167
445.3151	0.6327259
446.2944	0.6361488
447.3054	0.6389396
448.3072	0.6431754
449.3031	0.649663
450.3155	0.6538215
451.2918	0.6582185
452.2877	0.6613243
453.2999	0.6636457
454.2984	0.6666293
455.3071	0.6697889
456.2967	0.6744064
457.3098	0.6798595
458.3218	0.6849678
459.3099	0.6895625
460.317	0.6941811
461.3091	0.6997555
462.28	0.7030926
463.2917	0.7085275
464.2877	0.7129788
465.2732	0.7159306
466.2895	0.7202417
467.2686	0.7234557
468.2658	0.7279015
469.267	0.7327435
470.2625	0.7386643
471.2911	0.7447525
472.2886	0.7504967
473.272	0.7557887
474.2691	0.7619357
475.254	0.7673063
476.2596	0.7724015
477.253	0.7775586
478.2359	0.7812844
479.2409	0.7853394
480.2365	0.7894553
481.2675	0.7954267
482.3113	0.8017942
483.3129	0.8074731
484.3158	0.8138743
485.3121	0.817911
486.285	0.8219398
487.2769	0.8284103
488.2651	0.8338999
489.2549	0.8395232
490.2394	0.845276
491.2411	0.849587
492.2562	0.8541127
493.2731	0.859266
494.3005	0.8649845
495.3181	0.8704445
496.3248	0.8742846
497.3162	0.8787403
498.25	0.8648775
498.6651	0.8245995
498.6006	0.7739028
498.0392	0.7114853
497.0305	0.6571756
496.0589	0.6207996
495.0522	0.5894214
494.0638	0.5627573
493.0627	0.5396812
492.0246	0.5187728
491.0211	0.5002128
490.0071	0.4824629
488.9957	0.4665832
488.0179	0.4533357
487.0347	0.4402138
486.041	0.4286018
485.0781	0.4173425
484.0728	0.4048027
483.0667	0.3933195
482.0704	0.3824206
481.0501	0.3726577
480.045	0.3648492
479.0299	0.3577638
478.0225	0.3489885
477.0215	0.339969
476.0262	0.3308012
475.044	0.322061
474.0288	0.3149492
473.042	0.3082624
472.0508	0.3018296
471.0345	0.2950577
470.0505	0.2894165
469.0519	0.2836082
468.0447	0.2784723
467.0562	0.274014
466.0621	0.2693085
465.0529	0.264503
464.0672	0.2595869
463.0814	0.2546771
462.0727	0.2508956
461.0688	0.2478885
460.0677	0.2447553
459.0777	0.2407752
458.0747	0.2347271
457.0761	0.228793
456.0746	0.2232295
455.058	0.2180797
454.0757	0.2150308
453.0845	0.2112573
452.0775	0.2076994
451.0558	0.2049524
450.042	0.2018306
449.0287	0.2000048
448.0463	0.198225
447.0813	0.1957084
446.0963	0.1927181
445.0953	0.1894632
444.0639	0.1860683
443.0435	0.1839235
442.0042	0.1821424
440.9895	0.1803219
440.0048	0.1778407
439.0052	0.1745755
438.0278	0.1716986
437.0739	0.1685234
436.0808	0.1660523
435.0944	0.1641704
434.1163	0.1610308
433.1014	0.1582748
432.0855	0.1556401
431.076	0.1526674
430.0418	0.1508636
429.0406	0.1493699
428.0487	0.1481187
427.0637	0.1469891
426.0811	0.1455149
425.0852	0.144098
424.105	0.1419918
423.1043	0.1404839
422.1108	0.1389354
421.1115	0.1363772
420.0884	0.1331077
419.0714	0.1303354
418.0738	0.1272736
417.0627	0.1258029
416.0694	0.1253742
415.0738	0.1244812
414.0716	0.1230655
413.0775	0.1212199
412.0753	0.1193352
411.0919	0.1175957
410.0987	0.1163921
409.1049	0.1152712
408.1432	0.1137824
407.1293	0.1114993
406.1186	0.1097165
405.1119	0.1075756
404.0762	0.1056198
403.0782	0.1042297
402.0597	0.1029394
401.0493	0.1015114
400.0441	0.100333
399.0499	0.09903295
398.0591	0.09787953
397.0814	0.09728305
396.0928	0.09530203
395.0816	0.09300382
394.08	0.09138881
393.0514	0.08919488
392.0235	0.08871369
391.0133	0.08810989
390.0067	0.08695982
389.0239	0.08672361
388.0513	0.08449639
387.0365	0.08420127
386.0565	0.08257385
385.0424	0.08012669
384.0278	0.07933252
383.0581	0.0774452
382.0609	0.07607557
381.0618	0.0749255
380.0704	0.07407525
