Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad	
mV	uA	mV	uA	mV	uA	mV	uA	mV	uA	
1Hz	1Hz	2Hz	2Hz	5Hz	5Hz	10Hz bis	10Hz bis	25Hz	25Hz	
--	--	-157.462	2.04715207552877	-158.6792	3.526848	-158.7112	4.10110266308588	-379.2399	6.803297
--	--	-156.4592	1.96579546488062	-157.6958	3.428093	-157.569	4.03298527372176	-378.6673	6.853001
--	--	-155.5974	1.92070419848146	-156.7458	3.279078	-156.5946	3.94937631960848	-378.1905	6.901189
--	--	-154.5971	1.93661463102031	-155.7456	3.229847	-155.6046	3.8629760309476	-377.6806	6.952405
--	--	-153.6194	1.89025164540182	-154.6563	3.139141	-154.6668	3.79104241911967	-377.1123	6.971422
--	--	-152.6192	1.8029810675999	-153.7046	3.021356	-153.7379	3.7149711287921	-376.6124	7.014933
--	--	-151.5734	1.74927813592329	-152.7193	2.963313	-152.7239	3.66661966532849	-376.1141	7.08597
--	--	-150.5412	1.76239269243584	-151.7092	2.846256	-151.6203	3.56785462902771	-375.6261	7.13012
--	--	-149.4918	1.76421116783578	-150.6016	2.740977	-150.595	3.49452607690373	-375.2585	7.198789
--	--	-148.4447	1.6199506513802	-149.4723	2.673567	-149.6232	3.46279542595312	-374.8194	7.254569
--	--	-147.4026	1.66914505957043	-148.4232	2.603215	-148.6468	3.36844386226321	-374.3805	7.297526
--	--	-146.4179	1.6465440685679	-147.4564	2.493651	-147.6743	3.31542421807959	-373.7541	7.362221
--	--	-145.4352	1.49596857454714	-146.6699	2.45811	-146.581	3.25466773718344	-373.2136	7.428926
--	--	-144.4981	1.62958945377022	-145.7506	2.414621	-145.5396	3.19157681340533	-372.6585	7.467106
--	--	-143.5266	1.58623046690534	-144.7404	2.355904	-144.5054	3.13042716532491	-372.0473	7.502751
--	--	-142.607	1.42557622488534	-143.7644	2.328659	-143.521	3.08852587971346	-371.6306	7.546585
--	--	-141.6606	1.43532261960378	-142.6202	2.303696	-142.5327	3.02560670265001	-371.0685	7.599575
--	--	-140.6185	1.54638097922283	-141.7151	2.196509	-141.4833	2.96242729078501	-370.5178	7.651784
--	--	-139.7642	1.54655590697256	-140.7027	2.196828	-140.4748	2.92449862217495	-369.9789	7.702753
--	--	-138.7297	1.21113322557385	-139.6605	2.188125	-139.4459	2.87460297688908	-369.4868	7.751179
--	--	-137.7444	1.40846279873657	-138.6742	2.122275	-138.5114	2.8220122049343	-368.9199	7.767214
--	--	-136.7293	1.66802292201275	-137.6103	2.164	-137.6205	2.78269548540815	-368.52	7.83346
--	--	-135.561	1.06355506910058	-136.6207	2.11799	-136.6233	2.72031551503362	-368.1667	7.870051
--	--	-134.5876	1.43514102329798	-135.6218	2.087951	-135.6139	2.69175011333161	-367.6272	7.911947
--	--	-133.5719	1.46707243414341	-134.6255	2.061883	-134.6252	2.65856574994731	-367.2362	7.984779
--	--	-132.6611	1.2461917654204	-133.7003	2.064298	-133.5537	2.60009538082316	-366.7042	8.024144
--	--	-131.6339	1.20838397801538	-132.6314	2.002327	-132.5905	2.56397885552722	-366.1115	8.115948
--	--	-130.6515	1.42385889517485	-131.6738	1.964488	-131.6002	2.52757407204957	-365.598	8.178295
--	--	-129.6635	1.45697298286255	-130.6604	1.941804	-130.5904	2.50303505717629	-365.0575	8.221394
--	--	-128.59	0.950038385895499	-129.649	1.856053	-129.6299	2.45626796974619	-364.5265	8.276299
--	--	-127.6324	1.38721670461816	-128.7076	1.829912	-128.5771	2.41919249188046	-363.9938	8.287675
--	--	-126.6355	1.5148239272123	-127.7467	1.794255	-127.5571	2.39228605872837	-363.4381	8.345486
--	--	-125.6353	1.00986548278934	-126.8109	1.744756	-126.5246	2.36034279431466	-362.8877	8.365213
--	--	-124.7131	1.24868641415179	-125.7367	1.684119	-125.5481	2.33016290683337	-362.4964	8.379161
--	--	-123.7389	1.4208472274787	-124.8131	1.627755	-124.6011	2.2993621780622	-362.1259	8.420899
--	--	-122.6965	1.19609889118093	-123.6835	1.550679	-123.7062	2.27699655098869	-361.6477	8.438953
--	--	-121.7158	1.1214867451064	-122.6456	1.45282	-122.7685	2.22040134779003	-361.2412	8.514406
--	--	-120.7014	1.33609861820209	-121.7389	1.416069	-121.761	2.2375479311241	-360.7159	8.595494
--	--	-119.6734	1.42425983708121	-120.6152	1.346145	-120.8612	2.19186219748054	-360.213	8.6562
--	--	-118.7356	0.856978467488997	-119.7088	1.277592	-119.7358	2.14915278514736	-359.8124	8.71187
--	--	-117.6836	1.41073981904593	-118.7013	1.275965	-118.6343	2.15282258433101	-359.2854	8.739502
--	--	-116.6983	1.40885173634125	-117.6486	1.233363	-117.6123	2.10797094332686	-358.7086	8.764076
--	--	-115.7984	1.08228934216663	-116.692	1.208023	-116.4995	2.09792590844433	-358.2288	8.768445
--	--	-114.7448	1.04469684071617	-115.7063	1.215899	-115.599	2.08166191051038	-357.749	8.780042
--	--	-113.7905	1.48436467981541	-114.721	1.184279	-114.6523	2.04525012150717	-357.2477	8.800534
--	--	-112.7969	1.27665014723124	-113.6541	1.166466	-113.6812	2.01200758645467	-356.8	8.815137
--	--	-111.6718	1.02132970523219	-112.71	1.188143	-112.7536	2.02396764865004	-356.2809	8.876301
--	--	-110.6812	1.21761129138627	-111.7068	1.195019	-111.8307	2.00128939677072	-355.7565	8.921952
--	--	-109.6979	1.47871661495783	-110.6086	1.155038	-110.845	1.96250196928029	-355.2566	8.977545
--	--	-108.658	1.04245549624794	-109.5654	1.190217	-109.8161	1.936594392015	-354.7104	9.032163
--	--	-107.6826	1.19910892285065	-108.4797	1.192387	-108.8109	1.9310234735903	-354.1973	9.067673
--	--	-106.6738	1.30929143098341	-107.4092	1.185707	-107.7922	1.94170105504647	-353.6214	9.125979
--	--	-105.6624	1.31983538757591	-106.5048	1.28931	-106.862	1.91720260319606	-353.2126	9.160901
--	--	-104.6424	1.04307822170609	-105.5481	1.262538	-105.9266	1.80546609783878	-352.6988	9.207151
--	--	-103.6362	1.2285755871832	-104.5367	1.241963	-104.8095	1.90930623237716	-352.1863	9.257576
--	--	-102.6169	1.44941417034053	-103.5672	1.230826	-103.764	1.87741519688044	-351.6765	9.289617
--	--	-101.4883	1.1533364111133	-102.5175	1.172738	-102.7853	1.80947176083375	-351.1257	9.369978
--	--	-100.4623	1.02972442228196	-101.5404	1.138708	-101.7316	1.79896588738395	-350.704	9.405309
--	--	-99.45747	1.33380159783013	-100.597	1.110866	-100.7994	1.81496792247077	-350.2018	9.424759
--	--	-98.52893	1.50039443290139	-99.67706	1.054387	-99.75894	1.81106995068815	-349.7061	9.452926
--	--	-97.7252	0.920512536638677	-98.74753	0.977011	-98.62931	1.77356632236618	-349.1732	9.43838
--	--	-96.72797	1.25460609491859	-97.7579	0.947276	-97.57132	1.74311239825647	-348.6683	9.505202
--	--	-95.72942	1.30154266308273	-96.77157	0.888701	-96.57145	1.74809870742415	-348.1036	9.535742
--	--	-94.69257	1.33019956699748	-95.81066	0.838642	-95.54749	1.74909851079342	-347.7536	9.593936
--	--	-93.64153	1.15708766625543	-94.84744	0.834308	-94.57832	1.75344727456684	-347.2457	9.651523
--	--	-92.6192	1.05571946933447	-93.81885	0.801926	-93.55072	1.67153861200029	-346.8168	9.666986
--	--	-91.76298	1.45827744656593	-92.88238	0.765232	-92.48779	1.70515595682263	-346.3941	9.742934
--	--	-90.79811	1.24595448876772	-91.69363	0.787183	-91.514	1.71068831275931	-345.8787	9.775579
--	--	-89.82697	1.04813434117964	-90.62344	0.756914	-90.50654	1.686412895624	-345.4346	9.7784
--	--	-88.90932	1.2598700896774	-89.6404	0.721071	-89.62291	1.66901615403187	-344.7451	9.775816
--	--	-87.85002	1.46138721134918	-88.62766	0.741923	-88.6729	1.63024986752288	-344.2072	9.795731
--	--	-86.80656	0.922371132523547	-87.70044	0.712382	-87.78332	1.68473597465486	-343.6138	9.823708
--	--	-85.7225	1.34094642531649	-86.66887	0.714593	-86.77387	1.65896285645817	-343.0881	9.868343
--	--	-84.72295	1.26848915990343	-85.6264	0.750345	-85.7007	1.60972618053819	-342.6879	9.920351
--	--	-83.71417	1.23662627783494	-84.54827	0.766036	-84.65592	1.62998443579869	-342.2207	9.948467
--	--	-82.67236	1.10383623088334	-83.54874	0.774422	-83.55567	1.6393961050475	-341.8267	9.978828
--	--	-81.6692	1.18678515477491	-82.57166	0.81231	-82.57826	1.6144175122298	-341.3135	10.059254
--	--	-80.66537	1.43209433810471	-81.6091	0.858793	-81.60646	1.60731909673377	-340.8196	10.112209
--	--	-79.61134	1.09467504205273	-80.62277	0.894631	-80.74098	1.60632505088623	-340.3157	10.141528
--	--	-78.62666	1.06465522837996	-79.61102	0.939899	-79.70743	1.59721185877435	-339.7883	10.172354
--	--	-77.63208	1.35043215615085	-78.56194	0.931883	-78.76073	1.60963355119191	-339.3323	10.170852
--	--	-76.61636	1.27772042166437	-77.59048	0.891424	-77.82459	1.58679172356655	-338.807	10.212812
--	--	-75.6581	1.03792812168521	-76.60382	0.865975	-76.72797	1.59051430645804	-338.2829	10.240017
--	--	-74.70512	1.2284970007093	-75.53031	0.850078	-75.74693	1.5877022038194	-337.7424	10.266114
--	--	-73.67191	1.22020194616083	-74.57733	0.809153	-74.66055	1.58691170921859	-337.2094	10.293117
--	--	-72.56439	1.31397853279063	-73.6478	0.810564	-73.63757	1.59098912439112	-336.686	10.296028
--	--	-71.54504	0.868684329852275	-72.64826	0.760906	-72.66312	1.5812460130663	-336.2287	10.337746
--	--	-70.55607	1.4503977976374	-71.73161	0.703472	-71.62495	1.57545798494904	-335.7327	10.368462
--	--	-69.6655	1.20300888740495	-70.88496	0.680616	-70.59669	1.59131552712146	-335.1575	10.391934
--	--	-68.65968	0.950594835107953	-69.81541	0.627403	-69.56347	1.59203966248309	-334.6632	10.43071
--	--	-67.65256	1.22816259563548	-68.74686	0.593444	-68.49228	1.57566487456008	-334.0503	10.438872
--	--	-66.59854	1.41057312619147	-67.75558	0.600316	-67.52246	1.58939409003284	-333.5662	10.483235
--	--	-65.52238	0.888251277255995	-66.66623	0.595393	-66.59721	1.58599681945058	-333.2443	10.511122
--	--	-64.63216	1.23886011828346	-65.66306	0.538846	-65.68287	1.60160579660227	-332.8368	10.523782
--	--	-63.65209	1.16309107470627	-64.67046	0.553467	-64.78933	1.60125573478729	-332.3907	10.549297
--	--	-62.64727	1.20818805690274	-63.69172	0.540956	-63.83173	1.58125608406221	-331.7785	10.552832
--	--	-61.64906	1.11147104267348	-62.68723	0.527044	-62.74138	1.59312128219119	-331.1511	10.595449
--	--	-60.68848	1.05087280613979	-61.7151	0.56325	-61.796	1.63772242074517	-330.5643	10.605613
--	--	-59.71503	1.30839031377043	-60.80901	0.563262	-60.76245	1.62814761974448	-330.0568	10.617662
--	--	-58.69965	1.05133860343725	-59.78173	0.546949	-59.78999	1.53349915876961	-329.4641	10.625686
--	--	-57.66411	1.07017844040525	-58.70195	0.589572	-58.92484	1.68189394163603	-328.9826	10.614256
--	--	-56.65368	1.26507860332195	-57.69053	0.611367	-57.82129	1.64551328493537	-328.5471	10.673613
--	--	-55.58216	1.11754375205888	-56.61108	0.613755	-56.7851	1.59202489829042	-328.0954	10.721
--	--	-54.67739	0.975695693806971	-55.63235	0.647403	-55.66999	1.63391668312138	-327.712	10.777758
--	--	-53.82248	1.24272907272402	-54.65427	0.652327	-54.61399	1.65630542266037	-327.2874	10.853957
--	--	-52.85035	1.13263765489115	-53.66861	0.680334	-53.51572	1.66468850069816	-326.7375	10.887713
--	--	-51.82935	1.15810142120849	-52.68921	0.734624	-52.52543	1.6452645210428	-326.1475	10.950616
--	--	-50.68254	0.945559759954511	-51.69859	0.757273	-51.6091	1.64254523389787	-325.7803	10.972581
--	--	-49.55884	1.17268562811527	-50.6832	0.744941	-50.62145	1.66830111158051	-325.3025	10.964793
--	--	-48.52397	1.28345277882918	-49.63876	0.732072	-49.69819	1.70347628588113	-324.7543	10.960231
--	--	-47.55647	0.972331436705017	-48.69106	0.719033	-48.69832	1.67087387578911	-324.229	10.939013
--	--	-46.62693	1.00970773683662	-47.62548	0.682204	-47.70077	1.65134533691713	-323.6996	10.979356
--	--	-45.73471	1.28119710958324	-46.54009	0.689385	-46.6157	1.70469851979011	-323.0854	11.022431
--	--	-44.72857	1.03195204771639	-45.52932	0.674031	-45.60989	1.73150565546043	-322.6555	11.061266
--	--	-43.68049	1.1178945116853	-44.47068	0.631911	-44.54597	1.65938802284965	-322.3375	11.112167
--	--	-42.65355	1.0911794799525	-43.48138	0.62654	-43.51869	1.70834893443753	-321.7689	11.125693
--	--	-41.62066	1.06095427896302	-42.5634	0.601001	-42.63935	1.73267575965006	-321.3046	11.16354
--	--	-40.59008	1.24482960732641	-41.5523	0.558376	-41.54207	1.701144262618	-320.8404	11.181
--	--	-39.5988	0.848867590242043	-40.6723	0.545433	-40.60428	1.7117138660563	-320.3104	11.174471
--	--	-38.67125	1.36394609684368	-39.70116	0.529884	-39.59682	1.73593416558744	-319.8801	11.168045
--	--	-37.63571	1.04800372771484	-38.69535	0.461329	-38.59761	1.72496154180823	-319.3693	11.163622
--	--	-36.61901	0.891621957764408	-37.7252	0.479628	-37.6017	1.72019773235426	-318.8753	11.208447
--	--	-35.65216	1.24366223739388	-36.59952	0.46299	-36.56749	1.72408566088013	-318.3344	11.230886
--	--	-34.64899	1.2611269930524	-35.60329	0.426582	-35.62508	1.75213429202685	-317.7589	11.276851
--	--	-33.66596	0.894697371737237	-34.64074	0.46469	-34.57139	1.73445386646349	-317.2537	11.310849
--	--	-32.6902	1.08157454551482	-33.61346	0.465367	-33.69139	1.71539791227947	-316.7633	11.308463
--	--	-31.59391	1.14780310683212	-32.62581	0.467775	-32.71695	1.73862290079975	-316.3119	11.359904
--	--	-30.58579	1.29183709191604	-31.67415	0.529006	-31.63486	1.75443353720599	-315.8351	11.372651
--	--	-29.59649	0.840895444019636	-30.63466	0.572372	-30.66471	1.72701946506548	-315.2946	11.383849
--	--	-28.59728	1.22374929475785	-29.66418	0.601256	-29.69324	1.72757823096261	-314.7041	11.4236
--	--	-27.6651	1.10249585139728	-28.70757	0.638957	-28.73365	1.73268193602294	-314.087	11.437779
--	--	-26.63453	1.04508122953129	-27.56505	0.668146	-27.78629	1.7320029649405	-313.7274	11.50225
--	--	-25.60329	1.27607117614666	-26.59886	0.668517	-26.79633	1.73342783349411	-313.2252	11.535398
--	--	-24.6414	1.0020932084834	-25.56763	0.677306	-25.74924	1.72708082572896	-312.7573	11.550714
--	--	-23.69535	1.01957563791855	-24.62158	0.736076	-24.76753	1.71083858944847	-312.3441	11.565042
--	--	-22.72355	1.22987854286895	-23.70691	0.695917	-23.75941	1.7066645147146	-311.6926	11.536488
--	--	-21.73227	1.19689512572751	-22.80247	0.693675	-22.69812	1.73158422448864	-311.3532	11.556045
--	--	-20.81198	1.03128706731848	-21.84685	0.692938	-21.56518	1.71324456114457	-310.7833	11.543899
--	--	-19.83886	1.01660635897519	-20.85722	0.643101	-20.5072	1.68443048856047	-310.2675	11.541114
--	--	-18.7997	1.29080507802063	-19.83589	0.663711	-19.51328	1.68719188858922	-309.789	11.515443
--	--	-17.76714	1.0707452035057	-18.76337	0.643422	-18.56195	1.69896000711638	-309.2392	11.535267
--	--	-16.66623	1.12219218413356	-17.73148	0.610951	-17.7503	1.69383693726131	-308.7505	11.517918
--	--	-15.69178	1.22263162260197	-16.59919	0.578598	-16.75505	1.6780635449307	-308.3417	11.492772
--	--	-14.64106	0.895668619006183	-15.58546	0.557184	-15.74957	1.64486617717343	-307.856	11.575536
--	--	-13.72969	1.33088708211534	-14.57337	0.529121	-14.73451	1.64089509789086	-307.2576	11.55942
--	--	-12.64529	1.17785850075908	-13.65705	0.511405	-13.67356	1.69617875314389	-306.8089	11.616957
--	--	-11.57245	1.10240707826212	-12.75624	0.49058	-12.67666	1.6843632645361	-306.2195	11.65189
--	--	-10.6657	0.93961720584559	-11.81845	0.420612	-11.73755	1.51590348998137	-305.6039	11.589798
--	--	-9.711069	1.31836768265067	-10.82783	0.421538	-10.79415	1.68436258712903	-305.0842	11.587074
--	--	-8.796394	1.30652423176128	-9.725927	0.419309	-9.787677	1.66010251275785	-304.6028	11.581883
--	--	-7.740391	0.912150751117534	-8.640536	0.396369	-8.832717	1.58838205681374	-304.0391	11.607146
--	--	-6.752411	1.085438773897	-7.555474	0.440534	-7.785629	1.56651204129378	-303.6376	11.64342
--	--	-5.647206	1.42425781107345	-6.572778	0.429285	-6.741183	1.60200899476514	-303.2723	11.680252
--	--	-4.690596	0.94364294576294	-5.546493	0.441301	-5.770704	1.61564987274606	-302.7245	11.715051
--	--	-3.729692	1.27979976811383	-4.540021	0.509229	-4.784705	1.57947810478583	-302.1956	11.743227
--	--	-2.687888	1.06807864721522	-3.603223	0.541649	-3.732004	1.54456663051128	-301.6626	11.784162
--	--	-1.686039	1.13941505625352	-2.540616	0.557547	-2.664113	1.54504763154056	-301.1056	11.765074
--	--	-0.623762	1.27933487273359	-1.597543	0.597898	-1.617686	1.58231558325167	-300.5881	11.756693
--	--	0.424647	1.00497419139602	-0.584467	0.593577	-0.540219	1.56204882813524	-300.0726	11.758833
--	--	1.376304	1.32996894053327	0.441817	0.622821	0.434553	1.52076346738337	-299.6133	11.760216
--	--	2.27744	1.0401164208633	1.344604	0.685019	1.409655	1.50900966473431	-299.0474	11.796253
--	--	3.199049	1.0682037978152	2.355039	0.671544	2.27678	1.54124463724756	-298.6607	11.811845
--	--	4.177123	1.3709218790366	3.383965	0.679153	3.262119	1.57493858551833	-298.2453	11.872679
--	--	5.185576	1.11196545081807	4.368643	0.667782	4.275855	1.44073495429574	-297.7823	11.895211
--	--	6.269978	1.04451601088556	5.442808	0.634629	5.260533	1.54680188558849	-297.3986	11.914548
--	--	7.27645	1.15936893444012	6.414608	0.633761	6.302999	1.51513251280867	-296.8204	11.935092
--	--	8.243958	1.22189241250329	7.313763	0.588171	7.344142	1.49141633273144	-296.3245	11.867502
--	--	9.215097	1.31140678042389	8.219192	0.528818	8.284573	1.50226875085723	-295.9163	11.867702
--	--	10.13539	0.817498100150217	9.125941	0.53365	9.248778	1.51550424709833	-295.348	11.880194
--	--	11.18346	1.34424680309456	10.13704	0.470757	10.33912	1.49133473326541	-294.8874	11.885179
--	--	12.17409	1.16140262562832	11.16101	0.455617	11.20394	1.48350609192466	-294.3307	11.925956
--	--	13.22778	1.07477114111114	12.29593	0.460161	12.19159	1.50786070543328	-293.7472	11.91657
--	--	14.26628	1.26685714750367	13.3341	0.368777	13.12277	1.5177075626375	-293.2212	11.922037
--	--	15.25459	0.985013372356809	14.27222	0.351771	14.08929	1.48551904068861	-292.7325	11.930496
--	--	16.18974	1.18335814042876	15.18624	0.32136	15.10831	1.48881858173204	-292.2886	11.929196
--	--	17.13479	1.20345231386361	16.07945	0.267815	16.12601	1.51295266861811	-291.6933	11.950816
--	--	18.21622	1.11919227083155	17.0245	0.302119	17.20578	1.52473304631614	-291.1907	11.926833
--	--	19.11868	1.16436485137512	18.04319	0.304416	18.21292	1.50921185409709	-290.6284	11.937123
--	--	20.176	0.899743560877774	19.08698	0.363345	19.23458	1.50319704584733	-290.1017	11.96395
--	--	21.20361	1.37964542208297	20.08784	0.433343	20.20539	1.5203136408914	-289.6635	11.992848
--	--	22.23352	1.11306887427621	21.18016	0.448113	21.17653	1.5417901161991	-289.2339	12.044483
--	--	23.55831	0.970715782123755	22.25334	0.532189	22.12621	1.54955812896808	-288.7482	12.069336
--	--	24.75168	1.22894039974003	23.29943	0.538819	23.05574	1.53022461461844	-288.3741	12.079584
--	--	25.98104	0.913057098449675	24.4043	0.567446	24.11372	1.53662009193663	-287.8814	12.071272
--	--	27.09418	1.42190407528728	25.37578	0.632944	25.13109	1.5667194795148	-287.3191	12.049571
--	--	28.09734	0.95495255793601	26.30399	0.642046	26.22045	1.59279502598034	-286.8719	12.022087
--	--	29.11703	0.940109536495551	27.22593	0.623586	27.34546	1.57992910340542	-286.3677	11.973725
--	--	30.11722	1.3197425360999	28.08315	0.635657	28.33641	1.5561137909458	-285.8552	11.96878
--	--	31.07549	0.913382694922065	29.04207	0.611417	29.30623	1.60079665078787	-285.2837	11.965279
--	--	32.08229	1.29965403414384	30.00891	0.605132	30.20176	1.64270118598683	-284.7576	11.979588
--	--	33.07852	0.937937365990082	31.07483	0.60175	31.21846	1.61703946157317	-284.1098	12.027623
--	--	34.07146	0.950505700692981	32.11366	0.550117	32.17012	1.62958177957265	-283.6987	12.024023
--	--	35.19978	1.32802872399121	33.1548	0.524014	33.17957	1.60276036825325	-283.3529	12.049942
--	--	36.12766	0.940403272923516	34.19826	0.43518	34.2085	1.67875085481766	-282.7952	12.053974
--	--	37.12191	1.10835322936392	35.26383	0.435544	35.15388	1.7421572314272	-282.3897	12.040918
--	--	38.09735	0.998876176937518	36.35814	0.400878	36.16563	1.58409152230295	-281.8052	12.037325
--	--	39.09094	1.05579013425852	37.3481	0.367509	37.14932	1.70114881451882	-281.229	11.984258
--	--	40.16742	1.14584100237863	38.34599	0.398306	38.04286	1.73482990993965	-280.7192	11.969366
--	--	41.13426	0.987818562007268	39.29468	0.381748	39.02721	1.71907342986317	-280.1843	11.958569
--	--	42.04233	1.12202698867106	40.2361	0.39505	40.03269	1.71402320423177	-279.6071	11.955948
--	--	43.01083	0.889120383113159	41.25611	0.398166	41.06393	1.71868694062499	-279.1088	11.998841
--	--	43.99452	1.09627927846332	42.24508	0.401034	42.22031	1.75136636560656	-278.6392	11.992674
--	--	45.0208	1.26172302040854	43.18584	0.455222	43.18287	1.77719017595115	-278.1092	12.00597
--	--	46.07351	0.77428980776709	44.15236	0.512836	44.21906	1.77338076295817	-277.6631	12.02411
--	--	47.05653	1.09224673226929	45.10072	0.572347	45.21695	1.75276617311559	-277.1807	12.01922
--	--	48.03197	1.06391376264522	46.04181	0.651684	46.22408	1.77755329085712	-276.7333	12.043075
--	--	48.95126	1.15210611574624	47.09021	0.669403	47.32169	1.80679699247513	-276.2198	12.059579
--	--	49.99472	0.829199663797059	48.05508	0.690386	48.26245	1.82653524243687	-275.6819	12.071719
--	--	50.99888	1.16890042293493	49.07311	0.741902	49.28807	1.78816348672576	-275.1985	12.085572
--	--	52.04266	1.03015227785798	50.22289	0.721653	50.26549	1.78258835512691	-274.6391	12.090282
--	--	53.17759	0.923206396978844	51.08374	0.720102	51.27493	1.8421197061143	-274.2319	12.08759
--	--	54.19595	1.18993473858609	52.16484	0.733818	52.37254	1.86779466386014	-273.7627	12.069368
--	--	55.18459	0.976892181905585	53.20797	0.688872	53.42359	1.75733527439151	-273.2489	12.053304
--	--	56.22176	0.992221418965591	54.03777	0.7149	54.43666	1.85929442999251	-272.7411	12.020723
--	--	57.18565	1.07475218563246	55.13109	0.710546	55.40318	1.83973707688085	-272.1817	12.014532
--	--	58.2007	1.06735449317683	56.08209	0.655277	56.31686	1.81482609877824	-271.7125	12.01216
--	--	59.1725	1.04160712192895	57.05653	0.692814	57.2289	1.83638282293339	-271.2099	12.038428
--	--	60.01981	0.989487778295516	58.08711	0.688086	58.15975	1.84106987861383	-270.7753	12.121114
--	--	60.95364	1.18024833882979	59.08566	0.659132	59.09556	1.81567679498565	-270.2615	12.094033
--	--	61.94492	0.918801137457939	60.07727	0.678172	60.10071	1.8178457441642	-269.7887	12.12092
--	--	62.96857	1.04822782786227	61.04412	0.607249	61.00086	1.82299973897655	-269.3607	12.152139
--	--	64.03943	1.33093993356612	62.06314	0.541473	61.96804	1.82878848072077	-268.7961	12.103577
--	--	64.99405	0.758191723712015	63.05739	0.569009	62.93026	1.79834058794075	-268.3073	12.168494
--	--	65.96487	1.19804000343865	64.03678	0.556065	63.92385	1.78449254383231	-267.7292	12.148983
--	--	67.00964	1.10018221580844	65.08684	0.572214	64.96929	1.79363849672094	-267.1771	12.080431
--	--	68.04814	1.14630034049228	66.08869	0.620183	65.99887	1.7916430777082	-266.6992	12.059376
--	--	69.08202	0.953927833607857	67.06876	0.609966	67.04959	1.77690178933278	-266.267	12.016145
--	--	70.05943	1.21098185254834	68.13697	0.66544	68.01512	1.737625364062	-265.8704	12.009829
--	--	71.02628	1.15476391312344	69.08103	0.732373	68.95423	1.7354707437157	-265.4035	12.022778
--	--	72.07832	0.946191329207245	70.15949	0.761939	69.87122	1.7424038966959	-264.9475	12.045044
--	--	73.16603	1.21762914815785	71.21714	0.825929	70.79283	1.73152556729325	-264.37	12.063962
--	--	74.28246	1.3573142520055	72.13313	0.85329	71.83265	1.69084051974091	-263.8301	12.117471
--	--	75.29554	0.822782165264487	73.13895	0.833467	72.86224	1.66013203379879	-263.3499	12.128697
--	--	76.21913	1.2065306306583	74.03249	0.901249	74.00575	1.66447103158585	-262.7959	12.115919
--	--	77.22989	1.27178003882081	75.06967	0.917034	75.01915	1.67965721952657	-262.2708	12.084271
--	--	78.13631	1.33839636394784	76.08936	0.917457	75.99921	1.62863919944969	-261.8204	12.027202
--	--	79.09589	0.821752194508622	77.16682	0.954407	77.08097	1.57792703063994	-261.2498	12.023742
--	--	80.10831	1.36420486173509	78.21424	0.928416	78.00159	1.58677161089757	-260.8097	12.002871
--	--	80.99623	1.25160347553462	79.13551	0.917197	79.06783	1.5806089101021	-260.3745	11.994447
--	--	82.0146	1.1583680026279	80.1684	0.932393	80.05283	1.56825106362513	-259.8399	11.985408
--	--	82.91441	1.32772287375874	81.05534	0.907376	80.9751	1.52309499991979	-259.3043	11.962939
--	--	83.9407	1.1393290436905	81.98289	0.873297	81.98553	1.46304953502994	-258.8549	11.975017
--	--	85.01089	1.1295916066143	83.02998	0.879298	82.92531	1.47839925827889	-258.2833	11.935668
--	--	85.99557	1.44206459316531	84.06948	0.830924	83.84724	1.50631509084402	-257.7407	11.912107
--	--	87.17904	1.37035110125344	85.10897	0.830743	84.88145	1.46036501181358	-257.3171	11.88094
--	--	88.10758	1.10417110159205	86.08242	0.834846	85.90907	1.36188357799657	-256.7709	11.848936
--	--	89.05428	1.15618752938781	86.97333	0.758661	86.94823	1.32937564987516	-256.3862	11.886425
--	--	90.11821	1.52737562298995	87.86025	0.804337	88.01016	1.46989408381531	-255.9021	11.88001
--	--	91.04543	1.32753541377516	88.838	0.811892	89.01895	1.38967351591987	-255.3094	11.884785
--	--	92.08725	1.24852785471923	89.96632	0.786369	90.02674	1.24625571989909	-254.8309	11.876697
--	--	93.08018	1.38257400429224	90.96916	0.865235	90.96586	1.2505498812441	-254.2699	11.851751
--	--	94.06155	1.09102781771793	91.98157	0.833132	91.94029	1.33975809911686	-253.7475	11.844395
--	--	95.03368	1.56842142108142	92.98244	0.881384	92.95766	1.34478605106825	-253.2657	11.803879
--	--	95.99921	1.54995891905529	93.93013	0.957758	93.92979	1.22351212672764	-252.7027	11.770575
--	--	97.01889	1.27567571381289	94.97952	0.977382	94.99637	1.08626643901476	-252.1292	11.746547
--	--	97.97616	0.908235370978626	96.07317	1.048822	96.11082	1.20633374505368	-251.6299	11.740045
--	--	98.98923	1.70570090668629	97.14701	1.07075	97.01097	1.41970194919396	-251.1861	11.792069
--	--	99.41553	1.78187734755737	--	--	--	--	-250.6492	11.80947
--	--	99.39836	1.17549742264572	--	--	--	--	-250.2213	11.826533
--	--	98.91692	0.993550757819554	--	--	--	--	-249.6754	11.832739
--	--	97.99531	1.52294070281345	--	--	--	--	-249.1669	11.795021
--	--	97.11564	1.96198050986785	--	--	--	--	-248.7607	11.801835
--	--	96.16893	1.33025259637966	--	--	--	--	-248.2486	11.76318
--	--	95.18558	1.00654570347489	--	--	--	--	-247.8018	11.72602
--	--	94.10745	1.25547710972501	--	--	--	--	-247.3613	11.694756
