E	0s
V	j / ma * cm^2
0.306284	-0.00925666666666667
0.30527	-0.00999
0.304279	-0.0106333333333333
0.303265	-0.0114
0.302248	-0.0122766666666667
0.301254	-0.01289
0.300253	-0.01354
0.299249	-0.0142033333333333
0.298255	-0.0148733333333333
0.297234	-0.0155533333333333
0.296242	-0.0161933333333333
0.295253	-0.01694
0.294248	-0.0176166666666667
0.293264	-0.0183333333333333
0.29225	-0.0193633333333333
0.291239	-0.02027
0.290243	-0.02116
0.289233	-0.02218
0.288226	-0.0229
0.287235	-0.0236266666666667
0.286252	-0.02455
0.28525	-0.0254633333333333
0.284236	-0.0264766666666667
0.283233	-0.02757
0.28221	-0.0286766666666667
0.281206	-0.0297466666666667
0.280229	-0.0307733333333333
0.279232	-0.03201
0.27825	-0.0331833333333333
0.277263	-0.03425
0.276274	-0.0355733333333333
0.275283	-0.0367333333333333
0.274266	-0.03786
0.273266	-0.03943
0.272243	-0.04083
0.271218	-0.04226
0.2702	-0.04377
0.269199	-0.0450666666666667
0.268209	-0.0464533333333333
0.267218	-0.0479066666666667
0.266232	-0.0494966666666667
0.265238	-0.05116
0.264241	-0.0527966666666667
0.263247	-0.0545366666666667
0.262251	-0.0562433333333333
0.261264	-0.0578766666666667
0.260264	-0.0597566666666667
0.259255	-0.0615933333333333
0.258258	-0.0634166666666667
0.257234	-0.0654033333333333
0.256258	-0.0672066666666667
0.255279	-0.0690766666666667
0.254299	-0.0711333333333333
0.253327	-0.0732733333333333
0.252306	-0.0755666666666667
0.251309	-0.0778733333333333
0.250281	-0.08017
0.249253	-0.0824666666666667
0.248266	-0.08471
0.247278	-0.0871033333333333
0.246289	-0.08956
0.245285	-0.0919833333333333
0.244285	-0.0946233333333333
0.243256	-0.09723
0.242252	-0.0998133333333333
0.241252	-0.102726666666667
0.240225	-0.10559
0.239208	-0.108523333333333
0.238212	-0.111556666666667
0.237223	-0.11435
0.236248	-0.117176666666667
0.235281	-0.120066666666667
0.234309	-0.123083333333333
0.233328	-0.126266666666667
0.232326	-0.129483333333333
0.231317	-0.132863333333333
0.230295	-0.136176666666667
0.229301	-0.13939
0.228295	-0.14293
0.227309	-0.14642
0.226311	-0.149916666666667
0.225291	-0.153696666666667
0.224309	-0.15727
0.223316	-0.160903333333333
0.222329	-0.16478
0.221332	-0.168676666666667
0.220329	-0.17271
0.219316	-0.176753333333333
0.218305	-0.18076
0.217297	-0.184706666666667
0.216316	-0.188583333333333
0.215315	-0.19269
0.214324	-0.196906666666667
0.213346	-0.201123333333333
0.212315	-0.205656666666667
0.211318	-0.210143333333333
0.210317	-0.214513333333333
0.209315	-0.21917
0.208345	-0.223706666666667
0.207358	-0.22819
0.206357	-0.232793333333333
0.205356	-0.23728
0.204355	-0.241786666666667
0.203348	-0.246453333333333
0.202357	-0.251363333333333
0.201337	-0.256483333333333
0.200327	-0.26163
0.199322	-0.266873333333333
0.198296	-0.271993333333333
0.197325	-0.276866666666667
0.196315	-0.28194
0.195329	-0.287043333333333
0.194349	-0.292163333333333
0.193343	-0.29756
0.192352	-0.3029
0.191353	-0.30818
0.190365	-0.313653333333333
0.189357	-0.31915
0.188341	-0.324706666666667
0.187335	-0.330276666666667
0.186315	-0.3357
0.185316	-0.341106666666667
0.184337	-0.346423333333333
0.183326	-0.35195
0.182319	-0.35764
0.181314	-0.363286666666667
0.180309	-0.369113333333333
0.179324	-0.37479
0.178343	-0.380296666666667
0.17735	-0.385983333333333
0.176347	-0.391606666666667
0.175353	-0.39735
0.174362	-0.403243333333333
0.173352	-0.40906
0.172359	-0.414976666666667
0.171361	-0.42092
0.17035	-0.426923333333333
0.169356	-0.432986666666667
0.168356	-0.438826666666667
0.167369	-0.444683333333333
0.16636	-0.450353333333333
0.165378	-0.455903333333333
0.164386	-0.4618
0.163387	-0.46765
0.162404	-0.473676666666667
0.161387	-0.479906666666667
0.160374	-0.48587
0.15936	-0.491806666666667
0.158349	-0.497703333333333
0.157364	-0.50337
0.156389	-0.509156666666667
0.155384	-0.51482
0.154399	-0.520513333333333
0.153404	-0.526263333333333
0.152398	-0.53192
0.151392	-0.537923333333333
0.150372	-0.54392
0.149354	-0.549776666666667
0.14833	-0.555866666666667
0.147334	-0.561636666666667
0.146336	-0.567203333333333
0.145334	-0.573036666666667
0.144342	-0.57859
0.143343	-0.584226666666667
0.142343	-0.58997
0.141358	-0.595553333333333
0.140355	-0.601106666666667
0.139358	-0.606616666666667
0.138343	-0.612113333333333
0.137335	-0.617553333333333
0.136333	-0.622876666666667
0.135329	-0.628196666666667
0.134337	-0.6334
0.133341	-0.638436666666667
0.132344	-0.643716666666667
0.131326	-0.648963333333333
0.130348	-0.654083333333333
0.129338	-0.659263333333333
0.12836	-0.664136666666667
0.127384	-0.668673333333333
0.126388	-0.67327
0.125407	-0.677856666666667
0.124413	-0.682486666666667
0.123411	-0.687223333333333
0.122399	-0.691943333333333
0.121383	-0.696556666666667
0.120369	-0.701033333333333
0.119365	-0.705603333333333
0.118369	-0.709966666666667
0.117381	-0.714043333333333
0.11637	-0.718143333333333
0.11537	-0.72197
0.114392	-0.725623333333333
0.11338	-0.729546666666667
0.112371	-0.73326
0.111376	-0.73697
0.110343	-0.74067
0.109334	-0.744036666666667
0.108333	-0.747336666666667
0.107341	-0.75037
0.106349	-0.7534
0.105377	-0.756416666666667
0.104404	-0.759196666666667
0.103399	-0.762
0.102415	-0.764596666666667
0.101419	-0.76684
0.100402	-0.76938
0.099388	-0.771783333333333
0.098377	-0.77401
0.097362	-0.776336666666667
0.09637	-0.77818
0.095399	-0.77982
0.094404	-0.781546666666667
0.093418	-0.78305
0.092403	-0.7846
0.091389	-0.786133333333333
0.09037	-0.78743
0.089361	-0.788603333333333
0.088376	-0.789493333333333
0.087382	-0.790293333333333
0.086389	-0.790923333333333
0.085387	-0.791356666666667
0.084396	-0.79181
0.083383	-0.79204
0.082399	-0.792096666666667
0.081424	-0.79236
0.080422	-0.79235
0.079438	-0.792196666666667
0.07844	-0.79193
0.077429	-0.791316666666667
0.076435	-0.79049
0.075436	-0.789556666666667
0.074444	-0.788683333333333
0.073432	-0.787766666666667
0.072426	-0.7868
0.071409	-0.785893333333333
0.070392	-0.784716666666667
0.069389	-0.78325
0.068407	-0.781916666666667
0.067422	-0.780183333333333
0.066411	-0.778326666666667
0.065394	-0.776576666666667
0.064377	-0.774543333333333
0.063381	-0.772506666666667
0.062395	-0.770563333333333
0.061418	-0.76857
0.060401	-0.76655
0.059388	-0.76439
0.058392	-0.762096666666667
0.057396	-0.759683333333333
0.056412	-0.756966666666667
0.055427	-0.75442
0.054431	-0.751796666666667
0.053415	-0.748996666666667
0.052427	-0.746503333333333
0.051423	-0.74382
0.050434	-0.741006666666667
0.049473	-0.738366666666667
0.048459	-0.73563
0.047473	-0.732843333333333
0.046456	-0.730086666666667
0.045444	-0.727226666666667
0.044426	-0.72433
0.043418	-0.72139
0.042424	-0.71858
0.041403	-0.715803333333333
0.040421	-0.71287
0.039411	-0.71006
0.038403	-0.707056666666667
0.037437	-0.70394
0.03644	-0.701023333333333
0.035442	-0.698086666666667
0.034446	-0.69518
0.033424	-0.692386666666667
0.032409	-0.68952
0.031408	-0.686656666666667
0.030389	-0.683843333333333
0.029391	-0.68101
0.028384	-0.678223333333333
0.027382	-0.675363333333333
0.026408	-0.672523333333333
0.025413	-0.669703333333333
0.024442	-0.666853333333333
0.023465	-0.664246666666667
0.022473	-0.661706666666667
0.021451	-0.65912
0.020458	-0.656696666666667
0.019448	-0.6541
0.018441	-0.651416666666667
0.01746	-0.648906666666667
0.016453	-0.64622
0.015454	-0.643676666666667
0.014464	-0.641193333333333
0.013483	-0.638663333333333
0.012499	-0.63628
0.0115	-0.633933333333333
0.010497	-0.631656666666667
0.009478	-0.629406666666667
0.008463	-0.62707
0.007472	-0.624766666666667
0.006482	-0.6224
0.005506	-0.620033333333333
0.004515	-0.617923333333333
0.00351	-0.615693333333333
0.002507	-0.613603333333333
0.001496	-0.61164
4.8E-4	-0.609456666666667
-4.91E-4	-0.607383333333333
-0.00146	-0.605046666666667
-0.002439	-0.602873333333333
-0.00339	-0.60084
-0.004395	-0.598826666666667
-0.005407	-0.597166666666667
-0.006378	-0.5953
-0.007371	-0.593433333333333
-0.008357	-0.591713333333333
-0.009364	-0.5899
-0.010397	-0.588046666666667
-0.011413	-0.586333333333333
-0.012407	-0.584386666666667
-0.01337	-0.5825
-0.014343	-0.580886666666667
-0.01533	-0.57915
-0.01635	-0.577556666666667
-0.017377	-0.576023333333333
-0.018398	-0.574363333333333
-0.019415	-0.57271
-0.020406	-0.571083333333333
-0.021384	-0.569483333333333
-0.022372	-0.56786
-0.02335	-0.566226666666667
-0.024339	-0.564666666666667
-0.025354	-0.56309
-0.02634	-0.561503333333333
-0.027338	-0.560216666666667
-0.02834	-0.558906666666667
-0.029364	-0.5575
-0.030385	-0.556253333333333
-0.031405	-0.55477
-0.032416	-0.55321
-0.033389	-0.551926666666667
-0.034404	-0.55055
-0.03541	-0.549256666666667
-0.036407	-0.548013333333333
-0.037417	-0.54665
-0.038407	-0.54534
-0.039394	-0.544
-0.040406	-0.542813333333333
-0.04143	-0.541616666666667
-0.042434	-0.5403
-0.043433	-0.539206666666667
-0.044409	-0.537923333333333
-0.04537	-0.536626666666667
-0.046356	-0.535576666666667
-0.047355	-0.534376666666667
-0.048378	-0.53327
-0.04939	-0.53219
-0.050392	-0.531006666666667
-0.051386	-0.52984
-0.052368	-0.528723333333333
-0.053354	-0.527693333333333
-0.054348	-0.526653333333333
-0.05535	-0.525593333333333
-0.056351	-0.524603333333333
-0.057369	-0.523586666666667
-0.05836	-0.52252
-0.059361	-0.52162
-0.060375	-0.520616666666667
-0.061376	-0.51953
-0.062399	-0.518576666666667
-0.063391	-0.517486666666667
-0.064374	-0.516446666666667
-0.065359	-0.515596666666667
-0.066355	-0.514733333333333
-0.067377	-0.51389
-0.06839	-0.513143333333333
-0.069396	-0.512223333333333
-0.070408	-0.51131
-0.071404	-0.51036
-0.072407	-0.509436666666667
-0.073404	-0.508486666666667
-0.07438	-0.50752
-0.075372	-0.506703333333333
-0.07637	-0.505783333333333
-0.077365	-0.504906666666667
-0.078362	-0.50429
-0.079361	-0.503503333333333
-0.080342	-0.502713333333333
-0.081362	-0.50205
-0.082368	-0.501146666666667
-0.083369	-0.50022
-0.084382	-0.499466666666667
-0.085372	-0.4987
-0.086374	-0.498
-0.087373	-0.497316666666667
-0.088361	-0.49667
-0.08936	-0.495906666666667
-0.090342	-0.495056666666667
-0.091336	-0.49445
-0.092351	-0.493663333333333
-0.093339	-0.492863333333333
-0.094356	-0.492253333333333
-0.095362	-0.49146
-0.096346	-0.49069
-0.097352	-0.490106666666667
-0.098352	-0.489446666666667
-0.099344	-0.488823333333333
-0.100356	-0.488153333333333
-0.101352	-0.48746
-0.102347	-0.48675
-0.103336	-0.485953333333333
-0.104318	-0.485433333333333
-0.10532	-0.484886666666667
-0.106319	-0.484216666666667
-0.107347	-0.483826666666667
-0.108373	-0.48324
-0.10936	-0.48253
-0.110361	-0.482093333333333
-0.111361	-0.48142
-0.112355	-0.48073
-0.113374	-0.480106666666667
-0.114363	-0.479363333333333
-0.11534	-0.47873
-0.116336	-0.478153333333333
-0.11735	-0.477683333333333
-0.118391	-0.477293333333333
-0.119414	-0.47672
-0.120434	-0.476213333333333
-0.121415	-0.47563
-0.122386	-0.47488
-0.123383	-0.474386666666667
-0.124376	-0.4738
-0.125375	-0.473183333333333
-0.126377	-0.472736666666667
-0.127371	-0.47216
-0.128352	-0.471656666666667
-0.129357	-0.471246666666667
-0.130345	-0.470756666666667
-0.131342	-0.47033
-0.132343	-0.469803333333333
-0.133353	-0.469186666666667
-0.134359	-0.468646666666667
-0.135362	-0.468026666666667
-0.136376	-0.467566666666667
-0.137378	-0.467193333333333
-0.138372	-0.466683333333333
-0.139381	-0.466293333333333
-0.140389	-0.46574
-0.141364	-0.465133333333333
-0.142387	-0.464746666666667
-0.143385	-0.464193333333333
-0.144356	-0.463733333333333
-0.145374	-0.463336666666667
-0.146364	-0.462783333333333
-0.147342	-0.46231
-0.148347	-0.461893333333333
-0.149341	-0.461456666666667
-0.150358	-0.461
-0.151351	-0.4605
-0.152338	-0.459963333333333
-0.153316	-0.45937
-0.154262	-0.458806666666667
-0.155272	-0.458513333333333
-0.156285	-0.458086666666667
-0.157306	-0.457763333333333
-0.158344	-0.457546666666667
-0.159349	-0.457036666666667
-0.160354	-0.456556666666667
-0.161356	-0.456096666666667
-0.162358	-0.45555
-0.163367	-0.455033333333333
-0.16435	-0.454583333333333
-0.165347	-0.454123333333333
-0.166357	-0.453616666666667
-0.167359	-0.453166666666667
-0.16838	-0.452893333333333
-0.169393	-0.452493333333333
-0.170382	-0.452026666666667
-0.171375	-0.451673333333333
-0.17236	-0.45104
-0.173335	-0.450426666666667
-0.174323	-0.4501
-0.175323	-0.44959
-0.176328	-0.449176666666667
-0.177343	-0.44884
-0.178335	-0.448353333333333
-0.179325	-0.447913333333333
-0.180311	-0.44745
-0.18131	-0.44706
-0.182327	-0.44664
-0.183339	-0.446093333333333
-0.184348	-0.44571
-0.185339	-0.445226666666667
-0.186317	-0.4447
-0.187299	-0.444506666666667
-0.188293	-0.444046666666667
-0.189296	-0.443536666666667
-0.190322	-0.44311
-0.191317	-0.442463333333333
-0.192308	-0.441883333333333
-0.193321	-0.4415
-0.19432	-0.441033333333333
-0.195332	-0.440606666666667
-0.19633	-0.44017
-0.197303	-0.439633333333333
-0.198291	-0.439163333333333
-0.199291	-0.438603333333333
-0.200289	-0.438226666666667
-0.20129	-0.43777
-0.202274	-0.437166666666667
-0.203263	-0.436803333333333
-0.204272	-0.436186666666667
-0.205249	-0.435523333333333
-0.206253	-0.435186666666667
-0.207247	-0.434603333333333
-0.208237	-0.43407
-0.209252	-0.433703333333333
-0.210246	-0.433113333333333
-0.211257	-0.43263
-0.21227	-0.432163333333333
-0.21329	-0.431623333333333
-0.214322	-0.431106666666667
-0.215318	-0.430426666666667
-0.216316	-0.429806666666667
-0.217311	-0.429176666666667
-0.218304	-0.428446666666667
-0.219305	-0.427993333333333
-0.220319	-0.4275
-0.221318	-0.426933333333333
-0.222325	-0.426456666666667
-0.223352	-0.42574
-0.224358	-0.424996666666667
-0.225356	-0.424293333333333
-0.226343	-0.42352
-0.227319	-0.422836666666667
-0.228299	-0.422156666666667
-0.229291	-0.42149
-0.230296	-0.420866666666667
-0.231261	-0.420163333333333
-0.232255	-0.41959
-0.233272	-0.418953333333333
-0.234243	-0.418213333333333
-0.235297	-0.41759
-0.236314	-0.416793333333333
-0.237297	-0.416
-0.238305	-0.415396666666667
-0.239271	-0.414703333333333
-0.24024	-0.414063333333333
-0.241234	-0.413496666666667
-0.242262	-0.41277
-0.243288	-0.412063333333333
-0.244289	-0.411393333333333
-0.245304	-0.41071
-0.246283	-0.410086666666667
-0.247265	-0.409446666666667
-0.248283	-0.40885
-0.249266	-0.40825
-0.250259	-0.407596666666667
-0.251262	-0.407153333333333
-0.252262	-0.40659
-0.253265	-0.405973333333333
-0.254282	-0.40549
-0.255271	-0.40476
-0.256269	-0.404066666666667
-0.257273	-0.403563333333333
-0.258253	-0.403046666666667
-0.259263	-0.40264
-0.260254	-0.402273333333333
-0.261272	-0.40183
-0.262279	-0.401336666666667
-0.263287	-0.400733333333333
-0.264293	-0.400256666666667
-0.265279	-0.399686666666667
-0.266277	-0.399056666666667
-0.267276	-0.398703333333333
-0.268277	-0.39816
-0.26928	-0.397666666666667
-0.270294	-0.397466666666667
-0.271303	-0.397073333333333
-0.272298	-0.396693333333333
-0.273301	-0.39636
-0.274294	-0.395793333333333
-0.275291	-0.39526
-0.276295	-0.394743333333333
-0.277289	-0.39431
-0.278276	-0.393916666666667
-0.279265	-0.39346
-0.280274	-0.39315
-0.281273	-0.392723333333333
-0.282266	-0.39216
-0.283266	-0.391883333333333
-0.284259	-0.391476666666667
-0.285265	-0.391013333333333
-0.28628	-0.390753333333333
-0.287275	-0.39026
-0.288263	-0.389783333333333
-0.289244	-0.389436666666667
-0.290231	-0.389053333333333
-0.291246	-0.388716666666667
-0.292264	-0.388303333333333
-0.293284	-0.387863333333333
-0.294293	-0.387376666666667
-0.295275	-0.386796666666667
-0.29626	-0.3864
-0.297251	-0.38599
-0.298251	-0.385486666666667
-0.299258	-0.385186666666667
-0.30026	-0.384763333333333
-0.301249	-0.384273333333333
-0.302246	-0.383966666666667
-0.303255	-0.383483333333333
-0.304265	-0.38301
-0.305271	-0.38257
-0.306272	-0.382036666666667
-0.307225	-0.38158
-0.308203	-0.38122
-0.309202	-0.380946666666667
-0.310201	-0.380733333333333
-0.311247	-0.380426666666667
-0.312264	-0.38009
-0.31328	-0.37966
-0.314284	-0.379096666666667
-0.315283	-0.378713333333333
-0.316279	-0.37828
-0.31725	-0.377846666666667
-0.31824	-0.377553333333333
-0.319238	-0.37711
-0.320235	-0.376753333333333
-0.321247	-0.376513333333333
-0.322245	-0.376193333333333
-0.323259	-0.375953333333333
-0.32427	-0.375623333333333
-0.325293	-0.375193333333333
-0.326313	-0.37484
-0.327301	-0.37443
-0.328297	-0.37417
-0.329285	-0.37395
-0.33028	-0.373646666666667
-0.331255	-0.373516666666667
-0.332235	-0.373193333333333
-0.333228	-0.372826666666667
-0.33422	-0.372673333333333
-0.335227	-0.372323333333333
-0.336226	-0.37206
-0.33723	-0.37191
-0.338237	-0.371593333333333
-0.339239	-0.371403333333333
-0.340258	-0.37131
-0.341253	-0.37115
-0.342252	-0.370996666666667
-0.34326	-0.370733333333333
-0.344248	-0.370513333333333
-0.34525	-0.370226666666667
-0.346249	-0.36996
-0.347234	-0.369946666666667
-0.348241	-0.369763333333333
-0.349238	-0.369613333333333
-0.350222	-0.369616666666667
-0.351235	-0.369383333333333
-0.352224	-0.369193333333333
-0.35322	-0.369136666666667
-0.354236	-0.368926666666667
-0.355218	-0.368813333333333
-0.356222	-0.368686666666667
-0.357214	-0.368513333333333
-0.358204	-0.368423333333333
-0.359199	-0.36828
-0.360186	-0.368366666666667
-0.361201	-0.36842
-0.362215	-0.36832
-0.363215	-0.368403333333333
-0.364227	-0.368296666666667
-0.365203	-0.368096666666667
-0.366197	-0.368176666666667
-0.367202	-0.368096666666667
-0.368215	-0.36804
-0.369232	-0.36809
-0.370214	-0.36806
-0.371216	-0.36802
-0.372205	-0.368036666666667
-0.373213	-0.368106666666667
-0.374235	-0.368133333333333
-0.375248	-0.368086666666667
-0.376239	-0.368136666666667
-0.377217	-0.368186666666667
-0.378192	-0.368176666666667
-0.379177	-0.36847
-0.380188	-0.368666666666667
-0.381198	-0.368796666666667
-0.382202	-0.36905
-0.383204	-0.369063333333333
-0.384179	-0.369053333333333
-0.38518	-0.36913
-0.386181	-0.369196666666667
-0.387181	-0.369403333333333
-0.388212	-0.369576666666667
-0.389201	-0.369733333333333
-0.390188	-0.369943333333333
-0.391171	-0.369983333333333
-0.392167	-0.37018
-0.393152	-0.370376666666667
-0.394154	-0.370386666666667
-0.395163	-0.37062
-0.396153	-0.37075
-0.397158	-0.37084
-0.398169	-0.371243333333333
-0.399173	-0.3715
-0.40016	-0.371836666666667
-0.401159	-0.37222
-0.402149	-0.3724
-0.403141	-0.37269
-0.404147	-0.37286
-0.405135	-0.37306
-0.406127	-0.37333
-0.407113	-0.373483333333333
-0.408109	-0.373793333333333
-0.409121	-0.37408
-0.410117	-0.374323333333333
-0.411137	-0.37482
-0.412139	-0.375213333333333
-0.413135	-0.375553333333333
-0.414154	-0.376013333333333
-0.415148	-0.37621
-0.416134	-0.376473333333333
-0.417158	-0.376906666666667
-0.418165	-0.37725
-0.419166	-0.37772
-0.420174	-0.378206666666667
-0.421161	-0.378606666666667
-0.422158	-0.379
-0.423149	-0.37933
-0.424155	-0.379763333333333
-0.425161	-0.380136666666667
-0.42613	-0.38046
-0.427151	-0.380966666666667
-0.428143	-0.38132
-0.429133	-0.381696666666667
-0.430162	-0.382323333333333
-0.431152	-0.382763333333333
-0.432168	-0.38321
-0.433166	-0.383726666666667
-0.43417	-0.384053333333333
-0.435157	-0.38443
-0.436133	-0.384906666666667
-0.437143	-0.38549
-0.438138	-0.386096666666667
-0.439134	-0.386673333333333
-0.440151	-0.387356666666667
-0.441163	-0.38789
-0.442149	-0.3883
-0.443174	-0.388956666666667
-0.444181	-0.389436666666667
-0.44515	-0.389846666666667
-0.446154	-0.390473333333333
-0.447143	-0.390883333333333
-0.448132	-0.391333333333333
-0.449148	-0.391983333333333
-0.450151	-0.39263
-0.451156	-0.39331
-0.452167	-0.393946666666667
-0.453182	-0.394543333333333
-0.454187	-0.39511
-0.455177	-0.395543333333333
-0.456174	-0.39618
-0.457148	-0.396803333333333
-0.458145	-0.39731
-0.459141	-0.39809
-0.460137	-0.398716666666667
-0.461128	-0.399256666666667
-0.462115	-0.400063333333333
-0.463137	-0.40073
-0.464134	-0.401373333333333
-0.465156	-0.402073333333333
-0.466161	-0.40261
-0.467148	-0.40321
-0.468136	-0.403843333333333
-0.469139	-0.404536666666667
-0.470148	-0.40532
-0.471133	-0.405956666666667
-0.472144	-0.40665
-0.47315	-0.407313333333333
-0.474142	-0.407836666666667
-0.475172	-0.408543333333333
-0.476169	-0.409246666666667
-0.477155	-0.409903333333333
-0.478159	-0.410673333333333
-0.479133	-0.41138
-0.480134	-0.412066666666667
-0.481139	-0.412856666666667
-0.482141	-0.413556666666667
-0.483158	-0.414283333333333
-0.484158	-0.41493
-0.485153	-0.415456666666667
-0.486152	-0.416076666666667
-0.487122	-0.416653333333333
-0.488106	-0.417403333333333
-0.489096	-0.418226666666667
-0.490082	-0.418976666666667
-0.491106	-0.419813333333333
-0.492127	-0.420503333333333
-0.49313	-0.42115
-0.494143	-0.42192
-0.49514	-0.422553333333333
-0.496139	-0.423256666666667
-0.497126	-0.423943333333333
