Tension	Intensidad
mV	uA
Au CNEA Calcinado Ciclo 7 Ru 1mM	Au CNEA Calcinado Ciclo 7 Ru 1mM
83.05061	1.829128
84.03635	1.828456
85.03203	1.829406
86.01084	1.827441
87.00386	1.829157
88.02528	1.829628
89.02805	1.828266
90.06106	1.82891
91.0682	1.82892
92.08365	1.828844
93.08482	1.826104
94.06467	1.823602
95.07096	1.821609
96.06438	1.819002
97.04523	1.819567
98.06104	1.821715
98.60889	1.75299
98.63718	1.667453
98.1972	1.570586
97.20663	1.459707
96.19447	1.411514
95.19613	1.372769
94.1868	1.338722
93.18233	1.311689
92.17992	1.287647
91.16158	1.26632
90.1428	1.244372
89.16451	1.222279
88.18359	1.201161
87.20004	1.178677
86.20448	1.1593
85.19833	1.142092
84.176	1.125005
83.17505	1.111196
82.18971	1.096048
81.19733	1.081891
80.19795	1.068909
79.21203	1.055596
78.19845	1.045654
77.20447	1.033675
76.20976	1.020895
75.19898	1.009436
74.21089	0.998831
73.20238	0.987665
72.2104	0.978734
71.20604	0.968161
70.20996	0.955276
69.22004	0.943818
68.20721	0.930029
67.20124	0.919411
66.18076	0.909813
65.16956	0.899449
64.18961	0.89163
63.19483	0.881839
62.2029	0.871019
61.19493	0.863849
60.18519	0.855593
59.18594	0.847728
58.19107	0.840955
57.21053	0.830954
56.21324	0.825001
55.21991	0.817751
54.22476	0.810694
53.21487	0.80578
52.20939	0.794285
51.21391	0.785602
50.24214	0.778101
49.26516	0.76546
48.26569	0.759457
47.27071	0.75047
46.251	0.740923
45.21962	0.736175
44.21467	0.727673
43.21279	0.718936
42.19735	0.712703
41.18084	0.705989
40.19802	0.69966
39.20511	0.69538
38.2179	0.690043
37.26585	0.684777
36.23867	0.678181
35.22012	0.671488
34.22466	0.663387
33.19237	0.652716
32.20522	0.64557
31.20993	0.640845
30.19519	0.63225
29.22946	0.629128
28.22836	0.621494
27.24245	0.612591
26.24962	0.605506
25.23855	0.598726
24.24601	0.594178
23.23981	0.586262
22.254	0.580518
21.25628	0.575081
20.26203	0.565913
19.27478	0.563253
18.26348	0.559631
17.25075	0.549664
16.23745	0.54475
15.19833	0.535833
14.1917	0.527887
13.20101	0.525791
12.21921	0.520563
11.25414	0.516097
10.25656	0.507946
9.232901	0.500569
8.227283	0.496945
7.229012	0.490778
6.219274	0.487066
5.272285	0.482402
4.266435	0.473537
3.257262	0.468974
2.282455	0.4646
1.271936	0.459244
0.277237	0.456093
-0.700395	0.448877
-1.65797	0.446893
-2.63846	0.440483
-3.591648	0.432437
-4.562433	0.42685
-5.554939	0.416325
-6.54226	0.411458
-7.533851	0.407965
-8.544769	0.402331
-9.572321	0.397794
-10.5669	0.392256
-11.56941	0.385708
-12.56434	0.381666
-13.54638	0.377119
-14.55454	0.369085
-15.56458	0.364144
-16.56928	0.358365
-17.60567	0.354246
-18.61837	0.352766
-19.62417	0.347594
-20.63278	0.341234
-21.62745	0.333649
-22.62166	0.324612
-23.60664	0.31821
-24.6018	0.312218
-25.56385	0.306403
-26.56004	0.303741
-27.56772	0.296892
-28.56085	0.29201
-29.5862	0.287663
-30.58859	0.279228
-31.57314	0.27571
-32.56139	0.271449
-33.55623	0.264355
-34.56544	0.260051
-35.59155	0.255408
-36.61764	0.251038
-37.61481	0.24701
-38.61391	0.241658
-39.58495	0.235399
-40.56356	0.225431
-41.55502	0.216452
-42.54234	0.210016
-43.56122	0.201061
-44.58879	0.195745
-45.58824	0.191241
-46.59906	0.182204
-47.60069	0.176973
-48.61211	0.171704
-49.60913	0.166355
-50.607	0.162932
-51.58981	0.157672
-52.5506	0.150694
-53.56039	0.142206
-54.56433	0.134872
-55.56514	0.128189
-56.58264	0.120132
-57.58611	0.112109
-58.5696	0.105357
-59.5951	0.094839
-60.60045	0.08551
-61.592	0.07833
-62.62211	0.0679
-63.60006	0.06045
-64.59115	0.053354
-65.6156	0.043317
-66.59314	0.034137
-67.62097	0.023713
-68.62637	0.014165
-69.60217	0.00653
-70.62015	-0.001776
-71.59612	-0.009194
-72.59424	-0.019242
-73.605	-0.030646
-74.5837	-0.039601
-75.58494	-0.05223
-76.5749	-0.062588
-77.54832	-0.073029
-78.55017	-0.088865
-79.52433	-0.100258
-80.51241	-0.113901
-81.53111	-0.12755
-82.52867	-0.138838
-83.55238	-0.153322
-84.56544	-0.16745
-85.58927	-0.183534
-86.60755	-0.199423
-87.61978	-0.21292
-88.60545	-0.227574
-89.5752	-0.240278
-90.55412	-0.252785
-91.54096	-0.271305
-92.56013	-0.28888
-93.57085	-0.308809
-94.56641	-0.331404
-95.57731	-0.350223
-96.55374	-0.369598
-97.54578	-0.389368
-98.54661	-0.407745
-99.54711	-0.428267
-100.5617	-0.44919
-101.5345	-0.470082
-102.5146	-0.492337
-103.4822	-0.515167
-104.4891	-0.544072
-105.5262	-0.573256
-106.5511	-0.600785
-107.5785	-0.632255
-108.5751	-0.656917
-109.5545	-0.680282
-110.5581	-0.709747
-111.5643	-0.737088
-112.5572	-0.767347
-113.5689	-0.803791
-114.5472	-0.836416
-115.5271	-0.870071
-116.5351	-0.906593
-117.5294	-0.943212
-118.5573	-0.980418
-119.5816	-1.015153
-120.5936	-1.052536
-121.6052	-1.088189
-122.5928	-1.123205
-123.5899	-1.169187
-124.5809	-1.214646
-125.5797	-1.258978
-126.5786	-1.308239
-127.5622	-1.348851
-128.5518	-1.38728
-129.532	-1.432693
-130.5267	-1.479859
-131.5417	-1.534282
-132.5266	-1.590785
-133.5385	-1.64769
-134.5514	-1.705698
-135.5614	-1.76046
-136.5879	-1.821016
-137.6096	-1.881265
-138.605	-1.933474
-139.5946	-1.995208
-140.5938	-2.050189
-141.5677	-2.103543
-142.5785	-2.170073
-143.5915	-2.235925
-144.6072	-2.305764
-145.6246	-2.379158
-146.6278	-2.446309
-147.5935	-2.51074
-148.569	-2.575139
-149.5678	-2.643449
-150.564	-2.715225
-151.5791	-2.786058
-152.5811	-2.861773
-153.5663	-2.934533
-154.5605	-3.002857
-155.565	-3.083993
-156.5517	-3.164205
-157.5443	-3.242101
-158.5291	-3.331276
-159.5172	-3.411988
-160.5179	-3.489897
-161.5154	-3.575869
-162.543	-3.656336
-163.5449	-3.736327
-164.5416	-3.815113
-165.5638	-3.893047
-166.5636	-3.971428
-167.5507	-4.049063
-168.561	-4.140403
-169.5438	-4.233202
-170.532	-4.318685
-171.5587	-4.412632
-172.5657	-4.494531
-173.5605	-4.567463
-174.5647	-4.649676
-175.5439	-4.724648
-176.5401	-4.802079
-177.5363	-4.885044
-178.5071	-4.963835
-179.4926	-5.045548
-180.4826	-5.125857
-181.4949	-5.210075
-182.5153	-5.295962
-183.4979	-5.370413
-184.4978	-5.447505
-185.4983	-5.519301
-186.477	-5.583323
-187.5088	-5.663142
-188.5208	-5.740159
-189.5338	-5.815348
-190.5546	-5.895681
-191.5567	-5.961661
-192.5387	-6.02249
-193.5195	-6.085571
-194.5077	-6.143251
-195.4927	-6.205801
-196.4916	-6.26751
-197.4846	-6.324921
-198.4944	-6.385325
-199.5027	-6.440237
-200.5082	-6.49967
-201.5008	-6.556221
-202.4782	-6.598719
-203.4963	-6.646107
-204.4949	-6.68381
-205.4788	-6.717069
-206.4796	-6.769031
-207.447	-6.814482
-208.4281	-6.864978
-209.4552	-6.921021
-210.4693	-6.959905
-211.4886	-6.996911
-212.522	-7.026601
-213.5199	-7.052969
-214.5202	-7.080349
-215.5178	-7.101605
-216.4925	-7.128574
-217.4956	-7.148695
-218.4842	-7.165916
-219.4705	-7.199014
-220.4826	-7.221564
-221.4852	-7.240926
-222.4844	-7.264497
-223.4981	-7.269703
-224.4954	-7.273525
-225.4738	-7.284758
-226.4975	-7.293303
-227.5046	-7.304388
-228.5171	-7.316399
-229.545	-7.326064
-230.5272	-7.330645
-231.4989	-7.329709
-232.4948	-7.337553
-233.4944	-7.341282
-234.5066	-7.336428
-235.5289	-7.345902
-236.541	-7.343236
-237.5338	-7.333803
-238.5216	-7.342991
-239.5099	-7.340632
-240.4996	-7.336736
-241.4969	-7.338102
-242.508	-7.32716
-243.5071	-7.314635
-244.4766	-7.305005
-245.4665	-7.301315
-246.4628	-7.303562
-247.469	-7.296544
-248.5019	-7.296984
-249.5236	-7.291873
-250.5049	-7.271307
-251.4982	-7.271185
-252.4896	-7.260956
-253.4634	-7.242753
-254.4807	-7.236083
-255.4794	-7.215826
-256.4637	-7.196754
-257.4669	-7.190936
-258.4655	-7.188226
-259.4781	-7.191548
-260.5012	-7.191051
-261.5035	-7.1844
-262.5126	-7.173969
-263.5056	-7.153097
-264.4988	-7.140988
-265.4977	-7.129397
-266.4827	-7.110279
-267.4801	-7.105556
-268.4728	-7.094985
-269.4733	-7.080776
-270.4719	-7.081862
-271.489	-7.074023
-272.4981	-7.066571
-273.5178	-7.058153
-274.5045	-7.036376
-275.4937	-7.019429
-276.4766	-7.001573
-277.4547	-6.990237
-278.4973	-6.988167
-279.5018	-6.978436
-280.5129	-6.973605
-281.5273	-6.961434
-282.4814	-6.937601
-283.4776	-6.930882
-284.4692	-6.918382
-285.4588	-6.907514
-286.4887	-6.909091
-287.4976	-6.894393
-288.51	-6.883643
-289.528	-6.882568
-290.5179	-6.873489
-291.494	-6.868306
-292.4655	-6.858063
-293.438	-6.837521
-294.4357	-6.821127
-295.4125	-6.801776
-296.4261	-6.794537
-297.4352	-6.788361
-298.4377	-6.778121
-299.4451	-6.774927
-300.4321	-6.763911
-301.4263	-6.747283
-302.4215	-6.740147
-303.4281	-6.724401
-304.442	-6.712148
-305.4456	-6.705432
-306.4508	-6.689509
-307.4612	-6.676702
-308.4397	-6.662607
-309.44	-6.655279
-310.4334	-6.647834
-311.4319	-6.635582
-312.4567	-6.627698
-313.4565	-6.614757
-314.4447	-6.59914
-315.4617	-6.597933
-316.467	-6.588268
-317.4789	-6.574584
-318.4833	-6.568461
-319.4666	-6.5465
-320.4495	-6.525311
-321.4248	-6.515168
-322.418	-6.503297
-323.4275	-6.500092
-324.434	-6.497518
-325.448	-6.485879
-326.4738	-6.473048
-327.4928	-6.453078
-328.5051	-6.437306
-329.5007	-6.41905
-330.4818	-6.396917
-331.4467	-6.386431
-332.4136	-6.36874
-333.4026	-6.351277
-334.4092	-6.348963
-335.4249	-6.338063
-336.4597	-6.330053
-337.4745	-6.325085
-338.4696	-6.307369
-339.4554	-6.28731
-340.4362	-6.268053
-341.4394	-6.25167
-342.4318	-6.239165
-343.4255	-6.224896
-344.4214	-6.216263
-345.4225	-6.202003
-346.4275	-6.181857
-347.4471	-6.174012
-348.442	-6.15742
