-444.2965	-1.764712	-344.3441	-1.126486	-444.2782	-2.162098	-344.3403	-1.222588
-443.3086	-1.761571	-343.3575	-1.123656	-443.2556	-2.15834	-343.3348	-1.218424
-442.3024	-1.760152	-342.3495	-1.118041	-442.2502	-2.154285	-342.311	-1.216137
-441.3346	-1.758129	-341.335	-1.112643	-441.2621	-2.151553	-341.3056	-1.211657
-440.3308	-1.754276	-340.326	-1.109423	-440.2549	-2.146935	-340.3146	-1.208595
-439.3259	-1.749783	-339.3086	-1.105132	-439.2603	-2.141765	-339.3274	-1.2056
-438.3103	-1.74477	-338.2966	-1.101925	-438.2752	-2.137314	-338.3336	-1.201123
-437.3032	-1.740347	-337.2859	-1.098424	-437.2684	-2.132926	-337.3341	-1.195807
-436.2986	-1.73714	-336.2715	-1.094046	-436.2754	-2.127768	-336.298	-1.190187
-435.291	-1.733927	-335.2872	-1.090593	-435.2841	-2.123431	-335.3167	-1.185975
-434.3024	-1.729712	-334.2997	-1.086669	-434.2998	-2.118968	-334.3327	-1.181174
-433.3039	-1.725413	-333.3268	-1.082166	-433.3019	-2.11356	-333.3342	-1.177422
-432.3095	-1.721498	-332.3445	-1.078063	-432.2961	-2.109117	-332.3611	-1.174519
-431.3135	-1.717835	-331.361	-1.072221	-431.2963	-2.105783	-331.3477	-1.167259
-430.3191	-1.715806	-330.3548	-1.06652	-430.2821	-2.101906	-330.3472	-1.160902
-429.3236	-1.712905	-329.3377	-1.062073	-429.2738	-2.098583	-329.3512	-1.156638
-428.3232	-1.710193	-328.3409	-1.057123	-428.2801	-2.096329	-328.3587	-1.150708
-427.3289	-1.706344	-327.3409	-1.052966	-427.2633	-2.091172	-327.3689	-1.146742
-426.3232	-1.702267	-326.357	-1.050594	-426.2334	-2.08481	-326.3642	-1.143274
-425.3051	-1.699511	-325.3611	-1.045746	-425.2382	-2.080425	-325.3527	-1.136939
-424.2956	-1.695142	-324.368	-1.041192	-424.2241	-2.074395	-324.3472	-1.131423
-423.2888	-1.691885	-323.3361	-1.035201	-423.2412	-2.069911	-323.3044	-1.125581
-422.2955	-1.688679	-322.317	-1.028953	-422.2723	-2.067549	-322.2957	-1.12012
-421.2932	-1.684563	-321.3325	-1.02295	-421.2853	-2.063261	-321.3061	-1.116242
-420.2863	-1.681289	-320.3207	-1.015839	-420.2973	-2.059918	-320.3019	-1.111175
-419.2647	-1.678188	-319.3275	-1.010711	-419.2914	-2.056299	-319.3316	-1.105636
-418.24	-1.675213	-318.3329	-1.003897	-418.2781	-2.05082	-318.3401	-1.097963
-417.2565	-1.672203	-317.2878	-0.9965683	-417.2651	-2.045728	-317.3134	-1.08914
-416.2586	-1.669672	-316.2909	-0.991973	-416.2568	-2.041257	-316.3174	-1.083826
-415.2645	-1.666205	-315.2855	-0.9849517	-415.2482	-2.038761	-315.3274	-1.078367
-414.2793	-1.662124	-314.2846	-0.9784383	-414.2413	-2.036058	-314.318	-1.073052
-413.2495	-1.657898	-313.2965	-0.9749756	-413.2137	-2.030708	-313.3299	-1.068006
-412.2327	-1.654091	-312.2657	-0.9680104	-412.2224	-2.026749	-312.3315	-1.05949
-411.221	-1.649796	-311.2679	-0.9607636	-411.2405	-2.021385	-311.288	-1.051981
