Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad
mV	uA	mV	uA	mV	uA	mV	uA	mV	uA	mV	uA	mV	uA
Ciclado - 20 ciclos 1 - 0.315mM	Ciclado - 20 ciclos 1 - 0.315mM	Ciclado - 20 ciclos 2 - 0.315mM	Ciclado - 20 ciclos 2 - 0.315mM	Adsorbido 1 - 0.315mM	Adsorbido 1 - 0.315mM	Adsorbido 2 - 0.315mM	Adsorbido 2 - 0.315mM	Adsorbido 3 - 0.315mM	Adsorbido 3 - 0.315mM	Adsorbido 4 - 0.315mM	Adsorbido 4 - 0.315mM	Ru 0.315mM - Au Desnudo	Ru 0.315mM - Au Desnudo
-305.1561	1.504639	-305.1347	10.58928										
-304.1591	1.549717	-304.1563	10.70265										
-303.1871	1.594358	-303.1711	10.81594										
-302.1712	1.64144	-302.181	10.93105										
-301.1775	1.68647	-301.181	11.03982										
-300.1916	1.733468	-300.2038	11.14818										
-299.1792	1.782505	-299.1763	11.25985										
-298.1881	1.829286	-298.1539	11.36767										
-297.1856	1.877227	-297.162	11.4739										
-296.1724	1.924899	-296.1508	11.57829										
-295.1731	1.971295	-295.1725	11.67362										
-294.1931	2.019548	-294.1925	11.76773										
-293.1975	2.068085	-293.2086	11.86349										
-292.2145	2.117791	-292.2257	11.95822										
-291.2246	2.167151	-291.2347	12.05164										
-290.2189	2.216351	-290.2354	12.14015										
-289.2273	2.266242	-289.2345	12.22691										
-288.2267	2.31581	-288.2056	12.31187										
-287.2109	2.366303	-287.2049	12.39444										
-286.208	2.419446	-286.1975	12.4833										
-285.2044	2.469981	-285.1874	12.56417										
-284.1931	2.518614	-284.2128	12.63562										
-283.2043	2.568336	-283.2141	12.70601										
-282.2127	2.612987	-282.2275	12.76175										
-281.223	2.660045	-281.2434	12.81693										
-280.237	2.709935	-280.2314	12.87694										
-279.2502	2.758778	-279.2078	12.9387										
-278.2452	2.808891	-278.2002	12.99298										
-277.2447	2.857751	-277.1958	13.04404										
-276.2317	2.905977	-276.229	13.08907										
-275.2332	2.953977	-275.2607	13.12624										
-274.2316	3.00296	-274.2624	13.16958										
-273.2175	3.05437	-273.2642	13.21559										
-272.2272	3.103199	-272.2375	13.25737										
-271.2279	3.150573	-271.2191	13.29043										
-270.2235	3.197935	-270.2095	13.32134										
-269.2313	3.241819	-269.2202	13.34021										
-268.2353	3.286	-268.2233	13.3552										
-267.2239	3.332822	-267.2446	13.37519										
-266.2387	3.377105	-266.2484	13.38891										
-265.2524	3.421739	-265.2481	13.39966										
-264.2393	3.46687	-264.2454	13.40881										
-263.2328	3.508776	-263.2374	13.41										
-262.2155	3.552303	-262.2371	13.40954										
-261.1918	3.596098	-261.2199	13.40961										
-260.1902	3.639414	-260.1999	13.40749										
-259.1731	3.680629	-259.1773	13.39946										
-258.17	3.718544	-258.1862	13.38047										
-257.1785	3.755227	-257.1904	13.35413										
-256.1861	3.789398	-256.2271	13.31846										
-255.2055	3.823594	-255.227	13.27941										
-254.2105	3.860165	-254.2125	13.24705										
-253.2113	3.893206	-253.222	13.20888										
-252.2136	3.925491	-252.2096	13.16554										
-251.2116	3.958768	-251.2228	13.12081										
-250.2249	3.98744	-250.2343	13.06642										
-249.2414	4.01744	-249.2348	13.01099										
-248.2329	4.048537	-248.2297	12.9586										
-247.2432	4.078122	-247.2268	12.90192										
-246.2274	4.106792	-246.2164	12.8411										
-245.2172	4.132908	-245.2167	12.77382										
-244.2228	4.156065	-244.2199	12.69918										
-243.2226	4.177382	-243.2363	12.62021										
-242.243	4.199726	-242.2294	12.53713										
-241.257	4.222363	-241.2321	12.4569										
-240.2669	4.242764	-240.2366	12.37379										
-239.2622	4.261267	-239.2298	12.28496										
-238.2399	4.279296	-238.2379	12.19773										
-237.1954	4.295504	-237.2327	12.10182										
-236.2048	4.310619	-236.225	12.00348										
-235.1907	4.328379	-235.2181	11.90881										
-234.1947	4.340045	-234.2043	11.80678										
-233.2243	4.349335	-233.1976	11.70001										
-232.2117	4.358978	-232.2054	11.59017										
-231.2223	4.362312	-231.1957	11.47095										
-230.2375	4.368013	-230.2322	11.35083										
-229.2368	4.373752	-229.2278	11.23329										
-228.2264	4.378839	-228.2309	11.11566										
-227.2234	4.383811	-227.2304	10.99672										
-226.2385	4.384866	-226.2196	10.87304										
-225.2444	4.386222	-225.2223	10.74796										
-224.2632	4.384411	-224.2094	10.62017										
-223.2681	4.384397	-223.2185	10.49262										
-222.2281	4.384902	-222.2109	10.37173										
-221.2134	4.381224	-221.2236	10.2484										
-220.1942	4.376404	-220.2296	10.12146										
-219.2005	4.36837	-219.239	9.992773										
-218.2079	4.358851	-218.2474	9.855159										
-217.1973	4.349506	-217.236	9.715883										
-216.1918	4.340835	-216.2329	9.581446										
-215.1744	4.330317	-215.1979	9.448645										
-214.1696	4.319239	-214.1861	9.315596										
-213.167	4.307821	-213.1933	9.182508										
-212.1707	4.294093	-212.2003	9.045984										
-211.1837	4.280154	-211.2265	8.909822										
-210.1922	4.26511	-210.2156	8.776688										
-209.2053	4.250312	-209.2019	8.646942										
-208.1851	4.233999	-208.1898	8.514696										
-207.1898	4.214481	-207.1683	8.377192										
-206.1925	4.194624	-206.1775	8.241253										
-205.19	4.171154	-205.1718	8.100433										
-204.2218	4.148118	-204.1698	7.962017										
-203.2237	4.127373	-203.1923	7.830204										
-202.2132	4.104376	-202.1891	7.695759										
-201.2231	4.081331	-201.204	7.56502										
-200.2141	4.057943	-200.2092	7.436973										
-199.2134	4.03297	-199.2053	7.307798										
-198.2465	4.008923	-198.2022	7.181957										
-197.2467	3.984803	-197.1989	7.058469										
-196.2656	3.960084	-196.2045	6.938166										
-195.2556	3.934391	-195.2126	6.8181										
-194.2387	3.906898	-194.2295	6.696534										
-193.2529	3.879884	-193.2463	6.576358										
-192.2374	3.85094	-192.2575	6.455243										
-191.2416	3.82193	-191.2526	6.337216										
-190.239	3.794861	-190.2477	6.225008										
-189.2175	3.765676	-189.2326	6.112125										
-188.2157	3.737049	-188.2102	6.000693										
-187.2177	3.708606	-187.2134	5.892721										
-186.2339	3.67755	-186.2128	5.782869										
-185.2529	3.648904	-185.2182	5.677307										
-184.2406	3.621289	-184.2273	5.575677										
-183.2442	3.591698	-183.2181	5.473497										
-182.2193	3.562783	-182.2381	5.37329										
-181.2166	3.53179	-181.2442	5.273214										
-180.2324	3.500256	-180.2657	5.173746										
-179.2308	3.469903	-179.2733	5.07643										
-178.2544	3.439233	-178.2654	4.982827										
-177.2579	3.409591	-177.2527	4.891755										
-176.2708	3.378634	-176.2458	4.801943										
-175.2881	3.347791	-175.2595	4.712948										
-174.282	3.31857	-174.2871	4.626176										
-173.2919	3.287336	-173.2926	4.539505										
-172.2919	3.257453	-172.2883	4.455388										
-171.2664	3.228256	-171.2675	4.375427										
-170.271	3.197291	-170.2315	4.294448										
-169.2497	3.167801	-169.2265	4.21632										
-168.252	3.138358	-168.2257	4.139517										
-167.2707	3.107956	-167.2385	4.063012										
-166.2598	3.078521	-166.247	3.988158										
-165.2745	3.049692	-165.2474	3.914829										
-164.2682	3.020617	-164.2345	3.843543										
-163.2755	2.992009	-163.2258	3.772862										
-162.2835	2.962375	-162.2313	3.704641										
-161.283	2.933676	-161.2229	3.638041										
-160.2733	2.904777	-160.2428	3.572243										
-159.2689	2.876443	-159.2546	3.509321										
-158.242	2.850191	-158.2175	3.448391										
-157.2096	2.821842	-157.2292	3.388309										
-156.2083	2.794152	-156.2327	3.32756										
-155.2035	2.766908	-155.2227	3.267501										
-154.2311	2.737973	-154.2373	3.205903										
-153.2624	2.711025	-153.2469	3.146976										
-152.2657	2.684698	-152.2294	3.092654										
-151.2648	2.65785	-151.2342	3.038302										
-150.2717	2.632151	-150.263	2.985953										
-149.2763	2.604778	-149.2387	2.93396										
-148.2921	2.578497	-148.2547	2.881399										
-147.2822	2.552704	-147.2624	2.83139										
-146.2815	2.526807	-146.2369	2.782322										
-145.2836	2.504208	-145.2559	2.735489										
-144.2834	2.479047	-144.2366	2.689111										
-143.2899	2.454674	-143.2315	2.643158										
-142.2871	2.431043	-142.2511	2.599611										
-141.2838	2.40576	-141.2689	2.554595										
-140.2907	2.383035	-140.2782	2.511927										
-139.2947	2.360238	-139.2896	2.471137										
-138.2709	2.336699	-138.2816	2.429615										
-137.2634	2.313848	-137.2509	2.390074										
-136.2589	2.290785	-136.2592	2.350932										
-135.2706	2.268055	-135.2674	2.311412										
-134.2876	2.246276	-134.2583	2.274143										
-133.2884	2.224047	-133.2672	2.238156										
-132.2846	2.202546	-132.2526	2.203439										
-131.2682	2.180681	-131.2393	2.169104										
-130.2766	2.159805	-130.2709	2.134757										
-129.2782	2.139266	-129.2931	2.101516										
-128.2798	2.118393	-128.316	2.068695										
-127.2919	2.09829	-127.3282	2.036143										
-126.2812	2.078357	-126.3163	2.005223										
-125.2843	2.058583	-125.3045	1.973307										
-124.2852	2.038382	-124.2897	1.942319										
-123.281	2.01946	-123.282	1.914244										
-122.2853	1.999254	-122.2887	1.88479										
-121.2868	1.981243	-121.2856	1.857231										
-120.2868	1.963153	-120.2994	1.83052										
-119.2802	1.944698	-119.2921	1.802939										
-118.2781	1.927036	-118.2721	1.777803										
-117.2831	1.90813	-117.2902	1.751901										
-116.3013	1.890592	-116.2877	1.726156										
-115.3148	1.872732	-115.2922	1.701071										
-114.3205	1.855532	-114.2996	1.676044										
-113.3104	1.839079	-113.2655	1.653698										
-112.2806	1.822686	-112.26	1.630561										
-111.2637	1.806902	-111.2566	1.608787										
-110.2581	1.790723	-110.2652	1.587394										
-109.2496	1.774468	-109.2709	1.565262										
-108.2542	1.758517	-108.2644	1.544325										
-107.2459	1.74293	-107.2472	1.523723										
-106.2359	1.727164	-106.229	1.502715										
-105.2334	1.711825	-105.2255	1.482306										
-104.2178	1.696467	-104.2156	1.46258										
-103.2365	1.680922	-103.2123	1.442357										
-102.2499	1.666317	-102.2373	1.423227										
-101.2573	1.652362	-101.2408	1.404852										
-100.2655	1.638413	-100.2457	1.387113										
-99.26185	1.624311	-99.27384	1.37022										
-98.26932	1.610473	-98.25537	1.352634										
-97.28637	1.596585	-97.27038	1.336158										
-96.30328	1.583593	-96.29142	1.31945										
-95.30698	1.57051	-95.28577	1.303474										
-94.30418	1.557902	-94.28979	1.289719										
-93.29351	1.544317	-93.28616	1.273965										
-92.28838	1.530577	-92.28187	1.259065										
-91.28819	1.51811	-91.26816	1.244312										
-90.27692	1.505399	-90.26836	1.22831										
-89.285	1.493908	-89.27715	1.215282										
-88.29034	1.482782	-88.26291	1.201991										
-87.27771	1.471476	-87.26085	1.188236										
-86.29988	1.46017	-86.27271	1.175581										
-85.30103	1.448373	-85.26941	1.161899										
-84.29485	1.436622	-84.27736	1.148907										
-83.31509	1.42515	-83.27959	1.136454										
-82.30548	1.413447	-82.2731	1.123809										
-81.28487	1.402513	-81.27534	1.112306										
-80.28404	1.391293	-80.25818	1.10008										
-79.28478	1.379641	-79.26702	1.088343										
-78.29136	1.368909	-78.25781	1.077367										
-77.30448	1.35783	-77.25787	1.065099										
-76.32784	1.347462	-76.28809	1.054505										
-75.32867	1.337972	-75.30082	1.044269										
-74.31859	1.327887	-74.3074	1.033356										
-73.33353	1.318825	-73.33004	1.023656										
-72.32433	1.309584	-72.32286	1.01365										
-71.32271	1.299259	-71.35198	1.003957										
-70.33823	1.290134	-70.36267	0.995021										
-69.32499	1.280594	-69.34211	0.98616										
-68.31599	1.27135	-68.32519	0.977322										
-67.30123	1.262019	-67.2896	0.967815										
-66.27793	1.252811	-66.29725	0.958444										
-65.29111	1.243808	-65.29932	0.949207										
-64.30064	1.234252	-64.33017	0.9401										
-63.3213	1.226118	-63.34724	0.932189										
-62.33701	1.218215	-62.33295	0.924989										
-61.32649	1.209701	-61.32811	0.917266										
-60.31566	1.201927	-60.31327	0.909876										
-59.29919	1.194465	-59.31677	0.90282										
-58.2972	1.186062	-58.31393	0.894833										
-57.29517	1.17901	-57.30503	0.888033										
-56.28456	1.171566	-56.28627	0.881548										
-55.27102	1.164297	-55.24028	0.874588										
-54.26376	1.15758	-54.24282	0.867937										
-53.26417	1.150235	-53.2363	0.860874										
-52.27584	1.143019	-52.25284	0.854024										
-51.28111	1.134276	-51.29203	0.84721										
-50.27706	1.125181	-50.30694	0.841358										
-49.27663	1.116406	-49.31698	0.835989										
-48.27265	1.107605	-48.31464	0.829969										
-47.27916	1.099617	-47.31031	0.82386										
-46.28555	1.093231	-46.29071	0.818321										
-45.28749	1.086054	-45.29641	0.811939										
-44.2874	1.080183	-44.31285	0.806408										
-43.27684	1.074988	-43.3098	0.802013										
-42.27498	1.06793	-42.3116	0.796443										
-41.27734	1.061587	-41.29974	0.791203										
-40.28787	1.054798	-40.28917	0.786104										
-39.31488	1.047661	-39.2872	0.779917										
-38.321	1.042447	-38.29149	0.774974										
-37.31422	1.036261	-37.2956	0.770052										
-36.30026	1.030032	-36.29567	0.765859										
-35.29131	1.024094	-35.29476	0.761461										
-34.29869	1.016887	-34.28942	0.756788										
-33.30234	1.012065	-33.30985	0.753216										
-32.31886	1.005988	-32.29809	0.749019										
-31.32271	1.000268	-31.31078	0.746068										
-30.30017	0.995662	-30.29951	0.743725										
-29.287	0.988896	-29.29937	0.739213										
-28.26321	0.98467	-28.3049	0.734674										
-27.24739	0.979414	-27.29207	0.730265										
-26.2576	0.973366	-26.30939	0.724579										
-25.27376	0.968623	-25.3172	0.721698										
-24.28464	0.963614	-24.3275	0.718899										
-23.28944	0.958878	-23.32697	0.715885										
-22.29834	0.954379	-22.32786	0.713959										
-21.30247	0.94979	-21.29299	0.71099										
-20.29565	0.944506	-20.27765	0.707698										
-19.30466	0.940331	-19.26925	0.704565										
-18.31401	0.936185	-18.26525	0.701328										
-17.29379	0.931309	-17.2759	0.699006										
-16.27417	0.925903	-16.28002	0.696535										
-15.27067	0.920335	-15.28025	0.693216										
-14.23947	0.915498	-14.29138	0.690327										
-13.24903	0.909906	-13.29824	0.68639										
-12.2819	0.905129	-12.28177	0.684133										
-11.27084	0.900986	-11.27133	0.683583										
-10.27978	0.895833	-10.24465	0.681176										
-9.27115	0.892803	-9.226687	0.679821										
-8.240754	0.889215	-8.239169	0.677461										
-7.249818	0.884716	-7.235685	0.673914										
-6.253269	0.881394	-6.242174	0.672445										
-5.246037	0.877476	-5.231558	0.669392										
-4.263291	0.87212	-4.237452	0.665041										
-3.294925	0.868287	-3.263968	0.662155										
-2.3134	0.863123	-2.284325	0.659239										
-1.359596	0.858604	-1.330488	0.65796										
-0.397834	0.856063	-0.351423	0.657735										
0.599425	0.853014	0.613377	0.656632										
1.607383	0.850684	1.606096	0.655562										
2.6162	0.846071	2.593201	0.652923										
3.612023	0.841762	3.587208	0.65142										
4.600763	0.8368	4.618313	0.649657										
5.567081	0.832573	5.597147	0.647025										
6.541673	0.829853	6.603454	0.646343										
7.544991	0.826933	7.60253	0.645542										
8.564341	0.823659	8.589454	0.645179										
9.56373	0.820277	9.599558	0.644531										
10.58531	0.817494	10.59295	0.64275										
11.57048	0.813874	11.60038	0.640741										
12.55396	0.810428	12.59029	0.639194										
13.54555	0.806992	13.59416	0.63777										
14.5197	0.804106	14.5892	0.636914										
15.53885	0.801058	15.56675	0.635695										
16.53743	0.797754	16.55292	0.634241										
17.56815	0.795793	17.54854	0.63476										
18.57558	0.791557	18.5477	0.633638										
19.56776	0.789543	19.56001	0.632999										
20.5726	0.788134	20.57664	0.632485										
21.57663	0.784229	21.57796	0.629635										
22.58945	0.781914	22.57955	0.628858										
23.584	0.778784	23.58826	0.627233										
24.57413	0.775743	24.59165	0.625591										
25.54742	0.773362	25.58272	0.625548										
26.52576	0.77094	26.58906	0.624761										
27.52729	0.768833	27.57542	0.624937										
28.53783	0.766406	28.56044	0.623948										
29.54532	0.76459	29.5777	0.622645										
30.53426	0.762743	30.57142	0.6222										
31.5478	0.759964	31.56046	0.621334										
32.53652	0.757541	32.5546	0.621384										
33.54281	0.755171	33.53096	0.621555										
34.5581	0.752022	34.54194	0.620436										
35.55734	0.749159	35.53916	0.619963										
36.55597	0.746363	36.55026	0.620196										
37.54218	0.743161	37.56703	0.619227										
38.5499	0.741606	38.54856	0.619013										
39.52389	0.740981	39.55331	0.619137										
40.54033	0.742502	40.53644	0.617852										
41.52409	0.744931	41.53503	0.618346										
42.53299	0.745049	42.53885	0.617898										
43.52389	0.743691	43.53763	0.616984										
44.50681	0.739649	44.53624	0.616865										
45.52485	0.733501	45.51691	0.616475										
46.52123	0.728451	46.53561	0.61857										
47.55052	0.722822	47.55465	0.618374										
48.56056	0.717601	48.5799	0.617991										
49.55949	0.715181	49.58993	0.617492										
50.5647	0.711557	50.57018	0.615171										
51.54285	0.710592	51.55359	0.615385										
52.53905	0.710641	52.54906	0.615772										
53.54129	0.70884	53.54289	0.61597										
54.52049	0.709756	54.52022	0.616338										
55.5269	0.708791	55.5127	0.617227										
56.51162	0.707571	56.51406	0.617575										
57.47403	0.707074	57.49995	0.617466										
58.46736	0.706004	58.49825	0.617403										
59.48839	0.70542	59.50865	0.617132										
60.49445	0.703101	60.48901	0.617015										
61.53056	0.700989	61.49923	0.616692										
62.56171	0.698494	62.5233	0.616796										
63.53886	0.696993	63.51976	0.616585										
64.55698	0.69629	64.53406	0.61764										
65.55443	0.696776	65.53616	0.619934										
66.52777	0.695742	66.53026	0.620911										
67.52506	0.693868	67.52498	0.621294										
68.51849	0.69303	68.52564	0.621619										
69.51678	0.688141	69.51505	0.620737										
70.52267	0.687179	70.51476	0.622448										
71.52855	0.686943	71.51339	0.624293										
72.51909	0.68603	72.50162	0.624269										
73.52186	0.688014	73.51926	0.626461										
74.53362	0.686285	74.53193	0.625573										
75.5195	0.684445	75.50847	0.625464										
76.52393	0.682281	76.50783	0.627153										
77.50291	0.680135	77.50423	0.626542										
78.5011	0.680139	78.49535	0.628733										
79.50703	0.678379	79.50274	0.629295										
80.48877	0.677866	80.52193	0.629892										
81.50784	0.678083	81.51106	0.63162										
82.48236	0.677215	82.50292	0.630672										
83.47033	0.67816	83.51032	0.631846										
84.50014	0.678975	84.4726	0.632946										
85.51407	0.677539	85.48155	0.634343										
86.51639	0.676817	86.46804	0.635721										
87.52007	0.676243	87.48775	0.636989										
88.4969	0.67435	88.50558	0.637567										
89.48212	0.674328	89.50037	0.638479										
90.47816	0.674207	90.52663	0.641096										
91.48126	0.674017	91.51743	0.642498										
92.46803	0.673739	92.52145	0.644046										
93.44698	0.673224	93.51654	0.645178										
94.46371	0.673139	94.50967	0.646571										
95.48332	0.672549	95.5059	0.648747										
96.50421	0.672981	96.50819	0.650549										
97.52595	0.673992	97.51468	0.653279										
98.2552	0.638026	98.28076	0.614193										
98.47335	0.593216	98.52798	0.564442										
98.20284	0.543403	98.27602	0.509614										
97.44012	0.488635	97.49939	0.447379										
96.42892	0.467882	96.47629	0.422629										
95.42762	0.453542	95.45438	0.404899										
94.43507	0.441479	94.44002	0.388929										
93.44236	0.431704	93.43678	0.376308										
92.44687	0.422599	92.43389	0.363826										
91.44255	0.41493	91.44185	0.352575										
90.45345	0.408037	90.43587	0.342393										
89.43272	0.401013	89.46246	0.332695										
88.44905	0.394905	88.46834	0.325318										
87.46102	0.387603	87.49204	0.315812										
86.44996	0.381455	86.49503	0.307208										
85.46291	0.376722	85.48894	0.299569										
84.43901	0.371344	84.48676	0.291283										
83.43232	0.366945	83.46964	0.285244										
82.4258	0.362744	82.47366	0.27898										
81.40855	0.357692	81.47192	0.272352										
80.42929	0.353133	80.46962	0.265966										
79.43269	0.34906	79.46977	0.261125										
78.43645	0.344716	78.46617	0.25531										
77.46318	0.341009	77.44073	0.250113										
76.46249	0.337181	76.44691	0.245625										
75.45303	0.334003	75.43523	0.239647										
74.47041	0.329895	74.43542	0.234797										
73.45686	0.325842	73.46127	0.229025										
72.45125	0.322825	72.45186	0.224139										
71.46152	0.318712	71.45762	0.219006										
70.4288	0.315572	70.45709	0.214789										
69.41882	0.313308	69.4614	0.211999										
68.43189	0.309983	68.46375	0.206533										
67.42762	0.307378	67.45911	0.202774										
66.44459	0.305133	66.47562	0.199165										
65.44498	0.30188	65.4701	0.194312										
64.43674	0.299609	64.48369	0.191795										
63.44892	0.29757	63.50819	0.188883										
62.44646	0.294615	62.48899	0.184935										
61.47368	0.291882	61.48892	0.182182										
60.46543	0.288514	60.47408	0.178576										
59.45313	0.285188	59.45441	0.175205										
58.45216	0.282562	58.4659	0.172695										
57.44071	0.28	57.47111	0.169238										
56.45253	0.278462	56.47302	0.167226										
55.47216	0.275776	55.48202	0.163941										
54.47548	0.273367	54.46081	0.160681										
53.48019	0.271767	53.47252	0.158664										
52.49112	0.268829	52.47695	0.155317										
51.49662	0.267532	51.47725	0.152676										
50.51184	0.26667	50.49011	0.151266										
49.51882	0.263631	49.4911	0.148072										
48.51428	0.262003	48.48362	0.145649										
47.48119	0.260227	47.49363	0.143369										
46.4898	0.257739	46.50654	0.140184										
45.49402	0.256514	45.49713	0.137906										
44.47766	0.254728	44.50454	0.136121										
43.50987	0.25301	43.50443	0.133629										
42.47771	0.250829	42.50071	0.13111										
41.45352	0.248043	41.4799	0.128938										
40.47791	0.246197	40.47078	0.12715										
39.46148	0.243913	39.45181	0.125709										
38.47332	0.241913	38.45615	0.123842										
37.47193	0.24228	37.47466	0.122777										
36.47738	0.239518	36.50298	0.11877										
35.48308	0.237205	35.49835	0.116353										
34.47923	0.235631	34.49432	0.114678										
33.49818	0.232784	33.48119	0.111686										
32.47469	0.232697	32.44273	0.111248										
31.46941	0.231255	31.4493	0.109852										
30.47958	0.22947	30.44327	0.107838										
29.47411	0.228573	29.44393	0.10683										
28.48359	0.226113	28.46614	0.105222										
27.49871	0.225547	27.48388	0.104008										
26.50842	0.224194	26.4838	0.102983										
25.49356	0.222524	25.5059	0.10161										
24.50502	0.221593	24.50641	0.101008										
23.52227	0.219234	23.50195	0.097802										
22.50449	0.217442	22.5189	0.095914										
21.51567	0.214926	21.50977	0.094395										
20.48585	0.212672	20.49582	0.091305										
19.47741	0.211347	19.50097	0.091										
18.48237	0.210227	18.49303	0.089978										
17.48372	0.208638	17.49219	0.087818										
16.5277	0.207855	16.52468	0.087043										
15.51686	0.206265	15.51151	0.08618										
14.53782	0.205108	14.51877	0.085055										
13.54349	0.204692	13.53399	0.084596										
12.52894	0.203919	12.52381	0.083718										
11.55009	0.20282	11.54968	0.082736										
10.54488	0.201213	10.53885	0.080886										
9.549629	0.199503	9.540517	0.078657										
8.550076	0.198365	8.528811	0.077504										
7.535464	0.196756	7.508437	0.075447										
6.541573	0.195378	6.522752	0.074613										
5.556317	0.194438	5.515603	0.074811										
4.56302	0.19207	4.535712	0.072634										
3.555343	0.191131	3.538254	0.071841										
2.54892	0.189609	2.543175	0.071236										
1.542745	0.187686	1.561386	0.070218										
0.552173	0.186792	0.567197	0.070617										
-0.435345	0.185863	-0.40812	0.070904										
-1.393145	0.186845	-1.388439	0.071315										
-2.352843	0.185872	-2.371483	0.07002										
-3.333031	0.184626	-3.345958	0.069324										
-4.31307	0.183233	-4.310841	0.067377										
-5.299283	0.180641	-5.312706	0.064066										
-6.323471	0.180573	-6.30313	0.062721										
-7.311897	0.179622	-7.318336	0.061069										
-8.294083	0.178469	-8.322001	0.059959										
-9.328193	0.177111	-9.302503	0.059125										
-10.31302	0.175789	-10.30615	0.058858										
-11.33574	0.174861	-11.27955	0.057725										
-12.33851	0.173271	-12.30164	0.057203										
-13.31631	0.17232	-13.32497	0.057545										
-14.32043	0.169713	-14.32876	0.055157										
-15.32955	0.168337	-15.35981	0.054242										
-16.35416	0.167719	-16.37095	0.052894										
-17.35755	0.165857	-17.36082	0.051015										
-18.36868	0.165523	-18.37029	0.051382										
-19.34893	0.163838	-19.37624	0.050103										
-20.32187	0.162744	-20.35819	0.049411										
-21.34175	0.161807	-21.3519	0.048123										
-22.33612	0.160434	-22.35854	0.04681										
-23.34157	0.160122	-23.35728	0.047074										
-24.33805	0.158491	-24.36235	0.046027										
-25.32539	0.158218	-25.35836	0.046128										
-26.30412	0.157711	-26.32491	0.046576										
-27.29365	0.15571	-27.31043	0.044433										
-28.31484	0.154484	-28.30914	0.043562										
-29.31609	0.153034	-29.33808	0.042212										
-30.32788	0.151425	-30.3664	0.039879										
-31.34881	0.150307	-31.37579	0.040028										
-32.33863	0.149486	-32.37091	0.039148										
-33.33197	0.148148	-33.34934	0.038527										
-34.33747	0.147221	-34.36269	0.037389										
-35.32699	0.146683	-35.36422	0.035819										
-36.32662	0.145774	-36.38169	0.035199										
-37.33305	0.144256	-37.39914	0.03419										
-38.33762	0.142349	-38.38471	0.034326										
-39.34408	0.141458	-39.38506	0.033566										
-40.33775	0.140153	-40.37109	0.031577										
-41.3392	0.139471	-41.3699	0.029538										
-42.34404	0.139117	-42.37683	0.027949										
-43.33343	0.137739	-43.36856	0.026273										
-44.3454	0.136808	-44.36825	0.025029										
-45.34504	0.136058	-45.34919	0.02455										
-46.31627	0.13449	-46.34583	0.022645										
-47.31599	0.133285	-47.33432	0.02274										
-48.31598	0.132252	-48.3252	0.022952										
-49.32397	0.130617	-49.3329	0.021744										
-50.32716	0.130156	-50.33471	0.021244										
-51.33496	0.128695	-51.34923	0.019708										
-52.3136	0.127332	-52.35719	0.017746										
-53.28842	0.126035	-53.34997	0.015979										
-54.31277	0.12391	-54.33533	0.013831										
-55.30276	0.123284	-55.33851	0.011369										
-56.33371	0.121545	-56.32919	0.009398										
-57.36866	0.119776	-57.32864	0.008308										
-58.37549	0.11876	-58.31973	0.007574										
-59.37034	0.116228	-59.29418	0.005806										
-60.35619	0.115382	-60.31789	0.004131										
-61.33975	0.114335	-61.32061	0.002425										
-62.32981	0.112345	-62.34021	3.55E-4										
-63.34819	0.111636	-63.34162	-0.001111										
-64.35336	0.110121	-64.32243	-0.002514										
-65.34728	0.108787	-65.32541	-0.005169										
-66.34319	0.107149	-66.33087	-0.007853										
-67.33896	0.105031	-67.3356	-0.009938										
-68.32301	0.102951	-68.35051	-0.013318										
-69.31879	0.101558	-69.36123	-0.015765										
-70.32418	0.100469	-70.34659	-0.01765										
-71.31727	0.099225	-71.34357	-0.019765										
-72.32456	0.096803	-72.3397	-0.021337										
-73.34109	0.094969	-73.32955	-0.023608										
-74.33663	0.093375	-74.32285	-0.025696										
-75.33818	0.0919	-75.32541	-0.028228										
-76.35984	0.090966	-76.31469	-0.030598										
-77.34123	0.089334	-77.2998	-0.031939										
-78.33153	0.086552	-78.3075	-0.035847										
-79.3374	0.084659	-79.32672	-0.039417										
-80.32791	0.082731	-80.33643	-0.043267										
-81.34628	0.079902	-81.35085	-0.047983										
-82.34351	0.078775	-82.3405	-0.050051										
-83.35521	0.076142	-83.3289	-0.053294										
-84.34459	0.074152	-84.32103	-0.056062										
-85.3328	0.072241	-85.31657	-0.059213										
-86.35751	0.068833	-86.33125	-0.062868										
-87.32739	0.06678	-87.31644	-0.065802										
-88.33563	0.064063	-88.30496	-0.069908										
-89.34557	0.062349	-89.30245	-0.073851										
-90.3288	0.060804	-90.30119	-0.078182										
-91.33868	0.057639	-91.31184	-0.083292										
-92.34425	0.0553	-92.35786	-0.088005										
-93.33574	0.051826	-93.37396	-0.092978										
-94.34583	0.048922	-94.36155	-0.098894										
-95.34225	0.046735	-95.34361	-0.103762										
-96.31974	0.043823	-96.31249	-0.108131										
-97.3333	0.040106	-97.30045	-0.112672										
-98.342	0.036684	-98.30536	-0.117292										
-99.35377	0.033197	-99.31461	-0.122826										
-100.3552	0.029991	-100.3056	-0.128565										
-101.3421	0.026824	-101.2944	-0.134265										
-102.3084	0.023518	-102.2878	-0.140751										
-103.2813	0.019927	-103.2961	-0.146884										
