Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad
mV	uA	mV	uA	mV	uA	mV	uA	mV	uA	mV	uA	mV	uA	mV	uA
Ciclado - 20 ciclos 1 - 31.5uM	Ciclado - 20 ciclos 1 - 31.5uM	Ciclado - 20 ciclos 2 -31.5 uM	Ciclado - 20 ciclos 2 -31.5 uM	Ciclado - 20 ciclos 3 - 31.5uM	Ciclado - 20 ciclos 3 - 31.5uM	Adsorbido 1 - 31.5uM	Adsorbido 1 - 31.5uM	Adsorbido 2  - 31.5uM	Adsorbido 2  - 31.5uM	Adsorbido 3  - 31.5uM	Adsorbido 3  - 31.5uM	Adsorbido 4  - 31.5uM	Adsorbido 4  - 31.5uM	Ru 31.5uM - Au Desnudo	Ru 31.5uM - Au Desnudo
13.85405	-0.032942	13.85502	-0.027249												
12.85301	-0.033542	12.85108	-0.028091												
11.85225	-0.033322	11.86031	-0.029802												
10.85231	-0.032205	10.87036	-0.030877												
9.850185	-0.03249	9.87249	-0.032099												
8.856607	-0.032629	8.876453	-0.032358												
7.84936	-0.033659	7.855749	-0.03193												
6.87084	-0.035368	6.85631	-0.03248												
5.860141	-0.036537	5.847725	-0.033431												
4.868479	-0.038315	4.870971	-0.036124												
3.869519	-0.039845	3.883701	-0.038802												
2.860884	-0.041155	2.870807	-0.039971												
1.875627	-0.042869	1.882991	-0.042356												
0.872177	-0.042995	0.869931	-0.043001												
-0.102793	-0.042457	-0.122012	-0.043719												
-1.074131	-0.042062	-1.091599	-0.044097												
-2.03274	-0.041148	-2.069145	-0.043783												
-2.993429	-0.04153	-3.026284	-0.044124												
-3.968795	-0.042044	-4.011788	-0.044573												
-4.957915	-0.043247	-5.00005	-0.046758												
-5.97649	-0.044903	-6.011755	-0.047567												
-6.988261	-0.045878	-7.028613	-0.048065												
-8.003698	-0.047334	-8.034491	-0.049225												
-9.012432	-0.04834	-9.035695	-0.049801												
-10.01917	-0.048685	-10.04005	-0.049929												
-11.00905	-0.049478	-11.04943	-0.051161												
-12.00246	-0.049657	-12.04851	-0.051308												
-12.99837	-0.048409	-13.04316	-0.052127												
-13.98436	-0.049251	-14.03104	-0.05405												
-14.98988	-0.049908	-15.03477	-0.056244												
-15.98367	-0.051137	-16.03608	-0.058003												
-16.97948	-0.053407	-17.0316	-0.058027												
-17.98451	-0.052914	-18.04121	-0.05898												
-18.99107	-0.052675	-19.02817	-0.059098												
-20.01413	-0.051296	-20.02404	-0.058707												
-21.03228	-0.050906	-21.03241	-0.060635												
-22.02708	-0.052012	-22.01783	-0.06073												
-23.0119	-0.051504	-23.00132	-0.060695												
-23.99074	-0.052191	-23.99203	-0.062067												
-24.96904	-0.051916	-25.00068	-0.061944												
-25.95654	-0.050659	-25.98892	-0.062344												
-26.96752	-0.050959	-26.99546	-0.063309												
-27.96965	-0.050857	-27.99374	-0.063877												
-28.97119	-0.050956	-28.97808	-0.064729												
-29.98943	-0.052304	-29.98989	-0.066554												
-30.99151	-0.053768	-30.99174	-0.067859												
-31.99874	-0.054514	-31.97956	-0.069107												
-33.00196	-0.054115	-32.99308	-0.070959												
-34.01481	-0.05342	-33.99465	-0.071402												
-35.00753	-0.051383	-35.00102	-0.072645												
-36.01397	-0.050799	-36.01724	-0.073654												
-37.01814	-0.053708	-37.00122	-0.073987												
-37.99922	-0.056476	-38.01252	-0.074629												
-38.99391	-0.0592	-39.01435	-0.074077												
-39.96046	-0.061408	-39.9998	-0.074373												
-40.96576	-0.062026	-41.00862	-0.074772												
-41.96678	-0.062425	-42.00568	-0.07523												
-42.97418	-0.064499	-43.00736	-0.077019												
-44.01212	-0.066411	-44.03286	-0.07799												
-44.99398	-0.066722	-45.03198	-0.078195												
-45.98753	-0.066152	-46.0215	-0.078704												
-46.98999	-0.064358	-47.0127	-0.078063												
-47.97647	-0.062952	-47.99333	-0.078112												
-48.99873	-0.062807	-49.00517	-0.079463												
-50.00223	-0.062833	-50.00112	-0.080573												
-51.00843	-0.064034	-50.99698	-0.082199												
-52.00117	-0.065241	-51.99303	-0.08337												
-52.97272	-0.066439	-52.97755	-0.084358												
-53.97433	-0.068276	-53.98777	-0.085732												
-54.97431	-0.069734	-54.99607	-0.086574												
-55.97915	-0.07069	-56.01048	-0.087459												
-57.01435	-0.070931	-57.01747	-0.088089												
-58.03896	-0.070505	-58.01762	-0.087602												
-59.01667	-0.069815	-59.00806	-0.088059												
-60.03268	-0.069265	-60.00593	-0.088122												
-61.02061	-0.069458	-60.9949	-0.087829												
-61.99135	-0.070475	-62.00405	-0.088606												
-63.00438	-0.070964	-63.01491	-0.089395												
-63.99799	-0.0706	-64.02731	-0.089485												
-64.99429	-0.069528	-65.03589	-0.089633												
-65.99472	-0.067686	-66.04953	-0.09006												
-67.00665	-0.066573	-67.05645	-0.089945												
-68.02665	-0.066727	-68.04717	-0.09108												
-69.03728	-0.067462	-69.04128	-0.092992												
-70.06856	-0.068712	-70.00462	-0.094411												
-71.0639	-0.069394	-71.01228	-0.095427												
-72.04819	-0.07005	-72.00875	-0.096458												
-73.04526	-0.070274	-73.02315	-0.097458												
-74.01826	-0.070644	-74.0374	-0.098084												
-75.02937	-0.072683	-75.00735	-0.099051												
-76.02176	-0.074888	-76.01522	-0.100083												
-77.01054	-0.077943	-76.99336	-0.099875												
-77.99922	-0.080861	-77.98677	-0.100131												
-78.98811	-0.081725	-78.99633	-0.100608												
-79.97803	-0.081881	-79.96957	-0.100702												
-80.97659	-0.081409	-80.97383	-0.10136												
-81.98019	-0.080134	-81.97594	-0.102497												
-82.98682	-0.080236	-82.98567	-0.103503												
-83.98476	-0.079663	-84.0043	-0.103637												
-84.98198	-0.079341	-85.00569	-0.103812												
-86.00338	-0.080105	-86.01109	-0.10372												
-87.01354	-0.080724	-86.99739	-0.103326												
-88.0239	-0.082462	-87.99706	-0.104301												
-89.0439	-0.083317	-89.0049	-0.105384												
-90.02211	-0.083996	-89.98727	-0.106483												
-90.99118	-0.084391	-91.00755	-0.10795												
-91.98354	-0.083949	-92.02676	-0.108816												
-92.96707	-0.083603	-93.02743	-0.110044												
-93.96249	-0.083487	-94.0546	-0.111049												
-94.97636	-0.083482	-95.04189	-0.112054												
-95.99055	-0.083471	-96.0141	-0.113059												
-97.0146	-0.084398	-97.0074	-0.113765												
-98.02211	-0.084872	-97.98064	-0.114026												
-99.01909	-0.08515	-98.96798	-0.114769												
-100.022	-0.086025	-99.96741	-0.114855												
-100.9843	-0.086373	-100.9508	-0.11503												
-101.9874	-0.087048	-101.9408	-0.115852												
-102.9633	-0.088438	-102.9421	-0.115465												
-103.9444	-0.089571	-103.9343	-0.11628												
-104.9643	-0.091137	-104.9358	-0.117025												
-105.9686	-0.092499	-105.9479	-0.117839												
-107.0013	-0.093702	-106.9504	-0.119903												
-108.0285	-0.09587	-107.9645	-0.121076												
-109.0321	-0.096953	-108.9915	-0.122143												
-110.0502	-0.097151	-109.9997	-0.123539												
-111.0491	-0.095292	-111.0159	-0.124244												
-112.0306	-0.093889	-112.0073	-0.125264												
-113.0173	-0.094588	-113.0057	-0.127154												
-113.9926	-0.097386	-114.0068	-0.128529												
-114.9839	-0.10194	-115.0029	-0.129752												
-115.9896	-0.105192	-116.0081	-0.131401												
-117.0005	-0.107296	-116.9983	-0.132248												
-118.0063	-0.107962	-118.0164	-0.13263												
-119.0193	-0.108299	-119.0198	-0.133091												
-120.0123	-0.10881	-120.0302	-0.133284												
-121.0196	-0.10912	-121.0386	-0.133512												
-122.0254	-0.108889	-122.0125	-0.134005												
-122.9932	-0.109258	-123.0003	-0.134935												
-124.0039	-0.109223	-123.9961	-0.135914												
-125.0163	-0.108909	-125.0012	-0.136928												
-126.0035	-0.109954	-126.0214	-0.138958												
-127.0365	-0.110952	-127.0326	-0.140984												
-128.0114	-0.112424	-128.0166	-0.142375												
-128.9952	-0.11403	-129.0054	-0.14424												
-129.9995	-0.114952	-129.9916	-0.145506												
-130.9877	-0.11604	-130.9743	-0.146891												
-131.9924	-0.116511	-132.005	-0.148851												
-132.9862	-0.117495	-132.9982	-0.150459												
-133.9815	-0.118722	-134.0076	-0.152498												
-134.9863	-0.119013	-135.0318	-0.153413												
-136.013	-0.120442	-136.0146	-0.155136												
-137.0072	-0.121179	-137.018	-0.156421												
-138.0137	-0.121621	-137.9974	-0.156406												
-139.0029	-0.123137	-138.9741	-0.157886												
-140.0004	-0.124621	-139.9694	-0.158613												
-141.0052	-0.126744	-140.9695	-0.159397												
-141.9813	-0.129519	-141.9714	-0.162137												
-142.9866	-0.131864	-142.9662	-0.164591												
-143.9708	-0.13382	-143.973	-0.167152												
-144.978	-0.134614	-144.97	-0.170213												
-146.0226	-0.135324	-145.9975	-0.173129												
-147.0266	-0.136489	-147.0097	-0.17536												
-148.0304	-0.137838	-148.0049	-0.177348												
-149.0115	-0.139647	-149.013	-0.179312												
-149.9844	-0.141502	-149.9949	-0.180757												
-150.9625	-0.142517	-150.986	-0.18236												
-151.9534	-0.143747	-151.9846	-0.184341												
-152.9582	-0.145502	-152.976	-0.186654												
-153.9548	-0.147258	-153.9714	-0.188401												
-154.9583	-0.150183	-154.995	-0.1912												
-155.9605	-0.151927	-155.9961	-0.193877												
-156.9592	-0.153841	-157.006	-0.195973												
-157.9657	-0.155692	-158.0042	-0.197929												
-158.992	-0.15688	-158.9972	-0.200625												
-160.0038	-0.158637	-159.9966	-0.203292												
-160.998	-0.161051	-160.9893	-0.207512												
-162.0074	-0.162686	-162.0039	-0.212174												
-162.9979	-0.164936	-162.9988	-0.216116												
-164.0043	-0.16734	-164.0078	-0.220936												
-165	-0.168372	-165.0103	-0.224009												
-165.9929	-0.170523	-166.0021	-0.227644												
-166.9755	-0.171144	-166.9857	-0.230641												
-167.9598	-0.172596	-167.98	-0.233954												
-168.9879	-0.176085	-168.9808	-0.23715												
-169.9912	-0.178567	-169.9925	-0.2394												
-171.0026	-0.182913	-171.0059	-0.242711												
-172.0076	-0.185968	-172.0003	-0.246827												
-172.9999	-0.187901	-173.0036	-0.250856												
-173.9887	-0.189692	-173.9909	-0.256233												
-174.9837	-0.1901	-174.9966	-0.260931												
-175.976	-0.192104	-176.0022	-0.265023												
-176.9696	-0.194398	-176.992	-0.269709												
-177.965	-0.197625	-177.9894	-0.273965												
-178.9683	-0.201649	-178.9685	-0.279329												
-179.9524	-0.204788	-179.9706	-0.284434												
-180.9459	-0.208362	-180.9643	-0.290648												
-181.9648	-0.211769	-181.9663	-0.297692												
-182.9595	-0.214966	-182.9771	-0.303617												
-183.9674	-0.218054	-183.9669	-0.309586												
-184.9632	-0.2202	-184.9834	-0.314931												
-185.9365	-0.222558	-185.9871	-0.320108												
-186.9228	-0.225226	-187.0047	-0.325849												
-187.9173	-0.228163	-188.028	-0.331287												
-188.9385	-0.232322	-189.0074	-0.337235												
-189.9479	-0.235471	-189.9847	-0.343263												
-190.9773	-0.238866	-190.9647	-0.349243												
-191.9901	-0.241873	-191.9169	-0.356335												
-192.9603	-0.243782	-192.9323	-0.363902												
-193.952	-0.246294	-193.9349	-0.371074												
-194.94	-0.249016	-194.94	-0.378584												
-195.9336	-0.252118	-195.9665	-0.385908												
-196.9476	-0.255569	-196.9661	-0.392723												
-197.9433	-0.259848	-197.9839	-0.401207												
-198.9249	-0.263416	-198.9599	-0.409568												
-199.9207	-0.267406	-199.9605	-0.418852												
-200.9178	-0.271301	-200.9433	-0.428408												
-201.9339	-0.274431	-201.9408	-0.436947												
-202.9316	-0.278348	-202.9534	-0.446338												
-203.9317	-0.28059	-203.9368	-0.45507												
-204.9165	-0.28315	-204.9288	-0.463971												
-205.8944	-0.286042	-205.8955	-0.473761												
-206.8988	-0.288562	-206.8938	-0.483963												
-207.8944	-0.292358	-207.8865	-0.494157												
-208.896	-0.296247	-208.8904	-0.505183												
-209.916	-0.300101	-209.9411	-0.516334												
-210.9345	-0.30343	-210.9409	-0.526781												
-211.9554	-0.306634	-211.9798	-0.538294												
-212.9632	-0.308997	-212.9793	-0.549541												
-213.9793	-0.311802	-213.9563	-0.560315												
-214.965	-0.314534	-214.9684	-0.571412												
-215.946	-0.318031	-215.9333	-0.582539												
-216.9641	-0.321974	-216.9375	-0.594101												
-217.9465	-0.325191	-217.9258	-0.606318												
-218.9415	-0.329943	-218.9029	-0.619687												
-219.9539	-0.333696	-219.915	-0.633233												
-220.9374	-0.337159	-220.9132	-0.647077												
-221.9428	-0.341337	-221.9381	-0.66104												
-222.9679	-0.343876	-222.9636	-0.674935												
-223.9713	-0.345734	-223.9706	-0.688612												
-224.9771	-0.348009	-224.9797	-0.702668												
-225.9956	-0.349712	-225.9711	-0.716722												
-226.9844	-0.351836	-226.9561	-0.730535												
-227.97	-0.355026	-227.9668	-0.744414												
-228.9585	-0.358626	-228.9672	-0.75791												
-229.9296	-0.361656	-229.964	-0.771711												
-230.9401	-0.36383	-230.9707	-0.785201												
-231.9248	-0.366123	-231.9207	-0.799842												
-232.9322	-0.367755	-232.9317	-0.814995												
-233.9388	-0.370198	-233.9396	-0.829208												
-234.9263	-0.374156	-234.9402	-0.844927												
-235.9516	-0.37737	-235.9862	-0.860545												
-236.9628	-0.380314	-236.9744	-0.875748												
-237.9532	-0.383123	-237.9503	-0.892484												
-238.9574	-0.38601	-238.9515	-0.908575												
-239.9552	-0.388829	-239.9356	-0.924482												
-240.9352	-0.391513	-240.9254	-0.940733												
-241.9421	-0.39367	-241.9349	-0.957195												
-242.9336	-0.39462	-242.9247	-0.97346												
-243.917	-0.39561	-243.9269	-0.98955												
-244.9162	-0.397131	-244.9337	-1.005701												
-245.929	-0.399154	-245.9612	-1.022197												
-246.9411	-0.400746	-246.9796	-1.038251												
-247.9431	-0.402743	-247.9716	-1.053535												
-248.961	-0.404321	-248.9781	-1.069339												
-249.9437	-0.404679	-249.9482	-1.083686												
-250.9144	-0.406413	-250.923	-1.098444												
-251.9179	-0.407238	-251.9247	-1.114664												
-252.9063	-0.408467	-252.9327	-1.130328												
-253.9104	-0.411208	-253.9359	-1.14602												
-254.9333	-0.413495	-254.9554	-1.161838												
-255.9323	-0.416213	-255.9742	-1.176947												
-256.9128	-0.418582	-256.9575	-1.19203												
-257.8992	-0.420137	-257.958	-1.206982												
-258.8998	-0.421808	-258.9537	-1.221998												
-259.9203	-0.423191	-259.9399	-1.237382												
-260.9543	-0.424184	-260.9335	-1.251942												
-261.9706	-0.42538	-261.9369	-1.266835												
-262.9715	-0.425487	-262.9231	-1.281975												
-263.959	-0.42599	-263.9379	-1.295728												
-264.9594	-0.427005	-264.9635	-1.310462												
-265.9666	-0.427483	-265.9611	-1.324193												
-266.9521	-0.429094	-266.9637	-1.33671												
-267.964	-0.430681	-267.9597	-1.348397												
-268.9677	-0.431004	-268.9365	-1.359169												
-269.9439	-0.431988	-269.9495	-1.370957												
-270.9438	-0.432335	-270.9774	-1.382928												
-271.9391	-0.433005	-271.9587	-1.396423												
-272.9243	-0.43462	-272.9748	-1.40975												
-273.9401	-0.43602	-273.9684	-1.421941												
-274.9525	-0.437786	-274.9579	-1.433067												
-275.9399	-0.4391	-275.966	-1.443258												
-276.9403	-0.44073	-276.9449	-1.453185												
-277.9435	-0.442078	-277.9297	-1.462098												
-278.9447	-0.443291	-278.9111	-1.470629												
-279.9422	-0.444681	-279.913	-1.478595												
-280.9512	-0.445679	-280.9199	-1.486398												
-281.9458	-0.446364	-281.9148	-1.494188												
-282.9314	-0.446832	-282.9194	-1.503229												
-283.9424	-0.447073	-283.9217	-1.51283												
-284.9407	-0.446839	-284.9319	-1.521029												
-285.942	-0.447566	-285.9453	-1.529482												
-286.9445	-0.448177	-286.9456	-1.536095												
-287.9418	-0.44913	-287.9495	-1.54097												
-288.9291	-0.450382	-288.9523	-1.546756												
-289.9202	-0.451019	-289.945	-1.552713												
-290.9153	-0.452437	-290.94	-1.558968												
-291.9185	-0.453447	-291.9252	-1.565174												
-292.9194	-0.454877	-292.9194	-1.570722												
-293.9186	-0.456313	-293.9089	-1.575358												
-294.9363	-0.456216	-294.9048	-1.578732												
-295.9197	-0.457483	-295.9082	-1.582558												
-296.9211	-0.458688	-296.9247	-1.586346												
-297.9299	-0.459574	-297.939	-1.588069												
-298.9203	-0.462377	-298.9473	-1.590789												
-299.9384	-0.464044	-299.9562	-1.593019												
-300.9281	-0.465345	-300.9229	-1.593526												
-301.9187	-0.467166	-301.9148	-1.596117												
-302.9181	-0.467698	-302.9116	-1.598543												
-303.891	-0.467197	-303.9179	-1.600251												
-304.8978	-0.467416	-304.9271	-1.601802												
-305.8987	-0.467415	-305.9408	-1.60178												
-306.9006	-0.468054	-306.9424	-1.600479												
-307.9169	-0.47116	-307.9095	-1.599697												
-308.9329	-0.473239	-308.9045	-1.600668												
-309.9287	-0.475679	-309.8998	-1.602591												
-310.9377	-0.477947	-310.9025	-1.603802												
-311.9357	-0.479083	-311.9139	-1.604923												
-312.9136	-0.48065	-312.9175	-1.604952												
-313.9372	-0.480925	-313.9183	-1.603733												
-314.9177	-0.482031	-314.9063	-1.603063												
-315.915	-0.483018	-315.9216	-1.601227												
-316.9138	-0.48419	-316.9255	-1.599292												
-317.9153	-0.486644	-317.9316	-1.597141												
-318.9264	-0.488456	-318.9484	-1.595005												
-319.932	-0.49036	-319.9384	-1.592367												
-320.9372	-0.492614	-320.9432	-1.590348												
-321.9209	-0.494304	-321.9364	-1.588391												
-322.9086	-0.496885	-322.927	-1.585993												
-323.9161	-0.498151	-323.9235	-1.584205												
-324.9256	-0.500023	-324.9413	-1.580585												
-325.934	-0.501419	-325.9428	-1.577181												
-326.9707	-0.501792	-326.9438	-1.573752												
-327.9662	-0.504333	-327.9572	-1.57047												
-328.9627	-0.506607	-328.936	-1.567905												
-329.9591	-0.509278	-329.9359	-1.565227												
-330.9319	-0.512321	-330.9383	-1.561814												
-331.9193	-0.514573	-331.9227	-1.557984												
-332.9012	-0.516593	-332.9096	-1.55413												
-333.8841	-0.519075	-333.8892	-1.550807												
-334.8764	-0.520979	-334.8884	-1.547874												
-335.8804	-0.522725	-335.8873	-1.544961												
-336.8967	-0.523746	-336.9135	-1.541139												
-337.9276	-0.525452	-337.9378	-1.536458												
-338.9449	-0.527143	-338.944	-1.531679												
-339.9573	-0.529296	-339.9499	-1.526795												
-340.9584	-0.532176	-340.9248	-1.522032												
-341.933	-0.534909	-341.9192	-1.518225												
-342.9351	-0.537294	-342.9108	-1.514484												
-343.9197	-0.539769	-343.8862	-1.50988												
-344.911	-0.542751	-344.8855	-1.505705												
-345.9259	-0.545095	-345.8671	-1.501295												
-346.9029	-0.54831	-346.8529	-1.497631												
-347.9125	-0.551468	-347.8746	-1.494772												
-348.9305	-0.553925	-348.8749	-1.491949												
-349.9276	-0.556863	-349.8804	-1.489144												
-350.9535	-0.559392	-350.8884	-1.485274												
-351.9595	-0.562088	-351.882	-1.481272												
-352.9431	-0.564545	-352.8675	-1.478153												
-353.924	-0.56687	-353.873	-1.474364												
-354.8918	-0.569466	-354.8786	-1.47077												
-355.871	-0.571776	-355.8779	-1.466806												
-356.858	-0.574424	-356.9007	-1.462112												
-357.8518	-0.57718	-357.9013	-1.457101												
-358.8581	-0.579758	-358.8873	-1.452482												
-359.8442	-0.582235	-359.875	-1.448867												
-360.8445	-0.584316	-360.8586	-1.445246												
-361.8644	-0.586025	-361.853	-1.441699												
-362.8618	-0.588772	-362.8487	-1.438197												
-363.8898	-0.592036	-363.8673	-1.43401												
-364.8854	-0.596155	-364.8813	-1.429892												
-365.8754	-0.601345	-365.8944	-1.42715												
-366.8936	-0.605547	-366.9233	-1.42459												
-367.8698	-0.609319	-367.9146	-1.421976												
-368.893	-0.613195	-368.8979	-1.419284												
-369.9027	-0.615974	-369.8793	-1.415894												
-370.8822	-0.618884	-370.8547	-1.412313												
-371.8835	-0.621812	-371.8493	-1.408609												
-372.8695	-0.624408	-372.8547	-1.40596												
-373.8698	-0.627217	-373.8648	-1.402986												
-374.8787	-0.629804	-374.881	-1.400402												
-375.8878	-0.632873	-375.8966	-1.397991												
-376.9102	-0.635718	-376.8968	-1.394448												
-377.8972	-0.638898	-377.8833	-1.390643												
-378.89	-0.642673	-378.8662	-1.386995												
-379.8924	-0.645242	-379.8693	-1.383794												
-380.8694	-0.647844	-380.8722	-1.380628												
-381.8541	-0.650816	-381.888	-1.378776												
-382.8508	-0.653829	-382.8901	-1.376381												
-383.8441	-0.658273	-383.8726	-1.373938												
-384.8163	-0.663214	-384.8623	-1.371909												
-385.8221	-0.667702	-385.8478	-1.369935												
-386.8342	-0.671931	-386.8529	-1.368377												
-387.837	-0.675157	-387.8456	-1.366177												
-388.8722	-0.678904	-388.8449	-1.363726												
-389.8813	-0.682195	-389.8382	-1.360769												
-390.8699	-0.685742	-390.8192	-1.357611												
-391.8626	-0.689987	-391.8257	-1.356081												
-392.8604	-0.693287	-392.8341	-1.354807												
-393.8359	-0.696518	-393.8415	-1.35324												
-394.8361	-0.700263	-394.8624	-1.352206												
-395.8214	-0.703803	-395.8834	-1.349891												
-396.8098	-0.706897	-396.8907	-1.347187												
-397.8182	-0.71128	-397.8716	-1.345544												
-398.8077	-0.713932	-398.8492	-1.343348												
-399.8367	-0.716514	-399.8251	-1.341928												
-400.8412	-0.720239	-400.8217	-1.341371												
-401.8515	-0.723564	-401.8524	-1.340258												
-402.8498	-0.728358	-402.8693	-1.339387												
-403.8441	-0.733429	-403.8701	-1.338166												
-404.8286	-0.738259	-404.8538	-1.336782												
-405.8233	-0.742851	-405.8454	-1.335838												
-406.8252	-0.746661	-406.8374	-1.334526												
-407.799	-0.75066	-407.8283	-1.332782												
-408.8062	-0.75427	-408.8279	-1.331261												
-409.7985	-0.757692	-409.7877	-1.329109												
-410.7763	-0.761871	-410.7725	-1.327819												
-411.7783	-0.765748	-411.7783	-1.327096												
-412.7873	-0.769771	-412.7835	-1.3264												
-413.7947	-0.773771	-413.8342	-1.3265												
-414.8036	-0.777606	-414.8454	-1.326357												
-415.8114	-0.781525	-415.8436	-1.325956												
-416.8158	-0.78529	-416.8366	-1.325376												
-417.8311	-0.78974	-417.8184	-1.324549												
-418.858	-0.792998	-418.8325	-1.324211												
-419.8544	-0.796364	-419.849	-1.324488												
-420.8362	-0.800341	-420.8719	-1.324657												
-421.8276	-0.804286	-421.8883	-1.324777												
-422.8232	-0.809486	-422.885	-1.324658												
-423.831	-0.814318	-423.8696	-1.324576												
-424.8269	-0.81882	-424.8473	-1.324392												
-425.819	-0.822757	-425.8405	-1.32398												
-426.8143	-0.826631	-426.8285	-1.32386												
-427.8228	-0.830393	-427.839	-1.323081												
-428.8403	-0.834697	-428.8428	-1.322162												
-429.8377	-0.83914	-429.8407	-1.32231												
-430.8523	-0.843409	-430.8594	-1.32198												
-431.8472	-0.847701	-431.8712	-1.322023												
-432.853	-0.851555	-432.8773	-1.322979												
-433.8495	-0.854442	-433.8684	-1.323023												
-434.8347	-0.857713	-434.8569	-1.322883												
-435.8229	-0.861608	-435.8249	-1.322733												
-436.8052	-0.865887	-436.8198	-1.322052												
-437.8158	-0.871148	-437.825	-1.322422												
-438.8242	-0.875982	-438.833	-1.323185												
-439.8329	-0.880518	-439.8434	-1.3247												
-440.8512	-0.884748	-440.8477	-1.326215												
-441.8566	-0.888845	-441.8335	-1.327189												
-442.8523	-0.893738	-442.813	-1.328428												
-443.8783	-0.898248	-443.8297	-1.328891												
-444.8653	-0.902411	-444.8312	-1.329186												
-445.8547	-0.906815	-445.8506	-1.329873												
-446.8512	-0.910398	-446.8589	-1.329729												
-447.8239	-0.913992	-447.8364	-1.329304												
-448.8123	-0.918519	-448.8322	-1.329961												
-449.8242	-0.922676	-449.813	-1.330288												
-450.8292	-0.927279	-450.8297	-1.330993												
-451.8363	-0.931593	-451.8438	-1.332455												
-452.8484	-0.93516	-452.8425	-1.332901												
-453.8509	-0.938591	-453.8583	-1.332518												
-454.8383	-0.941832	-454.8459	-1.331749												
-455.8419	-0.945995	-455.8461	-1.331383												
-456.8451	-0.950108	-456.8548	-1.331521												
-457.8255	-0.954942	-457.8299	-1.332393												
-458.8194	-0.959924	-458.8326	-1.334633												
-459.8081	-0.964552	-459.8288	-1.336238												
-460.7974	-0.968643	-460.8154	-1.337304												
-461.8003	-0.97305	-461.8087	-1.339038												
-462.8047	-0.977821	-462.81	-1.339621												
-463.8035	-0.9814	-463.8149	-1.341024												
-464.7968	-0.985922	-464.8294	-1.342432												
-465.8	-0.98851	-465.871	-1.343144												
-466.8108	-0.991534	-466.8843	-1.344663												
-467.8248	-0.995847	-467.8807	-1.345006												
-468.8364	-1.000391	-468.8761	-1.346388												
-469.8482	-1.005808	-469.8595	-1.347909												
-470.8584	-1.00947	-470.8573	-1.347595												
-471.8376	-1.013294	-471.8771	-1.348096												
-472.856	-1.016496	-472.8676	-1.348091												
-473.8467	-1.02062	-473.877	-1.347203												
-474.8304	-1.025322	-474.8812	-1.348327												
-475.8564	-1.029834	-475.8708	-1.34949												
-476.8545	-1.033473	-476.8897	-1.350668												
-477.8678	-1.037448	-477.8719	-1.351382												
-478.8995	-1.041359	-478.8629	-1.352382												
-479.8901	-1.045256	-479.855	-1.352632												
-480.8799	-1.050431	-480.8657	-1.352957												
-481.8642	-1.055239	-481.8606	-1.355062												
-482.8532	-1.059635	-482.8543	-1.35613												
-483.8494	-1.063047	-483.86	-1.357996												
-484.8549	-1.066565	-484.8263	-1.359243												
-485.8573	-1.069345	-485.8532	-1.36029												
-486.8411	-1.072916	-486.8411	-1.361005												
-487.8333	-1.07766	-487.8182	-1.362486												
-488.8011	-1.081851	-488.8273	-1.363749												
-489.8065	-1.085841	-489.799	-1.364366												
-490.8149	-1.089175	-490.7928	-1.365492												
-491.8234	-1.091773	-491.8068	-1.364871												
-492.8526	-1.09472	-492.7981	-1.364854												
-493.8449	-1.099334	-493.8199	-1.365898												
-494.8667	-1.104514	-494.8453	-1.367108												
-495.8525	-1.11002	-495.8523	-1.368806												
-496.8415	-1.115458	-496.8784	-1.370852												
-497.839	-1.11996	-497.8793	-1.372471												
-498.802	-1.124459	-498.8705	-1.3735												
-499.7961	-1.128649	-499.8442	-1.374823												
-500.7883	-1.132413	-500.8203	-1.376357												
-501.7781	-1.135982	-501.8151	-1.377458												
-502.7844	-1.139221	-502.8185	-1.377916												
-503.7874	-1.142335	-503.8273	-1.379011												
-504.7829	-1.145206	-504.8267	-1.379269												
-505.7888	-1.148403	-505.8086	-1.379068												
-506.7658	-1.152148	-506.7947	-1.380424												
-507.7441	-1.156229	-507.7854	-1.381547												
-508.7546	-1.160533	-508.7901	-1.382023												
-509.7511	-1.16385	-509.791	-1.382423												
-510.7715	-1.166567	-510.7871	-1.382123												
-511.7936	-1.169483	-511.7878	-1.381309												
-512.7789	-1.17296	-512.7619	-1.382218												
-513.788	-1.17755	-513.7747	-1.384305												
-514.8048	-1.182665	-514.7858	-1.386727												
-515.811	-1.187718	-515.7913	-1.389104												
-516.8354	-1.192143	-516.8026	-1.390829												
-517.8305	-1.196639	-517.8085	-1.392604												
-518.813	-1.20084	-518.8057	-1.393898												
-519.825	-1.205343	-519.8022	-1.395741												
-520.8234	-1.209733	-520.8005	-1.397033												
-521.8474	-1.213412	-521.7994	-1.397262												
-522.8386	-1.21648	-522.7988	-1.39774												
-523.8456	-1.218913	-523.8215	-1.397379												
-524.8267	-1.22136	-524.8253	-1.397423												
-525.7881	-1.224412	-525.812	-1.397985												
-526.7896	-1.22797	-526.8102	-1.398859												
-527.7643	-1.232207	-527.7928	-1.399723												
-528.7877	-1.235904	-528.8003	-1.400049												
-529.8096	-1.239423	-529.8087	-1.400057												
-530.8208	-1.243463	-530.8019	-1.400426												
