Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad
-414.5449	-0.861222	-414.542	-8.763594	-414.5787	-9.361553	-414.491	-7.951728	-414.5308	-8.144238	-414.5279	-7.671344	-414.5492	-6.99195	-414.5877	-2.783805
-415.5536	-0.865817	-415.5489	-8.667227	-415.5591	-9.236983	-415.5219	-7.835006	-415.5603	-8.029162	-415.5448	-7.566452	-415.5675	-6.89717	-415.597	-2.781145
-416.5627	-0.870372	-416.5508	-8.571414	-416.5669	-9.112059	-416.5364	-7.718576	-416.5604	-7.911312	-416.5422	-7.462038	-416.5626	-6.803547	-416.5986	-2.778366
-417.5709	-0.874907	-417.5814	-8.478289	-417.5642	-8.992119	-417.5573	-7.606273	-417.5525	-7.798578	-417.5658	-7.362609	-417.5645	-6.714272	-417.6172	-2.777754
-418.5678	-0.878794	-418.5519	-8.385584	-418.5615	-8.870184	-418.5833	-7.494327	-418.5669	-7.685431	-418.5786	-7.261662	-418.5764	-6.624998	-418.6168	-2.774839
-419.5745	-0.883641	-419.5565	-8.295415	-419.5948	-8.752967	-419.5981	-7.385303	-419.569	-7.576774	-419.5717	-7.163288	-419.5721	-6.538149	-419.6183	-2.773141
-420.5734	-0.888332	-420.5607	-8.204798	-420.5953	-8.636536	-420.6041	-7.27716	-420.582	-7.471312	-420.5634	-7.067217	-420.5816	-6.451079	-420.6464	-2.772651
-421.5532	-0.893148	-421.5701	-8.114567	-421.6071	-8.519604	-421.5958	-7.169662	-421.5848	-7.36422	-421.5562	-6.971342	-421.5969	-6.36467	-421.6441	-2.770737
-422.5481	-0.898953	-422.5648	-8.025878	-422.6008	-8.405375	-422.5833	-7.064014	-422.5678	-7.258084	-422.5645	-6.877357	-422.5897	-6.279768	-422.6234	-2.76971
-423.5485	-0.90286	-423.5618	-7.938108	-423.5892	-8.289646	-423.5585	-6.958766	-423.5778	-7.152554	-423.5615	-6.783187	-423.6055	-6.194936	-423.6091	-2.768414
-424.5553	-0.908409	-424.5861	-7.855617	-424.5912	-8.180481	-424.5547	-6.858299	-424.5727	-7.053387	-424.567	-6.693949	-424.598	-6.116701	-424.5967	-2.767444
-425.576	-0.91284	-425.5839	-7.774511	-425.5915	-8.072499	-425.5568	-6.759027	-425.5874	-6.956206	-425.5826	-6.607443	-425.5834	-6.039464	-425.6122	-2.766226
-426.5942	-0.916856	-426.5911	-7.693164	-426.5866	-7.964793	-426.5651	-6.660714	-426.5977	-6.857427	-426.5956	-6.521335	-426.5583	-5.960966	-426.6302	-2.764316
-427.6068	-0.922895	-427.5954	-7.61496	-427.5994	-7.861429	-427.5739	-6.566525	-427.5952	-6.762878	-427.5881	-6.440813	-427.5445	-5.888179	-427.6584	-2.763304
-428.6067	-0.926835	-428.5706	-7.536496	-428.6024	-7.755553	-428.5714	-6.471038	-428.6101	-6.666904	-428.5749	-6.356951	-428.5631	-5.812194	-428.6594	-2.760983
-429.5982	-0.931987	-429.554	-7.457403	-429.5912	-7.649803	-429.5573	-6.375066	-429.6136	-6.570901	-429.5584	-6.27113	-429.5401	-5.734311	-429.6593	-2.760396
-430.5979	-0.938442	-430.5436	-7.381608	-430.6228	-7.550652	-430.5555	-6.283878	-430.6259	-6.482683	-430.5382	-6.193785	-430.5617	-5.66388	-430.667	-2.760794
-431.5935	-0.943891	-431.5363	-7.305162	-431.6041	-7.449881	-431.5507	-6.193409	-431.6315	-6.39134	-431.5576	-6.113658	-431.5724	-5.592344	-431.6724	-2.759842
-432.5982	-0.950336	-432.5439	-7.230595	-432.5968	-7.351839	-432.5562	-6.105201	-432.6078	-6.302016	-432.5819	-6.036148	-432.5773	-5.523258	-432.6793	-2.759429
-433.5916	-0.956406	-433.557	-7.159518	-433.5804	-7.257118	-433.5818	-6.019812	-433.6147	-6.21712	-433.6031	-5.961898	-433.5984	-5.457442	-433.6831	-2.75684
-434.5951	-0.961162	-434.5696	-7.088101	-434.5647	-7.160394	-434.5751	-5.933455	-434.5981	-6.130798	-434.5925	-5.882707	-434.5869	-5.388848	-434.6703	-2.754185
-435.5632	-0.965911	-435.5691	-7.018805	-435.5732	-7.066666	-435.5809	-5.847819	-435.5851	-6.047595	-435.5786	-5.807294	-435.5749	-5.321014	-435.6515	-2.753316
-436.5609	-0.970768	-436.5595	-6.950726	-436.5732	-6.974091	-436.5757	-5.765556	-436.5802	-5.96562	-436.5641	-5.734157	-436.5515	-5.255678	-436.6334	-2.752457
-437.5603	-0.975656	-437.5467	-6.884769	-437.595	-6.885083	-437.5511	-5.686751	-437.549	-5.887076	-437.549	-5.6641	-437.558	-5.194619	-437.6242	-2.7532
-438.5554	-0.98041	-438.5504	-6.821913	-438.5891	-6.799767	-438.5606	-5.611036	-438.5629	-5.81271	-438.5759	-5.598469	-438.575	-5.137672	-438.6322	-2.755346
-439.5813	-0.9855	-439.5674	-6.758095	-439.5805	-6.713914	-439.5549	-5.534363	-439.549	-5.738522	-439.5777	-5.531816	-439.5763	-5.078194	-439.6254	-2.754666
-440.5901	-0.990741	-440.5814	-6.696258	-440.595	-6.631492	-440.5506	-5.460283	-440.5575	-5.666932	-440.5991	-5.468895	-440.6068	-5.02236	-440.6359	-2.756599
-441.5972	-0.996265	-441.5812	-6.634188	-441.6016	-6.548088	-441.5674	-5.387069	-441.5871	-5.594015	-441.6038	-5.405558	-441.5929	-4.965463	-441.6511	-2.758312
-442.5884	-1.001742	-442.5822	-6.572718	-442.608	-6.464198	-442.5504	-5.313419	-442.5698	-5.519408	-442.5994	-5.340802	-442.588	-4.905564	-442.644	-2.757814
-443.5899	-1.007653	-443.5841	-6.516502	-443.6353	-6.385915	-443.562	-5.244771	-443.5851	-5.452271	-443.6194	-5.28086	-443.6072	-4.852449	-443.6624	-2.760235
-444.5799	-1.013612	-444.5842	-6.45962	-444.6231	-6.306803	-444.5621	-5.176005	-444.5861	-5.385365	-444.6087	-5.220919	-444.5896	-4.796047	-444.6728	-2.758997
-445.5948	-1.018577	-445.5972	-6.402572	-445.6262	-6.229445	-445.564	-5.107603	-445.5863	-5.318521	-445.6002	-5.161685	-445.6042	-4.742322	-445.6676	-2.757652
-446.6112	-1.025013	-446.5992	-6.348491	-446.6279	-6.154892	-446.585	-5.043873	-446.6053	-5.256603	-446.5719	-5.107648	-446.6035	-4.694312	-446.6645	-2.758152
-447.5802	-1.029792	-447.6007	-6.292273	-447.6095	-6.079264	-447.5726	-4.97842	-447.5951	-5.191112	-447.5594	-5.051334	-447.6031	-4.642858	-447.6672	-2.757536
-448.5876	-1.034197	-448.5959	-6.238458	-448.601	-6.005438	-448.5693	-4.913837	-448.5869	-5.128743	-448.549	-4.994184	-448.5781	-4.592505	-448.652	-2.757957
-449.5755	-1.039455	-449.5847	-6.18717	-449.5871	-5.934915	-449.5598	-4.852598	-449.5735	-5.070827	-449.5426	-4.942157	-449.5872	-4.544785	-449.6445	-2.762146
-450.561	-1.044137	-450.5672	-6.13565	-450.5889	-5.865867	-450.5533	-4.792006	-450.5649	-5.012648	-450.5743	-4.891017	-450.5839	-4.499785	-450.644	-2.763983
-451.5992	-1.049242	-451.549	-6.086733	-451.6025	-5.798741	-451.5663	-4.735101	-451.5628	-4.956937	-451.592	-4.84306	-451.5637	-4.460851	-451.6438	-2.766765
-452.581	-1.054189	-452.5475	-6.037911	-452.5999	-5.732716	-452.5981	-4.679848	-452.5688	-4.900457	-452.5933	-4.796337	-452.5845	-4.426118	-452.6652	-2.769236
-453.5893	-1.057314	-453.5469	-5.990571	-453.6096	-5.667334	-453.6055	-4.623942	-453.5838	-4.846354	-453.6019	-4.748682	-453.5775	-4.39078	-453.6671	-2.768799
-454.597	-1.059025	-454.5606	-5.943691	-454.6051	-5.603345	-454.6001	-4.569674	-454.5956	-4.793583	-454.5786	-4.702509	-454.5718	-4.352675	-454.6773	-2.771044
-455.5816	-1.06039	-455.5547	-5.895803	-455.5801	-5.5394	-455.5765	-4.515366	-455.597	-4.73975	-455.5528	-4.655731	-455.5662	-4.307295	-455.6623	-2.772135
-456.6011	-1.063628	-456.5516	-5.851455	-456.5822	-5.478763	-456.5483	-4.464806	-456.5898	-4.690018	-456.5591	-4.613921	-456.5628	-4.264136	-456.6411	-2.773159
-457.6038	-1.071478	-457.544	-5.807753	-457.5768	-5.417916	-457.5229	-4.415627	-457.5803	-4.640721	-457.5553	-4.572127	-457.5489	-4.221666	-457.6316	-2.776091
-458.5909	-1.080869	-458.5559	-5.765475	-458.5636	-5.357397	-458.5127	-4.364927	-458.5552	-4.592076	-458.5824	-4.528156	-458.5356	-4.179768	-458.6158	-2.776841
-459.587	-1.091809	-459.5835	-5.725623	-459.5779	-5.300456	-459.5191	-4.318591	-459.5474	-4.547538	-459.585	-4.489147	-459.5512	-4.144186	-459.6158	-2.779494
-460.5638	-1.100139	-460.5901	-5.684111	-460.5805	-5.242775	-460.5016	-4.270838	-460.543	-4.502113	-460.5703	-4.448401	-460.5587	-4.104937	-460.608	-2.781697
-461.5276	-1.106207	-461.6017	-5.643009	-461.5645	-5.186559	-461.5058	-4.223723	-461.5087	-4.455461	-461.5525	-4.408805	-461.5528	-4.061446	-461.611	-2.781071
-462.5276	-1.112463	-462.609	-5.604683	-462.5793	-5.134654	-462.5253	-4.182187	-462.5126	-4.414673	-462.5247	-4.374149	-462.5663	-4.024182	-462.6264	-2.784498
-463.5201	-1.117336	-463.5939	-5.566513	-463.5774	-5.081943	-463.5471	-4.138464	-463.5335	-4.373984	-463.5315	-4.338296	-463.5556	-3.989808	-463.6294	-2.786566
-464.5068	-1.123299	-464.5896	-5.53029	-464.5848	-5.03107	-464.5582	-4.097422	-464.5389	-4.335616	-464.533	-4.305286	-464.5276	-3.961935	-464.6309	-2.790466
-465.5232	-1.128766	-465.6028	-5.495855	-465.6061	-4.982532	-465.5637	-4.058645	-465.5759	-4.299467	-465.5534	-4.273961	-465.5378	-3.946851	-465.6424	-2.795276
-466.5394	-1.134177	-466.5901	-5.460873	-466.5902	-4.932633	-466.5599	-4.018947	-466.5867	-4.261686	-466.572	-4.242686	-466.5384	-3.932451	-466.6343	-2.795844
-467.5434	-1.140013	-467.5874	-5.426757	-467.5772	-4.884339	-467.5473	-3.98173	-467.5929	-4.225817	-467.5779	-4.211412	-467.5475	-3.917337	-467.6342	-2.795271
-468.5698	-1.145298	-468.5868	-5.3933	-468.5698	-4.837633	-468.5394	-3.943722	-468.5925	-4.190002	-468.5944	-4.180114	-468.5654	-3.900232	-468.6255	-2.793052
-469.5806	-1.150444	-469.5662	-5.359357	-469.558	-4.79164	-469.5287	-3.907627	-469.6115	-4.15691	-469.5917	-4.151711	-469.5743	-3.877974	-469.6023	-2.795805
-470.5719	-1.154431	-470.5649	-5.327237	-470.5884	-4.747835	-470.5435	-3.873527	-470.6286	-4.124293	-470.5769	-4.124117	-470.5892	-3.855785	-470.6086	-2.799613
-471.5922	-1.159253	-471.5674	-5.295261	-471.6084	-4.703496	-471.5399	-3.839105	-471.6285	-4.090804	-471.5669	-4.096281	-471.6141	-3.831899	-471.6093	-2.803705
-472.5822	-1.164025	-472.5591	-5.265256	-472.6146	-4.660729	-472.5721	-3.80742	-472.6558	-4.060001	-472.5605	-4.070046	-472.6188	-3.809636	-472.6191	-2.811751
-473.5646	-1.16873	-473.5574	-5.236619	-473.6235	-4.618711	-473.589	-3.774794	-473.6324	-4.028452	-473.5598	-4.042083	-473.6121	-3.785791	-473.6336	-2.81655
-474.5637	-1.173544	-474.5562	-5.206761	-474.5955	-4.576569	-474.5728	-3.741992	-474.6104	-3.998039	-474.5648	-4.014512	-474.5849	-3.760518	-474.6198	-2.822134
-475.562	-1.178116	-475.5708	-5.180875	-475.6005	-4.538454	-475.5857	-3.713508	-475.6057	-3.970432	-475.5726	-3.991342	-475.5645	-3.740954	-475.6035	-2.830904
-476.5858	-1.183288	-476.6046	-5.154299	-476.6096	-4.500186	-476.5785	-3.684547	-476.5948	-3.943762	-476.5814	-3.968202	-476.5663	-3.72155	-476.6262	-2.838359
-477.6119	-1.18844	-477.6295	-5.128612	-477.6151	-4.46256	-477.5822	-3.657708	-477.6024	-3.917286	-477.585	-3.945265	-477.563	-3.703712	-477.6272	-2.843423
-478.6185	-1.194219	-478.6337	-5.104796	-478.6382	-4.427311	-478.595	-3.632865	-478.6173	-3.893533	-478.5919	-3.924722	-478.5753	-3.686657	-478.653	-2.843725
-479.6143	-1.199779	-479.636	-5.079325	-479.623	-4.39023	-479.5986	-3.605622	-479.616	-3.868852	-479.6135	-3.902782	-479.5691	-3.666606	-479.6838	-2.848025
-480.5987	-1.204545	-480.6102	-5.054012	-480.6085	-4.354686	-480.5932	-3.580674	-480.6089	-3.843751	-480.5912	-3.880906	-480.541	-3.646404	-480.6628	-2.850565
-481.5894	-1.209504	-481.6147	-5.029577	-481.5968	-4.320902	-481.5812	-3.556553	-481.6089	-3.820607	-481.5916	-3.861682	-481.5528	-3.62796	-481.6516	-2.85474
-482.5781	-1.21387	-482.6145	-5.005775	-482.5804	-4.287215	-482.5729	-3.532451	-482.5931	-3.797887	-482.5987	-3.841259	-482.5699	-3.610961	-482.6342	-2.864913
-483.5773	-1.217807	-483.5901	-4.982213	-483.5941	-4.255407	-483.5647	-3.510066	-483.6119	-3.776764	-483.5774	-3.822298	-483.5871	-3.594799	-483.6107	-2.870868
-484.5797	-1.220465	-484.5939	-4.959732	-484.605	-4.223195	-484.5577	-3.487372	-484.611	-3.755437	-484.5866	-3.804248	-484.6246	-3.578027	-484.6335	-2.877377
-485.575	-1.223483	-485.5655	-4.937847	-485.607	-4.191598	-485.5687	-3.466731	-485.6224	-3.73501	-485.5639	-3.784982	-485.6234	-3.56072	-485.6417	-2.882591
-486.572	-1.227249	-486.5634	-4.917065	-486.6189	-4.161842	-486.5479	-3.446003	-486.619	-3.713876	-486.5504	-3.766949	-486.6169	-3.542885	-486.6414	-2.887053
-487.5594	-1.231336	-487.5419	-4.896629	-487.5879	-4.13184	-487.514	-3.425144	-487.5807	-3.692333	-487.5339	-3.747203	-487.5827	-3.523921	-487.6146	-2.889792
-488.5553	-1.238268	-488.5354	-4.878235	-488.5812	-4.105076	-488.5246	-3.407479	-488.6023	-3.674913	-488.5251	-3.730006	-488.5729	-3.507648	-488.5833	-2.894821
-489.553	-1.242808	-489.5738	-4.859848	-489.5629	-4.078578	-489.5129	-3.38858	-489.5904	-3.657022	-489.5405	-3.713833	-489.5714	-3.491866	-489.5764	-2.902286
-490.5664	-1.24284	-490.5689	-4.83997	-490.532	-4.051162	-490.53	-3.371591	-490.5957	-3.638708	-490.5489	-3.696701	-490.5484	-3.47493	-490.5499	-2.906698
-491.5634	-1.244516	-491.6019	-4.82261	-491.5579	-4.026099	-491.5665	-3.357118	-491.6118	-3.623507	-491.5728	-3.68214	-491.5621	-3.460608	-491.5818	-2.912358
-492.5706	-1.247365	-492.6113	-4.804362	-492.5778	-3.99967	-492.5689	-3.340613	-492.5861	-3.605474	-492.5872	-3.664771	-492.5701	-3.443819	-492.5861	-2.916545
-493.572	-1.254163	-493.5749	-4.786236	-493.6027	-3.974638	-493.575	-3.32516	-493.5818	-3.587863	-493.5893	-3.647858	-493.5636	-3.421666	-493.57	-2.91855
-494.5714	-1.267639	-494.5779	-4.771026	-494.6411	-3.952044	-494.5733	-3.31097	-494.5899	-3.572641	-494.5946	-3.633627	-494.558	-3.404614	-494.593	-2.925112
-495.575	-1.279992	-495.5894	-4.754663	-495.6367	-3.929045	-495.5676	-3.296097	-495.5995	-3.555489	-495.5998	-3.617314	-495.5676	-3.38774	-495.5884	-2.930312
-496.572	-1.290178	-496.5674	-4.738721	-496.6114	-3.907026	-496.5716	-3.282626	-496.5858	-3.539697	-496.6022	-3.601663	-496.5581	-3.369908	-496.5902	-2.936628
-497.5685	-1.298109	-497.58	-4.724093	-497.6118	-3.88513	-497.5802	-3.269732	-497.5882	-3.525628	-497.5861	-3.585555	-497.5612	-3.355452	-497.6051	-2.945734
-498.554	-1.303187	-498.5632	-4.707476	-498.5871	-3.862784	-498.5692	-3.256449	-498.5844	-3.510183	-498.5719	-3.568403	-498.5745	-3.335353	-498.6027	-2.954795
-499.5469	-1.3077	-499.5501	-4.691554	-499.5903	-3.841161	-499.5511	-3.243311	-499.5575	-3.494737	-499.53	-3.551858	-499.5621	-3.313509	-499.6072	-2.964591
-500.5256	-1.312749	-500.5596	-4.676637	-500.582	-3.820746	-500.532	-3.230273	-500.5615	-3.47909	-500.514	-3.535863	-500.54	-3.295498	-500.6096	-2.974502
-501.5174	-1.318008	-501.5447	-4.661856	-501.5677	-3.801297	-501.5267	-3.218264	-501.55	-3.46405	-501.5302	-3.519726	-501.5327	-3.2802	-501.6082	-2.983822
-502.5372	-1.32273	-502.5669	-4.649326	-502.5696	-3.782599	-502.5389	-3.206577	-502.5565	-3.45067	-502.5312	-3.504097	-502.5382	-3.266061	-502.6055	-2.992071
-503.541	-1.328824	-503.5672	-4.635749	-503.545	-3.763767	-503.5522	-3.194081	-503.5558	-3.437266	-503.5469	-3.487329	-503.5289	-3.249888	-503.5932	-3.000305
-504.5435	-1.334721	-504.5719	-4.622266	-504.5581	-3.745683	-504.5635	-3.182698	-504.5709	-3.423896	-504.5528	-3.470359	-504.5309	-3.232674	-504.6063	-3.009389
-505.5546	-1.340147	-505.5755	-4.608737	-505.5632	-3.728083	-505.5668	-3.171077	-505.586	-3.409216	-505.5571	-3.453619	-505.5313	-3.213219	-505.6113	-3.016557
-506.5381	-1.345843	-506.5349	-4.594357	-506.5655	-3.710241	-506.5586	-3.158867	-506.5651	-3.392247	-506.5477	-3.433954	-506.5066	-3.191694	-506.6162	-3.023388
-507.5315	-1.351009	-507.5401	-4.582484	-507.5837	-3.694686	-507.5563	-3.149062	-507.5652	-3.377355	-507.555	-3.415511	-507.5168	-3.172691	-507.6255	-3.031362
-508.5401	-1.354738	-508.5231	-4.570464	-508.5759	-3.678779	-508.5392	-3.138027	-508.5817	-3.362414	-508.5518	-3.396338	-508.5303	-3.152174	-508.6138	-3.038955
-509.53	-1.35806	-509.518	-4.558609	-509.5666	-3.66368	-509.527	-3.127194	-509.5625	-3.346155	-509.5367	-3.375842	-509.5157	-3.130831	-509.5921	-3.047192
-510.5224	-1.361663	-510.5285	-4.54818	-510.5623	-3.648933	-510.5393	-3.117261	-510.5709	-3.331146	-510.5393	-3.357212	-510.5247	-3.111591	-510.5929	-3.056736
-511.5113	-1.363373	-511.4977	-4.536619	-511.5291	-3.633581	-511.5378	-3.106339	-511.5645	-3.314086	-511.5269	-3.336842	-511.5151	-3.089753	-511.5819	-3.064354
-512.4959	-1.365737	-512.4851	-4.525471	-512.5324	-3.618354	-512.5269	-3.09445	-512.5276	-3.29572	-512.5157	-3.316351	-512.5063	-3.067456	-512.561	-3.072183
-513.5081	-1.368876	-513.4633	-4.514843	-513.5065	-3.604267	-513.5219	-3.083779	-513.5333	-3.278357	-513.5135	-3.296765	-513.5094	-3.045481	-513.5704	-3.082432
-514.5045	-1.370443	-514.4921	-4.50423	-514.5001	-3.591392	-514.5043	-3.073611	-514.5305	-3.260809	-514.5005	-3.276093	-514.5219	-3.024477	-514.5578	-3.091472
-515.5234	-1.373343	-515.5186	-4.494426	-515.5162	-3.578794	-515.5237	-3.0626	-515.5406	-3.242849	-515.5094	-3.256331	-515.5352	-3.003748	-515.5662	-3.101275
-516.5422	-1.376907	-516.5585	-4.484416	-516.5135	-3.567123	-516.5608	-3.053059	-516.5422	-3.22615	-516.5361	-3.235642	-516.5536	-2.983511	-516.592	-3.110413
-517.5239	-1.380326	-517.6004	-4.47479	-517.544	-3.554249	-517.5784	-3.042068	-517.5353	-3.208647	-517.5467	-3.214755	-517.5575	-2.962825	-517.5983	-3.119897
-518.5469	-1.386843	-518.5994	-4.46442	-518.5549	-3.541914	-518.5828	-3.030411	-518.5388	-3.190451	-518.57	-3.193785	-518.5724	-2.941815	-518.6194	-3.129731
-519.5491	-1.395452	-519.583	-4.453012	-519.5684	-3.529393	-519.5567	-3.018883	-519.5453	-3.171361	-519.5787	-3.171386	-519.564	-2.920242	-519.5934	-3.139839
-520.549	-1.407283	-520.5798	-4.443014	-520.572	-3.518007	-520.5419	-3.00778	-520.5577	-3.152644	-520.5723	-3.150217	-520.5591	-2.900024	-520.5986	-3.150219
-521.5815	-1.418702	-521.5817	-4.432691	-521.5866	-3.506776	-521.5465	-2.995633	-521.5697	-3.133841	-521.5846	-3.128383	-521.5801	-2.880168	-521.6067	-3.160095
-522.5673	-1.428491	-522.5812	-4.422665	-522.5777	-3.495007	-522.5604	-2.982645	-522.5745	-3.114114	-522.5562	-3.105011	-522.5764	-2.858147	-522.5775	-3.170557
-523.5798	-1.435048	-523.605	-4.412955	-523.5791	-3.484435	-523.5907	-2.970113	-523.5856	-3.094929	-523.5587	-3.083354	-523.572	-2.839091	-523.5982	-3.182913
-524.5876	-1.434806	-524.5927	-4.402319	-524.5879	-3.473117	-524.5864	-2.956304	-524.595	-3.073498	-524.5562	-3.060394	-524.5767	-2.818246	-524.6037	-3.192608
-525.5623	-1.42885	-525.5723	-4.391384	-525.5763	-3.462013	-525.5721	-2.942357	-525.5651	-3.051402	-525.5402	-3.036643	-525.5683	-2.797455	-525.6049	-3.199485
-526.5826	-1.413383	-526.5681	-4.381563	-526.5824	-3.452385	-526.5612	-2.929014	-526.5612	-3.031079	-526.5675	-3.016504	-526.5774	-2.780163	-526.6207	-3.207938
-527.5656	-1.406828	-527.5466	-4.372383	-527.5884	-3.442286	-527.5505	-2.914341	-527.5557	-3.010283	-527.5666	-2.995295	-527.5872	-2.761668	-527.6276	-3.213229
-528.5532	-1.412659	-528.5462	-4.36275	-528.5787	-3.432356	-528.552	-2.899362	-528.5309	-2.989018	-528.5638	-2.97434	-528.5837	-2.745163	-528.623	-3.220486
-529.5712	-1.429501	-529.5637	-4.354043	-529.5838	-3.422836	-529.5547	-2.884956	-529.55	-2.968186	-529.5875	-2.954871	-529.5656	-2.729532	-529.6298	-3.227307
-530.5621	-1.456521	-530.5747	-4.344242	-530.5875	-3.41238	-530.5675	-2.869663	-530.5509	-2.945275	-530.5842	-2.933648	-530.5558	-2.713364	-530.651	-3.231608
-531.5703	-1.476994	-531.5936	-4.335097	-531.5881	-3.401988	-531.5511	-2.854307	-531.5386	-2.923056	-531.5876	-2.912319	-531.5739	-2.698185	-531.6558	-3.23792
-532.5664	-1.48767	-532.5885	-4.325903	-532.5844	-3.391839	-532.5389	-2.837932	-532.5628	-2.901802	-532.6029	-2.891764	-532.5735	-2.682138	-532.6166	-3.244776
-533.5492	-1.492713	-533.6045	-4.316407	-533.5688	-3.381214	-533.5641	-2.82174	-533.5688	-2.880539	-533.5986	-2.872244	-533.5806	-2.66752	-533.6002	-3.25534
-534.5537	-1.497101	-534.6111	-4.307577	-534.566	-3.372278	-534.5629	-2.805398	-534.5833	-2.859941	-534.6052	-2.853331	-534.5744	-2.65261	-534.5986	-3.266409
-535.5546	-1.499563	-535.612	-4.297094	-535.5641	-3.362147	-535.5813	-2.787628	-535.5967	-2.837855	-535.5745	-2.834759	-535.5562	-2.637417	-535.5978	-3.275862
-536.5543	-1.502965	-536.6212	-4.287942	-536.5542	-3.352498	-536.5994	-2.770489	-536.6035	-2.818055	-536.5646	-2.817027	-536.5443	-2.624035	-536.6284	-3.286267
-537.5433	-1.506542	-537.5922	-4.277946	-537.5475	-3.343583	-537.5688	-2.751449	-537.5963	-2.797993	-537.5601	-2.799181	-537.5676	-2.610243	-537.6212	-3.294748
-538.5276	-1.509524	-538.5525	-4.266593	-538.5384	-3.332798	-538.5463	-2.731335	-538.5635	-2.777921	-538.5601	-2.781407	-538.5596	-2.596112	-538.5697	-3.301531
-539.5327	-1.514135	-539.5452	-4.257394	-539.5197	-3.324306	-539.5327	-2.714129	-539.5569	-2.759943	-539.5577	-2.765483	-539.5725	-2.584645	-539.5453	-3.309658
-540.5515	-1.517837	-540.5403	-4.246523	-540.5277	-3.315201	-540.5375	-2.696462	-540.5373	-2.741096	-540.5601	-2.750014	-540.5928	-2.573587	-540.559	-3.315294
-541.568	-1.520867	-541.5642	-4.236724	-541.5248	-3.305268	-541.5544	-2.67822	-541.5405	-2.722901	-541.5708	-2.734767	-541.5821	-2.562127	-541.5697	-3.322948
-542.5797	-1.523664	-542.5665	-4.228039	-542.5281	-3.296798	-542.5778	-2.661123	-542.5621	-2.7063	-542.5661	-2.720959	-542.6008	-2.553533	-542.6149	-3.335231
-543.5721	-1.523971	-543.5552	-4.216778	-543.5386	-3.28643	-543.5703	-2.641252	-543.5611	-2.687523	-543.5903	-2.706387	-543.5878	-2.543612	-543.6252	-3.346368
-544.5441	-1.524775	-544.5645	-4.206845	-544.5454	-3.276627	-544.548	-2.622504	-544.5663	-2.668938	-544.5724	-2.692124	-544.5752	-2.533745	-544.6218	-3.358303
-545.5433	-1.527069	-545.5366	-4.196799	-545.5517	-3.2672	-545.5369	-2.604968	-545.5635	-2.651167	-545.5449	-2.679104	-545.584	-2.525854	-545.6245	-3.368082
-546.5427	-1.529099	-546.5648	-4.186144	-546.5461	-3.256644	-546.5237	-2.585951	-546.569	-2.632951	-546.5358	-2.666002	-546.5696	-2.517762	-546.6122	-3.37495
-547.5366	-1.53315	-547.5866	-4.176333	-547.5337	-3.24678	-547.5373	-2.568295	-547.5671	-2.61736	-547.539	-2.65399	-547.5732	-2.509726	-547.6236	-3.38416
-548.5557	-1.538371	-548.565	-4.166328	-548.524	-3.236139	-548.5644	-2.549149	-548.581	-2.601651	-548.543	-2.643146	-548.564	-2.501627	-548.6104	-3.392847
-549.5552	-1.54543	-549.5785	-4.156146	-549.5193	-3.22566	-549.5753	-2.530667	-549.5768	-2.586553	-549.5493	-2.631748	-549.5458	-2.493931	-549.6099	-3.401654
-550.557	-1.55556	-550.5518	-4.146024	-550.5258	-3.215161	-550.5723	-2.51325	-550.5791	-2.572415	-550.5454	-2.619932	-550.5383	-2.485898	-550.6047	-3.409937
-551.5602	-1.5654	-551.5388	-4.134849	-551.5232	-3.204268	-551.5728	-2.494661	-551.5512	-2.558275	-551.5146	-2.608881	-551.5265	-2.478328	-551.5981	-3.416774
-552.5594	-1.574906	-552.562	-4.124101	-552.5341	-3.194289	-552.5546	-2.478901	-552.5406	-2.545807	-552.5331	-2.598286	-552.5272	-2.472017	-552.6029	-3.425541
-553.5555	-1.582211	-553.5525	-4.113481	-553.5446	-3.184335	-553.5459	-2.46156	-553.5555	-2.53317	-553.5163	-2.588897	-553.5286	-2.466112	-553.6132	-3.434456
-554.5467	-1.590363	-554.5688	-4.102167	-554.5471	-3.174591	-554.5541	-2.444635	-554.5341	-2.521053	-554.5155	-2.580543	-554.5559	-2.460071	-554.6078	-3.441193
-555.5523	-1.598377	-555.5665	-4.092078	-555.5571	-3.165104	-555.5623	-2.42957	-555.5569	-2.510171	-555.5313	-2.573183	-555.5519	-2.455656	-555.614	-3.449528
-556.5656	-1.601642	-556.5569	-4.081738	-556.5352	-3.154376	-556.5504	-2.412015	-556.5596	-2.498265	-556.5055	-2.5655	-556.564	-2.450745	-556.5911	-3.455306
-557.5532	-1.600696	-557.553	-4.069725	-557.5396	-3.143008	-557.5258	-2.396103	-557.5465	-2.486649	-557.5079	-2.557495	-557.5573	-2.4448	-557.5682	-3.462117
-558.557	-1.590792	-558.562	-4.059161	-558.5501	-3.132166	-558.5176	-2.38199	-558.5461	-2.476147	-558.5177	-2.550768	-558.535	-2.440661	-558.5873	-3.471903
-559.5513	-1.582503	-559.5665	-4.047306	-559.5433	-3.121392	-559.5057	-2.366697	-559.5546	-2.464984	-559.5205	-2.543676	-559.5453	-2.435853	-559.587	-3.478732
