Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad
										-293.3294	0.616479	-293.3249	-0.112437		
										-292.3088	0.633448	-292.3159	-0.111167		
										-291.2844	0.646435	-291.3144	-0.110052		
										-290.2754	0.662306	-290.3075	-0.108088		
										-289.2794	0.680123	-289.3229	-0.108682		
										-288.2642	0.694062	-288.3299	-0.106656		
										-287.2917	0.710631	-287.2903	-0.10557		
										-286.2813	0.725803	-286.2635	-0.102927		
										-285.2495	0.73849	-285.2739	-0.099365		
										-284.2637	0.75269	-284.2824	-0.09609		
										-283.261	0.765395	-283.2899	-0.091839		
										-282.2673	0.77978	-282.3368	-0.091469		
										-281.2756	0.792908	-281.3481	-0.088946		
										-280.2858	0.805185	-280.3345	-0.086388		
										-279.2897	0.815302	-279.3433	-0.084319		
										-278.2884	0.825496	-278.3169	-0.081286		
										-277.3171	0.837339	-277.316	-0.079166		
										-276.3294	0.848407	-276.3052	-0.077425		
										-275.3352	0.860396	-275.2998	-0.075433		
										-274.3622	0.870149	-274.3383	-0.073951		
										-273.3343	0.880732	-273.3177	-0.072386		
										-272.3107	0.890432	-272.3357	-0.070022		
										-271.3022	0.902301	-271.3362	-0.068981		
										-270.2876	0.91275	-270.2976	-0.065837		
										-269.3186	0.919125	-269.3137	-0.06317		
										-268.3355	0.927883	-268.2977	-0.061287		
										-267.3252	0.932258	-267.2987	-0.058519		
										-266.3417	0.936368	-266.3054	-0.055908		
										-265.3241	0.942356	-265.3013	-0.052828		
										-264.3421	0.945958	-264.3254	-0.051349		
										-263.3503	0.95033	-263.3194	-0.049597		
										-262.3314	0.955924	-262.2993	-0.048467		
										-261.3257	0.963207	-261.2823	-0.046656		
										-260.2794	0.969656	-260.2701	-0.043429		
										-259.2544	0.97271	-259.2658	-0.041269		
										-258.2552	0.975507	-258.2919	-0.040047		
										-257.2623	0.975787	-257.2949	-0.038786		
										-256.2747	0.973623	-256.3132	-0.039031		
										-255.3082	0.973172	-255.3326	-0.037147		
										-254.3003	0.971618	-254.3162	-0.035046		
										-253.2864	0.968323	-253.335	-0.037008		
										-252.2875	0.967495	-252.3093	-0.034847		
										-251.2649	0.96694	-251.3046	-0.032976		
										-250.286	0.964535	-250.3118	-0.031859		
										-249.2889	0.961075	-249.3031	-0.027757		
										-248.2961	0.958439	-248.31	-0.025494		
										-247.297	0.954235	-247.3065	-0.02338		
										-246.2789	0.950453	-246.3135	-0.020667		
										-245.2993	0.948674	-245.3222	-0.018643		
										-244.2958	0.942911	-244.3307	-0.017348		
										-243.3048	0.938241	-243.3446	-0.016604		
										-242.3091	0.932754	-242.3468	-0.015721		
										-241.2994	0.924971	-241.341	-0.011768		
										-240.3188	0.917001	-240.3192	-0.009371		
										-239.328	0.908821	-239.3044	-0.007526		
										-238.3215	0.901352	-238.285	-0.004449		
										-237.3141	0.892549	-237.2838	-0.004443		
										-236.3155	0.885599	-236.2784	-0.001898		
										-235.3017	0.878605	-235.259	1.47E-4		
										-234.2913	0.869138	-234.2681	-1.67E-4		
										-233.3027	0.863453	-233.26	0.001611		
										-232.2905	0.858014	-232.2962	0.002134		
										-231.2893	0.849224	-231.3081	0.004303		
										-230.305	0.839379	-230.3138	0.007249		
										-229.3143	0.829313	-229.3265	0.008224		
										-228.3206	0.817162	-228.3234	0.009228		
										-227.3383	0.806063	-227.3347	0.009686		
										-226.3592	0.796547	-226.3521	0.010719		
										-225.3519	0.785271	-225.3547	0.011537		
										-224.3596	0.774831	-224.3442	0.012955		
										-223.3606	0.766512	-223.3538	0.014005		
										-222.3391	0.759393	-222.3344	0.015615		
										-221.3266	0.752175	-221.3174	0.014035		
										-220.311	0.742719	-220.3322	0.015254		
										-219.285	0.733886	-219.3145	0.016977		
										-218.2961	0.721703	-218.3292	0.017501		
										-217.3044	0.709078	-217.3518	0.023153		
										-216.3175	0.698596	-216.3385	0.024131		
										-215.3141	0.685816	-215.3468	0.023957		
										-214.2929	0.676385	-214.3377	0.026304		
										-213.2822	0.666682	-213.3163	0.027474		
										-212.249	0.658378	-212.3173	0.030592		
										-211.249	0.649994	-211.3206	0.035341		
										-210.2503	0.641109	-210.3147	0.033577		
										-209.2485	0.6329	-209.2988	0.03414		
										-208.2415	0.623229	-208.2845	0.033669		
										-207.2342	0.614938	-207.2708	0.033424		
										-206.2343	0.605387	-206.253	0.03799		
										-205.2339	0.596243	-205.2828	0.039177		
										-204.2413	0.584924	-204.3034	0.042454		
										-203.2524	0.57461	-203.3261	0.042304		
										-202.2801	0.564348	-202.3256	0.041912		
										-201.2948	0.553894	-201.3273	0.04279		
										-200.3081	0.548293	-200.3239	0.040798		
										-199.33	0.539381	-199.3148	0.042456		
										-198.341	0.533044	-198.3307	0.043932		
										-197.3405	0.52307	-197.3164	0.046034		
										-196.3393	0.514882	-196.3127	0.050198		
										-195.3509	0.50785	-195.3168	0.050744		
										-194.342	0.498362	-194.334	0.050289		
										-193.3447	0.491743	-193.3609	0.05027		
										-192.3705	0.482359	-192.3756	0.049175		
										-191.3561	0.475688	-191.3724	0.050674		
										-190.3374	0.470454	-190.3446	0.052653		
										-189.3402	0.464496	-189.322	0.052735		
										-188.3377	0.459573	-188.3184	0.055263		
										-187.3193	0.450479	-187.3257	0.055752		
										-186.3338	0.439929	-186.351	0.056077		
										-185.3358	0.434032	-185.3419	0.057723		
										-184.3298	0.425032	-184.3185	0.057084		
										-183.3566	0.418916	-183.3092	0.059165		
										-182.3402	0.412394	-182.3092	0.061503		
										-181.341	0.404946	-181.3215	0.063412		
										-180.3456	0.398276	-180.3283	0.063527		
										-179.3585	0.392318	-179.3335	0.063415		
										-178.3635	0.388809	-178.3354	0.064563		
										-177.3649	0.381816	-177.3341	0.065794		
										-176.3505	0.377395	-176.346	0.067629		
										-175.3445	0.369828	-175.3562	0.068501		
										-174.3374	0.368024	-174.3497	0.068782		
										-173.3407	0.36511	-173.3665	0.069671		
										-172.3357	0.358388	-172.3792	0.071359		
										-171.3143	0.357968	-171.358	0.072308		
										-170.331	0.351898	-170.3437	0.073035		
										-169.3082	0.34792	-169.3452	0.073188		
										-168.3311	0.345437	-168.3285	0.074775		
										-167.3473	0.337607	-167.3354	0.076318		
										-166.3457	0.331411	-166.3475	0.076877		
										-165.3727	0.32668	-165.3354	0.077818		
										-164.3683	0.322219	-164.328	0.076526		
										-163.3689	0.319291	-163.3284	0.076897		
										-162.3763	0.314613	-162.3441	0.076813		
										-161.3538	0.312099	-161.3448	0.07631		
										-160.3547	0.309067	-160.3235	0.076612		
										-159.3488	0.30777	-159.314	0.07756		
										-158.3361	0.305187	-158.2911	0.080511		
										-157.3378	0.30097	-157.2496	0.081598		
										-156.3297	0.299969	-156.2795	0.082282		
										-155.3165	0.295015	-155.3095	0.081802		
										-154.3235	0.291382	-154.3167	0.08125		
										-153.3535	0.286271	-153.3528	0.081826		
										-152.3642	0.280596	-152.3781	0.082839		
										-151.3684	0.278395	-151.3666	0.082734		
										-150.3657	0.273628	-150.3759	0.082938		
										-149.3362	0.271478	-149.3863	0.083485		
										-148.3298	0.267619	-148.3774	0.084263		
										-147.3183	0.262216	-147.3821	0.086095		
										-146.3177	0.261702	-146.3899	0.086502		
										-145.3055	0.261777	-145.3866	0.087449		
										-144.2887	0.263167	-144.3791	0.088719		
										-143.3038	0.263787	-143.3846	0.089951		
										-142.3006	0.26175	-142.3735	0.091648		
										-141.3242	0.258641	-141.377	0.091418		
										-140.3563	0.253082	-140.3967	0.091844		
										-139.36	0.249846	-139.3718	0.093393		
										-138.3517	0.246718	-138.3642	0.093286		
										-137.3461	0.244315	-137.3717	0.094762		
										-136.3121	0.242458	-136.349	0.095355		
										-135.3175	0.240825	-135.3638	0.095789		
										-134.3073	0.240622	-134.3528	0.097663		
										-133.305	0.23936	-133.3401	0.098461		
										-132.3171	0.239747	-132.3286	0.099788		
										-131.292	0.239952	-131.308	0.10076		
										-130.312	0.238332	-130.3194	0.100317		
										-129.2901	0.235154	-129.3198	0.101787		
										-128.2865	0.232308	-128.3298	0.102405		
										-127.2986	0.229464	-127.3612	0.101793		
										-126.2983	0.22694	-126.3508	0.102048		
										-125.3319	0.225951	-125.3519	0.101835		
										-124.348	0.22257	-124.3542	0.100602		
										-123.3562	0.221715	-123.3319	0.099934		
										-122.3831	0.221397	-122.3648	0.098867		
										-121.3949	0.222877	-121.3774	0.099396		
										-120.3874	0.225052	-120.3765	0.10044		
										-119.3836	0.224343	-119.383	0.102084		
										-118.3544	0.221572	-118.3609	0.103737		
										-117.346	0.217996	-117.3409	0.102647		
										-116.3416	0.215622	-116.3479	0.103905		
										-115.3515	0.212871	-115.3424	0.104733		
										-114.3797	0.211849	-114.3554	0.105948		
										-113.3852	0.211312	-113.3502	0.109066		
										-112.394	0.210698	-112.3464	0.1083		
										-111.3713	0.210653	-111.3571	0.10831		
										-110.3265	0.212587	-110.3643	0.109972		
										-109.3107	0.210015	-109.3765	0.109208		
										-108.2931	0.209184	-108.3769	0.110938		
										-107.2734	0.210038	-107.3449	0.111739		
										-106.2754	0.210514	-106.3291	0.111315		
										-105.2718	0.212362	-105.3128	0.112272		
										-104.2771	0.211534	-104.308	0.113491		
										-103.3052	0.209486	-103.3326	0.114505		
										-102.3234	0.207184	-102.3369	0.115357		
										-101.3336	0.206145	-101.352	0.115824		
										-100.3217	0.205341	-100.361	0.116663		
										-99.32222	0.203937	-99.35765	0.115486		
										-98.31042	0.204023	-98.32649	0.114538		
										-97.29308	0.20416	-97.31247	0.115733		
										-96.29989	0.204281	-96.29083	0.115635		
										-95.30002	0.207476	-95.27553	0.11746		
										-94.30261	0.208124	-94.28103	0.120065		
										-93.3136	0.208891	-93.29432	0.119964		
										-92.31287	0.210181	-92.31696	0.119638		
										-91.31139	0.207536	-91.35418	0.119281		
										-90.32428	0.205824	-90.35789	0.119065		
										-89.30743	0.202699	-89.33932	0.118406		
										-88.31368	0.203181	-88.34718	0.116532		
										-87.3073	0.202875	-87.32066	0.117264		
										-86.30466	0.201877	-86.3413	0.117692		
										-85.31765	0.203561	-85.36305	0.119342		
										-84.3183	0.200778	-84.33101	0.12205		
										-83.35481	0.201018	-83.35599	0.121235		
										-82.35239	0.203874	-82.35057	0.119919		
										-81.35429	0.203713	-81.32227	0.120135		
										-80.34823	0.202939	-80.31714	0.121052		
										-79.31732	0.201694	-79.32787	0.123441		
										-78.31311	0.199211	-78.3179	0.124268		
										-77.31732	0.198201	-77.33243	0.123885		
										-76.31147	0.199222	-76.34318	0.122965		
										-75.32853	0.200514	-75.31812	0.122445		
										-74.37016	0.200979	-74.32555	0.12261		
										-73.38361	0.201873	-73.35141	0.122074		
										-72.40079	0.203799	-72.37317	0.122303		
										-71.3784	0.204363	-71.38929	0.122753		
										-70.34721	0.205432	-70.40262	0.123184		
										-69.31142	0.205113	-69.39893	0.125012		
										-68.28797	0.204533	-68.37383	0.127322		
										-67.28929	0.203736	-67.34245	0.127976		
										-66.28367	0.201735	-66.35743	0.130017		
										-65.30511	0.200786	-65.36579	0.13049		
										-64.32848	0.20025	-64.37891	0.13052		
										-63.32555	0.201488	-63.40155	0.129091		
										-62.325	0.203682	-62.37907	0.129149		
										-61.3058	0.207828	-61.37196	0.129803		
										-60.30715	0.208045	-60.37714	0.129276		
										-59.33161	0.208209	-59.36008	0.131559		
										-58.31212	0.210098	-58.35453	0.131069		
										-57.3248	0.210825	-57.34034	0.130565		
										-56.29997	0.215152	-56.33088	0.130641		
										-55.29063	0.215131	-55.33811	0.132194		
										-54.3078	0.212151	-54.33552	0.133211		
										-53.33163	0.20966	-53.33741	0.133481		
										-52.35728	0.205749	-52.34855	0.134394		
										-51.35209	0.205814	-51.35243	0.1321		
										-50.3635	0.206013	-50.36652	0.133904		
										-49.33249	0.206929	-49.37434	0.134534		
										-48.3089	0.207838	-48.36521	0.135759		
										-47.31557	0.207703	-47.37503	0.139823		
										-46.32687	0.208983	-46.38261	0.139007		
										-45.3512	0.208599	-45.37211	0.138775		
										-44.38937	0.208546	-44.39605	0.137242		
										-43.39806	0.21124	-43.38183	0.133985		
										-42.38575	0.210544	-42.3732	0.131167		
										-41.37829	0.211539	-41.38836	0.133004		
										-40.36907	0.213121	-40.35833	0.135154		
										-39.36313	0.212195	-39.36059	0.135979		
										-38.37104	0.213851	-38.34861	0.136589		
										-37.36902	0.214632	-37.34958	0.135518		
										-36.35851	0.215614	-36.35857	0.134324		
										-35.37654	0.216933	-35.35609	0.135754		
										-34.36428	0.21643	-34.35285	0.137464		
										-33.36903	0.216769	-33.34909	0.137647		
										-32.37951	0.215883	-32.34504	0.139576		
										-31.34648	0.216643	-31.32764	0.139381		
										-30.31885	0.218456	-30.31838	0.141531		
										-29.30911	0.218024	-29.28902	0.142254		
										-28.30165	0.219792	-28.28201	0.141522		
										-27.31646	0.218363	-27.29414	0.142262		
										-26.35514	0.218089	-26.32255	0.141676		
										-25.3741	0.218218	-25.33078	0.140498		
										-24.40297	0.217918	-24.34816	0.140806		
										-23.39783	0.219814	-23.36099	0.139782		
										-22.38461	0.222043	-22.3623	0.140428		
										-21.39019	0.223438	-21.3703	0.140966		
										-20.34911	0.224427	-20.36018	0.14085		
										-19.34888	0.225236	-19.36201	0.140548		
										-18.34693	0.224682	-18.35938	0.138766		
										-17.30627	0.225188	-17.34869	0.141454		
										-16.30876	0.222489	-16.35343	0.142111		
										-15.32353	0.221431	-15.33676	0.143202		
										-14.33523	0.220926	-14.31795	0.144631		
										-13.35312	0.221005	-13.31845	0.143971		
										-12.37512	0.222914	-12.32009	0.144214		
										-11.36546	0.224056	-11.33068	0.144769		
										-10.35896	0.226462	-10.32	0.144114		
										-9.362769	0.228487	-9.326991	0.144465		
										-8.345353	0.231581	-8.325894	0.145223		
										-7.326077	0.233338	-7.317618	0.145162		
										-6.310922	0.233022	-6.31461	0.148043		
										-5.2898	0.234768	-5.296962	0.147234		
										-4.287989	0.233198	-4.304091	0.145256		
										-3.323468	0.231336	-3.316073	0.146202		
										-2.336197	0.23189	-2.361307	0.146195		
										-1.37721	0.230772	-1.422411	0.147502		
										-0.422029	0.233196	-0.443599	0.148325		
										0.569413	0.235362	0.528334	0.14852		
										1.560506	0.237976	1.522235	0.149056		
										2.558844	0.240575	2.547079	0.148648		
										3.577805	0.241259	3.542974	0.149515		
										4.597481	0.244001	4.55228	0.150453		
										5.582724	0.245989	5.545466	0.149793		
										6.580564	0.247646	6.515388	0.15159		
										7.571357	0.248562	7.512846	0.153336		
										8.53739	0.248785	8.506166	0.152777		
										9.539085	0.248795	9.510004	0.152371		
										10.55019	0.247083	10.51351	0.152539		
										11.54231	0.248992	11.50317	0.153858		
										12.56649	0.24911	12.49668	0.154039		
										13.54264	0.249622	13.48355	0.153778		
										14.52759	0.250882	14.48858	0.154527		
										15.52729	0.25087	15.47851	0.154		
										16.50603	0.252237	16.47195	0.156691		
										17.52019	0.253797	17.48594	0.159949		
										18.51735	0.256617	18.48888	0.160024		
										19.54216	0.256978	19.5068	0.160343		
										20.55698	0.258212	20.52165	0.159691		
										21.56431	0.256788	21.51113	0.160723		
										22.56273	0.255208	22.51954	0.161911		
										23.53425	0.257086	23.51567	0.161449		
										24.51834	0.257863	24.4772	0.16119		
										25.49505	0.259664	25.48514	0.159886		
										26.51102	0.262253	26.46934	0.1601		
										27.49418	0.263245	27.45553	0.161063		
										28.4941	0.264804	28.47098	0.161383		
										29.50376	0.268369	29.45282	0.162565		
										30.47276	0.270464	30.45325	0.164984		
										31.48056	0.272054	31.43672	0.165827		
										32.47885	0.273608	32.43481	0.169719		
										33.48843	0.275161	33.44569	0.172093		
										34.49613	0.275532	34.44712	0.171309		
										35.53312	0.277627	35.48144	0.173829		
										36.52581	0.279248	36.48687	0.171722		
										37.50257	0.278995	37.48434	0.170408		
										38.49162	0.282776	38.47861	0.169984		
										39.46221	0.286316	39.47494	0.170165		
										40.47843	0.29063	40.46339	0.172149		
										41.4817	0.293966	41.45091	0.17271		
										42.48994	0.295425	42.4412	0.172699		
										43.48757	0.297369	43.44411	0.17245		
										44.46974	0.297852	44.48689	0.172035		
										45.47948	0.298005	45.50718	0.172768		
										46.49299	0.299089	46.52502	0.176044		
										47.50409	0.298408	47.55515	0.175569		
										48.52556	0.299953	48.53621	0.175728		
										49.52882	0.303553	49.52052	0.176755		
										50.51082	0.302425	50.51504	0.176117		
										51.50303	0.305907	51.47866	0.178061		
										52.48494	0.30751	52.49831	0.179575		
										53.48611	0.309541	53.50527	0.1801		
										54.48403	0.31687	54.51344	0.180677		
										55.47021	0.321784	55.5103	0.183148		
										56.46924	0.324727	56.49736	0.186796		
										57.4448	0.327173	57.50053	0.18916		
										58.44285	0.328499	58.48399	0.192364		
										59.47265	0.327874	59.48253	0.194139		
										60.48837	0.328197	60.48584	0.193097		
										61.49719	0.329948	61.46294	0.192824		
										62.51246	0.333278	62.46181	0.190885		
										63.48019	0.334781	63.46141	0.189062		
										64.46887	0.338915	64.44086	0.190798		
										65.46774	0.342323	65.45973	0.192146		
										66.4509	0.34266	66.46196	0.193031		
										67.43857	0.348486	67.47602	0.193475		
										68.42319	0.35483	68.47406	0.193368		
										69.426	0.356527	69.47255	0.194091		
										70.44282	0.359613	70.47108	0.196826		
										71.47369	0.36111	71.47042	0.198879		
										72.50771	0.361647	72.47644	0.198151		
										73.51318	0.364812	73.46545	0.197488		
										74.49702	0.367458	74.46836	0.197183		
										75.48508	0.36845	75.44008	0.197133		
										76.46416	0.370016	76.43291	0.197126		
										77.44691	0.373784	77.42903	0.198668		
										78.43469	0.378872	78.431	0.199398		
										79.44801	0.384207	79.4356	0.200496		
										80.43893	0.385979	80.41943	0.202537		
										81.44609	0.388018	81.42046	0.204482		
										82.45648	0.389042	82.40611	0.20547		
										83.43196	0.388533	83.40272	0.207494		
										84.44438	0.391946	84.42744	0.20966		
										85.45382	0.395259	85.43224	0.211021		
										86.45718	0.398803	86.4429	0.211879		
										87.46945	0.404033	87.45131	0.210976		
										88.45556	0.409639	88.43885	0.211038		
										89.45784	0.412322	89.44009	0.211092		
										90.44904	0.415804	90.43169	0.214625		
										91.43863	0.42038	91.4144	0.217755		
										92.44975	0.42377	92.41811	0.219054		
										93.43326	0.427781	93.42722	0.219773		
										94.44292	0.432723	94.43733	0.219183		
										95.44398	0.434583	95.47333	0.220203		
										96.44677	0.437949	96.46685	0.220595		
										97.46419	0.442661	97.47157	0.222446		
										98.16821	0.416058	98.16314	0.202548		
										98.38238	0.381351	98.3484	0.175127		
										98.06572	0.337985	98.02991	0.142664		
										97.25676	0.291149	97.19011	0.108522		
										96.24088	0.268179	96.17457	0.091114		
										95.22664	0.249629	95.16196	0.080533		
										94.23814	0.233857	94.16716	0.076074		
										93.22092	0.217331	93.15247	0.065324		
										92.20488	0.204358	92.15509	0.059831		
										91.17235	0.193423	91.1413	0.052687		
										90.15527	0.185589	90.14046	0.046685		
										89.14925	0.176176	89.17262	0.047589		
										88.16501	0.168428	88.18459	0.042431		
										87.19627	0.158203	87.18726	0.037353		
										86.18256	0.149293	86.18826	0.033206		
										85.19048	0.14326	85.17673	0.028322		
										84.17928	0.134734	84.1757	0.027191		
										83.15321	0.128953	83.18021	0.025943		
										82.14259	0.12141	82.18629	0.024577		
										81.13682	0.11601	81.19857	0.021175		
										80.15204	0.111153	80.16977	0.018071		
										79.15305	0.10309	79.16033	0.017483		
										78.18358	0.097045	78.15867	0.01471		
										77.19707	0.092344	77.15343	0.013365		
										76.18945	0.0896	76.17459	0.01309		
										75.22647	0.089732	75.19995	0.010893		
										74.19585	0.085025	74.19762	0.008711		
										73.18896	0.080133	73.20203	0.006251		
										72.19011	0.074398	72.20819	0.004105		
										71.15953	0.070238	71.20239	0.002402		
										70.17221	0.067646	70.21366	0.002054		
										69.1722	0.065575	69.21512	0.002074		
										68.17984	0.060288	68.22385	2.28E-4		
										67.18661	0.058122	67.19556	-0.001807		
										66.19513	0.052402	66.18838	-0.004943		
										65.1852	0.043899	65.17831	-0.005529		
										64.18271	0.040439	64.18536	-0.005943		
										63.19375	0.034666	63.21743	-0.007443		
										62.19995	0.03169	62.20829	-0.008677		
										61.2112	0.030248	61.21198	-0.011004		
										60.22281	0.026521	60.19518	-0.014039		
										59.20556	0.022408	59.18988	-0.014513		
										58.19604	0.020418	58.21796	-0.016738		
										57.20094	0.017657	57.23032	-0.016918		
										56.19566	0.014272	56.23155	-0.016126		
										55.21843	0.013035	55.2386	-0.017315		
										54.2198	0.010034	54.2216	-0.016337		
										53.22446	0.008587	53.2218	-0.018643		
										52.22456	0.007441	52.22162	-0.019633		
										51.22395	0.00409	51.23712	-0.020069		
										50.26316	0.002514	50.25587	-0.020244		
										49.26669	-0.001968	49.26664	-0.021809		
										48.25523	-0.004048	48.27978	-0.02396		
										47.25861	-0.006249	47.27674	-0.025486		
										46.23697	-0.009398	46.26457	-0.02683		
										45.22803	-0.010967	45.26334	-0.027766		
										44.22657	-0.013698	44.25127	-0.02868		
										43.23067	-0.014241	43.23383	-0.028356		
										42.23177	-0.014676	42.2369	-0.028969		
										41.22155	-0.014976	41.22984	-0.027966		
										40.22818	-0.01669	40.22313	-0.028069		
										39.21262	-0.020977	39.21776	-0.029867		
										38.1925	-0.023394	38.22215	-0.030498		
										37.19749	-0.025451	37.22216	-0.030649		
										36.20285	-0.025227	36.22697	-0.030367		
										35.21454	-0.022616	35.22252	-0.030775		
										34.23084	-0.023394	34.22036	-0.032368		
										33.22964	-0.023326	33.20048	-0.035174		
										32.21868	-0.028103	32.21728	-0.036641		
										31.21211	-0.032253	31.24156	-0.035314		
										30.22288	-0.034724	30.23948	-0.035413		
										29.24005	-0.036823	29.24849	-0.035241		
										28.2328	-0.037323	28.24786	-0.036266		
										27.21678	-0.03871	27.22525	-0.03754		
										26.20852	-0.040156	26.2337	-0.038272		
										25.20166	-0.04176	25.24903	-0.038755		
										24.22878	-0.040942	24.24639	-0.039451		
										23.2507	-0.041943	23.27921	-0.03997		
										22.24053	-0.041612	22.27742	-0.039417		
										21.26064	-0.042307	21.28249	-0.038062		
										20.25008	-0.044426	20.26171	-0.038167		
										19.24219	-0.046439	19.26258	-0.038903		
										18.24201	-0.046592	18.27332	-0.039381		
										17.22346	-0.046495	17.27197	-0.039321		
										16.22182	-0.043888	16.29115	-0.039545		
										15.23024	-0.042816	15.27423	-0.038892		
										14.26358	-0.044027	14.24734	-0.038922		
										13.28084	-0.0465	13.25407	-0.04074		
										12.29887	-0.049879	12.24887	-0.039505		
										11.30597	-0.051538	11.26539	-0.038648		
										10.28732	-0.053799	10.29331	-0.038698		
										9.273048	-0.056319	9.271786	-0.040459		
										8.263809	-0.05845	8.262264	-0.040666		
										7.249518	-0.060498	7.264673	-0.041892		
										6.239298	-0.06182	6.245596	-0.042822		
										5.262164	-0.061728	5.268396	-0.041373		
										4.271603	-0.0618	4.287606	-0.043227		
										3.30351	-0.061229	3.293572	-0.044797		
										2.335998	-0.061218	2.30921	-0.043199		
										1.328486	-0.061572	1.293639	-0.043567		
										0.313281	-0.063099	0.293988	-0.042805		
										-0.689876	-0.062574	-0.718692	-0.043734		
										-1.681085	-0.05846	-1.685306	-0.044247		
										-2.653317	-0.056371	-2.635602	-0.043387		
										-3.608565	-0.055047	-3.58849	-0.04249		
										-4.593742	-0.056709	-4.552097	-0.040695		
										-5.575662	-0.061913	-5.554358	-0.042819		
										-6.582026	-0.066748	-6.561387	-0.042673		
										-7.603829	-0.070253	-7.584403	-0.043978		
										-8.59223	-0.073146	-8.573883	-0.043648		
										-9.590003	-0.074323	-9.573019	-0.044905		
										-10.57299	-0.073369	-10.58837	-0.048014		
										-11.55216	-0.073336	-11.57566	-0.048556		
										-12.56416	-0.072705	-12.5952	-0.047765		
										-13.57548	-0.073336	-13.58601	-0.046944		
										-14.58922	-0.07579	-14.57425	-0.046762		
										-15.5782	-0.076605	-15.59168	-0.045602		
										-16.5739	-0.077516	-16.59878	-0.048965		
										-17.57302	-0.078384	-17.613	-0.047288		
										-18.59929	-0.078617	-18.61461	-0.045131		
										-19.61458	-0.079326	-19.60896	-0.046052		
										-20.62724	-0.075892	-20.59253	-0.045362		
										-21.61707	-0.074314	-21.60185	-0.04609		
										-22.58158	-0.073478	-22.61041	-0.047464		
										-23.57658	-0.073743	-23.59532	-0.046821		
										-24.56963	-0.078714	-24.59828	-0.045861		
										-25.57053	-0.082243	-25.57094	-0.047336		
										-26.54576	-0.084313	-26.55736	-0.04724		
										-27.53593	-0.085725	-27.55261	-0.048154		
										-28.54126	-0.086777	-28.5681	-0.050149		
										-29.55107	-0.086845	-29.58003	-0.050263		
										-30.56906	-0.0869	-30.59057	-0.050682		
										-31.58854	-0.085865	-31.60335	-0.050512		
										-32.57972	-0.0863	-32.58193	-0.050508		
										-33.58821	-0.086138	-33.59728	-0.051379		
										-34.60835	-0.085472	-34.58977	-0.051006		
										-35.57252	-0.087327	-35.59214	-0.051922		
										-36.56257	-0.086676	-36.62171	-0.0504		
										-37.57359	-0.0879	-37.6123	-0.049632		
										-38.57243	-0.089105	-38.63303	-0.048542		
										-39.58822	-0.08805	-39.62013	-0.048987		
										-40.59037	-0.088409	-40.60476	-0.049953		
										-41.55648	-0.087424	-41.63451	-0.050062		
										-42.54482	-0.087735	-42.61609	-0.052145		
										-43.56011	-0.089507	-43.63148	-0.051086		
										-44.57229	-0.090422	-44.64669	-0.051995		
										-45.58249	-0.091986	-45.6012	-0.051745		
										-46.59368	-0.094697	-46.6078	-0.050832		
										-47.60099	-0.097173	-47.61162	-0.052034		
										-48.6148	-0.098125	-48.6015	-0.051205		
										-49.60885	-0.099148	-49.63071	-0.052181		
										-50.60054	-0.098557	-50.63519	-0.052461		
										-51.57664	-0.096012	-51.62497	-0.05235		
										-52.55637	-0.09559	-52.61583	-0.052156		
										-53.57282	-0.094865	-53.60838	-0.051288		
										-54.58269	-0.094418	-54.60023	-0.051629		
										-55.59961	-0.093856	-55.59325	-0.052339		
										-56.58752	-0.094237	-56.61021	-0.053519		
										-57.5926	-0.095811	-57.60921	-0.054619		
										-58.58596	-0.096734	-58.61011	-0.056917		
										-59.58982	-0.099424	-59.62257	-0.058084		
										-60.61807	-0.100881	-60.62149	-0.057897		
										-61.62191	-0.100369	-61.64321	-0.056674		
										-62.62535	-0.10003	-62.63651	-0.054404		
										-63.63301	-0.099553	-63.656	-0.052465		
										-64.62447	-0.099983	-64.64434	-0.051831		
										-65.61159	-0.100441	-65.62819	-0.051417		
										-66.61207	-0.102172	-66.6471	-0.0518		
										-67.60127	-0.101485	-67.6376	-0.050761		
										-68.61375	-0.101622	-68.64375	-0.051139		
										-69.62405	-0.10208	-69.637	-0.052105		
										-70.63875	-0.103279	-70.63805	-0.051995		
										-71.63381	-0.105954	-71.63236	-0.053011		
										-72.6216	-0.109004	-72.63074	-0.054474		
										-73.62638	-0.108363	-73.64053	-0.055285		
										-74.60895	-0.107834	-74.62723	-0.056737		
										-75.60788	-0.107114	-75.63977	-0.057346		
										-76.60168	-0.103071	-76.63383	-0.055529		
										-77.59168	-0.106424	-77.60775	-0.054775		
										-78.61024	-0.105661	-78.5974	-0.054335		
										-79.63148	-0.109246	-79.5574	-0.054762		
										-80.62475	-0.111874	-80.54703	-0.056475		
										-81.62688	-0.111163	-81.55519	-0.055366		
										-82.61687	-0.112735	-82.56938	-0.054422		
										-83.60308	-0.111069	-83.59133	-0.055322		
										-84.60686	-0.11139	-84.58307	-0.055817		
										-85.59806	-0.111648	-85.59425	-0.057421		
										-86.61484	-0.113187	-86.58427	-0.059269		
										-87.61736	-0.114558	-87.58622	-0.05955		
										-88.63929	-0.116052	-88.60036	-0.059581		
										-89.63132	-0.117979	-89.60292	-0.060094		
