Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad
mV	uA	mV	uA	mV	uA	mV	uA	mV	uA	mV	uA	mV	uA	mV	uA	mV	uA	mV	uA
Cilclado - 20 ciclos 1 - 3.15mM	Cilclado - 20 ciclos 1 - 3.15mM	Cilclado - 20 ciclos 2 - 3.15mM	Cilclado - 20 ciclos 2 - 3.15mM	Adsorbido 1 - 3.15mM	Adsorbido 1 - 3.15mM	Adsorbido 2 - 3.15mM	Adsorbido 2 - 3.15mM	Adsorbido 3 - 3.15mM	Adsorbido 3 - 3.15mM	Adsorbido 4 - 3.15mM	Adsorbido 4 - 3.15mM	Adsorbido 5 - 3.15mM	Adsorbido 5 - 3.15mM	Adsorbido 6 - 3.15mM	Adsorbido 6 - 3.15mM	Adsorbido 7 - 3.15mM	Adsorbido 7 - 3.15mM	Ru 3.15mM - Au Desnudo	Ru 3.15mM - Au Desnudo
-513.7095	-2.501291	-513.7046	-3.475935	-513.612	-3.072331	-513.5961	-1.162807	-513.6176	-1.220968	-513.5719	-0.975791	-513.6318	-1.403971	-513.6347	-1.018146	-513.6386	-1.260782	-513.741	-4.060758
-512.7039	-2.498556	-512.6973	-3.453517	-512.6003	-3.050406	-512.5778	-1.140711	-512.6271	-1.1973	-512.602	-0.953232	-512.6282	-1.380799	-512.6395	-0.997532	-512.6522	-1.240767	-512.7665	-4.047492
-511.7211	-2.494432	-511.7288	-3.431648	-511.5988	-3.029121	-511.5956	-1.121091	-511.653	-1.176116	-511.6223	-0.932453	-511.6253	-1.358492	-511.6593	-0.980362	-511.6686	-1.223624	-511.7614	-4.027629
-510.7465	-2.488167	-510.7314	-3.408822	-510.6079	-3.007236	-510.617	-1.100273	-510.6465	-1.154027	-510.6413	-0.909795	-510.6378	-1.336092	-510.6619	-0.961352	-510.6884	-1.204472	-510.7807	-4.003172
-509.7673	-2.484564	-509.7533	-3.383325	-509.6106	-2.984492	-509.6065	-1.07788	-509.6144	-1.129414	-509.657	-0.885703	-509.6522	-1.312087	-509.6746	-0.940424	-509.6806	-1.183797	-509.7722	-3.980855
-508.7857	-2.476977	-508.7686	-3.359334	-508.6272	-2.962765	-508.617	-1.057325	-508.6146	-1.107302	-508.6446	-0.865038	-508.6414	-1.290366	-508.6835	-0.921749	-508.691	-1.166274	-508.7785	-3.962994
-507.7924	-2.471034	-507.7621	-3.333555	-507.6232	-2.941456	-507.6271	-1.03628	-507.6027	-1.084338	-507.6651	-0.842118	-507.6563	-1.26934	-507.6854	-0.903362	-507.6992	-1.147415	-507.77	-3.944227
-506.7916	-2.465723	-506.7652	-3.308365	-506.6337	-2.918874	-506.6295	-1.014242	-506.6192	-1.060639	-506.6673	-0.820461	-506.6548	-1.246947	-506.6708	-0.883936	-506.7037	-1.128975	-506.7856	-3.928923
-505.7762	-2.46019	-505.7637	-3.283659	-505.6395	-2.897339	-505.6348	-0.993688	-505.6583	-1.040877	-505.6548	-0.8015	-505.6529	-1.226896	-505.6679	-0.866362	-505.7095	-1.112018	-505.813	-3.915416
-504.7902	-2.455179	-504.7504	-3.255592	-504.6436	-2.874934	-504.6353	-0.971881	-504.661	-1.019737	-504.661	-0.780415	-504.6777	-1.205493	-504.6634	-0.846313	-504.7132	-1.09343	-504.8164	-3.897764
-503.7982	-2.449636	-503.7364	-3.228543	-503.6359	-2.851967	-503.6218	-0.949199	-503.6365	-0.998401	-503.6501	-0.760418	-503.6656	-1.184248	-503.671	-0.82569	-503.6917	-1.074275	-503.8301	-3.879835
-502.7819	-2.445183	-502.7211	-3.201882	-502.6255	-2.830225	-502.5909	-0.929723	-502.6385	-0.978185	-502.6708	-0.741296	-502.6707	-1.163129	-502.6928	-0.806839	-502.6668	-1.055977	-502.8275	-3.865328
-501.7878	-2.440191	-501.7129	-3.178492	-501.6257	-2.80834	-501.5826	-0.909937	-501.616	-0.956378	-501.6573	-0.721001	-501.6941	-1.142427	-501.6964	-0.788382	-501.6605	-1.038203	-501.8185	-3.846986
-500.775	-2.435053	-500.7188	-3.155205	-500.6186	-2.786833	-500.6197	-0.891081	-500.6146	-0.935224	-500.6502	-0.701543	-500.6897	-1.121915	-500.7024	-0.771556	-500.6471	-1.021344	-500.8025	-3.830089
-499.7638	-2.431695	-499.7468	-3.131954	-499.6203	-2.765786	-499.6417	-0.873306	-499.6481	-0.914094	-499.6429	-0.683063	-499.6996	-1.10114	-499.7011	-0.754414	-499.6763	-1.005211	-499.7943	-3.813288
-498.7838	-2.425832	-498.7652	-3.108443	-498.6328	-2.745166	-498.658	-0.854513	-498.6611	-0.895341	-498.6151	-0.664579	-498.6891	-1.082162	-498.7135	-0.739018	-498.7023	-0.989357	-498.7879	-3.795898
-497.7886	-2.420757	-497.7604	-3.082587	-497.6441	-2.723916	-497.6989	-0.835996	-497.6711	-0.87556	-497.6301	-0.645543	-497.6895	-1.062401	-497.7312	-0.723475	-497.7291	-0.973207	-497.7813	-3.782858
-496.7901	-2.415203	-496.7477	-3.057954	-496.6545	-2.701568	-496.6646	-0.815806	-496.6667	-0.855975	-496.6304	-0.625768	-496.6736	-1.041714	-496.7189	-0.705303	-496.7245	-0.954646	-496.7999	-3.767354
-495.8	-2.408478	-495.7433	-3.032624	-495.6689	-2.680088	-495.6659	-0.79641	-495.6717	-0.839104	-495.6387	-0.607683	-495.6912	-1.022884	-495.7073	-0.690612	-495.71	-0.938287	-495.8127	-3.753435
-494.7892	-2.403138	-494.7309	-3.0067	-494.6788	-2.657541	-494.6793	-0.776485	-494.6688	-0.821207	-494.6476	-0.59014	-494.6924	-1.003285	-494.6776	-0.674445	-494.71	-0.921924	-494.8178	-3.740448
-493.7766	-2.39626	-493.733	-2.97954	-493.6719	-2.63469	-493.6642	-0.756344	-493.668	-0.80191	-493.6609	-0.572404	-493.6694	-0.983395	-493.6799	-0.657417	-493.6813	-0.90386	-493.8146	-3.725649
-492.7887	-2.390951	-492.7437	-2.954661	-492.677	-2.614092	-492.6631	-0.738632	-492.6751	-0.783238	-492.6848	-0.556431	-492.6768	-0.966826	-492.6944	-0.644246	-492.6586	-0.890132	-492.8133	-3.716441
-491.7924	-2.385234	-491.7384	-2.930682	-491.6703	-2.591509	-491.6365	-0.719284	-491.6677	-0.762145	-491.6882	-0.538754	-491.6765	-0.947493	-491.7111	-0.627404	-491.6714	-0.873371	-491.8169	-3.702456
-490.7753	-2.379178	-490.722	-2.90461	-490.6473	-2.568639	-490.615	-0.699755	-490.635	-0.739374	-490.681	-0.51885	-490.6818	-0.927244	-490.7195	-0.610569	-490.6626	-0.855712	-490.7993	-3.687096
-489.7858	-2.374116	-489.7212	-2.8815	-489.661	-2.54831	-489.6258	-0.681843	-489.6474	-0.721409	-489.6805	-0.503142	-489.6904	-0.909972	-489.7129	-0.596107	-489.6533	-0.842336	-489.7905	-3.673982
-488.7623	-2.369281	-488.7227	-2.857597	-488.6575	-2.527084	-488.6429	-0.663218	-488.6533	-0.70276	-488.6652	-0.48593	-488.698	-0.890442	-488.7014	-0.58043	-488.6754	-0.826732	-488.7717	-3.65913
-487.768	-2.36464	-487.7239	-2.83521	-487.6642	-2.50668	-487.6801	-0.646182	-487.6453	-0.685355	-487.6488	-0.469556	-487.6817	-0.872547	-487.7027	-0.565872	-487.6672	-0.812425	-487.7841	-3.648692
-486.8007	-2.360657	-486.7685	-2.815696	-486.6731	-2.487589	-486.7066	-0.629662	-486.6699	-0.670379	-486.6608	-0.456105	-486.6962	-0.856733	-486.7119	-0.552071	-486.684	-0.799944	-486.8067	-3.639916
-485.7986	-2.35261	-485.7781	-2.793406	-485.6708	-2.465667	-485.6799	-0.612428	-485.664	-0.65299	-485.6573	-0.439885	-485.6869	-0.838044	-485.7164	-0.537209	-485.7156	-0.784563	-485.822	-3.62788
-484.8104	-2.344623	-484.7785	-2.770248	-484.662	-2.44357	-484.6876	-0.594428	-484.6636	-0.635713	-484.6522	-0.425047	-484.6811	-0.820603	-484.7087	-0.522369	-484.7307	-0.768625	-484.8497	-3.615087
-483.7959	-2.337835	-483.7799	-2.746181	-483.6559	-2.422089	-483.6658	-0.576203	-483.6587	-0.618023	-483.6899	-0.408859	-483.6874	-0.804223	-483.7036	-0.507839	-483.744	-0.75295	-483.8408	-3.60283
-482.7986	-2.332482	-482.7487	-2.722776	-482.6744	-2.399854	-482.634	-0.558222	-482.6713	-0.599944	-482.6967	-0.3923	-482.7005	-0.78691	-482.707	-0.493483	-482.7462	-0.73708	-482.8297	-3.59233
-481.8112	-2.328859	-481.7417	-2.699965	-481.6781	-2.378962	-481.6579	-0.540079	-481.6869	-0.582399	-481.7178	-0.376145	-481.7126	-0.771299	-481.7334	-0.47915	-481.7367	-0.722017	-481.8289	-3.583849
-480.8163	-2.324979	-480.7483	-2.676248	-480.6716	-2.356795	-480.6526	-0.522141	-480.694	-0.564172	-480.7457	-0.358996	-480.7192	-0.753838	-480.7444	-0.464357	-480.7413	-0.706363	-480.8069	-3.577631
-479.825	-2.320007	-479.7718	-2.652169	-479.672	-2.334194	-479.6617	-0.504655	-479.7062	-0.547283	-479.7178	-0.343614	-479.7214	-0.736301	-479.7335	-0.450138	-479.7331	-0.691026	-479.7927	-3.572629
-478.827	-2.314096	-478.7694	-2.62726	-478.6698	-2.312396	-478.71	-0.485954	-478.6978	-0.529433	-478.7221	-0.326903	-478.7212	-0.718508	-478.723	-0.434764	-478.722	-0.675563	-478.8028	-3.568119
-477.8197	-2.310044	-477.7576	-2.603527	-477.6544	-2.288822	-477.6823	-0.465386	-477.6673	-0.508492	-477.6845	-0.308034	-477.7202	-0.696597	-477.701	-0.416855	-477.7097	-0.657194	-477.7934	-3.560806
-476.8191	-2.305982	-476.7548	-2.580056	-476.6547	-2.267607	-476.6698	-0.447006	-476.6584	-0.491002	-476.6666	-0.292852	-476.7072	-0.678089	-476.6911	-0.400416	-476.7064	-0.641856	-476.8015	-3.554621
-475.8167	-2.300108	-475.7482	-2.558589	-475.6508	-2.24636	-475.6687	-0.427773	-475.6707	-0.472959	-475.6737	-0.275738	-475.6968	-0.658162	-475.68	-0.383245	-475.7007	-0.62622	-475.8289	-3.546118
-474.7926	-2.295438	-474.7537	-2.535355	-474.6286	-2.224388	-474.6375	-0.408766	-474.6485	-0.454374	-474.6713	-0.259379	-474.668	-0.638317	-474.6827	-0.365702	-474.6933	-0.609095	-474.8255	-3.534677
-473.7757	-2.288883	-473.769	-2.514267	-473.6555	-2.204245	-473.6615	-0.393048	-473.6713	-0.44021	-473.6882	-0.245589	-473.6816	-0.623408	-473.663	-0.352646	-473.6949	-0.595846	-473.8405	-3.527853
-472.7743	-2.283643	-472.7581	-2.492006	-472.677	-2.181214	-472.6708	-0.374397	-472.6742	-0.422454	-472.6831	-0.227411	-472.6935	-0.605008	-472.6712	-0.336469	-472.6922	-0.579256	-472.8593	-3.517079
-471.7519	-2.278384	-471.75	-2.468079	-471.7006	-2.15847	-471.6639	-0.354908	-471.6612	-0.402883	-471.6902	-0.210235	-471.7126	-0.58647	-471.6803	-0.319513	-471.6826	-0.561	-471.8236	-3.506595
-470.7712	-2.272808	-470.7601	-2.445076	-470.7125	-2.135971	-470.6653	-0.336991	-470.6793	-0.38421	-470.6826	-0.193821	-470.7418	-0.569102	-470.6919	-0.304754	-470.6954	-0.544904	-470.8157	-3.497763
-469.7811	-2.268567	-469.7546	-2.419444	-469.6953	-2.112359	-469.6648	-0.316821	-469.6718	-0.363682	-469.6959	-0.176024	-469.7304	-0.549182	-469.7001	-0.287131	-469.706	-0.526357	-469.8088	-3.489731
-468.7769	-2.263466	-468.771	-2.395942	-468.7007	-2.089694	-468.6744	-0.297819	-468.6699	-0.344138	-468.6903	-0.159093	-468.7356	-0.530608	-468.7011	-0.271405	-468.6872	-0.509395	-468.7836	-3.484239
-467.784	-2.258117	-467.756	-2.374646	-467.666	-2.065549	-467.683	-0.278902	-467.6566	-0.325058	-467.6893	-0.141508	-467.7188	-0.510662	-467.6964	-0.255446	-467.7046	-0.492203	-467.8037	-3.478138
-466.7687	-2.253487	-466.7502	-2.352403	-466.6647	-2.040402	-466.663	-0.258139	-466.6433	-0.305465	-466.6653	-0.122717	-466.6857	-0.490115	-466.6889	-0.23798	-466.705	-0.473747	-466.8127	-3.473624
-465.7614	-2.247104	-465.7386	-2.327587	-465.645	-2.015724	-465.6447	-0.236953	-465.6299	-0.285016	-465.6313	-0.104037	-465.6707	-0.469475	-465.6918	-0.21931	-465.6876	-0.454963	-465.8071	-3.466822
-464.7526	-2.23977	-464.7167	-2.303938	-464.5899	-1.989581	-464.5975	-0.214313	-464.6096	-0.262918	-464.6315	-0.082719	-464.6494	-0.446656	-464.6799	-0.198492	-464.6887	-0.433677	-464.8017	-3.459012
-463.7722	-2.23609	-463.7086	-2.281106	-463.6008	-1.966187	-463.5799	-0.194093	-463.6027	-0.242712	-463.6241	-0.063755	-463.6498	-0.427654	-463.6837	-0.180608	-463.6483	-0.415496	-463.801	-3.455027
-462.7691	-2.230226	-462.7057	-2.261502	-462.5883	-1.942602	-462.5807	-0.173543	-462.6077	-0.222288	-462.6461	-0.045418	-462.6517	-0.407612	-462.69	-0.162576	-462.6383	-0.39729	-462.7892	-3.449465
-461.7798	-2.226401	-461.7096	-2.244482	-461.6125	-1.917233	-461.599	-0.153069	-461.6065	-0.201445	-461.6495	-0.025016	-461.6666	-0.385973	-461.6796	-0.143209	-461.6577	-0.377529	-461.7731	-3.441903
-460.7955	-2.222853	-460.7312	-2.22858	-460.6555	-1.895626	-460.6354	-0.134599	-460.6193	-0.183837	-460.6581	-0.00986	-460.6864	-0.368147	-460.6952	-0.127686	-460.6609	-0.361711	-460.7716	-3.43694
-459.7758	-2.217062	-459.7387	-2.208535	-459.6427	-1.870075	-459.6435	-0.112549	-459.6624	-0.163786	-459.657	0.008702	-459.7028	-0.346703	-459.6808	-0.108448	-459.7151	-0.342145	-459.7604	-3.428752
-458.7794	-2.210735	-458.7429	-2.186785	-458.6466	-1.844152	-458.6659	-0.089742	-458.6708	-0.141279	-458.6623	0.030813	-458.7004	-0.324306	-458.6795	-0.086816	-458.7269	-0.320865	-458.7457	-3.422611
-457.7863	-2.206298	-457.7619	-2.168361	-457.6363	-1.819619	-457.641	-0.06793	-457.6797	-0.120058	-457.683	0.050197	-457.7035	-0.303622	-457.6951	-0.068857	-457.7145	-0.302232	-457.7572	-3.41896
-456.7811	-2.201131	-456.7477	-2.14747	-456.6501	-1.791748	-456.6469	-0.044109	-456.6803	-0.096215	-456.6761	0.073479	-456.7104	-0.280097	-456.7074	-0.047569	-456.7112	-0.280489	-456.7628	-3.414511
-455.7926	-2.195443	-455.7449	-2.127584	-455.6716	-1.764814	-455.6435	-0.019819	-455.6653	-0.072898	-455.6674	0.096543	-455.6943	-0.256458	-455.7421	-0.025978	-455.6847	-0.25841	-455.7689	-3.411578
-454.7991	-2.191718	-454.7502	-2.110163	-454.6809	-1.738912	-454.6405	0.00346	-454.6835	-0.051038	-454.6503	0.116858	-454.7212	-0.233957	-454.7418	-0.006299	-454.6868	-0.238341	-454.8168	-3.407224
-453.8001	-2.186982	-453.7293	-2.088667	-453.6986	-1.710358	-453.6441	0.028695	-453.6915	-0.02603	-453.6465	0.140778	-453.7311	-0.208709	-453.7383	0.017135	-453.7019	-0.214604	-453.8355	-3.403256
-452.803	-2.181738	-452.7185	-2.069571	-452.6698	-1.68183	-452.645	0.055178	-452.6974	-1.37E-4	-452.6457	0.164711	-452.7271	-0.183341	-452.7436	0.041296	-452.7213	-0.190841	-452.8227	-3.398243
-451.815	-2.177067	-451.7322	-2.050763	-451.6609	-1.653274	-451.6342	0.081617	-451.6868	0.028855	-451.6323	0.189996	-451.7114	-0.156797	-451.7204	0.066728	-451.7322	-0.166022	-451.8104	-3.390919
-450.8122	-2.171295	-450.713	-2.032004	-450.6458	-1.623787	-450.6431	0.107856	-450.6622	0.055595	-450.6525	0.214125	-450.6915	-0.129853	-450.7105	0.092277	-450.7198	-0.140858	-450.7856	-3.385367
-449.802	-2.164416	-449.7386	-2.015928	-449.6353	-1.595476	-449.6558	0.134156	-449.6696	0.081655	-449.6455	0.237744	-449.6924	-0.104359	-449.7063	0.115918	-449.7255	-0.117902	-449.7854	-3.380346
-448.7854	-2.159768	-448.7492	-2.001518	-448.6303	-1.566331	-448.653	0.160924	-448.6675	0.109223	-448.6428	0.262488	-448.6939	-0.076444	-448.6855	0.139717	-448.7114	-0.093208	-448.8092	-3.375999
-447.7725	-2.154258	-447.7482	-1.985961	-447.6624	-1.536775	-447.6773	0.187857	-447.6736	0.133414	-447.6561	0.286299	-447.72	-0.049641	-447.6948	0.162654	-447.7108	-0.070062	-447.8143	-3.37225
-446.7802	-2.148882	-446.7719	-1.970088	-446.6919	-1.505323	-446.7017	0.216729	-446.6744	0.161658	-446.658	0.313657	-446.7501	-0.021111	-446.7185	0.187503	-446.7116	-0.043835	-446.826	-3.366727
-445.7839	-2.142295	-445.7484	-1.952536	-445.6867	-1.470645	-445.6965	0.249387	-445.6599	0.193035	-445.6728	0.344704	-445.7312	0.011259	-445.7118	0.217373	-445.6911	-0.013332	-445.8177	-3.360344
-444.7908	-2.135089	-444.7587	-1.935469	-444.7061	-1.439248	-444.6998	0.279037	-444.6758	0.220811	-444.6879	0.372289	-444.7362	0.038977	-444.7288	0.243642	-444.6981	0.013341	-444.8197	-3.355532
-443.791	-2.133039	-443.7453	-1.920497	-443.6848	-1.406168	-443.693	0.310293	-443.677	0.251823	-443.6829	0.403314	-443.732	0.068967	-443.7453	0.27142	-443.6868	0.041991	-443.8345	-3.352653
-442.7777	-2.127056	-442.7435	-1.903003	-442.6703	-1.371511	-442.653	0.343709	-442.6902	0.285038	-442.6733	0.435696	-442.7006	0.100399	-442.744	0.302337	-442.6833	0.071498	-442.821	-3.349387
-441.7881	-2.12317	-441.7594	-1.887672	-441.6747	-1.339996	-441.6669	0.374349	-441.697	0.31616	-441.6638	0.462818	-441.7064	0.129026	-441.765	0.329662	-441.7014	0.098092	-441.8343	-3.347036
-440.7831	-2.118818	-440.7513	-1.868844	-440.6667	-1.302995	-440.6603	0.40966	-440.6816	0.351451	-440.6499	0.49703	-440.692	0.163092	-440.7487	0.362451	-440.7268	0.129796	-440.826	-3.342335
-439.7839	-2.109547	-439.7553	-1.849516	-439.6516	-1.264737	-439.6624	0.446253	-439.6772	0.389363	-439.6499	0.530826	-439.6859	0.198385	-439.7219	0.396746	-439.7152	0.162948	-439.8051	-3.338789
-438.7787	-2.10558	-438.7361	-1.8342	-438.6423	-1.229688	-438.6779	0.480146	-438.6705	0.424783	-438.6649	0.563358	-438.6959	0.232598	-438.7142	0.427395	-438.7205	0.194767	-438.7935	-3.335456
-437.76	-2.100466	-437.7328	-1.818281	-437.6467	-1.191891	-437.6715	0.516388	-437.6534	0.461528	-437.6645	0.600508	-437.6896	0.26933	-437.6927	0.460893	-437.7028	0.227639	-437.779	-3.332374
-436.7707	-2.094814	-436.7388	-1.804942	-436.65	-1.154941	-436.6617	0.551598	-436.6565	0.497533	-436.662	0.633712	-436.6871	0.304257	-436.7071	0.493379	-436.665	0.258695	-436.7819	-3.327386
-435.7865	-2.090631	-435.7548	-1.792615	-435.6689	-1.118338	-435.6473	0.587281	-435.6639	0.53282	-435.6768	0.668321	-435.687	0.339132	-435.7184	0.525888	-435.6699	0.289541	-435.801	-3.321566
-434.7973	-2.084323	-434.7866	-1.778782	-434.6904	-1.0788	-434.6351	0.625263	-434.6766	0.569751	-434.6616	0.703849	-434.6998	0.375281	-434.7291	0.559504	-434.6806	0.323072	-434.8192	-3.315585
-433.7981	-2.079108	-433.7989	-1.76508	-433.6864	-1.038113	-433.6377	0.664433	-433.6938	0.609356	-433.6752	0.740515	-433.7257	0.411796	-433.7371	0.594075	-433.6831	0.356797	-433.8378	-3.309949
-432.7938	-2.073845	-432.7861	-1.748771	-432.6905	-0.995353	-432.6481	0.707524	-432.7023	0.652356	-432.6839	0.782265	-432.7329	0.45339	-432.7348	0.63337	-432.6975	0.395421	-432.8417	-3.306606
-431.7837	-2.069076	-431.7802	-1.735106	-431.6939	-0.952575	-431.6522	0.749471	-431.6906	0.694844	-431.6799	0.821629	-431.7526	0.492577	-431.7393	0.670346	-431.7048	0.431678	-431.8449	-3.30398
-430.7873	-2.065098	-430.7771	-1.719867	-430.6854	-0.909001	-430.675	0.792395	-430.6916	0.73907	-430.6881	0.863459	-430.7397	0.533785	-430.7224	0.708397	-430.7103	0.468173	-430.8578	-3.299907
-429.8053	-2.058571	-429.7589	-1.704137	-429.6761	-0.862795	-429.6637	0.839279	-429.6979	0.785386	-429.6866	0.909443	-429.73	0.579396	-429.7273	0.750539	-429.7233	0.510057	-429.8562	-3.296853
-428.8099	-2.053829	-428.7622	-1.691616	-428.6822	-0.819869	-428.6639	0.882551	-428.7097	0.829438	-428.6946	0.950424	-428.7332	0.619579	-428.719	0.786623	-428.7296	0.546346	-428.8615	-3.294708
-427.8232	-2.047996	-427.751	-1.675538	-427.6782	-0.77188	-427.6641	0.929477	-427.714	0.877534	-427.7088	0.996993	-427.716	0.666234	-427.7049	0.829215	-427.7278	0.58907	-427.8709	-3.290707
-426.8096	-2.040653	-426.7276	-1.658326	-426.6622	-0.721096	-426.632	0.982163	-426.6935	0.92992	-426.707	1.047313	-426.7305	0.716846	-426.6832	0.877755	-426.7319	0.635141	-426.8433	-3.28725
-425.8111	-2.037087	-425.7294	-1.647548	-425.6793	-0.672431	-425.6396	1.032095	-425.6796	0.979896	-425.6865	1.093488	-425.7307	0.762393	-425.6721	0.921234	-425.7162	0.677406	-425.8394	-3.284254
-424.8257	-2.031759	-424.7279	-1.632651	-424.6511	-0.61952	-424.6468	1.083379	-424.6695	1.032675	-424.6857	1.14535	-424.7233	0.812731	-424.6666	0.968885	-424.7186	0.723993	-424.821	-3.281262
-423.8256	-2.026762	-423.7195	-1.621026	-423.6506	-0.567712	-423.6595	1.138092	-423.6653	1.085441	-423.6796	1.196933	-423.7215	0.862371	-423.6736	1.015263	-423.7298	0.768941	-423.8138	-3.278336
-422.8284	-2.023544	-422.7166	-1.612534	-422.679	-0.517047	-422.6723	1.190133	-422.678	1.136513	-422.6802	1.246731	-422.7307	0.909173	-422.692	1.057908	-422.6961	0.811395	-422.8118	-3.275318
-421.833	-2.017452	-421.7199	-1.597553	-421.67	-0.462624	-421.6913	1.246153	-421.691	1.192279	-421.6837	1.300832	-421.7123	0.962096	-421.7059	1.106752	-421.6907	0.85951	-421.7985	-3.272557
-420.8293	-2.010897	-420.7309	-1.585956	-420.6893	-0.408539	-420.6898	1.306257	-420.6936	1.249616	-420.6652	1.355222	-420.7056	1.015999	-420.7273	1.157013	-420.6772	0.907548	-420.8016	-3.268665
-419.812	-2.005525	-419.7609	-1.572862	-419.6826	-0.352195	-419.6833	1.366456	-419.6987	1.31158	-419.6603	1.414152	-419.7106	1.071995	-419.7404	1.210294	-419.6541	0.959308	-419.7923	-3.2659
-418.8124	-1.999842	-418.7838	-1.560833	-418.6621	-0.293961	-418.6906	1.425962	-418.696	1.37354	-418.6563	1.473911	-418.6876	1.128989	-418.7378	1.264703	-418.66	1.011983	-418.7984	-3.261982
-417.8083	-1.994336	-417.7946	-1.549272	-417.6698	-0.234914	-417.6825	1.487918	-417.6911	1.436062	-417.6729	1.533941	-417.6803	1.187179	-417.7375	1.318679	-417.6608	1.063673	-417.8071	-3.257235
-416.7764	-1.989844	-416.8046	-1.535334	-416.653	-0.171539	-416.6688	1.55227	-416.6734	1.502243	-416.6755	1.596965	-416.6863	1.247856	-416.7233	1.37703	-416.6448	1.119323	-416.7963	-3.252563
-415.7637	-1.985902	-415.7778	-1.520689	-415.6412	-0.109187	-415.6588	1.615799	-415.6723	1.565282	-415.6874	1.657755	-415.6843	1.309531	-415.7143	1.43352	-415.6548	1.173898	-415.7868	-3.247551
-414.7677	-1.980453	-414.7557	-1.50532	-414.634	-0.044598	-414.6448	1.685676	-414.6679	1.63398	-414.6924	1.722625	-414.6652	1.37449	-414.7212	1.49391	-414.6582	1.231701	-414.769	-3.244034
-413.718	-1.974701	-413.7095	-1.490391	-413.6281	0.02599	-413.6223	1.758598	-413.6371	1.708819	-413.6608	1.794837	-413.6609	1.446058	-413.6957	1.561039	-413.6594	1.296637	-413.7399	-3.240363
-412.7342	-1.970279	-412.6854	-1.478191	-412.6188	0.0908	-412.6245	1.825589	-412.6288	1.777885	-412.6642	1.860813	-412.6324	1.509637	-412.6942	1.620677	-412.6786	1.354089	-412.7321	-3.234557
-411.7314	-1.963704	-411.6839	-1.466674	-411.6294	0.157498	-411.6252	1.89546	-411.6083	1.84941	-411.6504	1.928739	-411.6115	1.57408	-411.6858	1.682447	-411.6825	1.41291	-411.7474	-3.231015
-410.7141	-1.958183	-410.6815	-1.454289	-410.6417	0.225162	-410.6381	1.96437	-410.6191	1.92264	-410.6404	1.998896	-410.6053	1.640138	-410.6673	1.745859	-410.6921	1.473225	-410.7375	-3.228401
-409.7404	-1.953478	-409.7122	-1.444265	-409.6173	0.288148	-409.6437	2.029876	-409.6424	1.990391	-409.664	2.064253	-409.6255	1.699481	-409.6797	1.802606	-409.6935	1.526848	-409.7373	-3.225888
-408.7505	-1.949388	-408.735	-1.430471	-408.6373	0.359115	-408.6595	2.103924	-408.6479	2.066324	-408.6564	2.138523	-408.6494	1.768966	-408.6877	1.867813	-408.6929	1.589458	-408.7405	-3.224493
-407.7377	-1.943138	-407.7602	-1.417536	-407.6282	0.433149	-407.661	2.18212	-407.6607	2.146732	-407.6581	2.216206	-407.6617	1.84355	-407.6942	1.93736	-407.7022	1.65624	-407.7268	-3.22145
-406.7346	-1.938753	-406.7753	-1.403266	-406.6341	0.508395	-406.6537	2.260979	-406.6588	2.224166	-406.64	2.291522	-406.6835	1.916938	-406.7103	2.005179	-406.704	1.722038	-406.7588	-3.218983
-405.7398	-1.932937	-405.7796	-1.3871	-405.6537	0.587081	-405.6707	2.343177	-405.6603	2.306066	-405.6314	2.371206	-405.6788	1.994292	-405.7256	2.079179	-405.7019	1.792056	-405.7696	-3.215671
-404.7339	-1.926647	-404.7686	-1.371586	-404.6649	0.665084	-404.6668	2.425496	-404.6695	2.387526	-404.6549	2.449409	-404.6974	2.071625	-404.7228	2.150901	-404.7134	1.861751	-404.7864	-3.212151
-403.7745	-1.921154	-403.7634	-1.354602	-403.6913	0.745498	-403.6778	2.508571	-403.6771	2.47059	-403.6566	2.529149	-403.6981	2.148664	-403.7285	2.224218	-403.7181	1.930755	-403.7863	-3.208675
-402.8053	-1.914582	-402.7596	-1.339051	-402.6812	0.827377	-402.6722	2.596659	-402.6778	2.558285	-402.6779	2.613387	-402.7008	2.227702	-402.7278	2.300655	-402.7114	2.003373	-402.7681	-3.20439
-401.8216	-1.909762	-401.7769	-1.319033	-401.6981	0.911173	-401.6591	2.687627	-401.6908	2.648653	-401.701	2.699135	-401.7311	2.309065	-401.7239	2.37763	-401.724	2.077767	-401.7682	-3.197731
-400.8162	-1.903792	-400.7673	-1.29954	-400.6815	1.000287	-400.6331	2.783345	-400.6714	2.74684	-400.6786	2.795069	-400.716	2.39852	-400.721	2.463494	-400.723	2.159681	-400.772	-3.193178
-399.7966	-1.9006	-399.7453	-1.28054	-399.6636	1.086087	-399.636	2.874892	-399.6793	2.841125	-399.6806	2.887362	-399.7138	2.48374	-399.7111	2.543764	-399.7116	2.237156	-399.773	-3.188805
-398.7941	-1.896072	-398.7525	-1.259984	-398.6735	1.173666	-398.6403	2.966272	-398.6605	2.935651	-398.673	2.978965	-398.7088	2.571084	-398.7301	2.624979	-398.7214	2.314635	-398.8065	-3.182902
