Sin Funcionalizar	Sin Funcionalizar
mV	uA
Primeros 45	Primeros 45
149.1287	-0.2531949
148.0932	-0.2548694
147.1229	-0.2559714
146.1512	-0.2571751
145.1186	-0.2595348
144.1336	-0.2616909
143.1061	-0.2639469
142.0879	-0.2654925
141.1144	-0.2659086
140.1084	-0.2661726
139.1371	-0.2672451
138.1214	-0.2693698
137.115	-0.2719935
136.1216	-0.2746436
135.0987	-0.2767361
134.1305	-0.2787854
133.1374	-0.2803965
132.1193	-0.2818335
131.1137	-0.2831607
130.0982	-0.283514
129.1008	-0.2834526
128.1366	-0.2830681
127.1679	-0.2828445
126.184	-0.283681
125.1803	-0.2851722
124.155	-0.2866344
123.1399	-0.2873707
122.1275	-0.2870013
121.1376	-0.2870074
120.1418	-0.2872776
119.1378	-0.2892393
118.1316	-0.2910829
117.1199	-0.2925833
116.1252	-0.2943283
115.1236	-0.2942021
114.1341	-0.2949032
113.1319	-0.2956966
112.1222	-0.2957819
111.1298	-0.2963197
110.1487	-0.2964801
109.1496	-0.2957929
108.1623	-0.295335
107.1643	-0.2953118
106.1562	-0.2953236
105.1687	-0.2955966
104.1736	-0.295524
103.1761	-0.2946776
102.1864	-0.2939801
101.1938	-0.2941892
100.184	-0.2952079
99.19328	-0.296567
98.17787	-0.2976208
97.14861	-0.2978679
96.13675	-0.2972964
95.12653	-0.2972637
94.12811	-0.2973046
93.13885	-0.2976104
92.13419	-0.2982694
91.11302	-0.2980883
90.09908	-0.2977141
89.10356	-0.2967806
88.12299	-0.296016
87.13771	-0.2954794
86.13759	-0.2949567
85.13878	-0.2949325
84.12813	-0.2943885
83.10883	-0.2940817
82.11016	-0.2943406
81.0946	-0.2948725
80.09308	-0.2956534
79.10813	-0.2956242
78.11412	-0.2950825
77.13466	-0.2942904
76.14802	-0.2928593
75.14963	-0.2927049
74.15433	-0.2929083
73.13029	-0.2927087
72.1259	-0.2932558
71.12778	-0.2934337
70.12028	-0.2926798
69.14095	-0.2919917
68.14911	-0.2919492
67.14468	-0.2911272
66.15868	-0.2910083
65.16352	-0.2913813
64.14283	-0.2907926
63.15131	-0.2909277
62.1309	-0.2912304
61.10754	-0.2910572
60.10622	-0.2910014
59.11664	-0.290066
58.11322	-0.2887576
57.11221	-0.2880327
56.12407	-0.2869583
55.08989	-0.2869033
54.10637	-0.2872937
53.13183	-0.287228
52.13818	-0.2877484
51.16733	-0.287588
50.19411	-0.2864561
49.1878	-0.2859
48.19627	-0.2854205
47.18509	-0.2855365
46.15749	-0.2860607
45.15169	-0.2863559
44.12641	-0.2865778
43.13502	-0.2864512
42.13273	-0.2867171
41.12244	-0.2865951
40.1474	-0.2862637
39.13387	-0.2853803
38.12839	-0.2839634
37.14993	-0.2830662
36.13688	-0.2823155
35.14253	-0.2819581
34.14966	-0.2824093
33.13786	-0.2823008
32.1203	-0.2815272
31.12116	-0.2804854
30.12864	-0.2788171
29.13052	-0.2786502
28.14311	-0.2789263
27.14594	-0.2802158
26.12867	-0.2811183
25.12753	-0.2808207
24.15548	-0.2812852
23.15762	-0.2811179
22.17042	-0.2814722
21.17883	-0.2811138
20.14504	-0.2807069
19.13219	-0.2794195
18.14589	-0.2792831
17.14529	-0.2793375
16.14301	-0.2788206
15.1573	-0.2788522
14.15194	-0.2784438
13.16297	-0.2773326
12.19077	-0.276481
11.17628	-0.2759805
10.17873	-0.2753901
9.180271	-0.2766938
8.169835	-0.2774688
7.188214	-0.2793508
6.194213	-0.2790253
5.193299	-0.2774062
4.190707	-0.2767844
3.189295	-0.2752369
2.192086	-0.2752817
1.189045	-0.2760393
0.19546	-0.2761092
-0.7693266	-0.2751819
-1.728712	-0.2741
-2.689079	-0.2734835
-3.642898	-0.2726977
-4.644576	-0.2730033
-5.657887	-0.2731316
-6.671697	-0.2720603
-7.677995	-0.2722545
-8.690309	-0.272361
-9.702788	-0.2726829
-10.69563	-0.2737299
-11.69544	-0.2738146
-12.68042	-0.2732381
-13.66726	-0.2729537
-14.67563	-0.2726556
-15.68966	-0.2727374
-16.71229	-0.2732567
-17.72946	-0.2733634
-18.73079	-0.2732399
-19.70747	-0.2725857
-20.67861	-0.2719014
-21.68863	-0.2712695
-22.68886	-0.2708181
-23.71194	-0.2700903
-24.72536	-0.2695707
-25.71748	-0.2690747
-26.71271	-0.2687956
-27.69893	-0.2694629
-28.69913	-0.2703919
-29.67976	-0.2714293
-30.68973	-0.2719218
-31.69998	-0.2717883
-32.70031	-0.2711895
-33.70683	-0.2706331
-34.72001	-0.2702578
-35.72306	-0.2701562
-36.7141	-0.2699663
-37.71889	-0.2698093
-38.69868	-0.2696406
-39.69463	-0.2691354
-40.70668	-0.268796
-41.72366	-0.2682835
-42.73343	-0.2678497
-43.74294	-0.2676641
-44.74884	-0.2678066
-45.72462	-0.2678458
-46.70726	-0.2682722
-47.70365	-0.2682466
-48.70216	-0.2681299
-49.71339	-0.2684474
-50.70563	-0.2672443
-51.68668	-0.2666357
-52.66341	-0.2661371
-53.66437	-0.2655449
-54.68481	-0.2663914
-55.69993	-0.2673477
-56.71838	-0.2674283
-57.70784	-0.2671587
-58.6875	-0.2666975
-59.68943	-0.2655422
-60.68098	-0.2652604
-61.68125	-0.2653943
-62.70512	-0.2651522
-63.70852	-0.2651832
-64.70877	-0.2654991
-65.72989	-0.2655807
-66.72791	-0.2659767
-67.73395	-0.2663797
-68.74282	-0.2662164
-69.72228	-0.266224
-70.72781	-0.2657441
-71.70927	-0.2648315
-72.69991	-0.264376
-73.70615	-0.2633786
-74.6878	-0.26275
-75.7038	-0.2633952
-76.70121	-0.2631093
-77.68607	-0.2629614
-78.69652	-0.2628025
-79.69089	-0.2611135
-80.69856	-0.2608502
-81.72279	-0.2614296
-82.71718	-0.2622916
-83.71462	-0.2633661
-84.7131	-0.2635356
-85.70754	-0.2635661
-86.70641	-0.2628991
-87.72413	-0.2629456
-88.72484	-0.2628978
-89.70999	-0.26206
-90.69418	-0.2614497
-91.66647	-0.2609197
-92.66369	-0.2602108
-93.66936	-0.2601605
-94.67842	-0.260471
-95.68727	-0.2605419
-96.6875	-0.2607531
-97.68614	-0.2598159
-98.66884	-0.2520487
-99.12643	-0.2352476
-99.07942	-0.2153023
-98.54941	-0.1943434
-97.54223	-0.178004
-96.54502	-0.1688806
-95.55381	-0.1615165
-94.5413	-0.1552112
-93.52473	-0.1495022
-92.51579	-0.1450807
-91.51816	-0.1412211
-90.52298	-0.1367421
-89.54948	-0.1328468
-88.5544	-0.1292225
-87.56374	-0.1259905
-86.55662	-0.1235615
-85.55602	-0.1211662
-84.57842	-0.1194203
-83.58756	-0.1170357
-82.61304	-0.1148508
-81.59463	-0.1126602
-80.55763	-0.1094969
-79.55957	-0.1070822
-78.54828	-0.1043726
-77.54371	-0.1024392
-76.55949	-0.100933
-75.53987	-0.09932788
-74.53365	-0.09798045
-73.56123	-0.09728038
-72.56322	-0.09573954
-71.56978	-0.09471715
-70.57617	-0.0932383
-69.56612	-0.08984174
-68.56215	-0.08755764
-67.55347	-0.08546007
-66.53774	-0.08383168
-65.55099	-0.08334918
-64.5623	-0.08302044
-63.57131	-0.08284275
-62.58876	-0.08188618
-61.55831	-0.08085667
-60.57576	-0.0797102
-59.58513	-0.07804
-58.60444	-0.07690702
-57.61996	-0.07632993
-56.58778	-0.07463893
-55.55984	-0.07292467
-54.54696	-0.07252292
-53.52526	-0.07161099
-52.53907	-0.07095262
-51.56262	-0.07100094
-50.55698	-0.06963746
-49.56652	-0.06802975
-48.555	-0.06727146
-47.56075	-0.0661241
-46.54639	-0.06537082
-45.54904	-0.0649007
-44.57455	-0.06376996
-43.55437	-0.06166599
-42.56531	-0.06046393
-41.56837	-0.05910652
-40.53955	-0.05819651
-39.54919	-0.05740914
-38.54588	-0.05611934
-37.54008	-0.05531724
-36.54914	-0.05480507
-35.53533	-0.05512787
-34.52699	-0.05537757
-33.55127	-0.05477254
-32.55261	-0.05377932
-31.54843	-0.05258144
-30.55258	-0.05135477
-29.51006	-0.05065595
-28.51587	-0.05022052
-27.52514	-0.04920954
-26.51909	-0.04766562
-25.54322	-0.04684222
-24.55143	-0.0459808
-23.54756	-0.04583546
-22.54194	-0.04621783
-21.53571	-0.04609789
-20.53076	-0.04573208
-19.55567	-0.04529631
-18.60065	-0.0448697
-17.62453	-0.04371956
-16.60596	-0.04251971
-15.58783	-0.04115302
-14.564	-0.03983471
-13.53127	-0.0391792
-12.55467	-0.03890966
-11.55145	-0.03915141
-10.54419	-0.03932259
-9.559293	-0.03966605
-8.530693	-0.03962024
-7.520041	-0.03924235
-6.509771	-0.03856198
-5.502244	-0.0371575
-4.487287	-0.03602253
-3.526639	-0.03547222
-2.562799	-0.03482213
-1.580913	-0.0348675
-0.6275093	-0.03475071
0.3768446	-0.03425386
1.371211	-0.03443402
2.36925	-0.0337207
3.359778	-0.03365696
4.349092	-0.03239623
5.351419	-0.03062762
6.329118	-0.02961187
7.327456	-0.02770475
8.342728	-0.02690077
9.339488	-0.02672383
10.34095	-0.02557648
11.33206	-0.02529219
12.30906	-0.02501946
13.29503	-0.02499987
14.29141	-0.02512525
15.30816	-0.02503793
16.30946	-0.02475874
17.31928	-0.02371725
18.32305	-0.02259092
19.31021	-0.02222821
20.31754	-0.0214559
21.33101	-0.02063954
22.31358	-0.02008526
23.30943	-0.01835275
24.29756	-0.01755142
25.28731	-0.01760006
26.29359	-0.01843262
27.30203	-0.01878944
28.31837	-0.0184367
29.30462	-0.01777895
30.30587	-0.017014
31.29292	-0.01618566
32.28947	-0.01572904
33.29041	-0.01465467
34.3064	-0.0131169
35.31137	-0.01253941
36.3106	-0.01166879
37.31888	-0.01103693
38.30684	-0.01130775
39.29598	-0.0110776
40.28635	-0.01082579
41.27759	-0.0109257
42.25853	-0.01034719
43.26004	-0.009567585
44.26383	-0.008186579
45.29185	-0.006258528
46.31677	-0.004044567
47.35064	-0.002442811
48.35898	-0.001685205
49.34824	-0.001500417
50.34417	-0.001676782
51.3158	-0.002167151
52.29575	-0.001989273
53.28532	-0.001506667
54.28777	-5.45E-04
55.27817	0.001297192
56.29464	0.002859249
57.2959	0.004241055
58.29254	0.005379711
59.29307	0.006531876
60.27993	0.008328286
61.2943	0.009810535
62.28925	0.0104025
63.27988	0.01075361
64.27567	0.01019118
65.2384	0.01045949
66.24849	0.01221965
67.269	0.01345418
68.28214	0.01544272
69.29027	0.01666848
70.2788	0.01702091
71.27398	0.01856719
72.27436	0.01980008
73.28392	0.0219654
74.27509	0.023519
75.2959	0.02409811
76.26954	0.02454349
77.25005	0.0249259
78.25829	0.02647663
79.25293	0.02802747
80.27928	0.02910534
81.30026	0.03022392
82.31574	0.03065104
83.29233	0.03179878
84.29766	0.03418626
85.29356	0.03651845
86.27114	0.03760647
87.2725	0.03961062
88.27287	0.04046523
89.26373	0.04125958
90.25517	0.04400976
91.2543	0.04544199
92.22813	0.04734707
93.21919	0.04953318
94.23601	0.0517154
95.24269	0.05451526
96.26695	0.05683339
97.29735	0.05880509
98.31873	0.06035834
99.31313	0.06232767
100.3069	0.0639983
101.316	0.06616068
102.3032	0.06771456
103.3187	0.07052684
104.3147	0.07346163
105.3077	0.07548052
106.3075	0.07872503
107.2969	0.0801972
108.2923	0.08245853
109.2861	0.08616004
110.2614	0.08965701
111.2835	0.09281676
112.2806	0.09525803
113.2744	0.09726443
114.2849	0.09972892
115.2587	0.1012546
116.261	0.1045563
117.2563	0.1076385
118.2522	0.1105961
119.2507	0.1146212
120.2606	0.1186678
121.2621	0.1226329
122.2624	0.1266411
123.2676	0.1305964
124.2889	0.1335533
125.2772	0.1360787
126.294	0.1383288
127.3146	0.1411335
128.2904	0.1442768
129.2919	0.1485946
130.2879	0.1538176
131.268	0.1580455
132.2485	0.1630244
133.2493	0.167338
134.2287	0.1707072
135.2314	0.1762491
136.2431	0.1811823
137.2581	0.1855536
138.2666	0.1898254
139.2546	0.1927894
140.2447	0.1959972
141.2433	0.2004392
142.2554	0.2054315
143.2586	0.2108602
144.2745	0.2152101
145.2714	0.2193921
146.2575	0.2239925
147.2828	0.2287656
148.2856	0.2346657
149.3034	0.2402162
150.327	0.2444439
151.3266	0.2482834
152.331	0.2516952
153.33	0.2557471
154.32	0.2604546
155.2954	0.2648645
156.2728	0.2694266
157.2454	0.2734412
158.2332	0.2778291
159.2421	0.2836678
160.2648	0.288573
161.2618	0.2936164
162.2899	0.2981742
163.3017	0.3011499
164.2958	0.3044779
165.3167	0.3077495
166.2865	0.3111032
167.2609	0.3155959
168.2735	0.3201877
169.2576	0.3249078
170.2815	0.3295106
171.2887	0.3331814
172.281	0.3372644
173.2945	0.3405803
174.2774	0.344169
175.2753	0.3473561
176.2501	0.3491886
177.2437	0.3513859
178.2352	0.353932
179.2396	0.3560185
180.2712	0.3597669
181.2713	0.3635602
182.2733	0.3663842
183.2669	0.3695716
184.2411	0.3717443
185.2255	0.3742072
186.2412	0.3765926
187.252	0.3783722
188.2837	0.3795357
189.3012	0.3798846
190.2805	0.3807111
191.2941	0.3823633
192.2755	0.3839547
193.2812	0.3857322
194.3152	0.3869918
195.3111	0.3866805
196.3136	0.3877128
197.2943	0.3889392
198.2737	0.389435
199.2642	0.3905196
200.2784	0.3905815
201.3032	0.389323
202.3208	0.3887047
203.321	0.3879026
204.3093	0.3874231
205.3136	0.3866192
206.2921	0.385773
207.2931	0.3856089
208.2936	0.3844424
209.2843	0.3843415
210.2818	0.3843511
211.268	0.3835419
212.2835	0.3827444
213.2863	0.3820058
214.2833	0.3803538
215.2798	0.3786681
216.2501	0.3771499
217.2391	0.375433
218.2481	0.3745692
219.2502	0.3739704
220.2678	0.3738463
221.2526	0.37282
222.2507	0.3717122
223.2662	0.3703565
224.2508	0.3678568
225.2625	0.3662439
226.2808	0.3644661
227.2826	0.3619491
228.2903	0.3604159
229.2806	0.3592061
230.2619	0.3577658
231.2279	0.3574662
232.2059	0.3566661
233.2229	0.3556223
234.2287	0.3544362
235.2327	0.3528526
236.2288	0.3508337
237.2043	0.3484853
238.1956	0.3465593
239.2051	0.344811
240.2164	0.3441755
241.2211	0.3431647
242.2274	0.341344
243.2309	0.3384818
244.2134	0.3366157
245.2148	0.3358804
246.2027	0.3346123
247.2043	0.3345604
248.2069	0.3330324
249.2257	0.3310562
250.2266	0.3301395
251.2267	0.3298844
252.2624	0.3299487
253.2562	0.3291392
254.2631	0.3274863
255.2598	0.3257123
256.2479	0.3233584
257.2381	0.3216365
258.2353	0.3217905
259.2424	0.3205245
260.2426	0.3200381
261.2386	0.3195084
262.2445	0.3173831
263.2255	0.3162
264.2262	0.3143135
265.2322	0.3124515
266.2166	0.3116955
267.2394	0.3113391
268.2245	0.310973
269.2086	0.3105696
270.2191	0.3095582
271.2245	0.3083876
272.23	0.308834
273.2427	0.3086898
274.2341	0.3081856
275.2097	0.3070182
276.1957	0.305063
277.2054	0.3039497
278.2105	0.303
279.2225	0.30264
280.2457	0.3015876
281.2248	0.3003807
282.2212	0.2995731
283.2238	0.2990874
284.2132	0.299362
285.2117	0.2998286
286.2006	0.2989806
287.1931	0.2978855
288.1986	0.2963207
289.2116	0.2951177
290.2401	0.295275
291.2352	0.2947412
292.2321	0.2944098
293.2284	0.2937525
294.2057	0.2930611
295.2106	0.2933824
296.1974	0.2938546
297.2104	0.2938525
298.2171	0.2936836
299.2063	0.292645
300.2225	0.290739
301.2133	0.2892885
302.227	0.2885988
303.2565	0.2886106
304.2746	0.2888197
305.279	0.2893855
306.2818	0.2900181
307.2738	0.2896658
308.2704	0.2899741
309.2847	0.2898639
310.2868	0.2889086
311.2736	0.2891797
312.252	0.2884123
313.2368	0.2876195
314.2188	0.286955
315.2275	0.2863965
316.2349	0.2865775
317.246	0.2869713
318.2419	0.2873104
319.2345	0.2872531
320.2251	0.2864485
321.2103	0.2864237
322.2142	0.2872022
323.2225	0.287101
324.2219	0.287612
325.2445	0.2870106
326.2581	0.285388
327.2667	0.2851967
328.2762	0.2853404
329.2571	0.2856261
330.237	0.2853446
331.2257	0.2843511
332.2342	0.2834509
333.2196	0.2831068
334.2157	0.2843594
335.212	0.2860102
336.2191	0.2861744
337.2112	0.2862161
338.2112	0.2851668
339.2016	0.2839401
340.1827	0.2839646
341.2013	0.2836162
342.2155	0.2833647
343.2133	0.2830762
344.1968	0.2828685
345.1978	0.2829735
346.1906	0.2836202
347.1917	0.2839421
348.216	0.2840649
349.2198	0.2834645
350.2189	0.2825494
351.2348	0.2819136
352.2199	0.2812965
353.2241	0.2814015
354.2582	0.2819358
355.2663	0.2822047
356.2827	0.2826801
357.2739	0.282997
358.2302	0.2829107
359.2042	0.2829958
360.2079	0.2831216
361.1975	0.2830172
362.231	0.2825319
363.2512	0.2818788
364.2369	0.2806958
365.2439	0.2803972
366.218	0.2808347
367.2295	0.2818315
368.2253	0.2827348
369.242	0.2828346
370.2546	0.2826076
371.2393	0.2825893
372.2458	0.2838386
373.2316	0.2843633
374.2105	0.2844113
375.2101	0.2838746
376.2153	0.2824125
377.2478	0.2814397
378.2676	0.2816554
379.2724	0.2818295
380.2788	0.2820182
381.2411	0.2821068
382.2326	0.2817818
383.2263	0.2823132
384.1976	0.2835224
385.1923	0.2846676
386.2039	0.2850108
387.1952	0.2842806
388.1988	0.2828249
389.2061	0.2815183
390.1855	0.2806654
391.186	0.2806322
392.2128	0.2812568
393.224	0.2818782
394.2368	0.282088
395.2308	0.2822358
396.2259	0.2813584
397.2206	0.2805354
398.2257	0.2808273
399.2438	0.2816346
400.2396	0.2818959
401.2522	0.2825304
402.2538	0.2828369
403.2519	0.2825926
404.2769	0.2836578
405.2833	0.284481
406.303	0.2844276
407.3167	0.284584
408.2825	0.2839603
409.2663	0.2835084
410.2491	0.283703
411.2468	0.2837441
412.2693	0.2841212
413.266	0.2840083
414.2546	0.2842521
415.2591	0.284317
416.2432	0.2846661
417.2589	0.2858413
418.2714	0.2865065
419.2521	0.2862683
420.262	0.2861767
421.2567	0.2857638
422.2323	0.2858251
423.2411	0.2866341
424.2275	0.2869047
425.2306	0.2866049
426.2509	0.2865285
427.2403	0.2862204
428.2397	0.2866711
429.2383	0.2878716
430.25	0.2881911
431.2555	0.2880942
432.2668	0.2875414
433.2575	0.2878307
434.2453	0.2886555
435.2296	0.2897875
436.2362	0.2903382
437.2419	0.2899673
438.2284	0.2886064
439.2552	0.2881126
440.2331	0.2885763
441.2083	0.2887909
442.2083	0.2898605
443.1839	0.2902904
444.1922	0.2906828
445.2018	0.2910945
446.1912	0.2917319
447.2123	0.2924974
448.218	0.2927386
449.2129	0.2930075
450.2117	0.2930436
451.1954	0.2924294
452.1798	0.2924279
453.2084	0.2928284
454.2212	0.2931673
455.2225	0.2947635
456.231	0.2962956
457.2229	0.2969968
458.2415	0.2978295
459.2404	0.2980734
460.2456	0.2976777
461.217	0.2981343
462.1986	0.2982989
463.1974	0.2979693
464.1788	0.2978821
465.1766	0.2977508
466.1922	0.298722
467.2115	0.2998103
468.2098	0.3012561
469.2404	0.3027108
470.2408	0.3028965
471.2131	0.3040991
472.2195	0.3055152
473.2054	0.3065503
474.1858	0.307257
475.2027	0.3072894
476.2102	0.3073564
477.2067	0.3073637
478.2181	0.3083697
479.2198	0.3094362
480.216	0.310204
481.2322	0.3109156
482.2285	0.3122048
483.2097	0.3131471
484.2042	0.3148841
485.1891	0.3162717
486.173	0.3161824
487.186	0.3163563
488.1925	0.3159636
489.1949	0.3160936
490.2101	0.3171365
491.2008	0.3179585
492.1987	0.318918
493.2041	0.3200142
494.2178	0.3215157
495.2082	0.3235247
496.2052	0.3247879
497.2045	0.3258061
498.1699	0.3234531
498.6687	0.297848
498.6624	0.2662213
498.158	0.230795
497.153	0.1944401
496.1414	0.178597
495.137	0.1669365
494.1212	0.1576041
493.129	0.151185
492.149	0.1454257
491.1514	0.1406457
490.1578	0.1355405
489.1523	0.1302015
488.1488	0.1252924
487.1454	0.1203973
486.1499	0.117136
485.182	0.1151797
484.1833	0.1122239
483.1757	0.1088563
482.1562	0.1051855
481.134	0.1002004
480.1428	0.09703532
479.1455	0.09489039
478.1544	0.09202708
477.144	0.08997762
476.1279	0.08736967
475.1312	0.0851224
474.1473	0.08393555
473.1534	0.08274259
472.1751	0.08179229
471.17	0.08011353
470.15	0.07798028
469.1556	0.07644096
468.1252	0.07465232
467.1359	0.07457434
466.1493	0.07497205
465.1347	0.074177
464.1444	0.07393418
463.1519	0.072171
462.1542	0.06968402
461.163	0.06827258
460.1755	0.06646378
459.1945	0.06499104
458.2006	0.0634657
457.1958	0.06143477
456.1973	0.06032927
455.1817	0.05930796
454.172	0.05898721
453.1948	0.05989028
452.1881	0.05955867
451.1859	0.05824497
450.1855	0.05692341
449.162	0.05481666
448.166	0.05454143
447.153	0.05585384
446.1365	0.055433
445.1466	0.05452628
444.1254	0.05319231
443.1169	0.05165267
442.1161	0.05068818
441.1138	0.05040433
440.1189	0.05035519
439.121	0.04921823
438.1096	0.04935571
437.1053	0.04909648
436.1099	0.04793823
435.1244	0.04760781
434.1716	0.04753313
433.2006	0.04656611
432.2018	0.04607809
431.2015	0.04536705
430.1819	0.04434656
429.1668	0.0446543
428.1708	0.04443841
427.1791	0.04432195
426.1738	0.04338434
425.167	0.04169498
424.1808	0.04087611
423.1646	0.04004418
422.1896	0.03968935
421.1911	0.04013763
420.1848	0.03907197
419.2075	0.03826801
418.2046	0.03814965
417.1972	0.03745297
416.205	0.03741681
415.1985	0.03753918
414.1949	0.03705623
413.2057	0.03662573
412.2162	0.03651682
411.2112	0.03670765
410.2181	0.03615434
409.2474	0.03568393
408.2356	0.03558923
407.2618	0.03356989
406.252	0.03266072
405.2553	0.03208806
404.2668	0.03072096
403.2445	0.03122827
402.2455	0.03164601
401.2013	0.03094711
400.1906	0.03085956
399.1838	0.03000769
398.1422	0.02880772
397.1647	0.02927358
396.1524	0.02868336
395.1494	0.02846639
394.1792	0.02894375
393.1709	0.02829151
392.1657	0.02848202
391.154	0.02778378
390.1386	0.02707754
389.1526	0.02643826
388.1557	0.0250663
387.15	0.0248724
386.1743	0.02417122
385.1603	0.0232301
384.1537	0.02370862
383.1975	0.0239928
382.1933	0.02383601
381.1736	0.02427816
380.18	0.02319545
379.1579	0.02254897
378.1536	0.02209304
377.1586	0.02127
376.1663	0.02212716
375.1568	0.02223694
374.1573	0.02216387
373.1813	0.02259741
372.1796	0.02107141
371.1862	0.01971843
370.1944	0.01925827
369.1768	0.01681833
368.1784	0.01604667
367.1663	0.01550562
366.1527	0.01448545
365.144	0.0151896
364.1621	0.0155634
363.1748	0.01616666
362.1924	0.01659419
361.2147	0.01681556
360.209	0.01712286
359.2168	0.0159371
358.2091	0.01599473
357.2118	0.01675889
356.1899	0.01628552
355.1728	0.01665928
354.1669	0.01585428
353.1641	0.01346573
352.1665	0.01238581
351.1712	0.01116701
350.1684	0.009971905
349.1519	0.009695724
348.1419	0.008601886
347.1469	0.008120602
346.1473	0.007854695
345.1632	0.007970506
344.1832	0.008803685
343.1704	0.009079329
342.162	0.008826782
341.1597	0.009051652
340.1474	0.00776456
339.143	0.007251321
338.1472	0.008311361
337.1242	0.007734857
336.1078	0.008110536
335.1307	0.007564804
334.1521	0.006259701
333.1752	0.00531616
332.1855	0.004374765
331.2006	0.004064708
330.2112	0.003270854
329.1934	0.002115343
328.2115	0.001535509
327.196	5.51E-04
326.1706	2.83E-05
325.1859	0.001116838
324.1864	5.06E-04
323.1862	6.02E-04
322.1868	2.38E-04
321.1597	-8.47E-04
320.1489	-2.40E-04
319.1461	-1.29E-04
318.1521	-2.76E-04
317.1748	-4.40E-04
316.1769	-0.001643854
315.1671	-0.002468211
314.1584	-0.002968663
313.1591	-0.003622679
312.1735	-0.003253964
311.1945	-0.003707954
310.2073	-0.004462996
309.2226	-0.004945358
308.2058	-0.006160162
307.204	-0.006828078
306.2107	-0.006845045
305.2087	-0.007916273
304.229	-0.00797852
303.2227	-0.008803424
302.1874	-0.009480199
301.1764	-0.009362882
300.1639	-0.01013352
299.1517	-0.01048627
298.1506	-0.01154269
297.1284	-0.01262716
296.1402	-0.01291746
295.1284	-0.0132258
294.1276	-0.0129268
293.1572	-0.01236399
292.155	-0.01356173
291.184	-0.01335702
290.2027	-0.0138827
289.1674	-0.01476507
288.1485	-0.01483621
287.131	-0.01518374
286.1338	-0.01623866
285.1654	-0.01654658
284.1465	-0.01755953
283.161	-0.01832074
282.1735	-0.01880396
281.1705	-0.01904599
280.2161	-0.01846847
279.2084	-0.02034014
278.1935	-0.02157052
277.1992	-0.02297429
276.1721	-0.0252059
275.1688	-0.02569967
274.1761	-0.0256115
273.1624	-0.02602723
272.1752	-0.02554609
271.1787	-0.0254405
270.1774	-0.02595416
269.1867	-0.02616323
268.1955	-0.02690053
267.188	-0.02781674
266.1924	-0.02830567
265.18	-0.02885612
264.1802	-0.02858322
263.1949	-0.02936267
262.1894	-0.03054991
261.2066	-0.0316316
260.1935	-0.03405231
259.2	-0.03530749
258.2099	-0.03626327
257.2099	-0.0375999
256.2234	-0.03773987
255.2182	-0.0378985
254.2208	-0.03825956
253.2035	-0.0387867
252.1826	-0.03967233
251.1759	-0.04045373
250.1457	-0.04173444
249.1408	-0.04314729
248.1657	-0.04374586
247.1603	-0.04493088
246.1558	-0.04489767
245.1732	-0.0442788
244.1338	-0.04587571
243.1522	-0.04712754
242.1884	-0.04881294
241.188	-0.0519657
240.2079	-0.05341393
239.1991	-0.05489239
238.1899	-0.0569362
237.1754	-0.05739892
236.166	-0.05819511
235.1789	-0.0590607
234.1702	-0.05978693
233.1883	-0.06101643
232.2161	-0.06171996
231.2136	-0.06313404
230.2323	-0.06416187
229.2301	-0.06454617
228.2071	-0.06628335
227.2018	-0.06695826
226.1903	-0.06851837
225.1841	-0.07112495
224.2079	-0.07290578
223.1948	-0.07514198
222.194	-0.07752433
221.197	-0.07948223
220.1685	-0.08184637
219.1777	-0.0836174
218.1705	-0.08535476
217.1762	-0.08725021
216.1984	-0.0886906
215.1931	-0.09110607
214.21	-0.09297335
213.2038	-0.09373249
212.2063	-0.09593444
211.2221	-0.09736694
210.2276	-0.09837177
209.2484	-0.1015426
208.2402	-0.1031898
207.2415	-0.1054774
206.2254	-0.1084298
205.2183	-0.1111332
204.2391	-0.1136402
203.2471	-0.1163261
202.2764	-0.1196811
201.2793	-0.1223345
200.2641	-0.1247223
199.2567	-0.1278486
198.2386	-0.1301344
197.2456	-0.1317256
196.2271	-0.1354294
195.2122	-0.1372874
194.2084	-0.1387533
193.1856	-0.1417986
192.2212	-0.1431179
191.2072	-0.1453067
190.2091	-0.1490183
189.214	-0.1520715
188.1746	-0.1560972
187.1784	-0.1600947
186.188	-0.1632261
185.1847	-0.1665122
184.1911	-0.1684895
183.2109	-0.1706836
182.1948	-0.1728903
181.2073	-0.1744044
180.2283	-0.177409
179.2229	-0.1803374
178.2423	-0.1829831
177.2363	-0.1869137
176.2205	-0.1901163
175.2258	-0.1934944
174.211	-0.1965327
173.1972	-0.1988417
172.1971	-0.2019971
171.1936	-0.2043819
170.1953	-0.20836
169.2083	-0.212379
168.219	-0.2145942
167.2035	-0.2181499
166.2121	-0.2204944
165.2258	-0.2223525
164.2297	-0.2256875
163.2406	-0.227741
162.2126	-0.2294832
161.2085	-0.232301
160.2103	-0.2341097
159.2278	-0.236517
158.2267	-0.2398851
157.2179	-0.2420722
156.2018	-0.2444547
155.201	-0.2456638
154.2136	-0.2466866
153.2118	-0.2487708
152.2292	-0.2510733
151.2278	-0.2553095
150.2366	-0.2590277
149.2453	-0.2608888
148.2166	-0.2642688
147.1902	-0.2661026
146.1823	-0.2677011
145.1557	-0.2714467
144.1729	-0.272345
143.1807	-0.2734852
142.1733	-0.2752723
141.1814	-0.2764824
140.1862	-0.2780407
